Gene = HBP1
Position 2832: 3.5181985656014165e-05
Position 5436: 3.404173531258212e-05
Position 1500: 2.990551704063009e-05
Position 2372: 2.8411929170402176e-05
Position 1134: 2.6409975156057558e-05
Position 1025: 2.6407429028743782e-05
Position 1649: 2.480410897566699e-05
Position 2452: 1.658040009649246e-05
Position 1112: 1.5814911595916423e-05
Position 3390: 1.4867221156190077e-05
Position 1150: 1.3918884601983759e-05
Position 942: 1.3614464464723923e-05
Position 945: 1.2331759373859783e-05
Position 2828: 1.1758586835004327e-05
Position 1545: 1.0322903001940472e-05
Position 19515: 8.22745625588816e-06
Position 398: 8.07601336625674e-06
Position 114: 5.754741958722026e-06
Position 17791: 3.7711768633304797e-06
Position 1386: 3.7269900904098482e-06
Position 131: 3.2140044601758933e-06
Position 19362: 3.1829199473961417e-06
Position 781: 2.9021284562457217e-06
Position 1181: 2.8564760700403043e-06
Position 917: 2.592570025903107e-06
Position 1052: 2.491613742350429e-06
Position 1526: 2.377497461182018e-06
Position 296: 2.2593447443899242e-06
Position 1508: 1.9824962480182155e-06
Position 148: 1.8351820676048712e-06
Position 1169: 1.775731655524658e-06
Position 582: 1.527595778586506e-06
Position 1268: 1.491947150335214e-06
Position 1243: 1.4915433529481663e-06
Position 1140: 1.1417788362477636e-06
Position 1165: 1.0358508101914248e-06
Position 884: 9.644962918285446e-07
Position 17635: 8.478490913779416e-07
Position 964: 8.150155465644177e-07
Position 496: 7.020506140336408e-07
Position 696: 6.86461063157928e-07
Position 441: 3.881194944006295e-07
Position 618: 3.80536514409952e-07
Position 669: 3.792201249187162e-07
Position 1351: 3.631106385808149e-07
Position 150: 3.444707248146968e-07
Position 1156: 3.1881154686603923e-07
Position 529: 1.4054888694998033e-07
Position 395: 7.264522733344928e-08
Position 411: 7.262407239076897e-08
Position 543: 3.6752155935787346e-08
Position 566: 2.6129508442942984e-08
Position 587: 1.2797055540544537e-08
Position 1907: 1.110656618417674e-08
Position 240: 7.278382423313e-09
Position 189: 6.7075485073661885e-09
Position 74: 6.163453038404502e-09
Position 162: 5.094711538232196e-09
Position 554: 4.545832093448525e-09
Position 1652: 4.1449708718322484e-09
Position 111: 3.6386125037279695e-09
Position 97: 3.3615882199056403e-09
Position 712: 1.4180731526402218e-09
Position 886: 7.998590508555415e-10
Position 465: 4.3727600873560224e-10
Position 468: 1.1606801418079302e-10
Position 160: 7.165590697091103e-11
