Gene = SLU7
Position 11435: 0.0011687918288280075
Position 12906: 0.0010421239301652337
Position 4274: 0.0010269136665008683
Position 5080: 0.0008339649014826307
Position 11428: 0.0007794395324564337
Position 15447: 0.0007769797003709613
Position 12660: 0.0006961192009001011
Position 6948: 0.000635680531441602
Position 12068: 0.0006192487619227538
Position 768: 0.0005709656089860184
Position 11286: 0.0005689049371840061
Position 13171: 0.0005406646447728862
Position 14324: 0.0005384031087623917
Position 9509: 0.00039021894645779827
Position 10236: 0.0003759445766226398
Position 11735: 0.00037593271622190176
Position 2179: 0.0002719284209445168
Position 484: 0.00022634054780045607
Position 11075: 0.0001909259397369904
Position 7634: 0.00019034744017633782
Position 5991: 0.00018022777721249863
Position 110: 0.00015565067964473387
Position 6691: 0.0001493154772351313
Position 6698: 0.0001463439388527988
Position 5067: 0.00012114666751613535
Position 11030: 0.00011400713709514786
Position 4540: 0.00010411166453376305
Position 5033: 0.00010243772132539227
Position 14335: 8.149006430235868e-05
Position 5191: 7.46209965404783e-05
Position 803: 6.943359012969276e-05
Position 14761: 6.918929444874389e-05
Position 8876: 6.78270414088838e-05
Position 37: 6.453046773933113e-05
Position 15169: 5.893787522838665e-05
Position 14778: 4.631701591235702e-05
Position 14908: 4.627300815054517e-05
Position 902: 4.497375263167705e-05
Position 336: 3.8581966840951364e-05
Position 27: 3.8421152944678586e-05
Position 15445: 3.799799394121341e-05
Position 15440: 3.671989879163503e-05
Position 4967: 3.5640983861191855e-05
Position 675: 3.2381975700155755e-05
Position 15636: 3.0321734230313535e-05
Position 4253: 2.524891693272222e-05
Position 469: 2.092551815863811e-05
Position 14590: 1.9243240050429243e-05
Position 4502: 1.8851924185338755e-05
Position 4288: 1.7044112207406603e-05
Position 15858: 1.6867200588370844e-05
Position 11496: 1.5732924545964107e-05
Position 14619: 1.526912993962882e-05
Position 385: 1.1664023944644897e-05
Position 14917: 9.399110150993835e-06
Position 11070: 7.212156265054119e-06
Position 31: 6.026115293333858e-06
Position 11179: 5.383433644912481e-06
Position 5670: 4.9801522914366785e-06
Position 620: 4.580417665531149e-06
Position 15650: 4.461176962559632e-06
Position 172: 4.443769258472182e-06
Position 11219: 2.4548038509711232e-06
Position 11138: 1.5537573199876943e-06
Position 14976: 1.2199917608103915e-06
Position 14962: 6.499042062496982e-07
Position 11981: 5.353830498686462e-07
Position 486: 4.3728595552442744e-07
Position 242: 4.294456191420996e-07
Position 180: 3.0336998178014713e-07
Position 11290: 1.4444235403004302e-07
Position 267: 1.7097394035682074e-08
Position 256: 1.332827682747453e-08
Position 409: 1.6951937944397277e-09
Position 250: 3.1872511048201e-11
Position 276: 9.11830403489055e-13
Position 431: 8.511585612813852e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10933: 0.9980651486470306
Position 6874: 0.980423508846557
Position 14258: 0.9748419460554796
Position 14837: 0.9652906075195715
Position 11325: 0.9488663997384993
Position 5414: 0.8027730265737929
Position 10696: 0.6778752998915193
Position 4921: 0.6690170388526806
Position 14513: 0.6552727804660311
Position 11778: 0.6471964704775456
Position 5773: 0.5388985306942629
Position 4083: 0.5348008746450561
Position 12764: 0.5138682327610054
Position 15929: 0.4896152289654574
Position 234: 0.4517256884840524
Position 4154: 0.44539835944494227
Position 11580: 0.43880772637063503
Position 15036: 0.39424125996310394
Position 14464: 0.3180730738949268
Position 4946: 0.28511379222149835
Position 12798: 0.25445018067903774
Position 2152: 0.18537264692822222
Position 11513: 0.15864236430074144
Position 14676: 0.1380740901336717
Position 1237: 0.09095887876615882
Position 1088: 0.07695848868264892
Position 3019: 0.06390010043063643
Position 16235: 0.06123498405360997
Position 11825: 0.05984819181581129
Position 15056: 0.0534084959439184
Position 558: 0.05325648461797198
Position 10640: 0.05313511589584597
Position 5816: 0.05202761870475529
Position 5804: 0.049291094283371056
Position 6598: 0.042914864746192063
Position 16382: 0.03475703105850452
Position 1293: 0.034262610150438084
Position 9365: 0.0336116239901185
Position 958: 0.031174579642133354
Position 15968: 0.028871943610174696
Position 2442: 0.02557868792652192
Position 15032: 0.02502084575436315
Position 5822: 0.025018499276141592
Position 2521: 0.024813403325904503
Position 630: 0.020732937338604054
Position 6181: 0.020660118598206954
Position 5836: 0.020019346576010386
Position 12813: 0.01857021780992949
Position 7736: 0.017023158858429043
Position 11713: 0.016834228211817733
Position 12725: 0.016188574923350036
Position 10152: 0.015439460498607269
Position 5775: 0.01453713169032089
Position 4959: 0.014384483712548624
Position 16878: 0.013887008505968097
Position 17725: 0.013552893524843146
Position 9726: 0.013307888971217045
Position 267: 0.01291159964052721
Position 11341: 0.011665731737962837
Position 17208: 0.011270105478979964
Position 6456: 0.010864779482233461
Position 5006: 0.010609775891623567
Position 5334: 0.010596511906708366
Position 6424: 0.010564406458001626
Position 4112: 0.010411929637179646
Position 708: 0.010172583003386363
Position 13463: 0.010131854523564906
Position 5319: 0.009907188960224389
Position 2830: 0.009487878549581623
Position 11214: 0.009302872217455047
Position 8969: 0.009274803458545889
Position 1024: 0.009229892735784473
Position 11725: 0.009211242280653344
Position 9643: 0.00889536195678129
Position 14235: 0.008430104423677769
Position 14696: 0.00829709432880132
Position 11829: 0.008262714018502352
Position 8838: 0.007566296593290718
Position 5442: 0.00748640005293975
Position 7509: 0.007097158124248868
Position 5556: 0.0070390803196782314
Position 2250: 0.0069333028707191345
Position 483: 0.006702278470819457
Position 4987: 0.006659614809982462
Position 7685: 0.006431109109669383
Position 6348: 0.006274750006413309
Position 8844: 0.006246851255647665
Position 12060: 0.006243970466989588
Position 16106: 0.0060066997998802435
Position 3777: 0.005828868575652953
Position 17227: 0.005643407569400318
Position 13521: 0.005556028609449538
Position 16406: 0.005552874717037957
Position 11492: 0.005518803597878716
Position 14222: 0.005396002747205008
Position 17667: 0.005365824528457569
Position 11793: 0.00528287548203883
Position 15197: 0.005143071884301412
Position 5382: 0.005134135672547763
Position 5267: 0.0050515672092042545
Position 690: 0.004786065412014714
Position 16181: 0.00474469026459483
Position 6379: 0.004581598666117991
Position 5595: 0.00453048827829765
Position 577: 0.004384024565673266
Position 16904: 0.004372335321198524
Position 11728: 0.004306401639233292
Position 12689: 0.004168509132122499
Position 16109: 0.004029646354872962
Position 5744: 0.0037746882950049376
Position 6479: 0.003757009024602913
Position 1123: 0.0037555162555519945
Position 5206: 0.0036682207922647133
Position 743: 0.0036496067945187977
Position 4085: 0.0035714604151428735
Position 17125: 0.0034850865704193768
Position 195: 0.0033739664735960655
Position 8756: 0.0033735659240238195
Position 15718: 0.0033427571861017595
Position 17484: 0.0032657134064471645
Position 2304: 0.003053526926006325
Position 10002: 0.003020133726860675
Position 1004: 0.0028023531314643334
Position 10037: 0.002770363198078817
Position 563: 0.0026130111910683106
Position 242: 0.0026076587693235325
Position 6458: 0.0025979110679127757
Position 11265: 0.0025777712057173953
Position 14199: 0.0025228886304534508
Position 14041: 0.0024309132526362308
Position 10654: 0.002366635673007985
Position 8197: 0.0022568157852234025
Position 8866: 0.0022027839484468174
Position 11375: 0.0021931217664157153
Position 2834: 0.0021873635249221976
Position 4834: 0.0021269743381125113
Position 9984: 0.001906228477499462
Position 11759: 0.0019005124881038896
Position 5432: 0.001791826627629082
Position 15829: 0.0017811116311893358
Position 7632: 0.0017337590345924356
Position 8213: 0.0016901338942177555
Position 4027: 0.001685569308918115
Position 17442: 0.0016419311903607481
Position 11868: 0.0015500987070796277
Position 17358: 0.0015475029118042136
Position 11671: 0.001545291940352329
Position 11407: 0.001463096894935757
Position 11519: 0.0014584800652293936
Position 5781: 0.0014326599876386846
Position 139: 0.001327166009097761
Position 5682: 0.0012738234301541693
Position 4777: 0.0012269943549432641
Position 14100: 0.0011861042117899683
Position 16544: 0.001156722575895763
Position 8116: 0.001061043262084757
Position 2478: 0.0010067989536745796
Position 10940: 0.0009982947695230295
Position 2135: 0.0009613778701693897
Position 11685: 0.0009157208431804104
Position 9328: 0.000899734749403271
Position 15563: 0.0008722439269470836
Position 6689: 0.0008448607180426678
Position 14472: 0.0008387932740245867
Position 14324: 0.0007989734360348121
Position 10382: 0.0007907538761357317
Position 659: 0.0007525151762052194
Position 1073: 0.0007196896628904225
Position 84: 0.0007146288642741087
Position 12572: 0.0007016487218183213
Position 292: 0.0006952135866411799
Position 15877: 0.0006641683500686541
Position 15809: 0.0006609047549063025
Position 12149: 0.0006466050071367109
Position 5866: 0.0005929667695053753
Position 276: 0.0005868536614727667
Position 8928: 0.0005714504854603317
Position 729: 0.0005477427992274231
Position 13079: 0.0005406646447728864
Position 585: 0.0005229480848292005
Position 12818: 0.0005187605473184769
Position 2685: 0.0005183847342726706
Position 15971: 0.00048726333406257766
Position 11641: 0.0004775573567071778
Position 1038: 0.0004757345375578937
Position 2280: 0.00046049800703792986
Position 11002: 0.0004466925739119092
Position 14390: 0.0003763459853400244
Position 5445: 0.00036855767410255095
Position 11618: 0.00035722606807743446
Position 5708: 0.00034485668286363374
Position 2201: 0.00033486207674349676
Position 11333: 0.0003086225481460414
Position 4690: 0.0002763311747258935
Position 10862: 0.00027184757666885544
Position 937: 0.0002664448909984047
Position 5008: 0.0002654004229134582
Position 14847: 0.0002522263082740986
Position 16161: 0.00024766031778740644
Position 1282: 0.0002410567664545907
Position 15470: 0.00023625659496073021
Position 5164: 0.0002295494112151824
Position 6134: 0.00022748515974650949
Position 11582: 0.00022407670918491972
Position 4923: 0.00021677861254291796
Position 5623: 0.00021354720100528004
Position 7583: 0.00020772660530633092
Position 5533: 0.0001971583098584187
Position 88: 0.0001835192873390667
Position 6000: 0.0001807894749257194
Position 11141: 0.00017709100157301937
Position 12033: 0.00017233849039063456
Position 6640: 0.00017224704930937957
Position 864: 0.00016453985754468143
Position 15525: 0.00015905210602081853
Position 1149: 0.00012777366986905364
Position 6798: 0.00012776489709495625
Position 15477: 0.00012675614308176565
Position 11610: 0.00010927625247602562
Position 4439: 0.00010865207253069722
Position 15450: 9.439550296056888e-05
Position 15174: 9.182283864212247e-05
Position 15130: 9.13163764169616e-05
Position 15276: 9.031647078569276e-05
Position 151: 8.889574558405035e-05
Position 5868: 8.19484518023566e-05
Position 889: 8.112138916575138e-05
Position 15517: 8.023542827353028e-05
Position 986: 7.988884744831143e-05
Position 14124: 7.282922086651518e-05
Position 1990: 6.131959738061249e-05
Position 5291: 4.507054768414492e-05
Position 5033: 4.503774829198633e-05
Position 5484: 4.421756242432767e-05
Position 5019: 4.397868983375261e-05
Position 15356: 4.388555825620342e-05
Position 15248: 4.3719725357606756e-05
Position 198: 4.348449823652989e-05
Position 11377: 4.322605137462085e-05
Position 5617: 4.2480160927180815e-05
Position 1340: 4.062225865165876e-05
Position 4499: 3.82623828422543e-05
Position 2213: 2.9203434886273302e-05
Position 1246: 2.8911966801634252e-05
Position 5161: 2.7656780347914932e-05
Position 11178: 2.69397400494659e-05
Position 14769: 2.6476093173794108e-05
Position 4782: 2.6167991824677077e-05
Position 5558: 2.5750403473963925e-05
Position 14653: 2.5285540177547762e-05
Position 516: 2.321124642136062e-05
Position 748: 2.252459927306704e-05
Position 638: 1.961863283900136e-05
Position 7655: 1.943590360502961e-05
Position 763: 1.5944501566826736e-05
Position 5170: 1.578260393185186e-05
Position 14870: 1.5023661353020723e-05
Position 7720: 1.4476909656831123e-05
Position 14861: 1.4057248700354782e-05
Position 11157: 1.2996197625676705e-05
Position 11161: 1.2761998686338925e-05
Position 656: 1.1547242789922259e-05
Position 5894: 1.1416843634462441e-05
Position 166: 1.117906403329153e-05
Position 5480: 1.0978754384481495e-05
Position 4602: 1.054031343056431e-05
Position 675: 9.920274953952154e-06
Position 529: 9.802430612407397e-06
Position 964: 9.779130227665178e-06
Position 4561: 9.512027641878952e-06
Position 99: 9.445708609019607e-06
Position 11290: 9.373352800263074e-06
Position 1154: 9.00780406232804e-06
Position 943: 8.996634166151492e-06
Position 838: 8.9103207722989e-06
Position 902: 6.42289120002198e-06
Position 7594: 5.976828872197576e-06
Position 499: 5.831541932747737e-06
Position 5602: 5.249672438920661e-06
Position 102: 5.059137821739316e-06
Position 6003: 4.98588826315183e-06
Position 8154: 4.848399162349787e-06
Position 5662: 4.739142910334199e-06
Position 163: 4.4416193680777686e-06
Position 14867: 3.954291427121958e-06
Position 10824: 3.6057973549310033e-06
Position 476: 2.8225402477866552e-06
Position 14752: 2.5115833195327803e-06
Position 14876: 1.8778101652150699e-06
Position 4708: 1.7269469868579833e-06
Position 723: 1.6345989860379031e-06
Position 113: 1.5970208691611854e-06
Position 877: 1.349085729444053e-06
Position 665: 1.3032980663044144e-06
Position 14859: 1.1522848663033775e-06
Position 14873: 9.207469538814521e-07
Position 5918: 7.055019934267135e-07
Position 14708: 6.351966588943135e-07
Position 11894: 5.873420187923282e-07
Position 206: 4.985264482279823e-07
Position 831: 3.7882177105463e-07
Position 11173: 3.583189934510603e-07
Position 11897: 2.4638384082403973e-07
Position 14619: 2.2910317653928347e-07
Position 6294: 1.6721864259365417e-07
Position 356: 1.5136479601446664e-07
Position 11647: 1.1264215939511983e-07
Position 300: 1.0862037171508423e-07
Position 7478: 8.515215362949658e-08
Position 170: 3.25519892399359e-08
Position 437: 2.929377289648527e-08
Position 389: 2.2185204605381464e-08
Position 11163: 1.6808054971915605e-08
Position 409: 1.054080968299941e-08
Position 110: 1.0097403272336551e-08
Position 11412: 3.2083270409894328e-09
Position 307: 2.7982526318671996e-09
Position 15106: 2.457960275853442e-09
Position 172: 1.6021009965901578e-09
Position 376: 1.4073715739055395e-09
Position 15082: 9.796386748869988e-10
Position 491: 8.256446269816345e-10
Position 603: 7.620850370254489e-10
Position 495: 2.6119302434219727e-10
Position 320: 2.3932270305774984e-10
Position 423: 1.275927729472187e-10
Position 431: 1.1248450580479522e-10
