Gene = GBE1
Position 350: 0.012424993877576038
Position 4640: 0.01205611839577578
Position 559: 0.011151510362428124
Position 14531: 0.010415175694033118
Position 9054: 0.008827420794394848
Position 7987: 0.008508584628987055
Position 8492: 0.008025476650342542
Position 4864: 0.00802409872922005
Position 3909: 0.007771677561533929
Position 7209: 0.007627843328449579
Position 1093: 0.007090090083481228
Position 2889: 0.006738284313804042
Position 11958: 0.006555160635827267
Position 11890: 0.0064466876917154
Position 9074: 0.006292033013276138
Position 1059: 0.006172119488142215
Position 4669: 0.005832736135877013
Position 10416: 0.0048990376550090715
Position 537: 0.004494673419322182
Position 1127: 0.004228655079017376
Position 2062: 0.003895347271557088
Position 1219: 0.0038493826661182176
Position 1701: 0.003766302459289241
Position 9419: 0.003748299180555174
Position 3177: 0.003744951962011168
Position 2006: 0.0036614506776860506
Position 14045: 0.003424395039627401
Position 3688: 0.0029930539384418614
Position 4845: 0.002942246291153628
Position 7160: 0.0028055741617426687
Position 490: 0.002546140328818021
Position 4835: 0.002425348333391079
Position 8111: 0.0023694599439234337
Position 1472: 0.002267370120683953
Position 13033: 0.002195748713368343
Position 1667: 0.0020264081291528685
Position 3060: 0.002025073495569022
Position 577: 0.001961941239814723
Position 6348: 0.001758890066974819
Position 9371: 0.0017377072757483996
Position 8280: 0.0015545382617456207
Position 3240: 0.001479581147620898
Position 3602: 0.0013782969139719567
Position 1231: 0.0011912455102933834
Position 732: 0.0011652544662344871
Position 7895: 0.0011638268651322419
Position 7948: 0.0011201004703318752
Position 3635: 0.0011195228770048253
Position 4197: 0.0009620790695094328
Position 7699: 0.0009299627578265744
Position 975: 0.0008994045807416577
Position 5059: 0.0008988611024023026
Position 573: 0.0008609892636528775
Position 7448: 0.0007908130725144396
Position 4598: 0.0007146978705715235
Position 1256: 0.0006677249443956027
Position 8391: 0.0006476239638928456
Position 781: 0.0006275756779135848
Position 285: 0.0005995090402986646
Position 596: 0.0005745695177864248
Position 4104: 0.0005273953563014702
Position 990: 0.0004745956949212576
Position 1324: 0.0004538566587029761
Position 1424: 0.0004321069353342775
Position 5679: 0.0004150680845660667
Position 5271: 0.0004001528762486888
Position 5786: 0.0003762467691429623
Position 5617: 0.00035373081018276925
Position 1152: 0.0003160715246945904
Position 3007: 0.00028970898456949956
Position 181: 0.00027456784299273977
Position 1269: 0.00023551356497975546
Position 5356: 0.0002077731165678276
Position 303: 0.00018727715782405918
Position 4605: 0.00017969640352808667
Position 1273: 0.00015738015128301703
Position 688: 0.0001285149339316612
Position 817: 9.985741433718714e-05
Position 1375: 9.678103997896124e-05
Position 4683: 7.188208204282501e-05
Position 1002: 7.009384701700362e-05
Position 1507: 6.829141673823275e-05
Position 122: 6.129815561570146e-05
Position 760: 5.3534047334242834e-05
Position 128: 3.9501255099220536e-05
Position 4867: 3.4354243570384575e-05
Position 1372: 2.938376160288195e-05
Position 579: 2.336082115615556e-05
Position 460: 1.931376740850052e-05
Position 786: 1.7984312436653026e-05
Position 357: 1.790909067130727e-05
Position 837: 9.803445350969211e-06
Position 300: 8.83722131036781e-06
Position 1669: 7.401029574186315e-06
Position 901: 6.945787191177694e-06
Position 318: 6.271163279396269e-06
Position 1535: 2.0180052690820906e-06
Position 194: 1.7819319441506421e-06
Position 377: 1.6497390168087315e-06
Position 456: 1.4317422108768625e-06
Position 235: 6.753056650135628e-07
Position 206: 6.329822860112865e-07
Position 333: 5.88358716882681e-07
Position 4928: 5.253071994451935e-07
Position 328: 4.7047626675530036e-07
Position 1832: 4.3727748222988774e-07
Position 465: 3.626903998763417e-07
Position 1678: 1.8677953619497231e-07
Position 215: 1.1643255686354915e-07
Position 266: 9.934199203191238e-08
Position 375: 8.300206663864052e-08
Position 251: 7.455799323349063e-08
Position 245: 6.289922016637252e-08
Position 821: 3.7114042159231643e-08
Position 323: 2.4421328722250144e-08
Position 241: 1.7795563683961452e-08
Position 220: 1.571293121322787e-08
Position 137: 9.680879228640347e-09
Position 366: 6.644418038801848e-10
Position 225: 1.6455945088895436e-10
Position 261: 1.0592439381378658e-10
Position 257: 1.4399577288868657e-13
