Gene = PLPPR1
Position 74: 1.1543933052461264e-10
Position 493: 2.8557910485384047e-11
Position 695: 1.3529341480300138e-13
Position 1033: 1.335548553990355e-13
Position 919: 9.538559258406659e-14
Position 236: 5.743888883858894e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13136: 0.8761632546879088
Position 1927: 0.6048856896092548
Position 911: 0.5871723759745016
Position 12558: 0.46780226138587067
Position 9353: 0.433793818999446
Position 17232: 0.4187601972675455
Position 12929: 0.38814250469914907
Position 18922: 0.3416561275912321
Position 15614: 0.2634182270588235
Position 14228: 0.23379115040507797
Position 866: 0.20139708602914744
Position 8305: 0.11191930785425445
Position 17515: 0.11031390228117664
Position 1910: 0.10481804461189775
Position 14100: 0.08240873346376602
Position 13732: 0.06914659559270735
Position 13690: 0.06507467674290429
Position 17611: 0.058608306878942376
Position 18554: 0.058389177412206825
Position 7448: 0.03659235409683985
Position 17755: 0.025042742161528964
Position 7496: 0.023681248112781
Position 1933: 0.019893160013707677
Position 18529: 0.01736468966058806
Position 13481: 0.013913797572545227
Position 1865: 0.010318353981566481
Position 7471: 0.00886331442643961
Position 1341: 0.008775453539084557
Position 8176: 0.00627457153698224
Position 14415: 0.005979925042429383
Position 13524: 0.005671912831457916
Position 16284: 0.004869345086035476
Position 15907: 0.004347649233719289
Position 13603: 0.0038775529171254063
Position 15568: 0.003698377006376838
Position 15231: 0.003388796665017256
Position 1688: 0.0021636406153450333
Position 490: 0.0013720315915571391
Position 1096: 0.0011663102048742188
Position 2703: 0.0010016042080904532
Position 2824: 0.0007867023216507311
Position 836: 0.0007227512658104224
Position 520: 0.0005888819842370532
Position 1805: 0.0005367152063638711
Position 4266: 0.0005313328260720535
Position 1952: 0.00045050210118207116
Position 6764: 0.00040884163212405016
Position 10469: 0.00035140097274159976
Position 597: 0.0002700726572921066
Position 9574: 0.0002658503648090641
Position 9474: 0.0002326738092309643
Position 610: 0.00022898751217757492
Position 9595: 0.0002273380380474791
Position 976: 0.0002127129368741288
Position 7737: 0.00019845216888923637
Position 2314: 0.00018109783450709092
Position 1389: 0.00017928368845197398
Position 526: 0.00016191279146952767
Position 5052: 0.00015961119433266914
Position 1502: 0.00013692931079858738
Position 2955: 0.00013201769569456576
Position 4537: 0.00011998304315727968
Position 668: 0.00010524412844973934
Position 8799: 0.00010299677764105153
Position 1505: 0.00010032571585080935
Position 919: 9.292376203370762e-05
Position 843: 8.647342464705707e-05
Position 552: 8.5173381287454e-05
Position 2128: 6.26206337336093e-05
Position 1474: 6.10124272690002e-05
Position 2689: 5.552386377361061e-05
Position 1714: 5.258237590663006e-05
Position 4665: 4.67788425400652e-05
Position 6909: 4.5518075459627215e-05
Position 7245: 4.4214909436481486e-05
Position 7824: 3.9662870113666056e-05
Position 6835: 3.913294256370093e-05
Position 1214: 3.715301383533239e-05
Position 3011: 3.1062318381076604e-05
Position 4318: 2.981004663935751e-05
Position 6731: 2.8977596646769233e-05
Position 2361: 2.8665246999625676e-05
Position 2432: 2.8019786895210085e-05
Position 2525: 2.749073288051563e-05
Position 781: 2.6248092487968307e-05
Position 764: 2.551366779557328e-05
Position 2600: 2.4960011817225338e-05
Position 1101: 2.104938912361313e-05
Position 1318: 1.9348074236409214e-05
Position 1065: 1.845208831311354e-05
Position 1316: 1.720562264231437e-05
Position 3970: 1.352870290555011e-05
Position 1352: 1.198510394516533e-05
Position 4765: 1.0742209053456212e-05
Position 3660: 1.0597933345477076e-05
Position 674: 9.438791480983424e-06
Position 2735: 7.528527655699405e-06
Position 590: 7.426666421413991e-06
Position 1131: 2.128968653371535e-06
Position 990: 1.238444305698371e-06
Position 1797: 4.5257962662351844e-07
Position 1878: 4.362627572697756e-07
Position 2643: 3.9255413168404936e-07
Position 2742: 2.2763372794285752e-07
Position 2059: 2.261147736603061e-07
Position 1781: 1.8046533765420976e-07
Position 1443: 1.2641647800638112e-07
Position 2052: 1.0243708022107105e-07
Position 570: 9.366070197038667e-08
Position 2674: 8.358931073673673e-08
Position 738: 6.191733811384899e-08
Position 607: 4.5679463419702245e-08
Position 1811: 3.2361985235705354e-08
Position 950: 2.1655360599704753e-08
Position 532: 1.7661723331815265e-08
Position 685: 1.6129216693804043e-08
Position 2576: 1.3811961630437761e-08
Position 2138: 1.3323029334448013e-08
Position 2153: 1.1722536173673231e-08
Position 554: 9.824670859179545e-09
Position 557: 8.65971861848956e-09
Position 574: 6.9963038262812795e-09
Position 449: 6.779104949122134e-09
Position 281: 6.029007365125545e-09
Position 1913: 5.676254188426214e-09
Position 559: 4.9848310935521226e-09
Position 465: 3.826221325512854e-09
Position 821: 2.700017334707824e-09
Position 614: 2.0530397756855525e-09
Position 770: 1.214841835063594e-09
Position 446: 8.159025804056229e-10
Position 785: 7.896370486780283e-10
Position 412: 1.3754383921691666e-10
Position 1172: 1.2616050426432563e-10
Position 291: 6.796852611523175e-11
Position 294: 5.039731936566005e-11
Position 1043: 3.847515710486502e-11
Position 429: 2.6608827427927302e-11
Position 363: 6.349344017324213e-12
Position 347: 7.866327377243569e-13
