Gene = EIF2B5
Position 7062: 0.0014581951055283751
Position 6759: 0.0012305972677886575
Position 9014: 0.001194419415436732
Position 155: 0.0009558815543734998
Position 856: 0.0007262981827064293
Position 134: 0.0007210304195397723
Position 3499: 0.0006968224710950804
Position 3062: 0.0006568404843180161
Position 531: 0.0005982232824902959
Position 1536: 0.0005464102842598083
Position 6074: 0.0005194716091695976
Position 7144: 0.0004260141585917742
Position 2486: 0.00040899684471513466
Position 2571: 0.00039880068209537453
Position 8760: 0.00036151274140512336
Position 9476: 0.0003613541234116554
Position 5687: 0.00036085663661982717
Position 2814: 0.00031294138739562573
Position 7706: 0.0003070908942101636
Position 2442: 0.00030573123414070536
Position 3985: 0.0002560880655475003
Position 5262: 0.0002538887217071565
Position 7067: 0.0002510248021437679
Position 3194: 0.0002415256848516178
Position 1601: 0.00023021196765157006
Position 9333: 0.00023003682203595217
Position 7335: 0.0002273219675979291
Position 6431: 0.00020919796400784745
Position 103: 0.00020764358638452246
Position 4539: 0.00020177725499670722
Position 8323: 0.00019381119922652092
Position 4882: 0.00016322045171121626
Position 749: 0.00014169466819742265
Position 4903: 0.00014104707551171097
Position 644: 0.00013811198406002645
Position 1757: 0.00013366846251163054
Position 4867: 0.0001149553522637383
Position 1414: 0.00010451095285349043
Position 765: 9.829744987925838e-05
Position 7454: 8.807142472469564e-05
Position 2447: 8.177442052543355e-05
Position 5852: 6.67810543636286e-05
Position 75: 6.268072771867716e-05
Position 5089: 6.223108584756812e-05
Position 7910: 6.136150616171454e-05
Position 2740: 5.5348263896910976e-05
Position 1337: 4.337717904756306e-05
Position 942: 4.323800035305482e-05
Position 5845: 4.277645393307442e-05
Position 1892: 3.432281344957991e-05
Position 152: 2.8321042524031502e-05
Position 47: 2.7100901684725933e-05
Position 8028: 2.707966137966372e-05
Position 2393: 2.688057939789449e-05
Position 9705: 2.3152401103892933e-05
Position 9425: 2.2153384453067424e-05
Position 9448: 2.081137451435348e-05
Position 9817: 2.031618528915518e-05
Position 7997: 1.0841896008632815e-05
Position 9: 9.459262447868703e-06
Position 7255: 8.79462440188458e-06
Position 2390: 8.447438180291065e-06
Position 100: 4.8522782594849265e-06
Position 7548: 4.275913918194727e-06
Position 31: 3.796095495035571e-06
Position 420: 3.7212841821787103e-06
Position 558: 3.1037606331924582e-06
Position 356: 2.9726426881551646e-06
Position 137: 2.4407127240616256e-06
Position 162: 2.2685474420649428e-06
Position 80: 1.061772063539403e-06
Position 23: 7.09687980232923e-07
Position 204: 5.999574260633723e-07
Position 263: 5.609242411291852e-07
Position 374: 4.376827698255601e-07
Position 257: 9.4030961447831e-08
Position 7238: 8.378300512242659e-08
Position 63: 5.443830813167478e-08
Position 489: 7.820235162052076e-11
Position 599: 6.426591389163046e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7514: 0.976468596274058
Position 4815: 0.970361502966681
Position 2355: 0.9590574159302604
Position 7787: 0.9582189055891244
Position 9619: 0.9547067586042391
Position 2901: 0.9147252906436995
Position 6972: 0.9124273320843792
Position 9332: 0.8986970731744899
Position 8834: 0.8904751998405281
Position 2633: 0.8202970838258904
Position 5153: 0.8031736532258581
Position 1347: 0.5733701558914721
Position 6602: 0.5357143969464948
Position 7220: 0.49574221881705033
Position 7237: 0.46102319582606643
Position 8090: 0.36455551412347326
Position 2222: 0.23339122179947994
Position 2073: 0.2001966546652812
Position 254: 0.18082060909608577
Position 8177: 0.14091226095479528
Position 6698: 0.12941898743321611
Position 7960: 0.10071028595172693
Position 7033: 0.08560681834644335
Position 2180: 0.08179867462818949
Position 6660: 0.08154708407621104
Position 2203: 0.07991838960010288
Position 6371: 0.06639223882907413
Position 748: 0.06626142485820108
Position 5959: 0.06023721675545403
Position 9353: 0.05507662251432006
Position 5127: 0.04862730340892256
Position 8519: 0.04776932042813233
Position 2109: 0.04264921897678421
Position 9593: 0.038120869214331964
Position 257: 0.03614438149585599
Position 1929: 0.032904137957807215
Position 2022: 0.032151278871502376
Position 5819: 0.023776069359125667
Position 8253: 0.02299398293236726
Position 5844: 0.022832392774050733
Position 5440: 0.021002279453596576
Position 8863: 0.02083185324538528
Position 5685: 0.020349763723194858
Position 8661: 0.017451656846904848
Position 2228: 0.015561424589043962
Position 1993: 0.015437087092463173
Position 1873: 0.013848289889640734
Position 1829: 0.012573381709238881
Position 7440: 0.012420283226749835
Position 9835: 0.010956029832637895
Position 6056: 0.010490784722062232
Position 1519: 0.010150083259288439
Position 2167: 0.009575791704696794
Position 9299: 0.0092705391327261
Position 7795: 0.008873023677526069
Position 8114: 0.008247900502904186
Position 3726: 0.008126984228862207
Position 5280: 0.007532943025891013
Position 8421: 0.0074160811625959425
Position 3582: 0.006826707926243886
Position 9978: 0.006684755780298276
Position 5419: 0.0058039084278199956
Position 3750: 0.0055868289323245755
Position 5187: 0.004705250022139719
Position 6683: 0.004617881556402159
Position 8721: 0.004361866029041428
Position 1411: 0.004002963966812384
Position 7249: 0.003973313102183859
Position 4332: 0.0036200394143147863
Position 539: 0.0035672695500737683
Position 412: 0.0032794941695244
Position 304: 0.0032513625630484575
Position 2359: 0.003182173320240993
Position 4834: 0.0030805982484217714
Position 8501: 0.0029901987697153565
Position 5232: 0.0029436441299058327
Position 5647: 0.002822402889544073
Position 8214: 0.0028172654913370715
Position 7252: 0.0027675338795954386
Position 7444: 0.0027542853940036474
Position 2609: 0.00249584669482384
Position 9543: 0.0022183160424968777
Position 8928: 0.002178590389515292
Position 9093: 0.0020675509870736034
Position 3807: 0.0020144616836222954
Position 450: 0.0018875775669063412
Position 2838: 0.0018619896030220144
Position 7700: 0.001763139539141819
Position 3428: 0.001739804366546383
Position 2685: 0.0017036114709308835
Position 1997: 0.0016712354149076003
Position 1620: 0.0014869641235459902
Position 8166: 0.0014233946619853614
Position 2913: 0.0014174045012276294
Position 1291: 0.00136855570077711
Position 4453: 0.0012229084934487883
Position 399: 0.001087101520562884
Position 4505: 0.0010723046214240087
Position 1798: 0.0010589523406803925
Position 5160: 0.0010468320282784394
Position 599: 0.0010061124285505613
Position 4989: 0.000988463414198632
Position 8699: 0.0008953768457264112
Position 5749: 0.0008523794393742532
Position 3584: 0.0006322123317410318
Position 9169: 0.0005873801125468405
Position 273: 0.0005102055326623606
Position 567: 0.0005054175326277712
Position 9625: 0.0004949126673395777
Position 1235: 0.00048824007189806896
Position 7704: 0.00048164064028523345
Position 2639: 0.0004649143431181141
Position 8276: 0.00041641115895750595
Position 9236: 0.0004087311847237334
Position 7522: 0.0004018272250548195
Position 7294: 0.00037685662133999975
Position 2775: 0.00037679373654432737
Position 4252: 0.0003517770753665338
Position 9175: 0.0003369320131974934
Position 1579: 0.00032967854273343276
Position 2903: 0.0003254984471693916
Position 4792: 0.0003169258294196151
Position 9569: 0.0003073695445047549
Position 7808: 0.000298762364852558
Position 652: 0.00029577942938773254
Position 2054: 0.0002506153636681738
Position 3117: 0.0002430455239340007
Position 7188: 0.00023634656946485853
Position 1447: 0.00022859055790104462
Position 1956: 0.00021309871593540924
Position 1305: 0.00020465295573470616
Position 7819: 0.00019048991266833285
Position 9907: 0.00018398348222220846
Position 2411: 0.00015942669992315793
Position 608: 0.00015645771064549363
Position 1757: 0.00014593242141152838
Position 7039: 0.00014179611891806091
Position 6921: 0.00013856557442748927
Position 7164: 0.00012526344460676882
Position 3888: 0.0001228353655897378
Position 683: 0.0001216854206013488
Position 219: 0.00011561834692910575
Position 2722: 0.00011201580648022653
Position 9782: 0.00010812926129904033
Position 2966: 0.00010600945774644942
Position 2918: 0.00010071964369456665
Position 10034: 9.249548734558354e-05
Position 7718: 8.634823657672119e-05
Position 7535: 7.302479317548156e-05
Position 5476: 6.934074464044506e-05
Position 580: 6.832847187507789e-05
Position 7606: 6.696717836201354e-05
Position 6806: 6.249743942922659e-05
Position 2778: 5.747300916035552e-05
Position 5282: 5.625952017396792e-05
Position 499: 5.4272226295868544e-05
Position 5299: 5.0172979583638326e-05
Position 1087: 4.9854371198506334e-05
Position 201: 4.9463012957831996e-05
Position 1241: 4.935362228730373e-05
Position 781: 4.7885175844406215e-05
Position 4645: 4.161937581941467e-05
Position 8120: 3.809427039905884e-05
Position 7802: 3.503854133281305e-05
Position 2458: 3.4471679623539137e-05
Position 1599: 3.269412433179643e-05
Position 10038: 3.165191432708231e-05
Position 1271: 3.0986020885496055e-05
Position 9866: 2.8614237048743205e-05
Position 7448: 2.7602523623950393e-05
Position 5533: 2.577650875240789e-05
Position 7723: 2.454330667647338e-05
Position 547: 2.1894083730279936e-05
Position 7288: 2.0279217142844362e-05
Position 561: 2.025795761749511e-05
Position 5996: 1.9794025311277218e-05
Position 197: 1.960584669456023e-05
Position 7737: 1.9495693505581296e-05
Position 1108: 1.915599666181689e-05
Position 1528: 1.906961563698552e-05
Position 7409: 1.8917745966810338e-05
Position 1068: 1.8535305847208584e-05
Position 232: 1.7948449634864164e-05
Position 7538: 1.4801925598792425e-05
Position 7542: 1.4767532282649292e-05
Position 485: 1.3707516992671947e-05
Position 221: 1.1143563090157318e-05
Position 452: 1.0321059105753291e-05
Position 489: 9.813658570066628e-06
Position 611: 6.1256330240577835e-06
Position 8034: 4.55632739603445e-06
Position 7923: 2.520579024091093e-06
Position 7992: 2.5200305976918183e-06
Position 5309: 2.3360784339744144e-06
Position 7679: 1.301443792620929e-06
Position 5168: 1.039424144540491e-06
Position 4995: 5.428830974168069e-07
Position 1204: 5.404674287859095e-07
Position 339: 4.5003660991319634e-07
Position 310: 2.3621421100640508e-07
Position 3448: 2.1976888096768445e-07
Position 162: 1.1306012101574044e-07
Position 180: 1.035368125212946e-07
Position 229: 9.132701932268534e-08
Position 1084: 6.575754447758394e-08
Position 1171: 6.146775541441295e-08
Position 86: 3.151692307239703e-08
Position 549: 2.2262578191881203e-08
Position 343: 2.1800871332930445e-08
Position 761: 1.5238983453291508e-08
Position 137: 1.2648373230674198e-08
Position 175: 1.1710083322055764e-08
Position 215: 1.0648345582258115e-08
Position 336: 9.284330287612623e-09
Position 374: 7.993051723886854e-09
Position 2982: 6.095479146168314e-09
Position 100: 3.166233444621068e-10
Position 345: 2.353240239125458e-10
Position 362: 1.7197593366208943e-10
Position 350: 1.4724595012312122e-10
Position 121: 8.78050907030925e-11
Position 370: 6.607294946969143e-11
Position 118: 3.631437371508052e-11
Position 851: 2.9336629846979037e-11
Position 814: 2.4364105471434615e-11
Position 830: 2.31537394228733e-11
Position 354: 1.6326718302913378e-11
Position 7879: 1.4709689412563082e-11
Position 613: 5.271660813925826e-12
Position 867: 1.0016027662912473e-12
Position 113: 6.563751495283121e-13
Position 115: 3.6577246476959334e-13
Position 705: 3.455159398114184e-13
