Gene = LEMD1
Position 1439: 7.115126194670639e-05
Position 1291: 5.9671129369610536e-05
Position 1344: 5.4749382365454166e-05
Position 971: 4.764802322648173e-05
Position 940: 4.339430001109842e-05
Position 413: 4.193794535506287e-05
Position 575: 3.7420684346772024e-05
Position 875: 3.270305644719049e-05
Position 978: 2.7463911361668008e-05
Position 592: 2.3418131108696872e-05
Position 1418: 2.0953984517529947e-05
Position 357: 1.7495839768496282e-05
Position 230: 1.649258949287879e-05
Position 793: 1.4975530600951891e-05
Position 1643: 1.0811336903096594e-05
Position 1679: 7.399593059864357e-06
Position 642: 9.284900252519212e-08
Position 85: 1.4173074181621578e-08
Position 139: 1.1969157696834188e-09
Position 1029: 9.64534587882571e-10
Position 1007: 8.319720958304187e-10
Position 214: 7.535338498050188e-10
Position 120: 5.380582213954563e-10
Position 346: 3.8999218567965836e-10
Position 122: 2.9171324118054905e-10
Position 630: 1.468404152786496e-10
Position 144: 1.3519171754196522e-10
Position 301: 1.0692168998341624e-10
Position 323: 6.790336775037404e-11
Position 523: 3.6048619832069434e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1479: 0.9609762815872586
Position 2701: 0.9141700034142137
Position 16297: 0.2999398855838989
Position 3084: 0.17827898449323593
Position 15818: 0.1184828246575619
Position 11576: 0.09815745807889716
Position 19822: 0.09649917553548996
Position 14579: 0.08425018552022288
Position 2952: 0.07232201216799419
Position 132: 0.07038363557366817
Position 7824: 0.06019986702591748
Position 1147: 0.05541112790738749
Position 9565: 0.047896177818659715
Position 3272: 0.04156232574584698
Position 2711: 0.03254849464668285
Position 5757: 0.026716441068920203
Position 6197: 0.019929061565118384
Position 13621: 0.019733900624649997
Position 3020: 0.01821509176921851
Position 13288: 0.01615755869358281
Position 5270: 0.015494163880472053
Position 2143: 0.015349370128489005
Position 2174: 0.014421522165446572
Position 15503: 0.014245371583726496
Position 10095: 0.01269441181813996
Position 1234: 0.012202642170674972
Position 14416: 0.011511733101947282
Position 2096: 0.011419361951857492
Position 10501: 0.009941411480259526
Position 2322: 0.009643479091723122
Position 6074: 0.009395266413308536
Position 1770: 0.009389844538087692
Position 5710: 0.009188256889325862
Position 1813: 0.007817232087733089
Position 5325: 0.007731021184039633
Position 1207: 0.007454060289229106
Position 6899: 0.0073897138097809845
Position 4764: 0.007055364326537709
Position 8103: 0.006812863647623714
Position 9072: 0.006708654352279783
Position 1903: 0.006258959283692931
Position 3898: 0.006025506272147681
Position 3618: 0.005809824724959301
Position 1493: 0.005616873896871308
Position 2786: 0.005215904970461453
Position 4036: 0.004813372019001347
Position 6308: 0.004459635473855842
Position 1954: 0.004345643370071585
Position 9312: 0.00422883664175745
Position 1210: 0.004018138525006425
Position 2956: 0.00387651570101891
Position 6152: 0.0038190500486331184
Position 9134: 0.0038006122646202156
Position 4495: 0.003685324987900647
Position 5328: 0.0034505871815117537
Position 757: 0.003421584971705253
Position 2914: 0.003412205382037532
Position 2648: 0.003300690430150795
Position 7001: 0.0031637871785186607
Position 597: 0.0030805404477253703
Position 2987: 0.002976194537317774
Position 5433: 0.0029371515211797177
Position 5345: 0.002809582893674165
Position 11710: 0.002723599268116923
Position 4781: 0.0026532630465270395
Position 2931: 0.0024883326320427356
Position 7042: 0.0023494142332952336
Position 5933: 0.0022474985889021047
Position 642: 0.002222636488707624
Position 3086: 0.002167545039082528
Position 2667: 0.0020793156865642317
Position 7167: 0.0020254442076879553
Position 6934: 0.001953496276429087
Position 2212: 0.0019320876308949336
Position 5294: 0.0017406161659461728
Position 2730: 0.0016674918977244255
Position 5557: 0.0015852981160657633
Position 2458: 0.0015851766551195502
Position 3040: 0.001419619033146635
Position 7637: 0.0014069808290314754
Position 4632: 0.0013649121528235594
Position 6224: 0.0013638342274696616
Position 3228: 0.0013604255144843143
Position 9340: 0.0013281160218816172
Position 144: 0.0012643362133138885
Position 317: 0.0012316674045776985
Position 3174: 0.0012055081429913344
Position 2897: 0.0011587964546061055
Position 2739: 0.001131073754600886
Position 1909: 0.00108063529082304
Position 9576: 0.0010708359860108923
Position 2645: 0.0010380822758581493
Position 9109: 0.001031565311295574
Position 3115: 0.001015952913661161
Position 8270: 0.0009639999589459769
Position 5166: 0.0009638096142940818
Position 5799: 0.0009423017205246591
Position 9003: 0.000907370169015858
Position 2937: 0.0008895685889375939
Position 5621: 0.0008822738151971962
Position 1556: 0.000814526903651757
Position 714: 0.0007771586994948352
Position 7829: 0.000733952870256702
Position 519: 0.0006726089266322029
Position 192: 0.0006124575209255326
Position 5624: 0.0005527864441793706
Position 3232: 0.0005234450962506483
Position 2412: 0.0005108492436417879
Position 6856: 0.0004970745280132434
Position 1982: 0.0004579622998043601
Position 177: 0.00044647546220837183
Position 6727: 0.00042018244272799864
Position 3673: 0.0004064037311254049
Position 1239: 0.00034703478528520397
Position 1291: 0.00034423579558964237
Position 1429: 0.0003403118086191566
Position 6527: 0.0003246798468569058
Position 1443: 0.00030736133701156213
Position 6391: 0.0002645141580117245
Position 5972: 0.00025101267032318173
Position 1664: 0.00025097795076668326
Position 164: 0.00024005190371767423
Position 2279: 0.0002368814150868533
Position 1500: 0.00022961961321998832
Position 4785: 0.00021626287938501405
Position 2147: 0.00020643628705181767
Position 5527: 0.00019003750271501845
Position 4519: 0.00018292087003562508
Position 5397: 0.00017061312223392823
Position 438: 0.0001693523291272462
Position 1929: 0.00016601158232870474
Position 976: 0.00012108862693237384
Position 5778: 0.00010118372167825909
Position 530: 9.897112978243454e-05
Position 1775: 9.758915789801263e-05
Position 236: 8.916670293476293e-05
Position 1377: 8.71928988393835e-05
Position 207: 8.45592984508502e-05
Position 1149: 8.105471403370166e-05
Position 1702: 8.10382155049747e-05
Position 3289: 7.411871129004257e-05
Position 3127: 6.25559497706093e-05
Position 2968: 6.15497026890922e-05
Position 1905: 4.954811441491771e-05
Position 221: 4.8483363681970223e-05
Position 2805: 4.171145549739972e-05
Position 479: 1.9337609576774503e-05
Position 346: 1.4537698671532563e-05
Position 470: 1.451366657057625e-05
Position 5584: 1.0157592093958538e-05
Position 2883: 7.535043143221833e-06
Position 1498: 4.5333576839622764e-06
Position 1532: 2.2814846170851697e-06
Position 1861: 1.4558754449025993e-06
Position 1667: 9.15012397720293e-07
Position 1849: 8.596287250277469e-07
Position 1696: 5.464247222834444e-07
Position 419: 5.305383974321624e-07
Position 668: 5.009318030265962e-07
Position 2042: 4.804553642416411e-07
Position 570: 3.9014474454395373e-07
Position 921: 3.8817746113034596e-07
Position 211: 2.7390724856527296e-07
Position 323: 2.6405129388908704e-07
Position 1679: 2.621373712210411e-07
Position 373: 2.4458318361679683e-07
Position 399: 2.2935989783384523e-07
Position 761: 1.3432825193236836e-07
Position 248: 1.7125840091066523e-08
Position 454: 3.24675835939188e-09
Position 252: 1.8937768255510333e-09
Position 381: 6.503081429833463e-10
Position 353: 6.485344906974183e-10
Position 357: 6.424315799516383e-10
Position 259: 2.6560464308124325e-11
Position 271: 2.949421435535363e-13
Position 85: 2.2743520442178125e-13
Position 285: 8.36631502674486e-14
Position 267: 4.089940636645648e-14
