Gene = LEP
Position 10992: 0.011118582508623812
Position 13695: 0.010420336439819523
Position 3154: 0.010184949331615015
Position 2517: 0.010088970861210593
Position 8313: 0.009908077013804192
Position 14528: 0.009379733309058202
Position 11864: 0.008942486176256413
Position 3135: 0.008269755208164985
Position 12851: 0.008229854579639028
Position 6497: 0.007670002101359771
Position 15048: 0.007667059502556452
Position 13250: 0.007105509234273357
Position 8334: 0.0061472019722680436
Position 4878: 0.006034205077965589
Position 4143: 0.005787551226963755
Position 5536: 0.0056879239669082055
Position 4870: 0.005536314689331387
Position 11525: 0.005449670074468649
Position 243: 0.005257923731220482
Position 13746: 0.005237519092591611
Position 13932: 0.005135631390851754
Position 13440: 0.005113951744414343
Position 14218: 0.004644841753060108
Position 12070: 0.004315450306376512
Position 178: 0.004178681214505208
Position 14081: 0.004046477261132933
Position 11335: 0.003320995588611849
Position 13539: 0.0033135790354020035
Position 1537: 0.0032896330900889733
Position 1151: 0.0032493064828446852
Position 13666: 0.0031706106494464037
Position 12073: 0.0031081575211258892
Position 315: 0.0030507052672420552
Position 12848: 0.003028970643606654
Position 9429: 0.0029260152745753834
Position 833: 0.0028340384189984975
Position 357: 0.0025553562247392783
Position 11929: 0.0022324459983602703
Position 3044: 0.002226220763548544
Position 246: 0.0022107445347082757
Position 2546: 0.002105312905421337
Position 12121: 0.002096767985977328
Position 1589: 0.0020662798300227292
Position 6358: 0.002000895111841375
Position 11687: 0.0019487445030040701
Position 1304: 0.0017590382167618811
Position 956: 0.0015987869648389234
Position 750: 0.0015334781698929881
Position 160: 0.0015266984973985843
Position 377: 0.0013357842183373309
Position 8578: 0.0013188379294970217
Position 2412: 0.001308883241095492
Position 9455: 0.001189113107689932
Position 4430: 0.0010895698089115255
Position 4099: 0.000994027393055095
Position 1301: 0.0008500643807030885
Position 6166: 0.0008195437186063577
Position 877: 0.0008120004403620595
Position 1879: 0.0006893450807662475
Position 5189: 0.0006704885768929928
Position 463: 0.0006126297554284904
Position 1054: 0.0006002589334828635
Position 5742: 0.0005390037982203348
Position 1813: 0.0004931263328926278
Position 6224: 0.0004678279827693219
Position 5949: 0.0003904729376018111
Position 172: 0.0003673864698428062
Position 8485: 0.00034794730656552875
Position 3802: 0.00029815629204575173
Position 5215: 0.000290258838257505
Position 4531: 0.0002750239060510223
Position 5723: 0.00023089497793762762
Position 182: 0.00022569053515044215
Position 260: 0.00021488387515591388
Position 485: 0.00019697203168867004
Position 144: 0.00019077968321725336
Position 922: 0.00018936243246980765
Position 1507: 0.0001892657257363106
Position 3378: 0.00017660325615353282
Position 691: 0.00014216202869675058
Position 4385: 0.0001361904135274167
Position 3501: 0.00013455443492436537
Position 1242: 0.00013022714278568753
Position 362: 0.00011697240669153221
Position 6115: 0.0001141313031337639
Position 2456: 9.843611563101438e-05
Position 1012: 9.502199989899276e-05
Position 1283: 9.327866259133511e-05
Position 289: 8.811422879951852e-05
Position 1961: 8.739030871131813e-05
Position 1101: 8.733379596685883e-05
Position 982: 8.350337183450376e-05
Position 1017: 8.196525788694985e-05
Position 1157: 8.183135875617491e-05
Position 637: 7.678602956738248e-05
Position 6136: 7.618914851181504e-05
Position 3625: 7.569564919204791e-05
Position 1525: 7.565456637269231e-05
Position 1716: 7.51245677661502e-05
Position 1933: 7.366594748802465e-05
Position 881: 6.517330567205418e-05
Position 4353: 5.201328220527737e-05
Position 1672: 4.99220398983227e-05
Position 384: 4.257324566617878e-05
Position 2078: 3.912387700555974e-05
Position 4124: 3.607187553481341e-05
Position 599: 3.5145528148091636e-05
Position 987: 3.0673770201730385e-05
Position 2479: 2.889274540922992e-05
Position 1743: 2.8391387292776974e-05
Position 704: 2.5319335340374687e-05
Position 1930: 2.0952896185988103e-05
Position 3539: 1.892993794375871e-05
Position 925: 1.797591815546568e-05
Position 270: 1.6578634683743095e-05
Position 1205: 1.6367916233247907e-05
Position 840: 1.504455769767821e-05
Position 1909: 1.4978659656928605e-05
Position 2402: 1.4290074959796993e-05
Position 623: 1.372073103925721e-05
Position 2026: 1.2303307325552611e-05
Position 266: 1.1803572450173834e-05
Position 250: 9.97895565320074e-06
Position 860: 9.610902381742403e-06
Position 2285: 7.690425769206324e-06
Position 281: 6.777357699703004e-06
Position 119: 4.850025243397305e-06
Position 471: 4.785536219787582e-06
Position 317: 3.7217983924895357e-06
Position 1462: 3.407349088742875e-06
Position 130: 1.8610829106654957e-06
Position 186: 1.679974393128058e-06
Position 773: 1.5005303490290326e-06
Position 715: 1.2032225298432294e-06
Position 490: 9.189272174262771e-07
Position 393: 7.653328554155766e-07
Position 414: 6.733776916335629e-07
Position 387: 5.30961723643065e-07
Position 115: 4.871206793205423e-07
Position 428: 8.215286975980703e-08
Position 1457: 5.921142931898628e-08
Position 542: 4.646299139936682e-08
Position 1348: 4.067303802245638e-08
Position 1468: 2.9686092652624392e-08
Position 511: 2.9683058101454553e-08
Position 189: 3.271646600714833e-09
Position 403: 6.926331961641981e-10
Position 523: 5.273698355328564e-10
Position 200: 3.0747604630625516e-10
Position 122: 1.542622131171576e-10
Position 440: 6.86456093897391e-11
Position 208: 6.567509774574457e-11
Position 80: 2.0549122863645146e-13
