Gene = NPDC1
Position 567: 2.7367144405384486e-07
Position 5851: 2.244679903245397e-07
Position 680: 2.2197253739331992e-07
Position 392: 2.1196512114146913e-07
Position 5835: 1.7607243316856863e-07
Position 672: 1.7367043976146824e-07
Position 771: 9.28106620070945e-08
Position 658: 6.923262548492827e-08
Position 800: 6.422799450756044e-08
Position 5802: 4.4881705983488803e-08
Position 603: 2.887380517822932e-08
Position 6206: 1.1756859911704444e-08
Position 707: 9.42564298160608e-09
Position 6214: 3.4313612936257487e-09
Position 58: 7.247157206502368e-10
Position 6237: 1.7441115503860004e-10
Position 6291: 6.569693990405106e-11
Position 678: 1.9442037532646618e-11
Position 5582: 2.7845011639414424e-13
Position 283: 2.522308037597134e-13
Position 414: 2.0004776159614404e-13
Position 113: 2.1239306842805052e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5766: 0.9717759892775684
Position 3129: 0.9707227065535107
Position 5604: 0.9542604394148382
Position 5015: 0.9257858200874219
Position 6135: 0.8775482610577223
Position 5465: 0.5956312006432108
Position 5278: 0.5543277855761871
Position 6338: 0.48132907338588243
Position 5218: 0.26343584298766654
Position 4238: 0.2304777776723264
Position 6318: 0.22442013746033193
Position 5941: 0.18675920969060122
Position 6409: 0.10468835834417944
Position 6047: 0.09492279835547067
Position 6602: 0.07774133583239476
Position 5393: 0.0700348550564174
Position 6577: 0.05200802184099399
Position 1922: 0.043065334044865754
Position 6642: 0.036524217009453346
Position 1042: 0.025455427767742598
Position 5068: 0.02205538642863696
Position 6557: 0.016934400608998174
Position 1662: 0.014700765296294157
Position 4800: 0.010068828096249233
Position 5498: 0.009353750054887046
Position 5247: 0.009164185704318543
Position 424: 0.008327634727011451
Position 1199: 0.00734638221695883
Position 1326: 0.006499791834198928
Position 6077: 0.006187959697595561
Position 5513: 0.005189365145073341
Position 1821: 0.005161819918998524
Position 6302: 0.004956258594400553
Position 3221: 0.003991157519981503
Position 1291: 0.003478921216160224
Position 5116: 0.0034181512995872317
Position 1998: 0.0031702082672178814
Position 4582: 0.0030978435221058324
Position 6143: 0.0030757395480985814
Position 5611: 0.003057625926304589
Position 562: 0.002782228792357015
Position 4242: 0.0027669652826075772
Position 1754: 0.002714662141491892
Position 2324: 0.002694646111568105
Position 5032: 0.0025817938044132363
Position 2717: 0.0022889553338937586
Position 4194: 0.0017951052912760852
Position 2443: 0.0016837533817489203
Position 432: 0.0016593594922812778
Position 4295: 0.0016517742593486248
Position 3135: 0.00155885289849452
Position 5532: 0.0014647704545820176
Position 1554: 0.0013154783779660217
Position 5071: 0.0012853365480774853
Position 5778: 0.001164118230665278
Position 5083: 0.0011073828176697182
Position 3259: 0.0010449877130794287
Position 1152: 0.0010017316575653965
Position 6117: 0.0009935040877950287
Position 6099: 0.0009895837891666665
Position 5435: 0.0009043605483015518
Position 6472: 0.0008273938658544676
Position 1356: 0.0008023737618047054
Position 5790: 0.0007447596728870772
Position 5037: 0.0006387109561707186
Position 493: 0.0006153526299006832
Position 5414: 0.0005947999747943512
Position 2831: 0.0005565204429729872
Position 6154: 0.000513255982198547
Position 4383: 0.000512232378586785
Position 4056: 0.0005015183748780941
Position 2031: 0.0004817334099166247
Position 1887: 0.0004642053490835333
Position 5675: 0.000452346683686417
Position 6353: 0.0004471999247312176
Position 1265: 0.0004469179628380051
Position 1864: 0.00041579442306361445
Position 4684: 0.000396095697688708
Position 5632: 0.0003736371542959301
Position 6703: 0.0003588471103332636
Position 1342: 0.0003536409168501273
Position 4852: 0.0003462271871364025
Position 5635: 0.00034005261510716543
Position 5829: 0.0003349774130999039
Position 441: 0.00033070949623653184
Position 1172: 0.00031521750139894283
Position 2111: 0.0002809336414961556
Position 613: 0.00026409441426600993
Position 3230: 0.00026077350777268556
Position 4681: 0.00023224388174425295
Position 5438: 0.00019702999803885738
Position 4426: 0.0001763418244646125
Position 3076: 0.00016660169880359713
Position 1376: 0.00016290937140426645
Position 1415: 0.00015642596639074346
Position 1728: 0.0001554408369961604
Position 1164: 0.0001511019297950041
Position 6581: 0.00014829057162187877
Position 4524: 0.00013670815433216234
Position 529: 0.00013508688197327734
Position 2249: 0.00012672438409529467
Position 4837: 0.0001199841485781409
Position 2834: 0.00011589784945797841
Position 6438: 0.00011255653956288669
Position 3379: 0.00010955060890073537
Position 5182: 0.00010945996678157351
Position 3981: 0.00010838892023663516
Position 4079: 0.0001028764560348663
Position 6490: 0.00010095644750127077
Position 5086: 9.971084340837356e-05
Position 6442: 9.968038255005433e-05
Position 3170: 9.40042847796615e-05
Position 5814: 9.339362351439656e-05
Position 2499: 9.33120221189302e-05
Position 4921: 9.204612322847112e-05
Position 983: 9.176314707380727e-05
Position 1909: 9.026263792303209e-05
Position 2330: 8.79670922523772e-05
Position 1088: 7.537637824187486e-05
Position 1704: 7.401518982967035e-05
Position 3903: 7.106819379717207e-05
Position 5256: 7.006344374995647e-05
Position 1298: 6.944834832172955e-05
Position 5707: 6.519283159627178e-05
Position 5355: 5.803328602230082e-05
Position 1244: 5.7916188955292526e-05
Position 771: 5.656619634589473e-05
Position 5423: 5.507822256745756e-05
Position 6157: 5.499252810689162e-05
Position 1665: 5.462450230148772e-05
Position 5588: 4.849389180594102e-05
Position 5656: 4.60090904635542e-05
Position 1931: 4.587791654289719e-05
Position 866: 4.454944885416554e-05
Position 885: 4.270240819216507e-05
Position 3101: 4.1799600500578696e-05
Position 5420: 4.02406905620049e-05
Position 6110: 4.0027588393015214e-05
Position 4914: 3.8958093975669215e-05
Position 2002: 3.8870398501666675e-05
Position 1430: 3.7451092737615124e-05
Position 6184: 3.136057808534929e-05
Position 6145: 3.084221182421541e-05
Position 6054: 2.867863511875819e-05
Position 4205: 2.8053850385413953e-05
Position 3340: 2.2886194678122426e-05
Position 6287: 2.244344825531647e-05
Position 6181: 1.831561382303351e-05
Position 5579: 1.7638697939272995e-05
Position 5125: 1.6071600684078364e-05
Position 6676: 1.1510815636083626e-05
Position 5554: 1.1272922025689044e-05
Position 4024: 1.1005491988259738e-05
Position 5792: 1.0080230012290955e-05
Position 3396: 9.847255108151081e-06
Position 1741: 9.470778044690626e-06
Position 3680: 8.853922309627194e-06
Position 3970: 8.5108112514325e-06
Position 3947: 7.646943587681802e-06
Position 1584: 7.473068171316859e-06
Position 1668: 7.402511839948689e-06
Position 1080: 6.719074878411932e-06
Position 1490: 6.6024726470980876e-06
Position 1633: 5.838951407804575e-06
Position 3594: 5.286026473914147e-06
Position 3276: 4.137780182795129e-06
Position 975: 3.4201046404500557e-06
Position 3555: 3.343348211840733e-06
Position 5187: 2.9250423141803764e-06
Position 6190: 2.801607098610062e-06
Position 512: 2.608068135555749e-06
Position 946: 2.5763724352329024e-06
Position 5559: 2.4891718766764196e-06
Position 1061: 2.4357727431462804e-06
Position 1175: 2.327649718037743e-06
Position 1459: 2.2382135475897845e-06
Position 1735: 2.223630167475336e-06
Position 3233: 2.131093472412763e-06
Position 599: 1.8618777818741758e-06
Position 2980: 1.74477120822312e-06
Position 1534: 1.6284068159920477e-06
Position 1791: 1.5978966146819384e-06
Position 1561: 1.5162559350743446e-06
Position 564: 1.4680384863567127e-06
Position 1204: 1.4280049591530839e-06
Position 1622: 1.38937570226601e-06
Position 5799: 1.2018441957066849e-06
Position 1391: 8.568787588083487e-07
Position 658: 7.27757745813912e-07
Position 1361: 6.610397456787629e-07
Position 4366: 5.895068421886749e-07
Position 1068: 5.87170029940618e-07
Position 1054: 5.408037571668283e-07
Position 4338: 5.298849432038774e-07
Position 6197: 4.978570150669404e-07
Position 723: 4.929452937040731e-07
Position 4445: 4.5396122756045526e-07
Position 4429: 3.913601786768758e-07
Position 505: 3.0726275511392424e-07
Position 1359: 2.1012623453564787e-07
Position 1846: 2.0365071858106583e-07
Position 2387: 1.6478010930126235e-07
Position 4303: 1.1133694141451074e-07
Position 1177: 1.0226505399860492e-07
Position 149: 1.0138726806028562e-07
Position 1129: 9.298810959456662e-08
Position 999: 8.82723829929184e-08
Position 212: 7.941553808108378e-08
Position 1097: 6.512812350022285e-08
Position 894: 5.973947538006035e-08
Position 519: 2.051621128346333e-08
Position 917: 9.683530214731688e-09
Position 1224: 9.286846591730915e-09
Position 843: 6.314937845240111e-09
Position 911: 4.3694414843140055e-09
Position 4208: 2.7146586498492565e-09
Position 156: 2.710460497165131e-09
Position 167: 6.154674841374951e-10
