Gene = SPDYE5
Position 1578: 0.0005233981196879434
Position 9185: 0.00047735318465394266
Position 1799: 0.0003517208914558248
Position 3002: 0.0003325663809346945
Position 9225: 0.00031720759896798135
Position 3104: 0.000292700615365884
Position 3063: 0.00025899558448605226
Position 8275: 0.00023190323000562158
Position 2379: 0.00020904557446971742
Position 419: 0.00017323875251266696
Position 1678: 0.00015677237499824481
Position 1541: 0.00014680435488332046
Position 338: 0.00011787669440029944
Position 452: 0.0001090195270546388
Position 4001: 9.785742155812041e-05
Position 3937: 9.490036778646815e-05
Position 3176: 9.269435678463999e-05
Position 1612: 6.832730145550105e-05
Position 3155: 6.765583565352981e-05
Position 3274: 6.100292603323076e-05
Position 473: 5.753945991389037e-05
Position 1618: 3.8507653264591255e-05
Position 8539: 3.799419021902184e-05
Position 512: 3.798794733860156e-05
Position 413: 3.2244814282388044e-05
Position 5190: 2.325444079353355e-05
Position 8613: 1.4286124404291203e-05
Position 3218: 1.1935632962247037e-05
Position 1012: 9.278127830407128e-06
Position 484: 9.094911704510887e-06
Position 1729: 8.946762022760387e-06
Position 808: 8.17227549337342e-06
Position 316: 6.848169435992296e-06
Position 1582: 6.071196777270699e-06
Position 437: 5.866305667694366e-06
Position 286: 5.734144809430881e-06
Position 1835: 5.2252763365401295e-06
Position 1867: 5.216087345451632e-06
Position 2330: 4.110042527280057e-06
Position 1339: 3.8010760072315435e-06
Position 92: 2.220823075849016e-06
Position 262: 2.158408291910001e-06
Position 264: 1.7018976504955557e-06
Position 582: 1.509671139464996e-06
Position 672: 1.2486017157375342e-06
Position 1103: 1.146079624328362e-06
Position 311: 6.564811566232151e-07
Position 763: 6.206270487866322e-07
Position 1388: 5.301804308855958e-07
Position 186: 3.7811495411999277e-07
Position 1621: 3.7486818883999496e-07
Position 340: 3.706601177574911e-07
Position 1740: 3.6309718942299214e-07
Position 816: 3.218197315072172e-07
Position 374: 3.092855522379538e-07
Position 1131: 3.0568026781420913e-07
Position 120: 3.033221777976954e-07
Position 509: 2.6700560727705405e-07
Position 177: 2.394253985972432e-07
Position 454: 2.1884235972874691e-07
Position 551: 2.1776245200231093e-07
Position 689: 2.0356923704454327e-07
Position 1147: 1.8495033443046497e-07
Position 829: 1.7350478938923556e-07
Position 843: 1.5417718227089288e-07
Position 153: 1.5342535126784382e-07
Position 99: 6.301718770413712e-08
Position 207: 4.126590077996805e-08
Position 159: 2.778096579611413e-08
Position 143: 2.1322684233810138e-08
Position 250: 1.931365679534124e-08
Position 327: 5.383204586258371e-09
Position 1548: 2.35241426054529e-09
Position 192: 2.0493786648368473e-09
Position 101: 1.4908374768370952e-09
Position 111: 1.1432731760945892e-09
Position 194: 8.776164081849503e-10
Position 199: 8.068075223647009e-10
Position 162: 1.8132892809385164e-10
Position 1595: 2.3634962294178125e-12
Position 1642: 2.2904083578340394e-12
Position 1584: 2.0668653113056483e-12
Position 1481: 1.5936619663663506e-12
Position 1609: 1.560052642234643e-12
Position 1684: 1.4826842806668025e-12
