Gene = MALSU1
Position 8253: 0.01061227135300703
Position 8303: 0.007030963475998022
Position 698: 0.006162654510045401
Position 5105: 0.005813211286805856
Position 5344: 0.005797020947798134
Position 10244: 0.005792856330038872
Position 11045: 0.0056904782623665206
Position 5021: 0.005042670352490415
Position 9598: 0.0048764703524621445
Position 10159: 0.004629102207736297
Position 10857: 0.0045114267860970675
Position 2655: 0.0044754875350437075
Position 8204: 0.0041296564952203
Position 4016: 0.0034439331657764457
Position 9012: 0.003085746268328143
Position 5056: 0.0029717896206788094
Position 8962: 0.002751814665456787
Position 5108: 0.0025232703870611177
Position 1765: 0.002031126566877612
Position 5318: 0.0019447425575667835
Position 535: 0.0018343470485871593
Position 8983: 0.001705482932357009
Position 10654: 0.0016419103102902823
Position 11680: 0.0015075247662047658
Position 8014: 0.001424740329122753
Position 9309: 0.0013932947748458813
Position 9517: 0.0013574818419165773
Position 2934: 0.0013352978522935101
Position 8954: 0.0013092517074900583
Position 6746: 0.0013059723477448935
Position 9535: 0.0012719272435173857
Position 12427: 0.0011867887999860464
Position 1497: 0.0008960295182782279
Position 10490: 0.0008271992244026817
Position 6095: 0.0008271554580094818
Position 967: 0.0008129916582762746
Position 1181: 0.0007770798002955327
Position 1313: 0.0007568597478219422
Position 5700: 0.0007193439214650437
Position 10374: 0.000669606260458937
Position 3018: 0.0006245905261464153
Position 6212: 0.0006152902938217294
Position 285: 0.000562255175293419
Position 7926: 0.0005146647422154149
Position 2105: 0.0004968821482431275
Position 9402: 0.00047439655150996744
Position 3054: 0.00043443624340200896
Position 1687: 0.00042322272267203957
Position 1731: 0.00041875549654576646
Position 6237: 0.000412473762746029
Position 4175: 0.00038977018827935386
Position 1655: 0.00031973479798014996
Position 340: 0.0002913564381316285
Position 5929: 0.00021728291514233288
Position 311: 0.0002068152724876648
Position 5225: 0.00018942489190199306
Position 940: 0.00018518261225847487
Position 7067: 0.0001367373267667407
Position 1978: 0.00013045507323224416
Position 272: 0.00012768357096374047
Position 3945: 0.00011389367601123053
Position 512: 0.00011282683211444654
Position 9811: 0.00010619714232124074
Position 5659: 0.00010450930337528342
Position 5576: 0.00010332239960019579
Position 1111: 9.812045802824253e-05
Position 840: 8.852261409824585e-05
Position 1484: 8.845260941757998e-05
Position 662: 8.659662807427576e-05
Position 3621: 8.257174549933425e-05
Position 6070: 8.018006276649841e-05
Position 5888: 7.100318825424918e-05
Position 8855: 7.067201474192123e-05
Position 1267: 5.861215905479007e-05
Position 590: 5.45222490404279e-05
Position 1152: 5.057819666823952e-05
Position 1821: 4.254859307761855e-05
Position 1348: 2.9215118942751475e-05
Position 821: 2.8596522175222714e-05
Position 555: 2.0285205101807323e-05
Position 1133: 1.593362585533923e-05
Position 1559: 1.5040349722253035e-05
Position 1405: 1.460885489543327e-05
Position 1746: 1.2144732056777996e-05
Position 919: 9.616181298813382e-06
Position 356: 8.949777716426737e-06
Position 291: 8.891452126551931e-06
Position 205: 8.231995585235587e-06
Position 983: 6.84853541671323e-06
Position 2490: 4.612737612578068e-06
Position 1120: 4.265763465472482e-06
Position 2539: 3.796179558374577e-06
Position 1081: 2.76702924021237e-06
Position 344: 2.1941156010071155e-06
Position 393: 2.1805824253899198e-06
Position 143: 1.941188726710902e-06
Position 861: 1.8295733159136336e-06
Position 755: 1.2703578121955727e-06
Position 912: 1.1426208001565958e-06
Position 930: 9.94465820556633e-07
Position 408: 6.593154674428799e-07
Position 383: 5.737221103350525e-07
Position 2522: 3.762264814690399e-08
Position 1553: 1.8561585160477986e-08
Position 537: 1.4290534173869686e-09
Position 625: 1.137578167396504e-09
Position 288: 2.892558762707978e-12
