Gene = ATP5F1
Position 7197: 0.0009304872973405979
Position 13692: 0.0009273788156428907
Position 2497: 0.0008755092653057566
Position 10452: 0.000864315165551169
Position 13360: 0.0007989423613186466
Position 6230: 0.0007798442538408046
Position 7492: 0.0007660968797696624
Position 6303: 0.0007317937365572801
Position 8910: 0.0006582912029846838
Position 10991: 0.0006559988993733249
Position 5541: 0.000633399325605917
Position 5691: 0.0006223035932758798
Position 258: 0.000621550730555499
Position 420: 0.0005432620694156978
Position 6328: 0.000500962351682455
Position 9119: 0.00044373975963779284
Position 921: 0.0003881648900935815
Position 7503: 0.0003607267352927666
Position 2898: 0.0003456212884246928
Position 3932: 0.0003382206019897048
Position 13523: 0.0002993671766700276
Position 9882: 0.0002925482165495884
Position 678: 0.0002892109965022857
Position 7530: 0.00028864790006741085
Position 10843: 0.000282013511608718
Position 1715: 0.0002795156368733196
Position 6182: 0.0002685925143487609
Position 8782: 0.0002543591175852352
Position 10777: 0.0002504083334258656
Position 7623: 0.0002244326525491953
Position 2002: 0.00022232812222331298
Position 7620: 0.00021729578987424769
Position 7768: 0.0001907276189097408
Position 843: 0.0001495978722370017
Position 858: 0.00013862347680373077
Position 1022: 0.00012480819290227297
Position 8263: 0.00012000210423742825
Position 3383: 8.721775402637725e-05
Position 7345: 7.618030043588936e-05
Position 7881: 7.582113034271936e-05
Position 7022: 6.382516728258254e-05
Position 7928: 5.70322812609617e-05
Position 4992: 5.0588680610820027e-05
Position 6951: 4.3623135409266704e-05
Position 2147: 3.5013775461629987e-05
Position 6697: 2.867490208397789e-05
Position 480: 2.5257812107116624e-05
Position 8946: 1.6550602935286177e-05
Position 1837: 1.575144099429524e-05
Position 5770: 1.3626000394619519e-05
Position 7065: 1.2457503012867207e-05
Position 297: 1.1883736080288265e-05
Position 1885: 1.0988912348622646e-05
Position 342: 1.0975834848138804e-05
Position 7519: 8.810959325750678e-06
Position 1934: 8.329568924960788e-06
Position 486: 7.944205224999792e-06
Position 514: 7.585563293832662e-06
Position 1735: 5.437653235467817e-06
Position 209: 4.764156394524112e-06
Position 712: 4.542266528710639e-06
Position 2163: 4.416606176601613e-06
Position 1665: 4.141815647188368e-06
Position 930: 3.4834285898516364e-06
Position 1238: 2.2182848524139574e-06
Position 523: 2.1197659349310793e-06
Position 2027: 2.09110877453405e-06
Position 159: 1.3062053180563733e-06
Position 1099: 1.047410141059436e-06
Position 848: 9.553506796483662e-07
Position 282: 8.210493050105315e-07
Position 136: 4.4371397015626577e-07
Position 703: 3.4763892962675153e-07
Position 580: 2.7311493220380855e-07
Position 428: 2.2622353535942584e-07
Position 490: 1.457445473235457e-07
Position 724: 1.386702142469339e-07
Position 694: 1.207670278922815e-07
Position 680: 7.779835082084263e-08
Position 731: 4.8506412853654366e-08
Position 658: 4.086962581760344e-08
Position 814: 3.84743997741302e-08
Position 88: 3.4832663310713265e-08
Position 936: 3.409169812670214e-08
Position 748: 3.3787115687457304e-08
Position 746: 2.9142677782790717e-08
Position 765: 2.6783343564187152e-08
Position 716: 2.6025667810416415e-08
Position 368: 1.9666694728900602e-08
Position 323: 1.81176135909704e-08
Position 492: 1.2354884346590172e-08
Position 1166: 9.107126914519441e-09
Position 802: 7.88405580603793e-09
Position 99: 5.848918069414448e-09
Position 7818: 4.536514672631245e-09
Position 826: 2.465937602939671e-09
Position 777: 1.6241932554103247e-09
Position 791: 1.6030816735479129e-09
Position 760: 1.55036167888951e-09
