Gene = PSMB2
Position 4977: 0.00359198092439622
Position 5382: 0.0035836185316098085
Position 18551: 0.0035463087791854364
Position 12279: 0.0033938426299627094
Position 1824: 0.0033110974535772134
Position 959: 0.003183951703868784
Position 13611: 0.0031044539455232167
Position 15654: 0.00302603032906716
Position 11893: 0.0028375251893675716
Position 871: 0.0026308734625003177
Position 6844: 0.002556365812420849
Position 11701: 0.002422558184825866
Position 6662: 0.002400525323330799
Position 6802: 0.0022958634428245526
Position 1114: 0.0022865145352478924
Position 846: 0.0022453434319253777
Position 1051: 0.002176580699930314
Position 11832: 0.0021554927888130216
Position 2274: 0.0020505360735195706
Position 17586: 0.002029491521878245
Position 4713: 0.0018919962577981816
Position 11464: 0.0017727112423490934
Position 13357: 0.0017695808263058362
Position 15712: 0.001747202821347374
Position 14274: 0.0017225659193258718
Position 9389: 0.0016999041465144643
Position 1449: 0.001657256634122142
Position 5834: 0.001544849504852698
Position 8630: 0.0015220961441852895
Position 13360: 0.001521472416155469
Position 3464: 0.0014901692684034982
Position 5854: 0.0014342227042762345
Position 5639: 0.0013918995085078721
Position 11374: 0.0013628398990205197
Position 16786: 0.001317956933359411
Position 16024: 0.001282355876101087
Position 10743: 0.00127448418899187
Position 11861: 0.0012298774440572169
Position 15199: 0.0012096021190755582
Position 6386: 0.001194646711448035
Position 13419: 0.001193447917444438
Position 4265: 0.0011660842792794997
Position 6612: 0.0011535517807366692
Position 14957: 0.0011342609672535756
Position 417: 0.0011290276563144432
Position 3445: 0.0010965145476242912
Position 1062: 0.0010831319817068655
Position 10853: 0.0010067497526239292
Position 10208: 0.000990146801637638
Position 3156: 0.0009800083320840548
Position 6830: 0.0009528779059397378
Position 11323: 0.0008978801423709365
Position 15164: 0.0008931455471283523
Position 13739: 0.0008887231719529837
Position 3045: 0.0008251364362091441
Position 8650: 0.0008006259784724385
Position 12199: 0.0007949438091422927
Position 14434: 0.0007947031878025924
Position 14974: 0.0007380526703803967
Position 819: 0.0006978992310375039
Position 10928: 0.0006846769953249294
Position 4130: 0.0006739011777434792
Position 5294: 0.0006180316679488337
Position 14588: 0.0005800977820834903
Position 6587: 0.0005510648810161913
Position 8323: 0.0005373412909666415
Position 816: 0.0005344770427718803
Position 11400: 0.0004959680888123412
Position 6777: 0.0004912294750999481
Position 1644: 0.0004721689721941787
Position 6413: 0.00044489986494057214
Position 4375: 0.0004380579582643246
Position 5273: 0.00043296163926700266
Position 899: 0.00042813761758181884
Position 479: 0.0004124965496220895
Position 13891: 0.0004098114615068065
Position 1206: 0.0004065193663127161
Position 5184: 0.0003950351223435427
Position 2226: 0.0003569954929236918
Position 10710: 0.00034023889459847476
Position 1252: 0.0003386556302819884
Position 3375: 0.0003297719744594198
Position 11229: 0.00030399127387271285
Position 11645: 0.0002974411178635364
Position 15289: 0.00029677068384862456
Position 1121: 0.0002839866873609941
Position 13045: 0.0002602971457882525
Position 1344: 0.0002163391514887899
Position 3450: 0.00020867006130177135
Position 492: 0.00020152380491667569
Position 267: 0.0001998781955959211
Position 14087: 0.0001813495244974952
Position 13705: 0.0001638189742252934
Position 1478: 0.0001417377741675761
Position 13549: 0.0001416722860259926
Position 13006: 0.00013329513626450255
Position 10944: 0.00012141640460939867
Position 11921: 8.804056764426309e-05
Position 12364: 7.500736370933566e-05
Position 13321: 6.459718572072571e-05
Position 7819: 6.171770655993285e-05
Position 13277: 5.775081240385943e-05
Position 2597: 5.422969524345533e-05
Position 10775: 4.931292238083295e-05
Position 11782: 4.368374572289118e-05
Position 2836: 4.329029479648239e-05
Position 11421: 4.326100940318545e-05
Position 6751: 2.4241753484132686e-05
Position 2808: 2.3562093676688113e-05
Position 6366: 2.2313983712846422e-05
Position 11753: 1.9687624744047073e-05
Position 5782: 1.9152990776438217e-05
Position 1380: 1.780574815675545e-05
Position 11779: 1.1686947109076519e-05
Position 712: 1.0910664097799432e-05
Position 657: 1.0205059316957458e-05
Position 11483: 9.812621251159545e-06
Position 738: 8.141241872103067e-06
Position 2244: 7.91527701641994e-06
Position 2235: 7.683610341544258e-06
Position 6018: 6.5772226942134615e-06
Position 11293: 6.106175479293697e-06
Position 1223: 6.005062527539295e-06
Position 913: 5.8457429067476796e-06
Position 360: 5.241125564914924e-06
Position 10650: 5.051473620094265e-06
Position 332: 4.2365014946821086e-06
Position 1456: 3.886177041250695e-06
Position 11677: 3.544883463599284e-06
Position 351: 3.21974309732516e-06
Position 191: 2.3988348676855103e-06
Position 127: 2.1950084679921607e-06
Position 1377: 1.7679884173021198e-06
Position 755: 1.623685178191674e-06
Position 11441: 1.610247108468273e-06
Position 11102: 1.5142573910813139e-06
Position 1015: 1.0717604273858103e-06
Position 821: 9.22482150485481e-07
Position 1027: 8.5156318875821e-07
Position 207: 8.203652935712618e-07
Position 1035: 7.023474092675567e-07
Position 973: 6.684495405796377e-07
Position 3300: 6.572995733339697e-07
Position 307: 5.778776293536377e-07
Position 1126: 3.754148310656304e-07
Position 874: 2.1211022921632636e-07
Position 498: 2.0810336542589038e-07
Position 10858: 2.059870772106424e-07
Position 138: 1.9985272047094862e-07
Position 1230: 1.3088735433876496e-07
Position 159: 9.544363628959869e-08
Position 109: 9.378832686814645e-08
Position 717: 8.698323610111902e-08
Position 227: 7.671072637965454e-08
Position 1017: 6.120709895601579e-08
Position 188: 5.6935480171533735e-08
Position 544: 5.540142097049754e-08
Position 767: 5.4468994466265314e-08
Position 688: 4.855947760768794e-08
Position 176: 4.418929294101772e-08
Position 580: 2.794003710627539e-08
Position 659: 2.3580465276450583e-08
Position 777: 2.136363854945546e-08
Position 922: 1.9885829568560856e-08
Position 283: 6.268539878081236e-09
Position 209: 4.136383675279643e-09
Position 1064: 3.6032320815578507e-09
Position 296: 3.324051092749468e-09
