Gene = YARS
Position 20562: 0.014184148108625862
Position 11627: 0.013987982049508995
Position 14422: 0.013459297245396643
Position 20907: 0.012689373010093163
Position 3378: 0.012240742870565946
Position 5847: 0.011686076919394477
Position 38320: 0.01076374981855701
Position 14523: 0.008317025321447234
Position 9444: 0.0076192355687696245
Position 10656: 0.007350887458904222
Position 1586: 0.006365544537489102
Position 4499: 0.006307470826276457
Position 8486: 0.005976956690819365
Position 275: 0.005595503219323378
Position 6504: 0.005406682590979446
Position 11791: 0.004955885086876293
Position 1112: 0.004922463389437796
Position 14237: 0.004875654181801952
Position 11230: 0.004418846895952516
Position 19815: 0.004400502081225991
Position 32186: 0.004141561498923929
Position 3533: 0.0035276699255334413
Position 898: 0.0035089113789588903
Position 8425: 0.003482527292873776
Position 11303: 0.003433272946929524
Position 9346: 0.0033921410117027685
Position 34299: 0.0032098012849302716
Position 16006: 0.003177747502266047
Position 42141: 0.0030005180940187474
Position 871: 0.002982905564022822
Position 33845: 0.0029490552373027737
Position 8266: 0.002916503680466712
Position 3488: 0.002828725755559634
Position 7236: 0.0027644930700281077
Position 11927: 0.0025436904047263266
Position 5676: 0.002446164627701946
Position 10901: 0.002030464127717701
Position 38928: 0.0019340789038473556
Position 9285: 0.0018500677534658244
Position 14018: 0.0017630778828969821
Position 9585: 0.0016694359972196811
Position 8991: 0.0016589505218930819
Position 15824: 0.0016265970869411973
Position 31891: 0.0014307266777952162
Position 16789: 0.0014003455376771622
Position 7238: 0.0013936136821383078
Position 11056: 0.0013847021757434645
Position 5778: 0.0013281673466196938
Position 38073: 0.0013242240733390607
Position 10868: 0.0013174836673075598
Position 5942: 0.0012518126185868713
Position 11400: 0.0012309185430571929
Position 38782: 0.0011507582914855477
Position 33623: 0.0011145344306869778
Position 9776: 0.0009195110769318329
Position 7848: 0.000876228451585223
Position 37895: 0.0008478520369845222
Position 20625: 0.0008020784419511904
Position 7462: 0.0007121356364891751
Position 7340: 0.000499678574710653
Position 1049: 0.0004950927777931201
Position 11615: 0.00046412753163312993
Position 11404: 0.0004189501157553822
Position 38686: 0.00034336558202171445
Position 1014: 0.0002581887849542679
Position 10664: 0.00024497153106858724
Position 10852: 0.00024103857932937416
Position 20927: 0.00023502505258286241
Position 20738: 0.0001970438739899657
Position 7: 0.00019462418405632637
Position 377: 0.00017089223806469235
Position 979: 0.00013550884914110265
Position 17776: 0.0001259113190296152
Position 21042: 0.00011956308879648394
Position 7314: 9.554307738290674e-05
Position 559: 9.012448469139033e-05
Position 1334: 5.635752690895494e-05
Position 7387: 5.482074747218121e-05
Position 7508: 5.0726541552389584e-05
Position 20491: 4.7964665484032515e-05
Position 7186: 3.985738062518955e-05
Position 7599: 3.2170576600127106e-05
Position 1344: 3.105446763118496e-05
Position 7751: 2.0525041627201853e-05
Position 7792: 1.7738591397130617e-05
Position 3228: 1.2958936453089545e-05
Position 57: 1.0386131652063029e-05
Position 39183: 9.014235733280173e-06
Position 12583: 7.758415945845325e-06
Position 9183: 7.613830099635165e-06
Position 7567: 7.204355577545472e-06
Position 343: 6.8831640550202205e-06
Position 7480: 4.937032653490139e-06
Position 7741: 4.733410574822974e-06
Position 7992: 3.487075041377109e-06
Position 7721: 3.2971661783341916e-06
Position 7905: 2.7244255263582727e-06
Position 256: 2.1666567367957423e-06
Position 597: 1.6998211030342043e-06
Position 631: 4.829549858571431e-07
Position 7972: 2.461681820297879e-07
Position 634: 5.188022996296593e-08
Position 7530: 1.8592024957672185e-08
Position 614: 1.732329848126106e-08
Position 446: 4.043741716227679e-09
Position 764: 3.6611980085773517e-09
Position 60: 1.3586717826440808e-11
Position 679: 1.3438054734377729e-11
Position 32: 1.2818663048427022e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20309: 0.9990222840566577
Position 7095: 0.9967722716088541
Position 31705: 0.975027659616116
Position 11541: 0.9629585642615884
Position 7386: 0.9451187804970129
Position 35613: 0.8671272862778324
Position 31077: 0.8366284602778643
Position 16575: 0.8038344964647811
Position 37007: 0.6839958805589355
Position 38629: 0.5545863083834303
Position 38910: 0.46796115710597347
Position 26898: 0.4393527200078555
Position 38673: 0.4160393664726363
Position 19751: 0.27297477109542634
Position 37874: 0.26308904904330144
Position 42061: 0.17678540682298885
Position 38156: 0.17634727326610516
Position 1242: 0.13644958537121799
Position 26956: 0.13423369478562291
Position 31238: 0.10465904715906141
Position 11208: 0.09163046896864965
Position 42264: 0.08179041035349144
Position 1152: 0.07575449310899737
Position 1646: 0.06863739174551312
Position 9164: 0.06803203513646518
Position 5699: 0.06776879262494477
Position 42228: 0.06658981525623031
Position 11790: 0.05660048491876765
Position 16292: 0.0532314856845558
Position 36969: 0.05254861646847658
Position 1216: 0.051907658268670484
Position 339: 0.04774711011324625
Position 7821: 0.04721600288364526
Position 7453: 0.044055273602421716
Position 336: 0.041784825228393295
Position 11765: 0.040238245690927356
Position 16754: 0.03640391457635825
Position 24521: 0.0350955560014034
Position 42481: 0.03269054537173076
Position 1183: 0.03165422899732398
Position 35579: 0.025898260981239082
Position 42432: 0.025216562967629304
Position 7878: 0.024949933448984517
Position 965: 0.02319108949509849
Position 2287: 0.02288057168300877
Position 33525: 0.022376095558956133
Position 10429: 0.02145266633147054
Position 20514: 0.01967093571114476
Position 311: 0.019537674577641977
Position 14139: 0.017258021750228635
Position 42596: 0.016033587957132802
Position 36797: 0.015752847091104905
Position 11082: 0.013345823651399285
Position 38927: 0.013166709175532861
Position 40380: 0.012937977051614036
Position 13404: 0.012695311187420469
Position 33576: 0.012109022185409695
Position 36670: 0.010683115237472614
Position 36601: 0.01055461305371997
Position 40142: 0.00998241832355994
Position 36553: 0.009453184451461028
Position 38977: 0.009399900678303173
Position 769: 0.009079172364991193
Position 35594: 0.008710633478628415
Position 14184: 0.008665890745448187
Position 11727: 0.008552660715001468
Position 42363: 0.008078606385062598
Position 39031: 0.007840578991443761
Position 42304: 0.007485416707351812
Position 3271: 0.00727600601726295
Position 11052: 0.006971333315256001
Position 11543: 0.0068833517937085704
Position 11813: 0.0064418184642613995
Position 4204: 0.006307470826276456
Position 40016: 0.0062618366892421545
Position 37769: 0.006215093664307429
Position 11842: 0.006092949208305411
Position 38597: 0.005887861049421234
Position 13489: 0.005836832883297348
Position 37881: 0.0056928774639456005
Position 8074: 0.005638625787264298
Position 3448: 0.0055175878490477
Position 6345: 0.005406682590979444
Position 9115: 0.005219826352412385
Position 626: 0.005006025331609131
Position 365: 0.005000855720238946
Position 1482: 0.004992652113534567
Position 1672: 0.004939134514593506
Position 36930: 0.004846109268098229
Position 39067: 0.004757593666280711
Position 11279: 0.004600337661352637
Position 41213: 0.004590723909112636
Position 39147: 0.0045248847367963555
Position 10440: 0.004113896980582012
Position 41263: 0.004109847492978266
Position 761: 0.004004994661316429
Position 32082: 0.003886044925302492
Position 20784: 0.0038244655782275244
Position 38577: 0.0037670082272545113
Position 646: 0.003695370110391921
Position 40036: 0.003634820430340878
Position 8410: 0.0035925382942879358
Position 1280: 0.0035296656810138976
Position 20808: 0.003450283092928032
Position 11587: 0.003380130308563708
Position 39916: 0.0032939109978111954
Position 11344: 0.003237438700706685
Position 15940: 0.003177747502266047
Position 41352: 0.002927510857386294
Position 11247: 0.002892403753840589
Position 1004: 0.002857528010607966
Position 36955: 0.0027219540188684658
Position 35558: 0.0026804437481718264
Position 16623: 0.002633267152601846
Position 40358: 0.0025887525181670003
Position 37009: 0.0025260911569876055
Position 34162: 0.0025002586229792255
Position 3356: 0.002463171849954783
Position 5553: 0.002446164627701945
Position 33798: 0.0024344332813015833
Position 10753: 0.0024228082188241414
Position 3161: 0.002391183226386035
Position 8049: 0.0023345184489770975
Position 37810: 0.002303162235724351
Position 40858: 0.00227611142029761
Position 9268: 0.0022165380964640296
Position 41189: 0.0022103488290724175
Position 39480: 0.0021210020777326405
Position 42750: 0.002078850674507108
Position 1248: 0.0019269603508157225
Position 11110: 0.0018991808776670969
Position 40619: 0.0018074475239677657
Position 8810: 0.001623916806757856
Position 39809: 0.0014930041734470814
Position 40352: 0.0014665297415815304
Position 36627: 0.001452487832669089
Position 2209: 0.001365430946858618
Position 1433: 0.0013497624040461934
Position 13907: 0.0013278377028257279
Position 20678: 0.0012826355319734643
Position 10828: 0.0010696546529251141
Position 11302: 0.001035411740619732
Position 15662: 0.0010327397647727954
Position 36607: 0.0010179613067856118
Position 41656: 0.0010038770119690469
Position 38401: 0.0009651367084624007
Position 3248: 0.0009587211351947747
Position 38953: 0.000903338793117944
Position 38537: 0.0008862649898497537
Position 655: 0.0007982457666172329
Position 858: 0.0007926145820650371
Position 8353: 0.0007819091166013017
Position 1081: 0.0007384966326136928
Position 40545: 0.0007302178448631124
Position 34213: 0.000709542661951046
Position 1199: 0.0006690422836881691
Position 39572: 0.0006670488098913001
Position 9311: 0.0006611635590457516
Position 41572: 0.0006452806282695459
Position 1261: 0.0006208484060071645
Position 1120: 0.0006158231615022182
Position 827: 0.0006072828892420087
Position 10803: 0.0006007055406261833
Position 7736: 0.0005981455222423848
Position 15599: 0.0005938573221684018
Position 42335: 0.0005873741753888933
Position 41520: 0.0005696937373098622
Position 7650: 0.0005629099465612903
Position 7435: 0.0005239190726840796
Position 9652: 0.00051769980527869
Position 33759: 0.0005146219560011903
Position 40325: 0.0004904030160676068
Position 40405: 0.0004885308168962576
Position 424: 0.00046469155089034684
Position 14415: 0.00043919666945364745
Position 39965: 0.0004185328242148374
Position 9686: 0.00040181127165314325
Position 13855: 0.00039657183979543336
Position 36952: 0.0003624164858448575
Position 40570: 0.00032654573456593176
Position 42833: 0.000318377488835689
Position 9426: 0.0002980537335053871
Position 14285: 0.00028886758351535664
Position 32058: 0.0002777783136398864
Position 38999: 0.0002720832926520156
Position 2303: 0.00026761878528472235
Position 10949: 0.0002544570291011596
Position 9556: 0.00023615268976842692
Position 2212: 0.00023531250266550544
Position 7524: 0.0002088079824383176
Position 7332: 0.00020114213429326286
Position 925: 0.0001587559312661172
Position 10270: 0.00015572564410257274
Position 37446: 0.00014378772237347902
Position 38473: 0.00014319612935329156
Position 17706: 0.0001259113190296151
Position 1049: 7.763603576275612e-05
Position 607: 6.75885344529116e-05
Position 629: 6.365113222160341e-05
Position 11477: 6.0982133245983406e-05
Position 1290: 4.1822877788712357e-05
Position 13859: 3.8668340275820714e-05
Position 970: 3.0551627894380755e-05
Position 796: 2.1538258031434977e-05
Position 883: 1.89779581368031e-05
Position 1303: 1.750533951726852e-05
Position 8597: 1.2344394946165562e-05
Position 8211: 1.1165918180577013e-05
Position 7806: 1.1029452692783591e-05
Position 7521: 1.0973700006535587e-05
Position 8975: 1.051957204756852e-05
Position 472: 9.659628937289173e-06
Position 7830: 9.39800691830396e-06
Position 559: 8.839096845072397e-06
Position 563: 8.539743877256924e-06
Position 1161: 8.315903178065703e-06
Position 8214: 8.043212279063804e-06
Position 7860: 8.014476285540687e-06
Position 12437: 7.758415945845312e-06
Position 397: 7.693479152685335e-06
Position 8293: 7.432458781065124e-06
Position 8984: 6.756188439234863e-06
Position 8668: 5.41355970225647e-06
Position 933: 4.955530015087123e-06
Position 7884: 4.772579723434201e-06
Position 779: 4.551033744365973e-06
Position 1019: 4.2108336346411085e-06
Position 9205: 3.948931007245167e-06
Position 7328: 3.6423996249743746e-06
Position 7739: 3.5786107689407487e-06
Position 1490: 3.4846854852347417e-06
Position 3093: 3.4274102658645753e-06
Position 318: 3.3907763849048032e-06
Position 7312: 3.3012450970004018e-06
Position 862: 2.9765898700629696e-06
Position 314: 2.9556687967150477e-06
Position 892: 2.9201070865936577e-06
Position 895: 2.6725287765693633e-06
Position 1774: 2.6346970028494473e-06
Position 7680: 2.2862554646478187e-06
Position 35734: 2.2695031120989266e-06
Position 394: 2.1637426895650107e-06
Position 1129: 1.6933213324777027e-06
Position 578: 1.5527315315715042e-06
Position 1007: 1.5023380240088785e-06
Position 8444: 1.5020133527904606e-06
Position 403: 1.2055606388658846e-06
Position 1311: 1.1260707603170575e-06
Position 2047: 8.987481917641141e-07
Position 2121: 8.230302930664654e-07
Position 7655: 7.675252701098581e-07
Position 7554: 6.094377794476801e-07
Position 238: 5.831489133785183e-07
Position 1376: 3.0575806152446714e-07
Position 9032: 2.2397512305151285e-07
Position 7751: 2.1245308903480983e-07
Position 9020: 1.6826481981591355e-07
Position 274: 1.4612763507309322e-07
Position 1799: 7.409520374514024e-08
Position 597: 6.18027935535748e-08
Position 121: 5.369733150651293e-08
Position 85: 4.068563012156112e-08
Position 594: 3.538055923437138e-08
Position 584: 2.916566400044246e-08
Position 775: 2.7812794672050303e-08
Position 8148: 2.5131191472294044e-08
Position 127: 2.057594885359194e-08
Position 483: 1.3238948882644054e-08
Position 94: 7.930373057498451e-09
Position 178: 3.616906176390373e-09
Position 210: 2.7301324382220324e-09
Position 791: 2.103697755467912e-09
Position 280: 1.4738991252558955e-09
Position 11817: 1.1758147489135735e-09
Position 8425: 4.985983081610354e-10
Position 152: 1.4032613230645823e-10
Position 286: 9.571743057279393e-11
Position 188: 8.706449952854901e-11
Position 247: 7.62064764668646e-11
Position 139: 3.130263933949548e-11
Position 218: 2.4703430470228796e-11
Position 154: 9.692236182909647e-12
Position 784: 6.174088731616728e-12
Position 222: 1.6311502657490052e-12
Position 99: 1.5796176931686388e-12
