Gene = LDLRAD2
Position 1787: 8.571012496907253e-06
Position 351: 8.056326369287477e-06
Position 128: 7.314553751568812e-06
Position 1001: 7.085501237944085e-06
Position 800: 6.223917830076576e-06
Position 1724: 4.990104876637066e-06
Position 1570: 4.537850501506893e-06
Position 1125: 4.118650753591038e-06
Position 1633: 4.088625061647227e-06
Position 1841: 3.927855550856815e-06
Position 1790: 3.898419877121085e-06
Position 1677: 3.1079330112316507e-06
Position 267: 2.763097807376978e-06
Position 453: 2.7238267044186867e-06
Position 179: 2.7157504833672815e-06
Position 1442: 2.4732138349331574e-06
Position 347: 2.066583780320738e-06
Position 549: 1.6861068183764505e-06
Position 119: 1.3021523671565693e-06
Position 1012: 8.007343720035147e-07
Position 468: 6.459218233248811e-07
Position 3457: 6.018179964885239e-07
Position 2653: 5.425674073922129e-07
Position 330: 5.066277933684901e-07
Position 479: 4.3664549263265287e-07
Position 959: 4.15333220839966e-07
Position 972: 3.548605789115478e-07
Position 937: 3.194769429166262e-07
Position 500: 1.9179005735062624e-07
Position 1432: 6.497131763520169e-08
Position 1816: 4.724988958922683e-08
Position 476: 2.668707604655528e-08
Position 884: 2.3730239219763603e-08
Position 1557: 2.3066988333480657e-08
Position 1554: 2.2584541279808072e-08
Position 554: 1.459451737611978e-08
Position 482: 1.2514581157641825e-08
Position 372: 1.1748160449563705e-08
Position 708: 1.067986578465041e-08
Position 512: 8.39150000856297e-09
Position 130: 7.965128396580374e-09
Position 138: 6.641827611712014e-09
Position 382: 6.332415013347322e-09
Position 933: 6.091202047641452e-09
Position 816: 5.008051210857047e-09
Position 965: 4.565845223711542e-09
Position 144: 3.774004171335975e-09
Position 2515: 1.2568401886273624e-09
Position 4214: 7.864979346702465e-10
Position 1345: 1.1572045231009519e-10
