Gene = SMCP
Position 5034: 0.03578181368562874
Position 6513: 0.03369072197498627
Position 1572: 0.02691381622574795
Position 2476: 0.02684212136048412
Position 3962: 0.023834446165454402
Position 5094: 0.017425831939750367
Position 277: 0.01703676882271393
Position 1420: 0.016476332778527975
Position 6171: 0.016082307535472812
Position 235: 0.01581156586298239
Position 6174: 0.014636084568918784
Position 1632: 0.012462797202868992
Position 3703: 0.011380073523468025
Position 1713: 0.011303624554614042
Position 3889: 0.008310982652989176
Position 2331: 0.0074881305297326345
Position 1908: 0.007146017631318626
Position 5489: 0.006677745791536559
Position 6222: 0.006201612549450111
Position 1157: 0.006123088579289488
Position 3451: 0.006078132642822201
Position 6616: 0.00572337698364841
Position 5817: 0.005688978887328443
Position 3838: 0.00500147972138402
Position 1481: 0.0036640514343433757
Position 6629: 0.0033921302536942953
Position 6309: 0.0031321848324551323
Position 4792: 0.00288529199371195
Position 1085: 0.002859091840980845
Position 366: 0.0028368151586292615
Position 6142: 0.0027638613799406205
Position 1181: 0.0026742868457062955
Position 5958: 0.0025870874481160526
Position 4264: 0.0025520718024847973
Position 4005: 0.0025513250346738897
Position 2612: 0.0024017446541323598
Position 6411: 0.002372098716724551
Position 3123: 0.0021204900986333563
Position 4478: 0.002017686656164092
Position 2899: 0.0020156103457549526
Position 5723: 0.0019665810408331865
Position 1494: 0.0019317193911346517
Position 1088: 0.0018228399404578788
Position 5413: 0.0017582240269231502
Position 1928: 0.0016741583895509074
Position 4872: 0.0016286866739719532
Position 3966: 0.0015977176970226321
Position 6390: 0.0015884109634901127
Position 5350: 0.001569990084285265
Position 5398: 0.0014748281369610183
Position 3469: 0.0014378877178270076
Position 948: 0.001365204177451228
Position 5253: 0.0012896753464479967
Position 757: 0.0012433935889330312
Position 302: 0.00107481115628449
Position 473: 0.0010528765165767051
Position 4983: 0.0009278316507231033
Position 5679: 0.0008971577392551965
Position 215: 0.0008886960552158718
Position 6414: 0.0008807191264306272
Position 1914: 0.000862997304024718
Position 1114: 0.0008473992204935505
Position 5780: 0.0008422486218268616
Position 1652: 0.0008062210432772099
Position 6148: 0.000774979064491637
Position 2367: 0.0007259663173644997
Position 3844: 0.0006720556630712788
Position 2229: 0.0006666152265365082
Position 5998: 0.0006574873950736895
Position 2678: 0.0006568985299059181
Position 5064: 0.0006410050936509826
Position 5593: 0.0006047209148875162
Position 3427: 0.0005833450929747782
Position 924: 0.0005794829170837086
Position 2645: 0.0005385053551118134
Position 1140: 0.0005358981970010084
Position 1388: 0.0005269861192696508
Position 2929: 0.000523156869561425
Position 1935: 0.00050187841901622
Position 3684: 0.0004836318753877647
Position 5305: 0.0004832652738464017
Position 1167: 0.0004092624484151112
Position 1066: 0.00038415081560328607
Position 1316: 0.00033832937039959685
Position 3525: 0.0003372404255925482
Position 3016: 0.00031406186401361074
Position 2080: 0.000293375414877711
Position 2844: 0.0002841826621473071
Position 4834: 0.0002723380417141428
Position 5131: 0.000266959977357518
Position 2387: 0.00025854675150282797
Position 1022: 0.00025721397866172187
Position 3917: 0.00025709334960464435
Position 1728: 0.00023572104556650214
Position 4072: 0.0002309666799578478
Position 4613: 0.00021687193688276748
Position 423: 0.00020842030387337128
Position 3581: 0.00018903198617947086
Position 640: 0.00017497326314625056
Position 4224: 0.00016509478999964344
Position 2981: 0.00016285850614979863
Position 1680: 0.00015421776802903667
Position 4194: 0.00014939508669558086
Position 2778: 0.00013992477451488136
Position 3864: 0.00013948932327973183
Position 2970: 0.00013290334128366745
Position 800: 0.00012837657075738027
Position 816: 0.00011812465940216985
Position 1381: 0.00011570207442950977
Position 1272: 0.00010725533327151542
Position 2552: 9.754024244566987e-05
Position 2391: 9.730094223507971e-05
Position 488: 7.372887206283897e-05
Position 1005: 7.004264964227742e-05
Position 2370: 6.795226784663989e-05
Position 477: 6.315548746253372e-05
Position 1090: 5.9338980471402445e-05
Position 460: 4.9056256313660196e-05
Position 531: 4.795416085695211e-05
Position 1235: 4.312358958772096e-05
Position 3435: 3.843017493404869e-05
Position 1206: 3.669552688932757e-05
Position 1279: 2.9470417404269308e-05
Position 505: 2.605823336722813e-05
Position 428: 2.2870026134386857e-05
Position 491: 2.1248066940608994e-05
Position 2647: 2.0973711096700028e-05
Position 548: 2.051834994261732e-05
Position 4008: 1.630357910052595e-05
Position 2617: 1.2453870851760817e-05
Position 2708: 1.0944966653166614e-05
Position 1320: 6.2777945641555276e-06
Position 284: 5.266270447614723e-06
Position 1391: 4.592752054933959e-06
Position 304: 4.257458049284537e-06
Position 2503: 4.1556240515240345e-06
Position 450: 3.8989592635049515e-06
Position 1275: 3.3943094248415286e-06
Position 308: 2.9031197372041414e-06
Position 442: 2.863214791738575e-06
Position 1046: 2.2817061331599052e-06
Position 930: 2.0181723787097018e-06
Position 1340: 1.4696634694633393e-06
Position 1034: 1.2618206810573432e-06
Position 250: 1.134584442966574e-06
Position 258: 7.165761096406347e-07
Position 191: 6.884049360229388e-07
Position 1209: 7.59441350835203e-08
Position 571: 4.7155519908200284e-08
Position 1259: 3.946017262618851e-08
Position 336: 1.9328625795879857e-08
Position 502: 1.1922436396047413e-08
Position 556: 1.094713253485632e-08
Position 514: 2.6385807438816416e-09
Position 376: 2.284090306865331e-09
