Gene = ACOT7
Position 91073: 0.021937069489395358
Position 53933: 0.021011608250402738
Position 40464: 0.020039182553553105
Position 68536: 0.019358792601894576
Position 105779: 0.018283488484766595
Position 58663: 0.0180422985072688
Position 95757: 0.017764801449854917
Position 92397: 0.01741731250772982
Position 40626: 0.0171665610312974
Position 61025: 0.016782047690539422
Position 599: 0.01669311527591352
Position 119081: 0.016394617698727413
Position 113393: 0.015790286792188152
Position 43772: 0.015728403378191664
Position 40044: 0.015454674635156894
Position 113286: 0.015344098914199944
Position 70577: 0.014738559340594176
Position 54363: 0.01448091685811371
Position 55443: 0.013954022555920353
Position 47126: 0.013875452919002357
Position 46939: 0.013559735366527789
Position 64615: 0.012845237220592266
Position 94408: 0.012631655826488843
Position 105317: 0.01230978917822867
Position 47359: 0.011439632840049322
Position 70360: 0.010936755362390646
Position 68533: 0.010584466875992717
Position 48982: 0.010515458112072832
Position 91249: 0.01004597119963764
Position 91222: 0.00965143498771186
Position 49944: 0.009488181590547894
Position 40656: 0.009074822629784034
Position 105869: 0.009004361004289597
Position 56499: 0.008299749958171761
Position 40449: 0.007795227539208592
Position 70447: 0.007586371558142395
Position 47081: 0.007498833601915697
Position 41345: 0.00738331059407772
Position 105272: 0.0071587827495321705
Position 56526: 0.007034055080069444
Position 47356: 0.006563596616465189
Position 91182: 0.00619240405781043
Position 105333: 0.005878120269534993
Position 117608: 0.00584123985842774
Position 68351: 0.00531008622256994
Position 60940: 0.00530999114295157
Position 91325: 0.005256927010712415
Position 60982: 0.0052527760129632475
Position 91827: 0.005103986641809597
Position 68776: 0.0050540778546056455
Position 112292: 0.004768696832448151
Position 46558: 0.004276170967093391
Position 74765: 0.0036745392073902357
Position 46606: 0.003263862126232853
Position 47129: 0.0032252885388543684
Position 46988: 0.003220942829662114
Position 47619: 0.0031981343061673086
Position 96812: 0.003164970812573509
Position 71606: 0.002541201610570705
Position 111639: 0.002517835340378538
Position 47815: 0.0022959076866596794
Position 68561: 0.002273449381623579
Position 46766: 0.0021767774244910347
Position 495: 0.002169426477737689
Position 59375: 0.0020773096600465203
Position 68321: 0.0020270881275299053
Position 36790: 0.002018598680216938
Position 59706: 0.0016212336093614286
Position 61281: 0.0015794346033950269
Position 68852: 0.0015585289384286714
Position 121412: 0.0014780046810748146
Position 59996: 0.0014538010966353636
Position 113773: 0.0014240652594652847
Position 114419: 0.0013082465009475021
Position 60174: 0.0013079633933638104
Position 36842: 0.0012492141911794815
Position 60883: 0.001185415507741393
Position 68805: 0.0010839862474967194
Position 105136: 0.0009350741537043437
Position 60998: 0.0008070912678496858
Position 46673: 0.00079574692158872
Position 553: 0.0007944670278119731
Position 59607: 0.0006779197748403016
Position 117641: 0.0006778998806634387
Position 68479: 0.0006762719070750312
Position 639: 0.0006759329284563251
Position 91014: 0.0006593015540534228
Position 556: 0.0005209981654917556
Position 59528: 0.00043694300719576836
Position 59831: 0.000381292188823282
Position 605: 0.00030843378653648454
Position 46771: 0.00028784858191225487
Position 91376: 0.00023928881373717366
Position 58680: 0.00023799273966413611
Position 105037: 0.00023437788831227353
Position 58645: 0.00021486653653733865
Position 111925: 0.00019461791574368358
Position 46455: 0.00019314914060584467
Position 113578: 0.00018930053991491724
Position 91400: 0.0001885175611608998
Position 105173: 0.00017167028547030263
Position 105541: 0.00017002387994201757
Position 53797: 0.00016769222358083136
Position 105190: 0.00016508725708526224
Position 58618: 0.00014747587290444178
Position 46493: 0.00014322789632584772
Position 107470: 0.0001366022461395497
Position 104950: 0.0001361684600873129
Position 54146: 0.0001340535625381571
Position 106914: 0.00013102964734003667
Position 111942: 0.00012841466118881754
Position 67071: 0.00012106697884316858
Position 113609: 0.00011358281448983725
Position 54231: 0.00010824185249377003
Position 113141: 0.00010418744485723958
Position 109176: 0.00010378340537636477
Position 53763: 0.00010153075946716608
Position 60815: 9.467974663703365e-05
Position 46450: 7.666354915182862e-05
Position 109631: 7.66085119591732e-05
Position 46380: 7.274329964047274e-05
Position 91154: 7.237019017409155e-05
Position 91575: 6.839200426048352e-05
Position 106531: 6.832798393875991e-05
Position 92139: 6.808840527175736e-05
Position 46819: 6.434575955096892e-05
Position 91080: 5.6759485746234356e-05
Position 52300: 5.506242300401873e-05
Position 91446: 5.106092445696577e-05
Position 58700: 2.6972159518869592e-05
Position 59445: 2.5685506970591124e-05
Position 111979: 2.3850416201078454e-05
Position 108177: 2.1687920218459752e-05
Position 106778: 2.1288736074857723e-05
Position 62262: 1.1293170433252738e-05
Position 110099: 1.0804829615034136e-05
Position 91283: 6.950260584211302e-06
Position 91617: 6.353397683563377e-06
Position 59420: 5.999761614143523e-06
Position 59613: 5.982702974693925e-06
Position 106631: 5.691568257903583e-06
Position 108677: 5.642044413133023e-06
Position 106482: 4.623546096098161e-06
Position 107378: 3.2972267334364234e-06
Position 59463: 8.777516348322944e-07
Position 59553: 7.985976249115025e-07
Position 59483: 7.655364336736266e-07
