Gene = GIN1
Position 1713: 0.0011775427304987068
Position 916: 0.0011131438175573242
Position 611: 0.0010614689174563683
Position 7049: 0.000931833558985002
Position 549: 0.0008977285519725656
Position 3209: 0.0008022905797694778
Position 4815: 0.0007585718285607273
Position 2270: 0.0006508264261471029
Position 104: 0.0004690202971157526
Position 1717: 0.00041588524866121646
Position 16451: 0.00037463140090329087
Position 975: 0.0003264834482543808
Position 808: 0.00031576499617980565
Position 3133: 0.00022934481236041714
Position 16203: 0.00018235834487969886
Position 786: 0.00016532228717010565
Position 142: 0.00012140874724592798
Position 326: 0.00011705418586615226
Position 15950: 9.603893941549675e-05
Position 11: 9.048219787568955e-05
Position 12384: 9.001796207668487e-05
Position 1936: 8.986770129555037e-05
Position 11953: 6.315867783195832e-05
Position 153: 4.756347409298342e-05
Position 15729: 3.85460235346754e-05
Position 95: 3.141465081841632e-05
Position 16677: 3.0128932136402547e-05
Position 296: 2.8481900648411235e-05
Position 347: 2.8313805186137642e-05
Position 554: 2.6901235522827145e-05
Position 16383: 2.072247431298255e-05
Position 615: 1.72585958335732e-05
Position 1378: 1.5288074662191556e-05
Position 967: 1.5103900929500523e-05
Position 770: 1.0452741425991653e-05
Position 575: 9.488626397352612e-06
Position 291: 9.301457873468284e-06
Position 1837: 2.3716502883817304e-06
Position 1953: 1.7036567353448472e-06
Position 869: 1.2431384770601911e-06
Position 1558: 9.087999925204774e-07
Position 693: 1.692860334530107e-08
Position 646: 1.2856159096444841e-08
Position 324: 6.428939020552919e-09
Position 193: 6.381030404559247e-09
Position 748: 4.6150459807424265e-10
Position 203: 4.4019512220538275e-10
Position 106: 2.3879231277036974e-10
Position 92: 1.9288354357405998e-10
Position 374: 9.629006455362319e-11
Position 207: 6.611548983984364e-11
Position 334: 2.4800915813979016e-11
Position 63: 1.2834943999148316e-11
Position 369: 1.1868132766121034e-11
Position 111: 1.1809136019707332e-11
Position 371: 1.0270749587766136e-11
Position 262: 8.126970411642151e-12
Position 66: 7.125317996104125e-12
Position 398: 4.857052645506867e-12
Position 113: 9.916204116764052e-13
Position 125: 5.916633573922787e-13
Position 14: 3.219718288571614e-13
Position 98: 8.429164956508747e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22369: 0.9653648740946695
Position 22660: 0.8489625227478719
Position 31978: 0.8353689827825554
Position 15304: 0.6853756596839041
Position 13301: 0.670516309607947
Position 12903: 0.5748770434923443
Position 1549: 0.5407302877396231
Position 11485: 0.5226188552737596
Position 23496: 0.5128866656162202
Position 11436: 0.4679389855134754
Position 15515: 0.4592010427942171
Position 10505: 0.37808555447853776
Position 9221: 0.3306324899500748
Position 23324: 0.2605629599617135
Position 17677: 0.14451510477967944
Position 13241: 0.12175199602606192
Position 22698: 0.10491653871185096
Position 1472: 0.09416984710249802
Position 31999: 0.0907720140123911
Position 30182: 0.08360122772401751
Position 9933: 0.08200812786109848
Position 10534: 0.07893366801810318
Position 32696: 0.07314061829335473
Position 33304: 0.06352264121553869
Position 32610: 0.058539726900833366
Position 32287: 0.04634933650156362
Position 21057: 0.04629655178446472
Position 17274: 0.04513682974836137
Position 13707: 0.04328898782123831
Position 3556: 0.03723481142084517
Position 32176: 0.0332849783083831
Position 8092: 0.031146217091080827
Position 15467: 0.03008123067387562
Position 32864: 0.028223427525715716
Position 10017: 0.02523062967215512
Position 24899: 0.02161731527040922
Position 9964: 0.020482995263088208
Position 13196: 0.019716690695003047
Position 32374: 0.019116444361131947
Position 12161: 0.017974126798595707
Position 8228: 0.0170083631032719
Position 12853: 0.015904978016024196
Position 20436: 0.015442989605503284
Position 16594: 0.013524055449058185
Position 27212: 0.013302659624664852
Position 33087: 0.012729346146552934
Position 33368: 0.012143626185617998
Position 17407: 0.010630531936466889
Position 13304: 0.010613360826508314
Position 16753: 0.01059099102819789
Position 15696: 0.010245333212784672
Position 2020: 0.009948694412940471
Position 32387: 0.009573320584666527
Position 13508: 0.008544205473410883
Position 1716: 0.008396529012395649
Position 22994: 0.008385348907219634
Position 19200: 0.008156220565860737
Position 32909: 0.008076785596345028
Position 1882: 0.007351676528702463
Position 23508: 0.006934777125511105
Position 17791: 0.006805931816069038
Position 23700: 0.006661834406537196
Position 14430: 0.006435516445320497
Position 13581: 0.006237124934835779
Position 13679: 0.005836197060286826
Position 26730: 0.005802306581140344
Position 24234: 0.005768169514922691
Position 31982: 0.00528760342230167
Position 3511: 0.00524397042307601
Position 29869: 0.005193548752569634
Position 33792: 0.004766112651255448
Position 26306: 0.00461579413649762
Position 14038: 0.004474055658256508
Position 1356: 0.004454568692810025
Position 22970: 0.004348074031071005
Position 1446: 0.004278584460467989
Position 13123: 0.0037961033392664946
Position 26455: 0.003640902554831364
Position 1761: 0.003544893616420895
Position 17658: 0.0032148660901418352
Position 1449: 0.003023346097455103
Position 16724: 0.002752223899815377
Position 12779: 0.0024276833940311132
Position 23275: 0.002271853897114705
Position 15571: 0.002256576292204782
Position 22781: 0.0018946425241190754
Position 9770: 0.0018025029603403672
Position 3419: 0.001722827846933433
Position 25519: 0.0016691411569662313
Position 23817: 0.0015553262260283647
Position 11177: 0.0015403600215823444
Position 3514: 0.001383421793892184
Position 13858: 0.0013218312676293847
Position 24842: 0.0012086376187829021
Position 13268: 0.0011974185051515343
Position 13711: 0.001156326540781328
Position 1494: 0.0010966525632153368
Position 13371: 0.0010794493157377015
Position 17897: 0.0010146842461850243
Position 24667: 0.0009861403341429502
Position 25212: 0.0008614501256526225
Position 785: 0.0008538322244330704
Position 1912: 0.0007939304190952405
Position 13973: 0.0007750228972579226
Position 8317: 0.0007736022058652973
Position 22907: 0.0007393291820396283
Position 4738: 0.0006230094318121198
Position 6895: 0.0005901565859848404
Position 23769: 0.0005600085340546112
Position 17432: 0.0005329461425250496
Position 3102: 0.0004431366911111897
Position 1918: 0.0004365776805972595
Position 1968: 0.00042383903190179806
Position 23735: 0.0004190960709667102
Position 2184: 0.00041180419910341067
Position 25555: 0.000390375050423281
Position 16382: 0.00037463140090329087
Position 25884: 0.0003737938561578884
Position 3477: 0.000362702865110255
Position 6829: 0.00034167697300016163
Position 3024: 0.00030247389887719185
Position 24162: 0.0002987892482840383
Position 24111: 0.00023739583035247162
Position 24254: 0.00019629376638678414
Position 15884: 0.0001860840633780906
Position 1634: 0.00018568626501089388
Position 4704: 0.00013556239674860745
Position 894: 0.00012978352203555434
Position 3582: 0.00012760395846357332
Position 3069: 0.0001260876657042424
Position 25603: 0.0001079731268531612
Position 2957: 9.386344217659512e-05
Position 1267: 7.465878010330521e-05
Position 1555: 6.945644423232209e-05
Position 1310: 6.43742391192074e-05
Position 15935: 6.373338012985273e-05
Position 3003: 5.0184575819415274e-05
Position 392: 3.9978334734741284e-05
Position 15829: 3.315638347054172e-05
Position 11790: 3.260449706037067e-05
Position 11885: 3.0554180771587646e-05
Position 1575: 2.8280954409758714e-05
Position 828: 2.3269271029721117e-05
Position 1270: 2.3214301126923684e-05
Position 1596: 1.7319106006570927e-05
Position 16115: 1.614593162969307e-05
Position 2920: 1.588911844126037e-05
Position 416: 1.125389072295113e-05
Position 240: 9.161867301774852e-06
Position 15151: 8.984130649730323e-06
Position 438: 8.940100647829034e-06
Position 13614: 7.3842805739722756e-06
Position 497: 7.066402546628564e-06
Position 23412: 4.856908504253458e-06
Position 187: 4.818212857874199e-06
Position 1558: 4.2727765458631375e-06
Position 609: 4.015794419084242e-06
Position 1184: 3.979518286642236e-06
Position 614: 2.455684754707217e-06
Position 13765: 2.374322284706134e-06
Position 473: 1.89470750469451e-06
Position 748: 1.6408684045626749e-06
Position 932: 1.3834478978661703e-06
Position 838: 1.322692407378662e-06
Position 649: 1.2891186877928048e-06
Position 855: 1.1984610146513146e-06
Position 273: 1.0440792321763685e-06
Position 662: 9.472644861655707e-07
Position 1317: 7.683858016887102e-07
Position 421: 7.305755922145485e-07
Position 369: 6.738109383678984e-07
Position 153: 4.2535541260555717e-07
Position 191: 3.0064174060748365e-07
Position 1206: 2.2838926226634688e-07
Position 714: 2.2158261530585498e-07
Position 509: 2.1048982710986556e-07
Position 869: 1.58926289450171e-07
Position 236: 1.313016994620642e-07
Position 646: 1.2966740304150136e-07
Position 15661: 9.961372643440824e-08
Position 203: 9.485358680843353e-08
Position 1077: 5.533985028069395e-08
Position 1247: 5.175742203354769e-08
Position 406: 8.503440763414237e-09
