Gene = TCAF1
Position 781: 8.497971408284565e-10
Position 215: 8.301072400350873e-10
Position 466: 6.763662073163789e-10
Position 758: 6.65993934493425e-10
Position 1575: 5.897495521525161e-10
Position 480: 3.2546221616208823e-10
Position 160: 8.835820807008151e-11
Position 603: 7.489009061884082e-11
Position 148: 5.2985105551222375e-11
Position 163: 1.4698171653585283e-11
Position 117: 7.777444413203081e-12
Position 165: 5.727067666966912e-12
Position 181: 4.5780819596701006e-12
Position 143: 5.437235853934135e-13
Position 129: 9.907316295339769e-14
Position 133: 2.9415797243392493e-15
