Gene = IQCJ
Position 10990: 0.0023700658920685234
Position 5243: 0.00225057527525232
Position 4345: 0.0021862200926145397
Position 12223: 0.002184134877617337
Position 5617: 0.002039313552007503
Position 10185: 0.0015762575184322266
Position 1311: 0.00124054328370841
Position 9461: 0.0011735587370550822
Position 7726: 0.001033824794130507
Position 2643: 0.0009872013384317107
Position 3885: 0.0009549038192313095
Position 7207: 0.000946154486898543
Position 8038: 0.0009048575013355656
Position 4474: 0.0008112299695352607
Position 1045: 0.0007684586364126457
Position 4284: 0.0006881821841318695
Position 9127: 0.0006418535065410781
Position 2602: 0.000514869936298564
Position 2020: 0.0005012995584060587
Position 406: 0.0004003846115399653
Position 3396: 0.00039394138171234633
Position 833: 0.0003920519383834762
Position 5959: 0.0003902643847992781
Position 6362: 0.000342322698687795
Position 7595: 0.00028108251822360215
Position 3329: 0.0002596110455024904
Position 2813: 0.00023438577695858838
Position 8682: 0.00022803929697349368
Position 3346: 0.00019839083067177337
Position 666: 0.00017781738326467941
Position 2318: 0.00014809470390010501
Position 2077: 0.00012416617174762983
Position 2662: 0.00010498618806967884
Position 5299: 9.399947879016696e-05
Position 437: 9.053948367742813e-05
Position 1067: 7.606284766231525e-05
Position 410: 5.531585284917707e-05
Position 606: 4.911992479328689e-05
Position 2725: 4.704177793183606e-05
Position 1556: 4.3935234496637256e-05
Position 1100: 4.2517675952723516e-05
Position 3215: 3.981421702111548e-05
Position 2684: 3.9540852470465336e-05
Position 4271: 2.5255076763044822e-05
Position 1626: 2.0011261181264017e-05
Position 577: 1.7872977334637974e-05
Position 1538: 1.7859429358620214e-05
Position 859: 1.7783168100000288e-05
Position 993: 1.4515125481543156e-05
Position 936: 1.4384995529585768e-05
Position 4053: 1.1740507846053482e-05
Position 3794: 9.211306268304236e-06
Position 601: 8.612995117299908e-06
Position 1572: 7.1127507930633805e-06
Position 4321: 6.629655592704283e-06
Position 574: 5.6649977638533234e-06
Position 1133: 4.611823290183402e-06
Position 1104: 3.916642845553769e-06
Position 504: 2.9592684755900523e-06
Position 886: 2.2544182758305635e-06
Position 670: 2.1782915750779876e-06
Position 227: 1.7831524955048925e-06
Position 628: 1.311857372536573e-06
Position 730: 1.2945251743811522e-06
Position 608: 9.930241345000069e-07
Position 236: 9.100426208339348e-07
Position 704: 8.233241666827162e-07
Position 712: 7.350322689185591e-07
Position 164: 5.826306608050111e-07
Position 1337: 9.203668497775713e-08
Position 241: 1.7081428315752224e-08
Position 603: 4.6260236593764596e-10
Position 441: 5.266516303473277e-12
Position 229: 2.920969797666336e-12
Position 444: 9.499760282780448e-14
