Gene = WBSCR27
Position 7532: 0.8650764248050901
Position 2414: 0.861117338797073
Position 1336: 0.7625370234686991
Position 1985: 0.5899534373142763
Position 390: 0.3716233295561071
Position 4290: 0.22159676488248586
Position 4064: 0.11513275911606942
Position 4209: 0.11390694839216949
Position 2923: 0.098089892257397
Position 3497: 0.06505420412381537
Position 2962: 0.06491072493182733
Position 3050: 0.05243932987323842
Position 1376: 0.04855030379444085
Position 5283: 0.04618342532011377
Position 3107: 0.031027218732007172
Position 2287: 0.02644742638896541
Position 3419: 0.026410500905068884
Position 2335: 0.02619298625232881
Position 1316: 0.019926325224761454
Position 3259: 0.01860650915091135
Position 3085: 0.017401666365411975
Position 7911: 0.015502026949939877
Position 6506: 0.015282118465707087
Position 5647: 0.0137090752111432
Position 5367: 0.013252024501508869
Position 4187: 0.011555881546848612
Position 6739: 0.011421611265254754
Position 7557: 0.011142236912108465
Position 4015: 0.010308469830605741
Position 1998: 0.01024180775595142
Position 245: 0.010155433788425936
Position 478: 0.009928641157061052
Position 4725: 0.009304594747615831
Position 7434: 0.008954664874739737
Position 393: 0.006688119791878222
Position 7454: 0.006612154993056309
Position 2072: 0.006297935145891471
Position 2872: 0.006099581548197525
Position 6779: 0.004886200693911715
Position 2253: 0.004683422768778879
Position 3159: 0.004309990285314083
Position 195: 0.0042950209077463695
Position 1540: 0.004105835644735706
Position 1560: 0.0038133089653350554
Position 1416: 0.0038026700577049014
Position 4416: 0.003802022250863504
Position 3982: 0.0036278408792529927
Position 2438: 0.0034978101193297666
Position 3329: 0.003250413672142948
Position 4099: 0.0031573969918510204
Position 2009: 0.0030776632903685886
Position 659: 0.0027183942470559693
Position 2208: 0.0025716135845160995
Position 371: 0.002373904750066342
Position 1246: 0.0021174986847297375
Position 3710: 0.0018759219451490938
Position 1403: 0.0017753155225027353
Position 2358: 0.0017025269616828464
Position 2451: 0.0016169765337460534
Position 1926: 0.0015901504930481301
Position 1920: 0.0015503849706984768
Position 3511: 0.001522263085843438
Position 2305: 0.0014413887803928422
Position 3550: 0.001255577151486617
Position 673: 0.001190749114747747
Position 1700: 0.0009364087355706622
Position 2048: 0.0009271087108652169
Position 3109: 0.0007795879731161355
Position 3445: 0.0007584115827162139
Position 2666: 0.0006721647444897382
Position 1896: 0.0005982106148061712
Position 2099: 0.0005582014309102262
Position 314: 0.0005467092270738402
Position 2034: 0.0004625927671507589
Position 6546: 0.00040215774494736003
Position 6586: 0.0003511142201311772
Position 3605: 0.00034131259609608734
Position 263: 0.00034083780145222574
Position 2635: 0.0003268331299208286
Position 1948: 0.0003225572701999096
Position 203: 0.00032025308593710877
Position 116: 0.00031327464160535207
Position 290: 0.00029695380881630064
Position 2461: 0.0002939567386809934
Position 1448: 0.00026845619519081336
Position 1173: 0.0002386356287934891
Position 1830: 0.00023851546506424839
Position 1500: 0.00021464781537002383
Position 2751: 0.00020120738884650733
Position 1587: 0.0001912064704855055
Position 1214: 0.00017563251379850418
Position 2663: 0.00016602046312893615
Position 687: 0.00012134288571232891
Position 1874: 0.00011926127109762709
Position 403: 0.00011780144988559891
Position 2846: 0.00011390796928829639
Position 2809: 0.00011340708567700692
Position 2727: 0.00011104782917908119
Position 2080: 0.00010985256047250726
Position 406: 0.00010445609187500964
Position 3471: 9.949209915477005e-05
Position 1280: 9.44802796708085e-05
Position 355: 9.412077581774495e-05
Position 2653: 8.636251089206326e-05
Position 444: 8.551711232573209e-05
Position 914: 7.577458296146631e-05
Position 367: 7.237111547897326e-05
Position 1901: 7.229571447767688e-05
Position 1394: 6.879846974089264e-05
Position 2375: 6.76643373807554e-05
Position 2623: 6.599779631799668e-05
Position 791: 5.6060498193156964e-05
Position 548: 5.1146201584433026e-05
Position 808: 4.870292468663764e-05
Position 409: 4.439574827031282e-05
Position 5393: 4.387548416899592e-05
Position 576: 4.3032187210060155e-05
Position 320: 4.135673283689911e-05
Position 155: 3.349727048509951e-05
Position 209: 3.158084470296055e-05
Position 952: 3.151498597225249e-05
Position 323: 2.685706141785957e-05
Position 2765: 2.294635218471968e-05
Position 778: 2.183045304909694e-05
Position 1220: 1.5726830533203983e-05
Position 427: 1.475471097315667e-05
Position 1583: 1.4494932299268887e-05
Position 1159: 1.2423780155587968e-05
Position 612: 1.2142173035271592e-05
Position 644: 1.1836126714191013e-05
Position 1480: 9.09059467102317e-06
Position 1016: 8.82296587098347e-06
Position 931: 8.075682281097139e-06
Position 302: 6.697501416004513e-06
Position 2567: 6.395948099043729e-06
Position 894: 5.821035357530997e-06
Position 2258: 5.766605943053355e-06
Position 328: 4.49545781145475e-06
Position 225: 4.010237415526188e-06
Position 696: 3.934845710531243e-06
Position 1224: 3.741638832635855e-06
Position 275: 2.6928962509865755e-06
Position 978: 2.5592968385979553e-06
Position 2992: 2.353364335098026e-06
Position 619: 2.339965955848926e-06
Position 293: 1.981230446803299e-06
Position 122: 1.848087078201563e-06
Position 2102: 8.020274810126229e-07
Position 1842: 6.927871709420248e-07
Position 3279: 4.883064711996212e-07
Position 1739: 1.473385847207057e-07
Position 1713: 1.370370606698783e-07
Position 1251: 4.2212474467862996e-08
Position 1081: 3.295230154789746e-08
Position 2215: 2.6826067970228602e-08
Position 2151: 2.446226295410388e-08
Position 1136: 2.3915230611696102e-08
Position 134: 1.1216118487430832e-08
Position 802: 3.5449398088355002e-09
Position 336: 2.836738743182105e-09
Position 132: 2.5837980176943908e-09
Position 339: 2.1638774454444237e-09
Position 211: 1.7970426715641433e-09
Position 138: 4.5278929827414357e-10
Position 517: 3.7638942377749845e-10
Position 142: 2.409978815674687e-10
Position 417: 2.0757209326004803e-10
Position 729: 1.443466041385436e-10
Position 623: 1.1708062946127155e-10
Position 73: 1.0721255738133915e-10
Position 587: 9.469117052752724e-11
Position 634: 5.131870078850585e-11
Position 714: 4.976940838834041e-11
Position 553: 1.0311926885023425e-11
