Gene = SKP2
Position 14490: 0.006888784194505402
Position 25389: 0.006491062887638533
Position 17553: 0.00645055050289038
Position 21626: 0.006032966773018054
Position 18025: 0.005830463872477262
Position 17102: 0.005771682537002762
Position 15335: 0.005007833166735556
Position 606: 0.003309736878286019
Position 26652: 0.0031359991907830027
Position 19383: 0.0024175419780120694
Position 22592: 0.002404093596490138
Position 4493: 0.002317919447064373
Position 29966: 0.0021174633710171484
Position 25884: 0.002087239953814651
Position 7877: 0.001727207091897943
Position 990: 0.0016361545002940904
Position 156: 0.001246552398082525
Position 4634: 0.001218146936333669
Position 432: 0.0009523031491647706
Position 5623: 0.0007882714225020645
Position 19951: 0.0007424180807986342
Position 11678: 0.0006188261344531254
Position 758: 0.0005686742638818834
Position 1930: 0.0005018486008620324
Position 295: 0.00041189101601142364
Position 12118: 0.000381858236933511
Position 308: 0.0003811840217399223
Position 166: 0.000353196917757791
Position 19373: 0.0003106429936993859
Position 5972: 0.0002684790231623122
Position 25196: 0.0002658226747804106
Position 661: 0.00020696439244691524
Position 303: 0.0002047645498636794
Position 15150: 0.00019685603025481477
Position 1127: 0.00018759732788678309
Position 13263: 0.00018703582240005748
Position 11668: 0.00017854287675519122
Position 794: 0.000146362072818705
Position 2796: 0.00014460524764349449
Position 75: 0.00012692777055752093
Position 998: 8.841720184916042e-05
Position 12561: 8.642884800968093e-05
Position 1668: 8.283977550699057e-05
Position 685: 7.368257680206025e-05
Position 2134: 7.02525799840156e-05
Position 1991: 6.976778993624757e-05
Position 14641: 6.140730831427324e-05
Position 590: 3.6131861577796646e-05
Position 342: 3.421932725407912e-05
Position 30914: 3.4007182598825656e-05
Position 1526: 2.9652247761807734e-05
Position 340: 2.88872492269111e-05
Position 315: 2.5730281955702515e-05
Position 807: 2.4869879743815054e-05
Position 1143: 1.2354027816115453e-05
Position 362: 1.2070452345710978e-05
Position 26: 9.753967101303385e-06
Position 457: 8.722376112205825e-06
Position 378: 8.574279306408962e-06
Position 1177: 8.325162804639322e-06
Position 600: 7.420495918178494e-06
Position 1316: 4.971824720180877e-06
Position 45: 3.8577764061988206e-06
Position 1335: 2.4959153348858966e-06
Position 26098: 2.3604818855601153e-06
Position 939: 2.070846072318466e-06
Position 376: 1.5361531034908184e-06
Position 381: 1.3440947824116264e-06
Position 25534: 1.1757763414178836e-06
Position 733: 1.1393298149932268e-06
Position 508: 9.315549154956066e-07
Position 26011: 7.281520404710457e-07
Position 1410: 1.6265439313221847e-07
Position 430: 4.740004943282489e-09
Position 1002: 2.0494141966111743e-10
Position 461: 1.0208055631230836e-10
Position 445: 7.46241386766255e-11
Position 58: 6.121197503565805e-12
Position 419: 1.4351708469552163e-12
Position 529: 1.2776407652670887e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11577: 0.9867553189288734
Position 16245: 0.9429862953435785
Position 25117: 0.8940873602666948
Position 14451: 0.8813392197807453
Position 18276: 0.7710608950143883
Position 703: 0.6997490009348648
Position 26530: 0.6907266326109776
Position 31772: 0.5881366817233943
Position 7705: 0.5360213772583394
Position 4376: 0.4459894387360147
Position 5389: 0.4244301810603811
Position 28078: 0.3305554137624267
Position 29750: 0.3099082433410473
Position 27878: 0.2779011552077435
Position 30792: 0.262936015042499
Position 19535: 0.2548851908507792
Position 28102: 0.22936166177368478
Position 25311: 0.22596820168135476
Position 27395: 0.19634375660848738
Position 26724: 0.17212817212805606
Position 32011: 0.16000923336312406
Position 20546: 0.1556839267242535
Position 16814: 0.15315175126602493
Position 24897: 0.14064297998800232
Position 20078: 0.12531960447250629
Position 946: 0.12073756822820274
Position 25521: 0.10194918874179863
Position 25071: 0.10172128042059672
Position 25610: 0.09359526960094232
Position 8036: 0.08672307664227216
Position 25656: 0.07638160504215548
Position 19471: 0.07435851100283242
Position 1734: 0.07180463600392234
Position 18352: 0.07030895171976188
Position 14178: 0.0656197649201736
Position 4612: 0.0646844225068845
Position 2290: 0.06340574250848945
Position 1245: 0.06286505244076686
Position 24774: 0.0531748949716182
Position 24974: 0.05165346292636596
Position 1371: 0.044774571109629804
Position 1319: 0.04266584997446977
Position 825: 0.03543877840151965
Position 21400: 0.03326776074968012
Position 13065: 0.0319018120938367
Position 25435: 0.031897478926604494
Position 1667: 0.031558419158373874
Position 25743: 0.03149358316947409
Position 21787: 0.03148284542178066
Position 16261: 0.02935984238378473
Position 675: 0.028873901664140948
Position 15574: 0.02850385736104793
Position 5739: 0.0274859989118673
Position 14683: 0.026277559882697393
Position 31220: 0.02358475136202478
Position 4360: 0.023125476939337267
Position 821: 0.02100578891555448
Position 16529: 0.020723252464797604
Position 19267: 0.02001932229222083
Position 28967: 0.017765140222447365
Position 854: 0.01703850470664518
Position 20587: 0.016079334137401567
Position 19581: 0.01581804795982151
Position 430: 0.01565560034389689
Position 25471: 0.015068134966736976
Position 29026: 0.014248309716426771
Position 2645: 0.013777450662673696
Position 29850: 0.013519447673935682
Position 16674: 0.012321054555218973
Position 22346: 0.012065837598495572
Position 2842: 0.010711884126141451
Position 17698: 0.010203412356380483
Position 25458: 0.010006036704707245
Position 27826: 0.010002367467817401
Position 798: 0.00953580842088137
Position 16466: 0.00942537031373912
Position 1749: 0.009240090904915923
Position 2133: 0.008479599482348466
Position 2835: 0.008390868985953136
Position 17661: 0.007736198190486103
Position 2903: 0.006679858464661431
Position 17474: 0.00645055050289038
Position 1559: 0.006234671519856146
Position 30202: 0.005900656520936998
Position 20250: 0.005808121977235675
Position 16751: 0.005499466074297137
Position 3885: 0.005482650057696415
Position 30870: 0.0053838954788158686
Position 4363: 0.005191200562692958
Position 775: 0.005046844320807113
Position 15237: 0.005007833166735554
Position 32062: 0.004663156732300532
Position 1248: 0.0043471096780894735
Position 2512: 0.004275990144570707
Position 26635: 0.00416674714172686
Position 16585: 0.004147886999036982
Position 26820: 0.0038823647467781924
Position 16961: 0.0036801922578010714
Position 20566: 0.003592173643442907
Position 2684: 0.003580557004695623
Position 19590: 0.003546722818384114
Position 16754: 0.0033303187423199218
Position 751: 0.0032580709959466286
Position 362: 0.0032001810842071446
Position 1293: 0.003017673129299068
Position 707: 0.002735180742268176
Position 3918: 0.002591908570893746
Position 18232: 0.0025863454443606788
Position 340: 0.002303735549681236
Position 827: 0.0019240248900732084
Position 5885: 0.001638715129320095
Position 28768: 0.0016366431417547444
Position 4839: 0.0016198540382731665
Position 4738: 0.001435287957540303
Position 17838: 0.0013226994987217868
Position 886: 0.0012889851500989997
Position 716: 0.0012327100831867918
Position 499: 0.0012197036519933804
Position 26983: 0.0012014406012714769
Position 29882: 0.0011758670528338741
Position 1382: 0.0011482238270883291
Position 568: 0.0010373708051047963
Position 3822: 0.0008607957473503675
Position 29197: 0.0008580572346768461
Position 1430: 0.000750070973572494
Position 27758: 0.0007445542972358608
Position 19798: 0.0007424180807986343
Position 884: 0.0007030016283059918
Position 16573: 0.0006181426098458669
Position 1345: 0.0005886150721063836
Position 26884: 0.0005340684151754265
Position 28352: 0.0005180591983864714
Position 18025: 0.00041566168614601875
Position 2488: 0.00040355371206997163
Position 2751: 0.00038994469473569365
Position 11917: 0.000381858236933511
Position 2737: 0.0003591238236629442
Position 2224: 0.0003182743017290721
Position 323: 0.0003098716118611448
Position 2161: 0.00026535170221244015
Position 20084: 0.00025775847411617175
Position 477: 0.00024029537566057954
Position 2296: 0.0002372160630351123
Position 2709: 0.00020533982134827303
Position 15071: 0.0001968560302548148
Position 16476: 0.0001867594460908378
Position 2172: 0.0001768767192193987
Position 25333: 0.00017202857263326555
Position 5404: 0.00012892745504690202
Position 726: 0.00012789385703159875
Position 15970: 0.00011605443331378092
Position 295: 0.00010335314180767363
Position 374: 8.746698849458357e-05
Position 12467: 8.642884800968093e-05
Position 908: 7.736916650220598e-05
Position 1077: 6.910293804101032e-05
Position 838: 5.3090273854108154e-05
Position 605: 4.4618882647149914e-05
Position 1113: 4.028604018685426e-05
Position 830: 4.0218842863004164e-05
Position 630: 3.412646040898472e-05
Position 1223: 3.305201263351917e-05
Position 779: 3.247438436851133e-05
Position 25350: 3.1340130631289824e-05
Position 1272: 3.132030395589515e-05
Position 262: 2.651782174116175e-05
Position 1267: 1.9356036762248257e-05
Position 1220: 1.686834276421907e-05
Position 594: 1.4805009505317958e-05
Position 1929: 1.4135471538029676e-05
Position 308: 1.3843190750325518e-05
Position 1050: 1.0870026852258926e-05
Position 1975: 8.753585936028132e-06
Position 736: 6.676866950239506e-06
Position 2030: 6.616916689696705e-06
Position 488: 5.499554798437622e-06
Position 1761: 4.172077222161364e-06
Position 16711: 3.5685922191800774e-06
Position 25914: 3.088633926031162e-06
Position 1706: 2.807639305023831e-06
Position 1604: 2.212444434809562e-06
Position 1410: 2.1685103284213953e-06
Position 910: 2.1372250715307454e-06
Position 2177: 2.0001022774602614e-06
Position 1758: 1.9506156117341328e-06
Position 842: 1.8726457071105113e-06
Position 1524: 1.7334615199897898e-06
Position 2147: 1.5174626663816465e-06
Position 1526: 1.49205793806939e-06
Position 1305: 1.0252761353639862e-06
Position 719: 8.061284775129642e-07
Position 1060: 6.759361271671881e-07
Position 1052: 4.3722228127607695e-07
Position 1530: 2.196243541326217e-07
Position 953: 1.9014351886054522e-07
Position 1685: 1.7233204744135064e-07
Position 508: 1.6059153651530393e-07
Position 203: 1.4848703206088638e-07
Position 1094: 9.303705763277108e-08
Position 1394: 8.600807324866395e-08
Position 2647: 5.555746848807329e-08
Position 516: 2.5686370656375077e-08
Position 222: 2.9284769813617415e-09
Position 2115: 2.3911878688559436e-09
Position 1146: 1.2158231506899404e-09
Position 126: 7.710455209205921e-10
Position 99: 6.639051311960768e-10
Position 228: 1.1927664743909534e-11
Position 148: 7.90453027455754e-15
Position 156: 6.771045250672469e-15
Position 230: 4.481792398483508e-15
Position 96: 3.8573116447733e-15
Position 140: 1.3910004953780918e-15
Position 110: 5.876748426552738e-16
Position 145: 3.0323537047365114e-16
