Gene = BAG1
Position 2819: 0.03505922145873505
Position 1330: 0.0329151257097611
Position 7867: 0.0325862674775927
Position 2525: 0.031790391783708
Position 4053: 0.03129775406173365
Position 11715: 0.030204390229808236
Position 3545: 0.029791865949690535
Position 7219: 0.0265562049246542
Position 2106: 0.02504417265083935
Position 5174: 0.024790372276361675
Position 9764: 0.02353727443597621
Position 3822: 0.016166529663214687
Position 9145: 0.011623705478655015
Position 8436: 0.01112503411870154
Position 10476: 0.01102566917316617
Position 7902: 0.010367945766085348
Position 2844: 0.010317922582865563
Position 292: 0.009665862682262456
Position 9025: 0.009441542305803047
Position 7185: 0.009081496754717576
Position 5119: 0.009024595239912425
Position 2784: 0.008403844816502599
Position 8319: 0.008191865644410904
Position 824: 0.008080024768180235
Position 5732: 0.007117201511350446
Position 12104: 0.006506875744742466
Position 2268: 0.006480295768423075
Position 9028: 0.006056979958357548
Position 1200: 0.005990548953026724
Position 2271: 0.005970462128761968
Position 2322: 0.005901260805293755
Position 8155: 0.005852636181152238
Position 8209: 0.005492999542925297
Position 9629: 0.005463326329232669
Position 9094: 0.005462910888858267
Position 9310: 0.005244349945197408
Position 9187: 0.004733851619067257
Position 8212: 0.004627372586176987
Position 4105: 0.004084222008058437
Position 8467: 0.0039970137632440155
Position 5095: 0.003928574866812669
Position 10091: 0.003674949364266725
Position 5124: 0.003144779503412373
Position 2917: 0.0030482462415729627
Position 5307: 0.0029352035962227473
Position 3146: 0.002487700954294019
Position 1475: 0.0023800128379324694
Position 8629: 0.00236642343388954
Position 3350: 0.002338912504001007
Position 4026: 0.0023350136425488513
Position 5406: 0.002057974887863625
Position 6409: 0.0019192833468326244
Position 1965: 0.001909449667435466
Position 4826: 0.0017558682857840818
Position 1573: 0.0017412357668219755
Position 7786: 0.0014211011350899788
Position 7275: 0.0014124675133343903
Position 4058: 0.001410897098550221
Position 5277: 0.0013765298911313658
Position 1735: 0.001298501091490742
Position 8267: 0.0012702053437919016
Position 1174: 0.001185090386487202
Position 6157: 0.0009972466895459544
Position 5402: 0.0009790649929527877
Position 1197: 0.0009162740725983738
Position 2462: 0.0008683399500779187
Position 5280: 0.0008355290483585804
Position 2297: 0.0008279448568659085
Position 7712: 0.0008184885257204356
Position 5945: 0.0008111930818089033
Position 1129: 0.0008022830598417465
Position 7245: 0.0007963732142805844
Position 2350: 0.0007740256223570547
Position 5778: 0.0007593235238142602
Position 4504: 0.0007459879989572686
Position 8616: 0.0007453940997043569
Position 1968: 0.0007315461365108893
Position 5926: 0.0007310918284355796
Position 1334: 0.0007264558251648367
Position 1713: 0.000633771527972423
Position 1310: 0.000622773349591333
Position 3869: 0.0006196768744136774
Position 1077: 0.0006120821742564423
Position 891: 0.0006043834962970726
Position 538: 0.0005811774299281931
Position 8944: 0.0005648722356908957
Position 3883: 0.0005586429075432547
Position 9811: 0.0005433722717790859
Position 1397: 0.0005213555461650319
Position 1406: 0.0005183391136710245
Position 6199: 0.00046614711624788364
Position 8232: 0.0004636161339515456
Position 3211: 0.00044229907332327156
Position 2537: 0.0004175802022395146
Position 9167: 0.0004163103643498701
Position 1716: 0.0004148250069169888
Position 7752: 0.000386610718419561
Position 6489: 0.00038382138352870544
Position 1451: 0.00029210996444537836
Position 6471: 0.00028935178107453234
Position 4978: 0.00027117531506952144
Position 8335: 0.0002669065010095454
Position 6268: 0.00025425429642089297
Position 2156: 0.00022603443136628146
Position 4705: 0.00022539637477525556
Position 1747: 0.0002251837162886107
Position 8178: 0.00021930014501608694
Position 8582: 0.00021229293421797313
Position 603: 0.00021028351467610303
Position 3970: 0.00020965761814643739
Position 2188: 0.0002087697877488924
Position 7037: 0.00020872674338055802
Position 1338: 0.0001987610297505026
Position 2364: 0.000192843418176163
Position 8843: 0.00018555516547452805
Position 4852: 0.0001763303781631181
Position 2205: 0.0001177006685831072
Position 268: 0.00010682994980401666
Position 5564: 7.560228523496203e-05
Position 1038: 6.8654286301384e-05
Position 1895: 6.395734238921474e-05
Position 3990: 6.359806121915268e-05
Position 6117: 6.036565203269832e-05
Position 5567: 5.959043289307969e-05
Position 1083: 5.642549610545177e-05
Position 618: 5.052066699277347e-05
Position 3745: 4.8298684464126386e-05
Position 446: 4.806446233399715e-05
Position 570: 4.6458390687479345e-05
Position 6776: 4.1819312233113686e-05
Position 2631: 3.9328339356926776e-05
Position 3748: 3.0257970318249132e-05
Position 1482: 2.8507263340370482e-05
Position 555: 2.325422404061062e-05
Position 4130: 2.061408252935537e-05
Position 1116: 1.6728414414509646e-05
Position 4623: 1.4305906197094365e-05
Position 2656: 1.4131323348446697e-05
Position 8587: 1.3459745490295635e-05
Position 3627: 1.1470095263343379e-05
Position 958: 1.1113106871726324e-05
Position 2847: 9.44803502397789e-06
Position 165: 6.139784556852209e-06
Position 4126: 4.996109162980694e-06
Position 621: 2.971205501621051e-06
Position 6271: 2.7996316615465207e-06
Position 895: 2.6025935175406365e-06
Position 5930: 2.176298423205127e-06
Position 467: 1.6393657904804035e-06
Position 2608: 1.5225577722463311e-06
Position 1087: 9.833606562573491e-07
Position 247: 6.613292244955893e-07
Position 449: 5.329309220985179e-07
Position 2749: 4.7465778379730554e-07
Position 305: 3.451247332355197e-07
Position 334: 2.918706916901131e-07
Position 580: 1.1417968185284158e-07
Position 338: 8.115955374903259e-08
Position 5882: 7.088420342860855e-08
Position 655: 6.855515039909295e-08
Position 542: 6.766523847069313e-08
Position 238: 4.2502512875723154e-08
Position 308: 4.003833734621954e-08
Position 422: 3.130567880753078e-08
Position 482: 3.060029969511122e-08
Position 485: 1.9802352710050224e-08
Position 493: 1.6033962792798742e-08
Position 478: 1.432301744178301e-08
Position 510: 1.353031324639462e-08
Position 378: 9.819621361236971e-09
Position 404: 6.057789887118011e-09
Position 393: 5.111906908094907e-09
Position 464: 5.062696894297113e-09
Position 200: 3.993479660543295e-09
Position 431: 3.547461596628109e-09
Position 3370: 6.087799098794841e-10
Position 429: 2.866798820053379e-10
Position 406: 2.377337147312229e-10
Position 410: 2.259800623719454e-10
