Gene = CLDND1
Position 239: 2.1688415886828708e-05
Position 1339: 1.4972292573519773e-05
Position 85: 1.4175266902496702e-05
Position 1239: 1.320843480749962e-05
Position 948: 1.295326259226033e-05
Position 283: 1.003895041039116e-05
Position 1297: 9.384299569502516e-06
Position 118: 7.5798741664756985e-06
Position 895: 6.141686091189549e-06
Position 484: 5.077474288384472e-06
Position 61: 4.958594927575907e-06
Position 152: 4.417230296323823e-06
Position 456: 4.064595108543519e-06
Position 700: 2.987943860002246e-06
Position 685: 1.6137919981425106e-06
Position 246: 8.740248101103049e-07
Position 1749: 5.702258312389669e-07
Position 921: 4.6164941491983336e-07
Position 642: 3.886018603478229e-07
Position 903: 2.8723311765295747e-07
Position 233: 2.4638933764334784e-07
Position 318: 1.6897335876705394e-07
Position 4552: 1.4000163022989651e-07
Position 4772: 1.1068854097375788e-07
Position 4323: 1.08851123011166e-07
Position 214: 3.766088352604199e-08
Position 149: 1.6523611503604496e-08
Position 5: 1.3143200272948921e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5895: 0.4997607709796232
Position 6300: 0.4687322343473004
Position 5853: 0.41535667799672193
Position 4047: 0.4143603096733756
Position 7210: 0.2392322036085876
Position 6815: 0.11103675921382739
Position 6163: 0.09322513378285711
Position 7169: 0.07976967285045593
Position 3789: 0.06448492224915604
Position 403: 0.06273658828185547
Position 1120: 0.06135830164305838
Position 4319: 0.05227653486662452
Position 1600: 0.040783747886364755
Position 4028: 0.0361330148571224
Position 5682: 0.030400442737118522
Position 7129: 0.022099327346433096
Position 2355: 0.021596613211410817
Position 431: 0.021593675214903057
Position 6606: 0.02147958946801587
Position 1324: 0.020402057044348082
Position 3976: 0.018484030512155792
Position 3864: 0.015066066383017955
Position 1665: 0.01440857406152877
Position 6040: 0.011221097022806608
Position 5575: 0.010788201757796838
Position 5870: 0.010227224111394907
Position 4049: 0.009639610260006148
Position 7400: 0.009196252021478819
Position 3420: 0.009168916802015885
Position 5890: 0.008844535183089914
Position 4322: 0.0065019965859935075
Position 1691: 0.0059580179461645785
Position 4359: 0.005582559348319568
Position 6576: 0.005539829130123739
Position 5718: 0.005306184947879039
Position 324: 0.005102751343675218
Position 7215: 0.004442903693997596
Position 6127: 0.004341726342056374
Position 1640: 0.004098745698294407
Position 1203: 0.0040676958191786464
Position 1339: 0.0039036142631155863
Position 5991: 0.00383222613659311
Position 7073: 0.0032235164796579115
Position 437: 0.0030797837222189413
Position 4097: 0.0030617912195904794
Position 1222: 0.002914366666698739
Position 6222: 0.0025766354835442583
Position 6761: 0.002168299902654163
Position 6104: 0.002037774925954808
Position 4286: 0.0019532891735922746
Position 7251: 0.0017328211681416092
Position 2024: 0.0014805140444013162
Position 1785: 0.0014212004558508563
Position 2209: 0.0013735053586343702
Position 2883: 0.0013594186865682188
Position 1346: 0.0013288712092546177
Position 7470: 0.0012993415870138593
Position 4366: 0.0012068940688968934
Position 339: 0.0011818039880832304
Position 1841: 0.0010434558300174803
Position 1706: 0.0010068190181092389
Position 1605: 0.0009434137533759825
Position 6229: 0.0008343051113118042
Position 2313: 0.0008296095303062778
Position 4242: 0.0006840937136660739
Position 1123: 0.0006303129122538218
Position 4153: 0.0006005716545368492
Position 2260: 0.00048792478912237756
Position 1382: 0.00045803174481581175
Position 5126: 0.000400890253126982
Position 384: 0.00036834323964515716
Position 7081: 0.0003522048605868604
Position 6184: 0.0003420657474056698
Position 1042: 0.0003069618445302259
Position 5517: 0.00029109745941159913
Position 453: 0.00027140620412309025
Position 4506: 0.0002489757904011329
Position 3113: 0.0001864943898076381
Position 1796: 0.00015431809307891997
Position 625: 0.00014573449563982683
Position 1728: 0.00012580399839773952
Position 3246: 6.45315711830454e-05
Position 2623: 4.4638995039080816e-05
Position 666: 3.124798502282923e-05
Position 2543: 3.0236937275625415e-05
Position 2653: 2.4049600549433336e-05
Position 1137: 2.0128304805968447e-05
Position 2215: 1.4495866663567735e-05
Position 1958: 1.006802574357127e-05
Position 601: 5.708444365780792e-06
Position 440: 4.649525586314484e-06
Position 703: 3.738026721778103e-06
Position 263: 2.430771011166631e-06
Position 1602: 2.2608408267021726e-06
Position 1733: 2.2428527840834675e-06
Position 225: 2.131861297312613e-06
Position 1139: 1.8675373325478815e-06
Position 1239: 1.5222237567642988e-06
Position 634: 1.433273755896232e-06
Position 715: 1.0786290584024608e-06
Position 331: 9.302581477698553e-07
Position 484: 9.012851827613633e-07
Position 731: 4.093687056748438e-07
Position 307: 1.8175269766805392e-07
Position 501: 1.3683454831475887e-07
Position 867: 7.251969407393907e-08
Position 1617: 5.595961327172272e-08
Position 4692: 4.435036528418235e-08
Position 265: 4.0575795636743713e-08
Position 823: 3.4303071697071255e-08
Position 569: 1.7419782597392902e-08
Position 183: 1.712130878628606e-08
Position 766: 1.0882873530490058e-08
Position 186: 7.076351550085729e-09
Position 162: 1.7074879391206163e-11
Position 199: 2.1573853163517234e-12
Position 164: 1.992382045058517e-12
