Gene = PLGRKT
Position 68: 5.388680993722251e-05
Position 1017: 4.72804050864796e-05
Position 583: 3.338316346794774e-05
Position 1930: 2.797474601711147e-05
Position 1547: 2.7035282595397784e-05
Position 1581: 2.5586225771217828e-05
Position 921: 2.0667160749017677e-05
Position 1502: 5.407558786715047e-06
Position 54: 3.1156097865824113e-07
Position 60: 2.2477231351180467e-07
Position 145: 2.164395983939305e-07
Position 282: 1.497806856376293e-07
Position 311: 1.3016306778024602e-07
Position 346: 1.2348479268190325e-07
Position 12: 8.667222965974579e-08
Position 451: 3.5305603164082495e-09
Position 482: 2.060723719925313e-09
Position 292: 1.5085885115402267e-09
Position 422: 1.2940402236362092e-09
Position 555: 5.648712280121598e-10
Position 424: 3.419030018948348e-16
Position 261: 4.941214108238032e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.9978608281423794
Position 1183: 0.8527521088112453
Position 14253: 0.33284138129493507
Position 18958: 0.3304202999523594
Position 1382: 0.19102700309839832
Position 20318: 0.12622799174635102
Position 5481: 0.12023393699868491
Position 19102: 0.08613933884070524
Position 9756: 0.06382362892601738
Position 2953: 0.05680435592669661
Position 10807: 0.056383696177643654
Position 1782: 0.04755701011656027
Position 5577: 0.047046628946450744
Position 19222: 0.04676054877473745
Position 15624: 0.0464062487167157
Position 1200: 0.03375027178348048
Position 17643: 0.03358572761415607
Position 1667: 0.028627360104319866
Position 5114: 0.02568594556516499
Position 11118: 0.024237670314176795
Position 1352: 0.023638468637316692
Position 7079: 0.01957834661520861
Position 9315: 0.01910701840110265
Position 10930: 0.01884110491478849
Position 4452: 0.01776725072218434
Position 10492: 0.017718495150447246
Position 10086: 0.0165917004903712
Position 6511: 0.015369363074771892
Position 9772: 0.013890136075145203
Position 14848: 0.013435180964507226
Position 11533: 0.012361135435519
Position 7487: 0.011984908610542314
Position 1408: 0.011942942671111912
Position 434: 0.011675803420371061
Position 5446: 0.011123361510878867
Position 6197: 0.008557542261263035
Position 6898: 0.008037897116590031
Position 12968: 0.008008835311340645
Position 4412: 0.007917613509563767
Position 1978: 0.007459604770822801
Position 1610: 0.006845438174339391
Position 5511: 0.006571964389196002
Position 1071: 0.006530966833579477
Position 713: 0.006277007150655553
Position 12235: 0.006129243627497678
Position 2019: 0.006090683115864861
Position 8167: 0.005693545523166127
Position 14464: 0.005106397049469862
Position 10911: 0.0050123561253643655
Position 6254: 0.004962860217194256
Position 1689: 0.004865447280731663
Position 1269: 0.004795912778621434
Position 1498: 0.004638618984091084
Position 1890: 0.00450308310935595
Position 7725: 0.004268466846344916
Position 9664: 0.004267961258540788
Position 9869: 0.003887347057211487
Position 11373: 0.003779188142379518
Position 10427: 0.0037639370151769554
Position 1501: 0.0035542386378112985
Position 13559: 0.0035425590818252226
Position 5584: 0.003460803004107042
Position 1204: 0.002938854028271425
Position 12540: 0.00263091372309296
Position 1929: 0.0025116497391248055
Position 2675: 0.0022724475424673023
Position 8490: 0.0022171857380795875
Position 6944: 0.002206631575699396
Position 11815: 0.002158856313127233
Position 7003: 0.0020733150110253205
Position 1671: 0.002021098071123733
Position 4489: 0.0019847532799543797
Position 6166: 0.0019065016535279309
Position 8248: 0.0018989249986094382
Position 1913: 0.0018977636338819543
Position 1535: 0.0018743438620624437
Position 11022: 0.0017986872730999777
Position 1143: 0.0017281564267622829
Position 10001: 0.0016685776999541962
Position 7287: 0.00159428697758632
Position 1756: 0.001581043179391924
Position 7946: 0.0013889561009099674
Position 783: 0.0013191696532282378
Position 178: 0.0011552895965012077
Position 11317: 0.0010724798366607835
Position 6704: 0.0009713724476163169
Position 8861: 0.0009122967766572716
Position 984: 0.0008567167189129637
Position 9710: 0.0007986001907915471
Position 2004: 0.000790582015595948
Position 8910: 0.0007737349367041839
Position 9953: 0.000680290954277056
Position 8536: 0.0006774564888817128
Position 314: 0.0006694320517250087
Position 1334: 0.0006658336829048297
Position 7244: 0.0006398947885935197
Position 8374: 0.0006236177418553282
Position 9721: 0.0006182595443867638
Position 8224: 0.0006026200641419828
Position 1843: 0.000569316946329819
Position 11405: 0.0005338498159142178
Position 2913: 0.0005151880826886326
Position 182: 0.00048601079816788784
Position 7423: 0.00045975681772716156
Position 7086: 0.0004584252109569445
Position 1713: 0.00044682871285431445
Position 1338: 0.00044455941923518533
Position 8429: 0.0004442448392514432
Position 1833: 0.0004290509484856589
Position 7655: 0.00042476718220878695
Position 1443: 0.0004245044186618082
Position 1868: 0.00040924648699195364
Position 1726: 0.00040146184951252
Position 790: 0.00037613514758474866
Position 246: 0.0003692135036183343
Position 8070: 0.00036658784561837446
Position 6904: 0.0003402627636462257
Position 635: 0.00031272518435402296
Position 7033: 0.00030889880191000823
Position 6049: 0.00030123667479326583
Position 6626: 0.0002842308689177291
Position 6293: 0.000274636584628357
Position 6537: 0.00026787005120720034
Position 693: 0.0002569861297905872
Position 1094: 0.0002456772528604859
Position 549: 0.00024142955705030452
Position 650: 0.0002339835434249249
Position 6445: 0.00021135652921930082
Position 1025: 0.00020957005959850887
Position 6604: 0.00016706402045386394
Position 601: 0.00014248044660117095
Position 4762: 0.0001360902238290244
Position 270: 0.00013599636370068908
Position 741: 0.00011186791383270187
Position 888: 0.00010818921199970152
Position 5776: 0.00010129124941743648
Position 409: 7.80211890759126e-05
Position 731: 7.619953866302519e-05
Position 2589: 7.294305065430898e-05
Position 4802: 6.857776444034718e-05
Position 396: 6.762759375582639e-05
Position 7132: 5.865999710693559e-05
Position 755: 5.752360664624106e-05
Position 325: 5.081287561499356e-05
Position 1945: 5.0493082008920745e-05
Position 365: 4.828286211744421e-05
Position 2093: 4.7176149180034364e-05
Position 2769: 4.5711243449075904e-05
Position 4186: 4.5110370853570834e-05
Position 793: 4.380412394584781e-05
Position 1250: 4.0772051958221365e-05
Position 6428: 3.795662943590402e-05
Position 919: 3.7911595216534e-05
Position 3883: 3.476231533702058e-05
Position 4682: 3.474229712888139e-05
Position 358: 3.383443319936905e-05
Position 476: 3.1712242665192496e-05
Position 3923: 3.096977449879528e-05
Position 448: 3.0892821116653975e-05
Position 1027: 2.888410961381142e-05
Position 6349: 2.5554430761323085e-05
Position 3385: 2.541545836250294e-05
Position 1021: 2.4129982562585702e-05
Position 1158: 2.2852184508080195e-05
Position 3806: 2.1908749841315258e-05
Position 2558: 2.1576529735127046e-05
Position 577: 2.0475476711801625e-05
Position 832: 2.0035728528945504e-05
Position 2679: 1.9622055909950995e-05
Position 1538: 1.9312903418192185e-05
Position 3462: 1.8895034958607208e-05
Position 2052: 1.6164382978682723e-05
Position 864: 1.5051818427626646e-05
Position 6874: 1.442807477074867e-05
Position 537: 1.4324072621651213e-05
Position 2256: 1.4111463677704499e-05
Position 6868: 1.33505529153664e-05
Position 529: 1.325526447857697e-05
Position 885: 1.0605810967664385e-05
Position 937: 1.0416917299504086e-05
Position 206: 9.179494255483849e-06
Position 1691: 9.127876042532145e-06
Position 1411: 8.851502842717655e-06
Position 1387: 8.48052968846961e-06
Position 6714: 7.876201629935464e-06
Position 6371: 7.435690654982196e-06
Position 675: 6.615269363505727e-06
Position 6835: 5.711112019690155e-06
Position 671: 4.984703096654888e-06
Position 1898: 3.930560746645167e-06
Position 817: 3.844547121504847e-06
Position 417: 3.229842314437238e-06
Position 1515: 2.537304654791855e-06
Position 110: 1.986802482163496e-06
Position 953: 1.5845466485519024e-06
Position 6351: 1.2752149362947108e-06
Position 1428: 1.015029626950259e-06
Position 1030: 9.822488860659195e-07
Position 1034: 7.898298831634756e-07
Position 1572: 2.604541395284066e-07
Position 1619: 2.2356877651512117e-07
Position 858: 9.616708385787852e-09
Position 340: 3.1141296513357252e-09
Position 581: 2.2718725904390196e-10
Position 346: 7.92233226958778e-11
Position 149: 5.6763237747458865e-11
Position 145: 2.6754978258834232e-11
Position 413: 2.3298856592188212e-11
