Gene = PERM1
Position 502: 9.760935436034765e-08
Position 163: 9.640494172949257e-08
Position 1440: 9.126435756192657e-08
Position 259: 7.173375885705316e-08
Position 466: 5.405708734974366e-08
Position 591: 4.757770633866827e-08
Position 192: 4.5137227654433006e-08
Position 522: 3.322007481260923e-08
Position 245: 3.143167584507692e-08
Position 653: 3.070946163707901e-08
Position 535: 2.982073609864302e-08
Position 248: 1.8995155759912636e-08
Position 418: 1.787177524677657e-08
Position 198: 1.3092042026038718e-08
Position 310: 1.1952966990664134e-08
Position 548: 1.07581805288913e-08
Position 230: 5.16006590889895e-09
Position 551: 4.064518211702427e-09
Position 266: 1.8166541400830537e-09
Position 121: 1.6828034204491383e-09
Position 666: 1.2551428847269861e-09
Position 135: 1.1700603983846556e-09
Position 154: 7.644862359868251e-10
Position 145: 7.579152928465259e-10
Position 110: 6.710208726993525e-10
Position 224: 2.039760220720044e-11
Position 142: 3.4255206850513537e-12
Position 227: 2.7684648559785857e-12
Position 151: 5.965870558417044e-13
Position 208: 5.747212183204619e-13
Position 256: 4.731561491633874e-13
