Gene = HMGXB3
Position 542: 5.257435871481189e-08
Position 329: 1.1299313664812212e-09
Position 91: 4.039901296474993e-10
Position 338: 7.46088782819403e-11
Position 400: 1.1957772373127254e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 47850: 0.9925881724658489
Position 46905: 0.9925406023088923
Position 40029: 0.9750567459599053
Position 26301: 0.9628710891253347
Position 11536: 0.9510542015247583
Position 30022: 0.9359643876077548
Position 31735: 0.8946328897070038
Position 23543: 0.8910400592040145
Position 35917: 0.8453302788388751
Position 41066: 0.815110213588349
Position 367: 0.7870126311746913
Position 4132: 0.7163609381798856
Position 49533: 0.7024918978060628
Position 25987: 0.6906450495914952
Position 47104: 0.6726861292292589
Position 17847: 0.658586760482862
Position 51006: 0.6424434461274824
Position 44747: 0.6182058475903877
Position 13752: 0.5603899076620564
Position 13163: 0.5025065354403343
Position 5754: 0.43972696451685017
Position 36700: 0.3351673906960182
Position 25955: 0.3093461489338549
Position 33493: 0.27857810033579616
Position 47672: 0.2642990920614288
Position 8724: 0.22221381737764326
Position 13996: 0.21344886725243067
Position 3336: 0.20287886342392145
Position 40746: 0.18997385942174644
Position 41046: 0.1814909183703893
Position 5824: 0.17050272055260987
Position 48859: 0.15260651671813066
Position 29122: 0.11764817384393286
Position 14114: 0.11523005712550707
Position 21199: 0.11465858687541089
Position 29054: 0.10996498183400236
Position 39844: 0.10852285600321428
Position 50749: 0.10704774188506065
Position 47543: 0.10292739762284815
Position 40601: 0.09867973682819084
Position 44719: 0.09851460702344943
Position 12388: 0.09377768870052754
Position 674: 0.08767453810442175
Position 13050: 0.08569031696110536
Position 33717: 0.08047594134205234
Position 17700: 0.07792574754505502
Position 29074: 0.07510532640266106
Position 42527: 0.07464226300739041
Position 36681: 0.060697876441747955
Position 23595: 0.05885943078902993
Position 820: 0.056426862878217444
Position 13360: 0.05352647269027839
Position 43665: 0.050272648239901185
Position 41533: 0.048929675262267464
Position 9854: 0.04855323114431915
Position 11506: 0.04683929031804082
Position 31809: 0.04405572642155767
Position 38107: 0.041454612612597544
Position 37957: 0.040948824012445637
Position 12277: 0.038493001114049026
Position 13335: 0.035088727394997535
Position 14185: 0.0340870885329585
Position 1148: 0.0313777920952023
Position 41386: 0.030430416614081073
Position 31433: 0.02946434802358075
Position 51224: 0.029234445219081612
Position 51993: 0.02881531567360016
Position 49408: 0.02731372632346146
Position 49858: 0.026927257014556297
Position 13834: 0.025673808674813017
Position 35507: 0.025036989762476446
Position 48303: 0.02422592809240695
Position 40704: 0.024193820396742612
Position 51058: 0.02418437067756409
Position 51663: 0.022073437448176712
Position 32073: 0.021131090467029327
Position 288: 0.020879180666814955
Position 31791: 0.019871861680957642
Position 6119: 0.019224971532069795
Position 30261: 0.018539182174762647
Position 40087: 0.018306170933516917
Position 48815: 0.018227944375802038
Position 50371: 0.01720589695194397
Position 45177: 0.017179426057011345
Position 4090: 0.016716408739409494
Position 37942: 0.016712669209126865
Position 35320: 0.016339271348869523
Position 39244: 0.0157304526090616
Position 13404: 0.015685177136594033
Position 42597: 0.015591382006460973
Position 33424: 0.015106855757798052
Position 14149: 0.014580115543858237
Position 49724: 0.013819690514155441
Position 33902: 0.013504126467476691
Position 48896: 0.013285776603386477
Position 49366: 0.012825114655390095
Position 35957: 0.012475001573622305
Position 794: 0.012299849773624895
Position 3317: 0.0122968271376486
Position 34713: 0.012049926712727787
Position 30045: 0.012008960176535573
Position 12300: 0.010190851525323057
Position 39259: 0.01010385531882627
Position 33522: 0.010099697466405676
Position 1182: 0.009884054841549913
Position 31708: 0.009883696906907954
Position 47149: 0.009868450089322044
Position 35581: 0.00979688357289022
Position 31515: 0.009786946995024312
Position 189: 0.009680592433255706
Position 42549: 0.009241864013491509
Position 47595: 0.009070900376128743
Position 13685: 0.008889169402807222
Position 43134: 0.008645632986589416
Position 29434: 0.008631185588325374
Position 49295: 0.008565727461904971
Position 48243: 0.008557770864632585
Position 350: 0.008365533965291225
Position 41604: 0.008362685311625732
Position 2778: 0.008081278773154751
Position 50272: 0.007919827581657244
Position 12259: 0.0071847921693466805
Position 12528: 0.007049624444428661
Position 45125: 0.0069281743766323135
Position 49487: 0.00687472168784376
Position 49808: 0.006579153266044972
Position 48708: 0.00646977753125346
Position 31240: 0.006400714825962953
Position 35664: 0.0063563011324611
Position 405: 0.00606180010148673
Position 36246: 0.005245758823319399
Position 1549: 0.0052315775072086824
Position 40368: 0.005066980925885013
Position 49333: 0.004916345775445917
Position 49732: 0.004891750681611394
Position 3801: 0.004854671501742164
Position 9034: 0.004609095028266413
Position 4633: 0.004602723579759122
Position 40423: 0.004429929694158235
Position 43389: 0.004242933313248276
Position 52102: 0.003993761717759895
Position 44294: 0.003987226879059371
Position 2005: 0.003920829028141125
Position 47742: 0.00385737775758816
Position 44273: 0.003738052762366329
Position 12155: 0.003693894462309878
Position 49973: 0.003673400297001582
Position 3904: 0.0036415599216779
Position 47895: 0.0036319536353118576
Position 14417: 0.003532396554232403
Position 51078: 0.003439952532790495
Position 32417: 0.0033950803092114316
Position 29033: 0.003376956444752487
Position 1115: 0.003373700473442792
Position 616: 0.003363227563078974
Position 30327: 0.003322876321592212
Position 34323: 0.003278980440000978
Position 47548: 0.0032556487035977654
Position 39343: 0.0031000205397679237
Position 1532: 0.0030259401488597925
Position 34251: 0.003022962936343299
Position 36286: 0.0029610262671357136
Position 41071: 0.0029221686713648523
Position 4636: 0.002887726758814739
Position 33434: 0.0027540874930511283
Position 12978: 0.002604788947465508
Position 5564: 0.002530410750376918
Position 3942: 0.0023702891689739063
Position 40468: 0.0022454703507280814
Position 4467: 0.00222803891818758
Position 31688: 0.002126681752405215
Position 40639: 0.002092320521903848
Position 5709: 0.002061775521165237
Position 41597: 0.00200718988851844
Position 27367: 0.001941176383687319
Position 3851: 0.0018726118444230206
Position 5634: 0.0017680186219065116
Position 41330: 0.0016191916522651179
Position 48310: 0.001610411824202683
Position 3278: 0.0015446347457268186
Position 48260: 0.0015290543247582248
Position 48158: 0.0015149670700316707
Position 4953: 0.0015068351743991342
Position 43230: 0.001506125935968596
Position 49198: 0.0015037577535160103
Position 732: 0.001502856277172829
Position 40681: 0.0014917376581613897
Position 49678: 0.0014489338623063256
Position 1834: 0.0014233416882310453
Position 557: 0.0013881177112688749
Position 49371: 0.001281966724588098
Position 3338: 0.0012581293863930447
Position 48509: 0.001207112770066048
Position 1071: 0.0011857589113526484
Position 47810: 0.00118325485884071
Position 1510: 0.0011393139080509386
Position 45079: 0.0011258238976159527
Position 47935: 0.0010736722682873259
Position 6033: 0.001049190207546861
Position 1392: 0.0010137967989048925
Position 41578: 0.0010072243013619325
Position 374: 0.001005787132157678
Position 926: 0.0009924848710278654
Position 33660: 0.0009899572012431446
Position 50419: 0.0009261510267088604
Position 47699: 0.0009091145766247376
Position 26675: 0.0009036747711587905
Position 47856: 0.0008994971251634672
Position 4969: 0.0008594599501805213
Position 26599: 0.0008237340724850579
Position 36335: 0.000760481400448143
Position 48183: 0.0007552394195979415
Position 47240: 0.0007317746831304493
Position 1162: 0.0007179712611918557
Position 35844: 0.0006505311920677448
Position 2946: 0.0006457607348064657
Position 12559: 0.000634655489491888
Position 28286: 0.0006197423446677089
Position 49336: 0.0005994240313219419
Position 48364: 0.0005570949881005591
Position 4381: 0.000549581308455729
Position 47389: 0.0005373609507096175
Position 47406: 0.0004889482257704407
Position 47561: 0.0004855007230449356
Position 11729: 0.00046251459897071675
Position 1811: 0.00038999014034930363
Position 2040: 0.0003622276381317086
Position 31833: 0.0003534061817234492
Position 32131: 0.00034799251050282034
Position 625: 0.00031874868476134663
Position 35860: 0.0003092510553174569
Position 30437: 0.00030707886078962287
Position 47109: 0.0003034077938550228
Position 32447: 0.0002978414434696678
Position 46713: 0.0002939294752931387
Position 33341: 0.0002640594233312334
Position 2673: 0.0002610258611520448
Position 28317: 0.0002609204743907498
Position 1371: 0.00025659982880165566
Position 41068: 0.00022572776525914807
Position 41013: 0.00022301142720624893
Position 36540: 0.00021990606553366033
Position 42140: 0.00021852250747204566
Position 4365: 0.00021725816512358122
Position 41706: 0.0001982158459428966
Position 33381: 0.00017961985418409813
Position 12824: 0.00017953158898442604
Position 48566: 0.00017707318800499856
Position 31658: 0.00016294346305039306
Position 4367: 0.00016180723092081633
Position 40449: 0.00015861545864963197
Position 136: 0.00015686500230670285
Position 1481: 0.0001496274551139157
Position 49633: 0.00014600142452204435
Position 11842: 0.00014153497794104451
Position 48643: 0.0001405675088389033
Position 48638: 0.00013912070612051534
Position 41743: 0.0001374839017369909
Position 42184: 0.00012857026079049743
Position 680: 0.00011640155272454128
Position 46665: 0.0001077481757167514
Position 26697: 0.00010420533477162537
Position 48655: 9.342932627796324e-05
Position 33585: 9.135644750436619e-05
Position 41623: 8.569251678472046e-05
Position 43324: 8.39060815985383e-05
Position 41794: 8.296124804779348e-05
Position 33280: 8.066494461618298e-05
Position 41740: 7.38898630148039e-05
Position 41470: 7.050439308110905e-05
Position 418: 5.8844875082648746e-05
Position 46677: 5.657333779315189e-05
Position 12874: 5.629433093880227e-05
Position 48632: 5.457777564279656e-05
Position 41357: 4.795027298413488e-05
Position 49433: 4.730195753187212e-05
Position 41403: 4.169041990205717e-05
Position 48818: 4.1573300344366866e-05
Position 41783: 4.110252848575603e-05
Position 46594: 4.0493083032492984e-05
Position 32500: 3.8342937630017234e-05
Position 33746: 3.777735501191278e-05
Position 47325: 3.152965680775374e-05
Position 41392: 3.076897832730784e-05
Position 41441: 2.8003580810115168e-05
Position 466: 2.3474882445292205e-05
Position 753: 2.1180833114276036e-05
Position 1588: 2.078286842397045e-05
Position 5662: 1.9656403888919813e-05
Position 1190: 1.9055553064509154e-05
Position 48147: 1.8890969322926738e-05
Position 542: 1.8878440489434595e-05
Position 48027: 1.7579773446539002e-05
Position 42739: 1.7423126194833513e-05
Position 48383: 1.584159543624648e-05
Position 42784: 1.567311957090605e-05
Position 42670: 1.5250399875844401e-05
Position 309: 1.2140560191896689e-05
Position 211: 9.987237378462577e-06
Position 388: 7.735805198120207e-06
Position 444: 4.374666045439765e-06
Position 42704: 4.098462251202551e-06
Position 573: 3.5134423842174606e-06
Position 554: 3.4114393698726075e-06
Position 689: 3.298572305605159e-06
Position 48864: 3.2563539471219746e-06
Position 686: 2.2334695817545462e-06
Position 693: 1.8373401361864829e-06
Position 723: 1.8114494971874569e-06
Position 214: 1.7004831127975266e-06
Position 220: 1.444891231730821e-06
Position 840: 1.4283809183219168e-06
Position 1706: 1.4033942673197167e-06
Position 771: 1.3034378212691402e-06
Position 436: 1.263708553362597e-06
Position 1906: 1.2444680105044614e-06
Position 380: 1.1616225999084286e-06
Position 2127: 1.0572621386748914e-06
Position 635: 9.512391885255012e-07
Position 4351: 9.115953734517067e-07
Position 756: 8.84044817893395e-07
Position 26617: 8.17875712693721e-07
Position 1877: 5.995995048634296e-07
Position 698: 4.4955472219308066e-07
Position 777: 3.593822334320954e-07
Position 1376: 2.8976963618142634e-07
Position 1622: 2.3604932092543068e-07
Position 893: 1.7127142728394512e-07
Position 224: 1.1178122632091089e-07
Position 903: 8.807799007176278e-08
Position 1124: 6.974695114330004e-08
Position 745: 3.514142881004926e-08
Position 102: 3.312846064008035e-08
Position 479: 2.4153906365336337e-08
Position 491: 2.1407059392368352e-08
Position 1236: 1.807474801895105e-08
Position 226: 1.519896902654156e-08
Position 150: 1.0149971603882811e-08
Position 1013: 7.279932430217457e-09
Position 531: 5.74424797710815e-09
Position 700: 3.254517552542085e-09
Position 509: 2.395237877242142e-09
Position 147: 1.6730565861231637e-10
Position 159: 8.312851572917913e-12
