Gene = WASH1
Position 12511: 5.500919818294349e-09
Position 51: 3.777548533758256e-09
Position 44: 3.458190350411437e-09
Position 672: 1.4347350414847265e-09
Position 626: 2.938722633584798e-11
Position 400: 2.7621891095471157e-11
Position 432: 8.898961125104456e-12
Position 402: 5.7545393216380095e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11564: 0.9914205508112125
Position 12259: 0.9165462101401408
Position 14589: 0.8971686635503081
Position 12862: 0.8601065033323572
Position 13734: 0.7208966213991821
Position 11071: 0.711971472829516
Position 4734: 0.682117838824694
Position 12572: 0.6444430032682286
Position 14798: 0.4881252826909184
Position 12532: 0.30866819876619256
Position 13958: 0.2593397720535045
Position 4773: 0.2527276775796792
Position 11246: 0.23656839431079837
Position 13677: 0.21403293552049854
Position 13317: 0.20070133688026706
Position 10231: 0.163385929216047
Position 11883: 0.16255392928887613
Position 4273: 0.1466036707280951
Position 8603: 0.12161804945630499
Position 12916: 0.10077409772471942
Position 7020: 0.0833554284345263
Position 14890: 0.08147059471251548
Position 4343: 0.07309159344716232
Position 10301: 0.06774188705997923
Position 10147: 0.06680701232624699
Position 5471: 0.05715215594916813
Position 13210: 0.05236264110852815
Position 14317: 0.05014870819345416
Position 10338: 0.04360757085677632
Position 1369: 0.03940139717694038
Position 11800: 0.03935260480828495
Position 4802: 0.03779893431544141
Position 14959: 0.03564211409479285
Position 4103: 0.03254971638485752
Position 10126: 0.030342120951544833
Position 14734: 0.028067788528615953
Position 1496: 0.026178091488404484
Position 11259: 0.023045770478588894
Position 14784: 0.021772585378267744
Position 13938: 0.021029765400039514
Position 10988: 0.016897052966357896
Position 14861: 0.016437049382082798
Position 14568: 0.016136604892040975
Position 12839: 0.015644256526426262
Position 10486: 0.013950146604136815
Position 4293: 0.013700668651603205
Position 11037: 0.01262120139834564
Position 13479: 0.012471961082692317
Position 4806: 0.011779509708041017
Position 13338: 0.010717283468514591
Position 10872: 0.010545395867220593
Position 14893: 0.010350230016522778
Position 14995: 0.009342279256549884
Position 12679: 0.00914932850079578
Position 10810: 0.008498930346931277
Position 12611: 0.008424865995214118
Position 4760: 0.008107441893458401
Position 12600: 0.007968328671554335
Position 1246: 0.0076418120860429406
Position 11889: 0.0074809202857266345
Position 4201: 0.00719198204790317
Position 13682: 0.007188687824039449
Position 10698: 0.0070887887807841755
Position 12973: 0.007007075140204319
Position 10472: 0.0064078392881731245
Position 13766: 0.006186320531097828
Position 2230: 0.005690464884631948
Position 4069: 0.00568082677669413
Position 4130: 0.005563087619991309
Position 12729: 0.005414051643822538
Position 13597: 0.005403016615866475
Position 1291: 0.005302161415340527
Position 11969: 0.004762797963052738
Position 14214: 0.004637446191583964
Position 13638: 0.004255788682638135
Position 13529: 0.003956649967085586
Position 14360: 0.0038507102496660763
Position 1982: 0.0038263486414233123
Position 13494: 0.0035965716537273264
Position 4367: 0.003498122125815398
Position 14344: 0.003491521650002549
Position 243: 0.003022039065286504
Position 14064: 0.0028856177392779726
Position 275: 0.0027593705255742453
Position 5186: 0.0026588929094250808
Position 4497: 0.002525389255063424
Position 11827: 0.002324737845198159
Position 11886: 0.002314841872407114
Position 14757: 0.002313897494656725
Position 15173: 0.002294107218095172
Position 6153: 0.002241381268660015
Position 329: 0.002069655947634164
Position 12370: 0.0020566475904411413
Position 13128: 0.0019747191522170213
Position 12170: 0.0018415733528153275
Position 11636: 0.0017593005451480538
Position 12308: 0.0017007468305695703
Position 349: 0.0016102864040887165
Position 5446: 0.0015635079072689512
Position 14813: 0.0015131682407094546
Position 5930: 0.0014507083308675994
Position 14899: 0.0014010874259119772
Position 4617: 0.0014009999651894698
Position 8155: 0.0013867665019023433
Position 14840: 0.0013700585620616615
Position 11922: 0.001364434786600271
Position 3892: 0.0013624286143187735
Position 4539: 0.0013145441403596709
Position 7106: 0.0012762681096376
Position 7176: 0.0012742702044331712
Position 11606: 0.0012409781017237943
Position 11805: 0.0012058361258365743
Position 11595: 0.0011934232753753639
Position 4542: 0.0011733473432892915
Position 258: 0.0010902400940246795
Position 7911: 0.0010701734375957294
Position 3025: 0.0007926848358224915
Position 11544: 0.0007838358576002821
Position 4385: 0.0007808127264168692
Position 5563: 0.000705389850498026
Position 14965: 0.00069177945083392
Position 703: 0.0006817454256414358
Position 11575: 0.0006145541823607736
Position 1269: 0.0005664411404215604
Position 14843: 0.0005268706603160036
Position 14391: 0.0005042495104017982
Position 2279: 0.00041868586972416293
Position 13170: 0.00041531489983701145
Position 344: 0.0003796947121947271
Position 1391: 0.0003548078019011117
Position 6007: 0.0003432007893289089
Position 11987: 0.00033344625947233554
Position 13187: 0.0003231612261276739
Position 7153: 0.0003114276940075005
Position 383: 0.00031142642984690195
Position 255: 0.0003098985249243426
Position 11944: 0.00030524315693999764
Position 316: 0.00028694529964316416
Position 5584: 0.00027232125750499585
Position 2048: 0.0002710251640145653
Position 11651: 0.0002657944048234202
Position 14045: 0.0002526861083332603
Position 14529: 0.00024066466558271822
Position 12499: 0.0002399107650786726
Position 12330: 0.00023944135478935955
Position 14433: 0.00023062055613351905
Position 13990: 0.00022057637898075641
Position 2021: 0.00021747946601782705
Position 13349: 0.0002159001997863845
Position 15175: 0.00019845299381370107
Position 5716: 0.00017883234567411729
Position 14999: 0.00016501220562738065
Position 5208: 0.00014202530842777675
Position 5836: 0.00013211643744588916
Position 8195: 0.00013005369724604536
Position 323: 0.0001299861140163957
Position 1827: 0.00012049210267754001
Position 737: 0.00010643657896745543
Position 303: 9.794115046197626e-05
Position 783: 8.774085082736326e-05
Position 15030: 7.719954610104246e-05
Position 13099: 7.444887123623115e-05
Position 5975: 7.308131441221119e-05
Position 12579: 7.299942525485409e-05
Position 11802: 7.163481657702929e-05
Position 6123: 6.807808446093893e-05
Position 5100: 6.606184999556744e-05
Position 299: 6.134793499566975e-05
Position 5205: 3.97371235426175e-05
Position 6861: 3.9314796256267366e-05
Position 5737: 3.113349301955086e-05
Position 11785: 3.052165723636111e-05
Position 5677: 3.0176587337014887e-05
Position 6068: 2.5557806637274854e-05
Position 12935: 1.7367748362976997e-05
Position 293: 1.1983047858479268e-05
Position 5226: 1.1398495260997982e-05
Position 11668: 1.058833571546515e-05
Position 2024: 1.0233059964891835e-05
Position 333: 9.426702212918214e-06
Position 362: 8.833598028245043e-06
Position 14088: 8.205975591421323e-06
Position 1187: 7.944368075002019e-06
Position 4582: 6.959155899836164e-06
Position 11479: 6.9426656237192055e-06
Position 263: 6.04268076735581e-06
Position 5159: 4.3060953048145595e-06
Position 3503: 2.2696587139522015e-06
Position 1017: 2.083919800061851e-06
Position 579: 1.9942393722201417e-06
Position 582: 1.37076965395773e-06
Position 682: 1.279809507416445e-06
Position 4970: 1.239269570626148e-06
Position 3467: 1.1716836951127248e-06
Position 937: 8.502118439117739e-07
Position 940: 8.190504512874506e-07
Position 426: 7.863739714466518e-07
Position 12871: 7.536231440457553e-07
Position 14073: 7.434996168326529e-07
Position 1751: 6.884020139742211e-07
Position 3400: 6.283082527169566e-07
Position 1052: 6.260722821105318e-07
Position 465: 4.928180459942079e-07
Position 607: 3.785891848776527e-07
Position 5723: 3.5651290822950926e-07
Position 287: 2.962387017783328e-07
Position 335: 1.6926526418319113e-07
Position 422: 1.525080382877029e-07
Position 953: 1.497430163477488e-07
Position 1317: 9.784102931874584e-08
Position 1519: 9.256666727941853e-08
Position 5635: 8.389629244844988e-08
Position 914: 8.20526857619262e-08
Position 11934: 7.796821979696744e-08
Position 5697: 7.536493366040666e-08
Position 884: 7.170756017074223e-08
Position 415: 7.081872714515824e-08
Position 1190: 7.044987118716463e-08
Position 1508: 6.801706637499151e-08
Position 444: 6.082856245405207e-08
Position 997: 5.8493178428263223e-08
Position 1403: 5.79155152871473e-08
Position 397: 4.4517250604942495e-08
Position 346: 7.287940819398349e-09
Position 720: 4.907191079698234e-09
