Gene = BLZF1
Position 16302: 0.0026140885002693508
Position 14513: 0.002298775776978154
Position 11738: 0.0022205324283910586
Position 9344: 0.0022200645832807383
Position 5034: 0.002039217303779638
Position 284: 0.0018451229020941633
Position 4991: 0.001441055400127265
Position 1094: 0.001372231676840742
Position 492: 0.0011772122520898195
Position 496: 0.001054605860131934
Position 9655: 0.0010521544784146122
Position 1326: 0.0010034886974088994
Position 12174: 0.0009401118142925604
Position 13086: 0.0008442810091488214
Position 1536: 0.0007917279767304578
Position 2523: 0.0007168934967105838
Position 509: 0.0005733139916386066
Position 1445: 0.0005322846426207265
Position 323: 0.000526260344003268
Position 2140: 0.0005019816072163642
Position 10609: 0.00039460506292789664
Position 7643: 0.0003655109174726535
Position 663: 0.00030333425977909444
Position 462: 0.00027533643154759984
Position 1152: 0.00026352601419899564
Position 286: 0.0002553149310026977
Position 705: 0.0002445895891215205
Position 298: 0.00024005311944171517
Position 2740: 0.0002138819280060369
Position 254: 0.0002053745543976935
Position 9897: 0.00019012931267549613
Position 963: 0.00017940846091322993
Position 226: 0.0001487484463920702
Position 1038: 0.00013817410199547212
Position 1259: 0.00012699678085779183
Position 370: 0.00012533646575883748
Position 219: 0.00012415967139868268
Position 893: 0.00011097470338610607
Position 814: 0.00010820264413422097
Position 734: 9.820922171643556e-05
Position 482: 8.889591223059434e-05
Position 859: 8.713549167512966e-05
Position 685: 7.352880190188958e-05
Position 5875: 6.536655395089087e-05
Position 999: 5.263464939107268e-05
Position 468: 4.757188597818088e-05
Position 4858: 4.630507881520886e-05
Position 4110: 4.33236664647393e-05
Position 1238: 4.2023398006561066e-05
Position 679: 4.0963107446367844e-05
Position 2612: 4.045489147450777e-05
Position 2890: 3.660189132210263e-05
Position 3038: 3.5616424122250137e-05
Position 1696: 3.5085258901351496e-05
Position 541: 3.219238989917097e-05
Position 534: 2.830085650451528e-05
Position 325: 2.740474510277895e-05
Position 2300: 2.7312328101358926e-05
Position 1097: 2.3816216677408102e-05
Position 1059: 2.1341285207008866e-05
Position 866: 1.598775628996364e-05
Position 2017: 1.539114227900063e-05
Position 1719: 1.5179414838823455e-05
Position 737: 1.517510839381587e-05
Position 2228: 1.5110717068200818e-05
Position 356: 1.367387677311752e-05
Position 770: 1.3101361008979182e-05
Position 1571: 1.2939622784329325e-05
Position 3592: 1.2815833266106958e-05
Position 362: 1.2246443116244252e-05
Position 334: 1.1005576051781261e-05
Position 731: 1.086463343327177e-05
Position 3159: 1.0159996248425646e-05
Position 941: 9.044163856014635e-06
Position 928: 8.485336928566951e-06
Position 233: 7.819427123944944e-06
Position 2950: 7.767221463766136e-06
Position 2641: 7.4563387958511464e-06
Position 450: 7.1340216412202005e-06
Position 209: 6.754202501767073e-06
Position 119: 6.484991730653915e-06
Position 229: 5.784115949643695e-06
Position 1949: 2.485620399875564e-06
Position 2232: 2.3666472270272887e-06
Position 392: 2.014417478827052e-06
Position 339: 1.7413849231120155e-06
Position 1411: 9.859779749028032e-07
Position 389: 6.576860743535978e-07
Position 1334: 6.079599877918421e-07
Position 1337: 5.997543010898967e-07
Position 110: 3.775457539628221e-07
Position 2321: 9.643214054096907e-08
Position 295: 9.166270532310918e-08
Position 447: 5.972091329760607e-08
Position 403: 1.9639898131180343e-08
Position 383: 2.718209340588401e-09
Position 235: 2.1871589970609555e-09
Position 237: 1.1564596904951297e-10
Position 372: 1.1474758320936072e-10
Position 415: 3.0158220534468737e-12
