Gene = NDUFAF3
Position 474: 0.0015661584097860593
Position 320: 0.0012346058117152418
Position 339: 0.0007474134356958591
Position 2169: 0.0006218605200454492
Position 416: 0.0006195751081323862
Position 981: 0.0005933283828322894
Position 702: 0.00043503844733146045
Position 932: 0.00036163392222933883
Position 1801: 0.00035838290664505295
Position 958: 0.0003339052232060858
Position 1064: 0.00029351990227811996
Position 1705: 0.0002800825659039876
Position 754: 0.00026952406172061954
Position 524: 0.00026910899414310546
Position 1050: 0.0002616742946915231
Position 2304: 0.00023337225754463184
Position 302: 0.0002291617234941321
Position 2150: 0.00021868591838847666
Position 1013: 0.0001969384327977501
Position 1804: 0.00019316253219365918
Position 2123: 0.00019223504542359088
Position 1425: 0.00018653047924627243
Position 167: 0.00016290895784407223
Position 1202: 0.000160588002651812
Position 317: 0.00014690557835379337
Position 361: 0.0001290484515017478
Position 2380: 0.00011302109638368406
Position 1243: 0.00011196094202423201
Position 659: 0.00010700764147659558
Position 2198: 0.00010114225038705167
Position 1636: 9.635862611311004e-05
Position 878: 8.538022376116566e-05
Position 1844: 8.285196292706467e-05
Position 227: 8.054930384308205e-05
Position 987: 6.364765330108683e-05
Position 1908: 6.067172567490341e-05
Position 1888: 6.0311859211109297e-05
Position 1348: 5.903591471472841e-05
Position 1386: 4.8810714309354107e-05
Position 527: 3.914147908649724e-05
Position 1757: 3.3394140853331005e-05
Position 710: 3.0936096925627684e-05
Position 1747: 2.7855286063822444e-05
Position 446: 2.4983040187951448e-05
Position 1722: 2.4930367827816376e-05
Position 635: 2.447679114054476e-05
Position 1914: 2.282023571947518e-05
Position 1521: 2.228416648466847e-05
Position 1251: 1.924986771384071e-05
Position 553: 1.6652552220014995e-05
Position 608: 1.64410978931413e-05
Position 2307: 1.236243206580764e-05
Position 1718: 1.039879770555132e-05
Position 1901: 9.371095241464747e-06
Position 1442: 6.718908308123423e-06
Position 1959: 5.78081243997186e-06
Position 1935: 5.441593332595026e-06
Position 1899: 5.386309176305433e-06
Position 2344: 4.153865523957531e-06
Position 170: 4.082503665633853e-06
Position 261: 3.906797538822447e-06
Position 1545: 3.7750218996107423e-06
Position 2090: 3.5886546352857473e-06
Position 372: 3.435397469572461e-06
Position 1924: 3.0774940422495837e-06
Position 2352: 2.6478398169599466e-06
Position 1954: 2.527613963510974e-06
Position 1646: 2.0871213982942633e-06
Position 2099: 1.9111476562126606e-06
Position 90: 1.5485325394055624e-06
Position 2332: 1.4871446599797796e-06
Position 182: 1.3280716592974325e-06
Position 2003: 1.292583823346903e-06
Position 2412: 1.2019421280189077e-06
Position 2457: 1.1323081418886692e-06
Position 721: 9.450556442607129e-07
Position 251: 8.140226818052242e-07
Position 848: 6.883582155846033e-07
Position 606: 6.655531636862982e-07
Position 1931: 5.886089911991859e-07
Position 124: 4.261878390899081e-07
Position 369: 3.5049321646835943e-07
Position 374: 2.2356878474549997e-07
Position 105: 1.6401227486142702e-07
Position 388: 1.1184308390663344e-07
Position 199: 8.88800190122322e-08
Position 129: 8.332207070870554e-08
Position 263: 6.3987116008967e-08
Position 233: 6.227658772890636e-08
Position 382: 2.52719434200838e-08
Position 114: 1.8768688589388872e-08
Position 99: 1.1397970247377723e-08
Position 276: 7.610499925967256e-09
Position 514: 1.5746143441728746e-09
Position 564: 6.511311002779556e-10
Position 561: 5.044961329865576e-10
Position 454: 2.599103320759966e-10
Position 126: 1.3592373380738847e-10
