Gene = OSCP1
Position 18748: 6.5548626746375994e-06
Position 21258: 6.4347388913866995e-06
Position 2423: 6.430273525370662e-06
Position 274: 5.231509739792577e-06
Position 1089: 4.967511419056884e-06
Position 2059: 4.954830289632796e-06
Position 2172: 4.007029385253513e-06
Position 18962: 3.8896405305103e-06
Position 18931: 2.7114734051642704e-06
Position 759: 2.5449701037959262e-06
Position 1552: 2.2813965052796253e-06
Position 183: 2.2649722833634007e-06
Position 217: 2.152096095190387e-06
Position 2616: 1.6944106785223828e-06
Position 2593: 1.544919625370935e-06
Position 2575: 1.468795922005325e-06
Position 569: 1.3466063137663942e-06
Position 3264: 1.317025601519714e-06
Position 874: 1.1672436859307596e-06
Position 783: 1.1004614355586988e-06
Position 2420: 1.034107901630613e-06
Position 2400: 1.0046523396892122e-06
Position 526: 9.890512491422332e-07
Position 2778: 6.351706049271163e-07
Position 3249: 3.9819660397849094e-07
Position 2990: 3.70184265692925e-07
Position 2678: 2.6185680709007544e-07
Position 18827: 7.775967415100185e-08
Position 2732: 3.679574641653503e-08
Position 2642: 1.598929577672358e-08
Position 18831: 2.6253863959230097e-10
