Gene = SSUH2
Position 14605: 0.05538982031092442
Position 13225: 0.05005999672976626
Position 8966: 0.0486059708057704
Position 17297: 0.047459413951907
Position 7639: 0.04229176454484839
Position 17788: 0.04194613697402796
Position 9141: 0.041433686775512006
Position 26227: 0.04127857546089095
Position 18426: 0.038838941674774745
Position 13233: 0.036579821712936035
Position 10272: 0.03440823986688877
Position 24535: 0.03414840651442877
Position 28227: 0.02722973452506517
Position 27466: 0.02633711056487542
Position 31057: 0.0252884508694825
Position 13525: 0.02528462267913158
Position 31498: 0.022070753138904033
Position 32007: 0.02177629369376329
Position 9972: 0.020132559224573982
Position 13935: 0.017655665718588256
Position 635: 0.01661585049337549
Position 30797: 0.015975489054195265
Position 16111: 0.01577834785822648
Position 27793: 0.014908684664031186
Position 24014: 0.012517443631474964
Position 9924: 0.012152607856002931
Position 201: 0.012150860793116874
Position 17561: 0.010489902976062842
Position 16517: 0.00912454358333627
Position 12292: 0.008897555743627527
Position 3071: 0.00875086210732743
Position 16537: 0.008671906863562348
Position 18586: 0.007674206203708477
Position 29072: 0.006506013580346186
Position 27249: 0.006430224476539691
Position 7832: 0.006360956511796861
Position 450: 0.005653872708449646
Position 28375: 0.005647299361818565
Position 13763: 0.005373833346747731
Position 28849: 0.005219820713470065
Position 28981: 0.005077296472448957
Position 14640: 0.00466712015268686
Position 16368: 0.004604182044707676
Position 19862: 0.004552375082987329
Position 438: 0.004256362012444493
Position 13676: 0.0037250960956886885
Position 177: 0.0033682991840411035
Position 12496: 0.0032704385881321533
Position 22874: 0.003212345710870517
Position 15987: 0.002940086697268398
Position 18709: 0.0026659843904000605
Position 26972: 0.002446483245798555
Position 14750: 0.002178658519885125
Position 18666: 0.001931162976418439
Position 20729: 0.0019209594653263815
Position 14717: 0.0018785102291082158
Position 12791: 0.0017788761406679883
Position 223: 0.001658222172985024
Position 17654: 0.001587904554036988
Position 26640: 0.001553661917337033
Position 20741: 0.001261625338612207
Position 1464: 0.0012073810703432922
Position 16786: 0.001176448919993696
Position 12598: 0.0011033811763210138
Position 18201: 0.001086312659298036
Position 28962: 0.0010828944957472426
Position 16393: 0.0008981057890969167
Position 28635: 0.0008771469456393061
Position 149: 0.0008414569025254058
Position 616: 0.0006505000458554887
Position 720: 0.0005762877178529276
Position 18684: 0.0005434422632374017
Position 20717: 0.0004385079037622378
Position 889: 0.0004200232460427256
Position 16372: 0.00033918895428325163
Position 2439: 0.00033401561962308093
Position 1165: 0.00032783757413598527
Position 28661: 0.0002802678705316391
Position 17748: 0.00024945185261946584
Position 739: 0.00019556840362581105
Position 892: 0.00018671302672926163
Position 153: 0.00018167949003019456
Position 17876: 0.0001488884355024071
Position 1777: 0.00014675629473437946
Position 24402: 0.00014485278143545728
Position 16543: 0.0001393546861330703
Position 1202: 9.650542229208505e-05
Position 29065: 9.027244637955599e-05
Position 1492: 6.873190114677729e-05
Position 16748: 4.2106416106971375e-05
Position 16954: 3.608570886668613e-05
Position 5466: 2.3167744429924497e-05
Position 24362: 2.0261593402665657e-05
Position 24291: 1.9666076639136512e-05
Position 1396: 1.6082435063239208e-05
Position 194: 9.398618466110041e-06
Position 274: 8.827471198812279e-06
Position 673: 7.246776447679437e-06
Position 585: 7.04481956224915e-06
Position 484: 6.722893931215367e-06
Position 405: 1.846419541999966e-06
Position 321: 1.7832449776602513e-06
Position 205: 1.6123943778375774e-06
Position 583: 8.844343395447872e-07
Position 89: 7.746173578891263e-07
Position 415: 5.434692315516208e-07
Position 156: 5.046203888511428e-07
Position 62: 4.2928003507814214e-07
Position 690: 4.294487781874048e-08
Position 151: 3.5267136593410634e-08
Position 683: 3.155749892278838e-08
Position 422: 2.8839598196617033e-08
Position 312: 2.722526883720676e-08
Position 14: 2.6888305360651945e-08
Position 698: 2.651544084968759e-08
Position 207: 2.0530802846986294e-08
Position 649: 1.5474418481905986e-08
Position 109: 2.7053514511249247e-09
Position 730: 2.1680654203710565e-09
Position 533: 6.546152215214017e-10
Position 531: 4.199287471234089e-10
Position 545: 8.620737437211337e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16216: 0.9780985807670228
Position 12004: 0.9711449259609832
Position 16692: 0.9685731701759749
Position 28417: 0.9636368535332005
Position 26426: 0.856848736581837
Position 25752: 0.8006731530272031
Position 24290: 0.7182216664456609
Position 22321: 0.6773230661148658
Position 19964: 0.6765923848009323
Position 13147: 0.6750055518223161
Position 18278: 0.6691934924924209
Position 20693: 0.583339733236408
Position 3739: 0.5825135536037339
Position 7303: 0.5657274931866397
Position 19784: 0.5136667282262414
Position 13836: 0.5007818140465943
Position 21144: 0.4643802277524028
Position 8836: 0.43970968244469216
Position 29373: 0.4007223996807413
Position 22696: 0.37065217824038654
Position 9369: 0.30195437412305354
Position 10068: 0.27560508919901217
Position 13150: 0.2720563389751303
Position 30447: 0.24987398445944536
Position 1160: 0.23823623729399543
Position 18078: 0.21131587470151747
Position 1533: 0.20294467166558605
Position 21224: 0.19980756513196193
Position 22347: 0.185714797358601
Position 8855: 0.17837083528462772
Position 27362: 0.1621405674079481
Position 24167: 0.15843249845958612
Position 30727: 0.1575015023164009
Position 7726: 0.1550122958413385
Position 9511: 0.15003975735703712
Position 6787: 0.14769881152853492
Position 12216: 0.14687628126348723
Position 1127: 0.14520647158485783
Position 19055: 0.11976312083862282
Position 29863: 0.11319451110507003
Position 32059: 0.10695207501488688
Position 9901: 0.10016067060912918
Position 7866: 0.09874493406023012
Position 12220: 0.09757462170716298
Position 31339: 0.09461832206766521
Position 26272: 0.09407087395031512
Position 18132: 0.09248506749228964
Position 17536: 0.0896849746283295
Position 21026: 0.0888269214925626
Position 17786: 0.08824669713747177
Position 22276: 0.0866664216100997
Position 26075: 0.08568481788543761
Position 9601: 0.08435981785339065
Position 18501: 0.08267267096143102
Position 2246: 0.07326629479611185
Position 5563: 0.06924436335587969
Position 2800: 0.06584472273136939
Position 19927: 0.064924887050375
Position 11792: 0.0632898807823487
Position 24988: 0.060625498476824316
Position 673: 0.05830728801306233
Position 9806: 0.05741647373918797
Position 20867: 0.05475358293813028
Position 18323: 0.051292243139351115
Position 20487: 0.05104763231528601
Position 22619: 0.049597441549133696
Position 3791: 0.044118897734104115
Position 22736: 0.043704153796279295
Position 14513: 0.04342689696215739
Position 17428: 0.04339956200560465
Position 26259: 0.043167752295962036
Position 1277: 0.04131459454389118
Position 32571: 0.04098312876305639
Position 26958: 0.03721367010520844
Position 29625: 0.03655967258087986
Position 25758: 0.03556257705039284
Position 7827: 0.03441258037711826
Position 17107: 0.03341675490728493
Position 21184: 0.0333666831128753
Position 7513: 0.03269537405670183
Position 3658: 0.03244921310012541
Position 1677: 0.030838394414568766
Position 24491: 0.030197232453073694
Position 30274: 0.030009071082469342
Position 29691: 0.02834324735143528
Position 30579: 0.02814780771104307
Position 13454: 0.027780355353662304
Position 31863: 0.026908777042512644
Position 12237: 0.026221621299391675
Position 26899: 0.025562615490920492
Position 13679: 0.02167341695124977
Position 28468: 0.021648000952452815
Position 542: 0.021294087013482104
Position 20634: 0.021145367897195497
Position 32152: 0.020406100306464375
Position 1690: 0.020175433896965543
Position 28109: 0.018221913896419722
Position 27001: 0.017757812946576513
Position 16454: 0.017455725415288975
Position 18235: 0.016896143087347024
Position 16065: 0.0163415356094466
Position 1225: 0.015695416345291726
Position 6751: 0.015519170409587545
Position 14476: 0.014609548164729721
Position 30780: 0.014192186081809933
Position 26350: 0.014043727026962858
Position 16695: 0.01346350174516713
Position 9880: 0.013416711651339591
Position 18955: 0.012881662552448464
Position 23828: 0.012517443631474959
Position 30619: 0.012322703276110465
Position 28925: 0.012301569459759326
Position 18339: 0.012264721948435982
Position 28762: 0.012240730711591713
Position 26187: 0.011973804231563115
Position 1544: 0.011795886543925934
Position 26111: 0.01125246270671177
Position 9750: 0.010883091273038903
Position 17188: 0.010460708125622213
Position 3835: 0.0100439925577869
Position 20843: 0.00967102121777259
Position 7578: 0.009596390488146563
Position 28021: 0.009007820628645432
Position 26922: 0.008932218884490877
Position 29045: 0.008848621377109223
Position 27457: 0.008767039992836012
Position 20578: 0.00867211051173293
Position 28522: 0.008635298675236385
Position 16267: 0.0084289201035929
Position 16190: 0.008416723469890688
Position 20581: 0.008227411301251576
Position 17472: 0.0077669914215754265
Position 1755: 0.007002302452047305
Position 26477: 0.006796441787381966
Position 786: 0.006722830820003372
Position 28832: 0.006448243433529876
Position 30355: 0.0064222329996615505
Position 27460: 0.006376096017979779
Position 19033: 0.006267295836324145
Position 27079: 0.006155607301798687
Position 14604: 0.006077664085717505
Position 32090: 0.006023298058357304
Position 30187: 0.00588832638205511
Position 18300: 0.005782933403055752
Position 26881: 0.005735213695272241
Position 18350: 0.005638692638714641
Position 25054: 0.005565915776011957
Position 28525: 0.00554358230858155
Position 29900: 0.005495008918301261
Position 17591: 0.005258845621281519
Position 28253: 0.005159779271348904
Position 27651: 0.004986293819772251
Position 27671: 0.004720765527757904
Position 978: 0.004533940857194733
Position 24993: 0.004027052578626573
Position 1165: 0.0038570499029468982
Position 30913: 0.003539602785420308
Position 1658: 0.0034509458984024583
Position 13795: 0.00327210971830883
Position 12385: 0.0032704385881321585
Position 17210: 0.003222305563077981
Position 27647: 0.003042141053046218
Position 15873: 0.0029400866972684007
Position 1218: 0.0029254709868409123
Position 1253: 0.002889818358804846
Position 25668: 0.0027418276802817906
Position 569: 0.0025765916363037896
Position 25608: 0.002478189676117347
Position 16616: 0.002390688925338103
Position 18353: 0.0023423667151213946
Position 22134: 0.0023271505788698852
Position 27326: 0.0021795161478332732
Position 17479: 0.0021704502483723643
Position 27714: 0.002159484263454814
Position 26171: 0.0020134734971028584
Position 1202: 0.0020084825054662568
Position 26430: 0.0019932154946164598
Position 18473: 0.0018035451182068672
Position 12718: 0.0017788761406679877
Position 24916: 0.0016884850652001846
Position 16500: 0.0015307216006292292
Position 13924: 0.0012715022393640705
Position 13376: 0.0012293634211579566
Position 16392: 0.0012046670546108835
Position 12454: 0.0011033811763210128
Position 22787: 0.001056801874156559
Position 29008: 0.0010352546728542766
Position 690: 0.0009547581272138855
Position 2764: 0.0008771778352613098
Position 12258: 0.0008674667815080637
Position 933: 0.0008223646178313536
Position 24449: 0.0007502380766702325
Position 321: 0.0006468717108619115
Position 28311: 0.0006259797352862469
Position 17653: 0.0006176889606408549
Position 16669: 0.0005782705879853724
Position 26210: 0.000557508907947491
Position 16084: 0.0004764330192169774
Position 1509: 0.00046697141692028757
Position 449: 0.0004465307928661533
Position 2064: 0.0003978541922028341
Position 29697: 0.00034757209320657623
Position 730: 0.000343250731080852
Position 29741: 0.00033545110875913094
Position 28868: 0.000326605954866943
Position 1076: 0.00032644257231577005
Position 16728: 0.00032540090265570295
Position 26727: 0.0003183621397984718
Position 18015: 0.0003124869899347887
Position 743: 0.00030899064493374387
Position 28594: 0.000302494340780281
Position 17119: 0.0003019295526000912
Position 28737: 0.0002908893326473974
Position 28980: 0.0002754974610340996
Position 828: 0.0002510608937273408
Position 28900: 0.00024304852394105557
Position 22012: 0.00023640945599229336
Position 28765: 0.00019484216310596006
Position 1130: 0.00017000781553626044
Position 16700: 0.0001689126969829604
Position 17994: 0.00016826020808071874
Position 1766: 0.00016799569538802745
Position 1051: 0.00015987975417037963
Position 545: 0.00014629886164782134
Position 18009: 0.00014320394314710572
Position 331: 0.00012855338560316122
Position 16516: 0.0001000818613388145
Position 18648: 9.52309193121665e-05
Position 18039: 7.659761084781207e-05
Position 18523: 7.154683433332634e-05
Position 28836: 7.101629796747921e-05
Position 782: 5.7064961211255624e-05
Position 2294: 5.3623473488216894e-05
Position 18381: 5.167947425578562e-05
Position 17138: 5.16545889475301e-05
Position 405: 5.140535385779803e-05
Position 599: 4.768251612437568e-05
Position 18058: 4.424411794663207e-05
Position 1102: 4.119208484514227e-05
Position 603: 3.421145306239157e-05
Position 13977: 3.3564398199869155e-05
Position 25948: 2.6651176718423795e-05
Position 16890: 2.545884062033713e-05
Position 816: 2.3888640702232177e-05
Position 1381: 2.083039497931171e-05
Position 1284: 1.7824026373797824e-05
Position 1071: 1.7742211863776852e-05
Position 1255: 1.7532007385561696e-05
Position 5363: 1.6444296825015017e-05
Position 1279: 1.5956882377561078e-05
Position 16721: 1.4153360397558969e-05
Position 1300: 1.4024910126673697e-05
Position 307: 1.390171822757164e-05
Position 695: 1.354445599740827e-05
Position 359: 1.1965925544753907e-05
Position 28346: 9.363230701100976e-06
Position 396: 6.778243678573043e-06
Position 5323: 6.72344760490948e-06
Position 849: 6.071530251187225e-06
Position 17191: 6.061214374216217e-06
Position 583: 3.6215542180374866e-06
Position 2545: 3.5208757562196752e-06
Position 2006: 2.650555890770502e-06
Position 16843: 2.3455718757676733e-06
Position 639: 1.5313351062468774e-06
Position 719: 1.5017039227912071e-06
Position 460: 1.2682909377369318e-06
Position 16904: 1.0429545202152738e-06
Position 1394: 8.295284038383394e-07
Position 28743: 7.155046046225083e-07
Position 17858: 3.650988307556949e-07
Position 350: 2.2435417861658078e-07
Position 698: 1.4659528518370448e-08
Position 701: 9.912462081149263e-09
Position 469: 4.5605413389615275e-09
Position 228: 2.7575057996075585e-09
Position 234: 1.9820694471895114e-09
Position 191: 1.688067049747535e-09
Position 264: 1.6706743450229332e-09
Position 338: 1.5500881745742785e-09
Position 156: 1.5274402859185818e-09
Position 272: 1.4439110099386507e-09
Position 230: 1.4197801737849673e-09
Position 266: 7.780127881666093e-10
Position 236: 5.530087321073113e-10
Position 279: 2.329439325226169e-10
Position 126: 2.1003766985117676e-10
Position 239: 3.569175661793783e-11
Position 163: 2.413677997711758e-11
Position 143: 2.185057654123828e-11
Position 120: 2.1841211316742766e-11
Position 174: 1.9542356665021386e-11
Position 135: 1.83601647205048e-11
Position 168: 1.7877220442175573e-11
Position 170: 1.458782139281863e-11
Position 247: 1.1519817368111303e-11
Position 133: 7.35485194073771e-12
Position 260: 2.022111488275981e-12
Position 130: 1.3086315428955902e-12
