Gene = TAC1
Position 1814: 0.9139461627267066
Position 7965: 0.8990898398939438
Position 752: 0.6866693774318776
Position 2917: 0.41708907647763965
Position 2798: 0.3330156002483645
Position 695: 0.28695808139596085
Position 8217: 0.2607404741725062
Position 6197: 0.24078594680419727
Position 8284: 0.18623966424692212
Position 439: 0.12162104408935895
Position 4390: 0.09104289313863469
Position 8318: 0.06509748198556971
Position 3039: 0.06306929293375907
Position 8243: 0.05950275207429831
Position 6369: 0.03811712234954823
Position 8315: 0.0375118387797111
Position 8437: 0.029802664672503875
Position 8530: 0.027122414381907854
Position 209: 0.026448810861394383
Position 2339: 0.025463891109962875
Position 2148: 0.024894208496358313
Position 1050: 0.019606187477814212
Position 2268: 0.018328512564827145
Position 4218: 0.01830882739987045
Position 6825: 0.01737533640266959
Position 7065: 0.016780264727949936
Position 2611: 0.015635278372220895
Position 2004: 0.015587370776930454
Position 4240: 0.015430768910761002
Position 7134: 0.015314868836629353
Position 4352: 0.014573624394101889
Position 1817: 0.013251590960919412
Position 7207: 0.011815603873846323
Position 6877: 0.01160002555294676
Position 1018: 0.010629028880288265
Position 1462: 0.00994985979426602
Position 729: 0.00879769278056209
Position 899: 0.007979833639036942
Position 4337: 0.00796223067585475
Position 1850: 0.007035733749573746
Position 8248: 0.0067244919173028725
Position 3567: 0.006617138598358262
Position 8224: 0.006310671302615358
Position 6917: 0.006235260785681387
Position 2066: 0.005543585290298366
Position 2038: 0.005333871444678626
Position 8549: 0.005097729464105238
Position 1347: 0.00494915602312835
Position 3374: 0.0049204152763385614
Position 6387: 0.004874693673665726
Position 5778: 0.00449784867005229
Position 2771: 0.0044837969924130675
Position 3245: 0.004418577683761498
Position 1030: 0.004390714980446765
Position 7163: 0.003314696470230077
Position 648: 0.0032095058894698776
Position 762: 0.002914321808990715
Position 4258: 0.0028954445207727683
Position 7469: 0.0028206235817894824
Position 2096: 0.002326109680653638
Position 2746: 0.0022805103966162667
Position 2855: 0.0022558399648521677
Position 6250: 0.0021757054579287
Position 2131: 0.0021581388462997547
Position 1337: 0.002145008101814018
Position 8464: 0.002123593115670996
Position 3341: 0.0020217386335601543
Position 4606: 0.0019326126360689135
Position 2302: 0.0019184932214851244
Position 7646: 0.001916831357673704
Position 938: 0.0018407980603062993
Position 7630: 0.0016216677119139922
Position 456: 0.0015368119915990378
Position 8327: 0.0012958538893544885
Position 2231: 0.0011929148117831487
Position 6428: 0.0011902804326140576
Position 907: 0.0010523975006564656
Position 3060: 0.0010077233717259912
Position 1312: 0.0009736742542599401
Position 1162: 0.0009667346749848016
Position 1063: 0.0009497102213776576
Position 5737: 0.0009114511663684141
Position 5407: 0.0008726403555905818
Position 554: 0.0008296870285199458
Position 2006: 0.0007276741918370443
Position 1985: 0.0007080321151977576
Position 386: 0.0006731073145552752
Position 765: 0.0006305408952109289
Position 6021: 0.0006120292889376424
Position 1066: 0.0005741344039685606
Position 4402: 0.000533419538690626
Position 4298: 0.0005055150413777279
Position 3212: 0.0005023347953895823
Position 1133: 0.0004906072885863432
Position 2164: 0.0004802150105613193
Position 4731: 0.0004746393546543505
Position 2866: 0.00045448542560963876
Position 499: 0.00044267728647121946
Position 2020: 0.00041984265187002375
Position 3512: 0.00035879639683741355
Position 7612: 0.000338394154791275
Position 475: 0.00033282947442930686
Position 5804: 0.00029950647889839756
Position 1176: 0.0002876842894872163
Position 4924: 0.00026813345719657096
Position 3987: 0.0002681262450792025
Position 2126: 0.00026093819998860104
Position 2579: 0.00020792280249338997
Position 1085: 0.00020005588113068053
Position 3811: 0.00019562930932977987
Position 1425: 0.00018366166482655625
Position 2314: 0.00016756783553206856
Position 2183: 0.00016027194551723896
Position 349: 0.0001483101228512679
Position 8038: 0.00014448535463763618
Position 441: 0.00013327569472592983
Position 1431: 0.00012746167575133658
Position 606: 0.00012207628401122054
Position 4279: 0.00011986148873003234
Position 1354: 0.00010092023015363404
Position 940: 9.964857008844603e-05
Position 4930: 9.724018203211648e-05
Position 2169: 9.665712869548326e-05
Position 2090: 9.634941621475875e-05
Position 1437: 9.413832129354076e-05
Position 380: 7.929839394510746e-05
Position 1319: 7.638580206546136e-05
Position 5242: 7.387868776126675e-05
Position 172: 6.822748237896984e-05
Position 1193: 6.762209575353882e-05
Position 5337: 6.670577725648146e-05
Position 3949: 6.555617839989468e-05
Position 2374: 6.472676169320149e-05
Position 2360: 6.048202011174306e-05
Position 3187: 5.9255973791778646e-05
Position 3901: 5.054379943930264e-05
Position 3546: 4.656013742709551e-05
Position 3517: 4.414187769546159e-05
Position 2810: 4.172580200654022e-05
Position 771: 4.152377755039946e-05
Position 1221: 4.0068776739400416e-05
Position 814: 3.724786126822275e-05
Position 944: 3.612774178598195e-05
Position 1243: 3.533807576178828e-05
Position 3261: 2.8479642623557442e-05
Position 1218: 2.7552054065284466e-05
Position 508: 1.2758614365137033e-05
Position 2497: 1.2220126407422995e-05
Position 506: 1.0334887338620285e-05
Position 1091: 1.0269105631042068e-05
Position 1389: 9.759238361835404e-06
Position 1612: 8.213448623274869e-06
Position 2242: 7.605797106732058e-06
Position 1977: 7.6008333563730126e-06
Position 2928: 7.388816506390225e-06
Position 1198: 6.142450337814237e-06
Position 844: 5.664342260200855e-06
Position 1401: 5.57407790443565e-06
Position 288: 4.940864228889081e-06
Position 1102: 4.741854472899664e-06
Position 161: 4.2386982422048786e-06
Position 253: 2.3434176360861364e-06
Position 2646: 1.3927123071147023e-06
Position 3320: 1.0705816230586482e-06
Position 3193: 8.450060865853428e-07
Position 1934: 7.802588870980683e-07
Position 1852: 6.920510322877942e-07
Position 131: 6.283655619397406e-07
Position 1736: 4.601411040652929e-07
Position 246: 4.1745590428808776e-07
Position 393: 4.078757202678587e-07
Position 138: 3.8496915892422857e-07
Position 1838: 3.523122360938249e-07
Position 233: 3.0289493185876015e-07
Position 95: 2.8577178060501657e-07
Position 169: 2.367498311292096e-07
Position 1731: 2.3038729465201353e-07
Position 1524: 1.4931727724474843e-07
Position 488: 1.4917755444365893e-07
Position 179: 1.2572840462291188e-07
Position 292: 1.1877301916096109e-07
Position 217: 1.1529506377031862e-07
Position 821: 9.229910178707123e-08
Position 219: 6.409554006767509e-08
Position 1655: 2.9516812871524685e-08
Position 1687: 2.7023652247331774e-08
Position 503: 1.628927294747789e-08
Position 516: 1.5027594725714295e-08
Position 960: 8.734531205808667e-09
Position 566: 8.47852930028385e-09
Position 181: 7.907302311460154e-09
Position 3171: 7.389030329249133e-09
Position 255: 5.6681887986689254e-09
Position 969: 3.1174390314874246e-09
Position 226: 9.7500450062995e-10
Position 141: 3.921507336461323e-10
Position 99: 3.79833391191477e-10
Position 263: 2.1066867305852715e-10
Position 92: 1.3860913594401664e-10
Position 111: 9.370212080656347e-13
Position 72: 8.713764751377465e-14
