Gene = SEC61B
Position 527: 1.382922950284663e-05
Position 28: 1.2935855460843623e-05
Position 411: 1.195627520673029e-05
Position 476: 1.0157487830656536e-05
Position 178: 3.0568923062650906e-06
Position 129: 2.0531134377346815e-06
Position 190: 1.724635946478581e-06
Position 459: 7.964489131849704e-07
Position 219: 7.209700770345886e-07
Position 231: 7.661623044089358e-08
Position 362: 2.184888450182593e-08
Position 223: 4.815114697818189e-09
Position 556: 2.8395363094181614e-10
Position 261: 1.4296249697097879e-11
Position 305: 1.3998840683602416e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5597: 0.9902533464867801
Position 8035: 0.7322058638777414
Position 244: 0.540616944132991
Position 1590: 0.37534728547732127
Position 1768: 0.17722857268548917
Position 1790: 0.1435758184370004
Position 1687: 0.08245384749813019
Position 2575: 0.06975479905319612
Position 1648: 0.053229738334585566
Position 2865: 0.050403808897928
Position 6318: 0.043561493764990196
Position 7962: 0.0435103887311614
Position 2732: 0.036052909066196466
Position 6076: 0.027534061137273944
Position 2071: 0.025363909134854912
Position 3983: 0.024575983198146856
Position 183: 0.021745523491430024
Position 7720: 0.02110423416309404
Position 261: 0.019237422124147436
Position 2358: 0.01749459541253858
Position 3949: 0.01649314209842894
Position 7042: 0.01625706178526787
Position 6332: 0.015721954605590123
Position 6474: 0.01571052932532649
Position 163: 0.015193332169300407
Position 3633: 0.01488592350459333
Position 6296: 0.013492258645649492
Position 145: 0.013263214565634077
Position 2643: 0.012551264138839936
Position 1556: 0.011050738122080897
Position 5173: 0.010917712219011914
Position 6820: 0.01080907701311776
Position 2551: 0.009979838552449122
Position 6524: 0.00922961687086699
Position 527: 0.009026203078539094
Position 4275: 0.009017842780677675
Position 6132: 0.008310590450947997
Position 5869: 0.008223250677211018
Position 7068: 0.008046310565017907
Position 6087: 0.008041999216172383
Position 4027: 0.00752851522248683
Position 1831: 0.007453797278816218
Position 7723: 0.007450738610498477
Position 6055: 0.006731976523106044
Position 5390: 0.005870434923789248
Position 2256: 0.005679687867226553
Position 5243: 0.005201522752175992
Position 201: 0.0046166126285245015
Position 6031: 0.004556456197365343
Position 6806: 0.00431386583358225
Position 6037: 0.004186959250972593
Position 2515: 0.004139046015132004
Position 2813: 0.004130229761833531
Position 5778: 0.003943065222952692
Position 284: 0.0035181418207252462
Position 8123: 0.003382789374031659
Position 6343: 0.0033402656174650346
Position 7840: 0.0030157448840455645
Position 1613: 0.002767186062918577
Position 3131: 0.002569408236918911
Position 5781: 0.002529126681665457
Position 2758: 0.0025190149319938783
Position 6787: 0.002423513067666355
Position 2761: 0.002415216223820298
Position 8242: 0.0018155311506946323
Position 8049: 0.0016726374737396296
Position 1482: 0.001663487071809331
Position 297: 0.001611312087723895
Position 3459: 0.0015443037163745614
Position 7457: 0.0013423340567611138
Position 5563: 0.001303524306670263
Position 532: 0.0012400315115277498
Position 5878: 0.0011836879952064777
Position 7484: 0.0010780444122555307
Position 7592: 0.00098322944307696
Position 6768: 0.0009260787406725011
Position 1354: 0.0009017525007522729
Position 4007: 0.0008974312553104092
Position 1775: 0.0008617542876654137
Position 1426: 0.0008393740684753425
Position 7417: 0.0007889531478402149
Position 1701: 0.0007232693439392134
Position 5830: 0.0007146042375947681
Position 7536: 0.0006164263469793871
Position 7884: 0.0006049937505517525
Position 1506: 0.0005826551808492726
Position 6350: 0.0005615489703536572
Position 1658: 0.0005453674468118778
Position 1794: 0.0004927981736902152
Position 8155: 0.00048788252063654004
Position 2919: 0.0004511776055176062
Position 551: 0.00032216715180426116
Position 1395: 0.00031561662213126264
Position 1553: 0.0002832556663183023
Position 6432: 0.0002427509495101749
Position 302: 0.00022564432648506692
Position 1275: 0.00021803158703431053
Position 8152: 0.00021554001041775874
Position 1137: 0.0001822789093368651
Position 7254: 0.00017502053825633012
Position 1869: 0.00015026029600419288
Position 7000: 0.00013737573184185504
Position 1728: 0.0001235139848945
Position 1278: 0.0001185979150465796
Position 340: 0.00011835684189568681
Position 1368: 0.00010838797354851038
Position 2313: 0.00010818058275102033
Position 1535: 0.00010391539036952835
Position 5815: 6.105689661887819e-05
Position 1559: 5.973340639892337e-05
Position 940: 4.733190418426515e-05
Position 3414: 3.319148617430383e-05
Position 501: 3.083790938716145e-05
Position 5990: 2.7891636723368957e-05
Position 2282: 2.388440942869023e-05
Position 1918: 1.995567658445339e-05
Position 956: 1.9858614161672062e-05
Position 479: 1.8727388177040142e-05
Position 2086: 1.6769265786957735e-05
Position 1300: 1.571983107918533e-05
Position 1173: 1.5701491781589756e-05
Position 556: 1.3686176551450789e-05
Position 1186: 1.3489964761098671e-05
Position 3456: 1.3403418333554704e-05
Position 681: 1.1563630638491292e-05
Position 573: 1.152781620234176e-05
Position 305: 1.1352800167820284e-05
Position 6145: 1.0811420552668426e-05
Position 840: 9.175181921338832e-06
Position 1618: 6.928132767705855e-06
Position 416: 5.770290330765225e-06
Position 1255: 5.6204258650770145e-06
Position 717: 4.198848001433243e-06
Position 2577: 3.7795041236521576e-06
Position 373: 2.8753054583968133e-06
Position 575: 2.6878298431706664e-06
Position 2073: 2.531938514344183e-06
Position 2437: 2.5014330284848157e-06
Position 2162: 2.3427280428976422e-06
Position 342: 1.9665874684459847e-06
Position 1280: 1.5915907689310272e-06
Position 786: 5.951678498169971e-07
Position 666: 5.469297830033238e-07
Position 1976: 1.3447358494728135e-07
Position 101: 2.16620484788001e-08
Position 485: 1.3625743134248801e-08
Position 423: 1.3561276175005342e-08
Position 104: 9.839956286722684e-09
Position 1211: 6.1650407580161054e-09
Position 358: 5.615806809073612e-09
Position 442: 3.0726255993102366e-09
Position 347: 3.845768297176649e-10
Position 459: 2.4503164945053906e-10
Position 497: 2.302680223105723e-10
Position 385: 8.267911502805717e-11
Position 722: 2.6164097440670933e-11
Position 630: 1.3057965610963332e-11
Position 432: 2.8735719296942453e-12
