Gene = GTF2B
Position 35057: 0.3748798383457558
Position 4191: 0.1729770065536272
Position 30364: 0.1581035933789014
Position 38612: 0.15352700217766838
Position 31561: 0.12962137561641746
Position 34245: 0.09178999165954671
Position 36626: 0.045186296157499056
Position 34196: 0.04127973060355241
Position 32830: 0.03796241261157028
Position 4194: 0.03686687427016559
Position 34358: 0.03019499074450511
Position 32292: 0.028811255034221342
Position 34277: 0.027259834247687707
Position 35358: 0.01835902576001644
Position 35109: 0.015647961879729985
Position 31630: 0.015398841133545053
Position 34951: 0.015358661477458468
Position 4291: 0.013696424258606898
Position 38361: 0.013137956027786677
Position 35376: 0.012961525830872102
Position 34282: 0.011449800879135974
Position 4121: 0.009800678262268674
Position 38171: 0.009427960998764064
Position 32331: 0.00851102345263222
Position 4268: 0.00843464892766332
Position 31578: 0.00678784185517756
Position 37841: 0.005601710212921842
Position 32805: 0.005566541894653219
Position 38213: 0.0055578501756529475
Position 4137: 0.0049538390761368015
Position 34483: 0.003832674149416932
Position 34384: 0.003780671172088625
Position 37534: 0.0036316600830517192
Position 37208: 0.003509830654913163
Position 32837: 0.0034436326921859703
Position 34523: 0.003044183378138655
Position 35999: 0.002203099247542164
Position 34551: 0.0021915959073314194
Position 34202: 0.00197187314659609
Position 31109: 0.0017654988434437657
Position 38620: 0.0016956537312736298
Position 32251: 0.0016373019787782523
Position 32867: 0.0014548451010198062
Position 34364: 0.0013166105100651552
Position 37748: 0.0012653099344440662
Position 32895: 0.0007055363196743816
Position 35187: 0.0006599106848231008
Position 33283: 0.0006271477130814086
Position 32418: 0.00061783369719053
Position 32334: 0.0005339971843067539
Position 34976: 0.0005005096185065606
Position 32158: 0.0004693953830235918
Position 36629: 0.0004597353605307974
Position 37744: 0.0004172623341267492
Position 37725: 0.0004085771409852291
Position 32390: 0.0004020314908114388
Position 32403: 0.00038535657852419096
Position 31789: 0.00029169354681475644
Position 31809: 0.00025830485393087973
Position 37170: 0.0002454108817249339
Position 31859: 0.00024162938010897835
Position 38460: 0.00022273317072197816
Position 32486: 0.0001753465954046131
Position 35267: 0.0001388756367240975
Position 34876: 0.0001368225675336574
Position 34879: 0.00012668145529884896
Position 33053: 7.353339750176055e-05
Position 32210: 4.832308630674839e-05
Position 32938: 4.309817038398924e-05
Position 32000: 3.263182852655509e-05
Position 31946: 3.1627753296541654e-05
Position 32028: 2.4293956580530684e-05
Position 13351: 8.534408525093928e-08
Position 1282: 4.0702273597708303e-08
Position 5870: 3.716021884791436e-08
Position 11237: 3.560867997371142e-08
Position 7963: 2.1224576070851984e-08
Position 7267: 2.044222995422809e-08
Position 558: 2.0257649379325328e-08
Position 5613: 1.3643602092713527e-08
Position 11559: 1.2302583872151743e-08
Position 4433: 1.1389206525036242e-08
Position 9335: 7.833814126261477e-09
Position 1921: 7.531913558069743e-09
Position 9156: 6.5800798554533965e-09
Position 9133: 5.765099827774552e-09
Position 5895: 4.6412568316520115e-09
Position 3552: 4.382743082418544e-09
Position 1103: 4.199088993108728e-09
Position 3453: 3.5607982187588493e-09
Position 3660: 2.22586382364639e-09
Position 1231: 2.1770066753779536e-09
Position 9630: 1.8582978014860833e-09
Position 600: 1.8568317346569e-09
Position 1598: 1.7802378092213714e-09
Position 5525: 1.7711927899143438e-09
Position 3152: 1.685845605465643e-09
Position 10773: 1.2749233809465717e-09
Position 2350: 1.1747945389667253e-09
Position 3867: 1.1300970167961326e-09
Position 7983: 9.995129747997411e-10
Position 7081: 9.956956414500154e-10
Position 846: 9.414771367720377e-10
Position 107: 6.24295495244502e-10
Position 2545: 6.204896347517982e-10
Position 6205: 5.101245362817832e-10
Position 1968: 4.602426967073808e-10
Position 2488: 4.0581228426411476e-10
Position 3725: 3.762297838008081e-10
Position 1168: 3.5376654098596646e-10
Position 1500: 3.515307998600742e-10
Position 2426: 3.5151976640566067e-10
Position 6513: 3.4535206102979946e-10
Position 5812: 3.259274055347972e-10
Position 3917: 2.8908667392669847e-10
Position 1256: 2.5481857537608073e-10
Position 2513: 2.132746818844738e-10
Position 7056: 1.684109158898195e-10
Position 1524: 1.682237448411799e-10
Position 1191: 1.4633416247916821e-10
Position 403: 1.1616337721456665e-10
Position 829: 8.678051450271476e-11
Position 1527: 8.056785910320374e-11
Position 822: 7.282532123283302e-11
Position 533: 6.968443767210531e-11
Position 4023: 6.576640845276582e-11
Position 7119: 4.541410969622579e-11
Position 662: 3.105342137256214e-11
Position 4450: 3.0155878543514015e-11
Position 1084: 2.2373770686999475e-11
Position 5558: 2.0248429122436882e-11
Position 2598: 1.9707232336956792e-11
Position 1000: 8.749728074430726e-12
Position 907: 5.5384758157546565e-12
Position 810: 3.937440672634093e-12
Position 197: 3.841097059710468e-12
Position 1212: 3.3096573929868138e-12
Position 759: 3.1314673119824477e-12
Position 1551: 2.886669759724985e-12
Position 2085: 2.6333376704220764e-12
Position 604: 2.455407486216001e-12
Position 1342: 1.7420069163914645e-12
Position 1773: 1.4117385776906883e-12
Position 1768: 1.3966273159480276e-12
Position 1482: 1.0764995388508298e-12
Position 1375: 1.0437307701039827e-12
Position 868: 1.0165377227672625e-12
Position 581: 7.802287369720921e-13
Position 1011: 7.12656958168802e-13
Position 1940: 6.702877637287353e-13
Position 720: 5.854705714194657e-13
Position 1821: 4.5333247148618983e-13
Position 1818: 4.0412171806758e-13
Position 1641: 3.901471867981197e-13
Position 361: 3.711516148987774e-13
Position 351: 3.576761170086115e-13
Position 782: 2.8412854319441634e-13
Position 1925: 2.8132155308431254e-13
Position 571: 2.7403592163701566e-13
Position 220: 2.0663380867989445e-13
Position 2216: 1.3239741794922494e-13
Position 774: 1.0403842087674415e-14
Position 874: 9.353789975393704e-15
Position 798: 6.290169267631309e-15
Position 621: 3.5325934132945828e-15
Position 118: 3.0533357040128644e-15
