Gene = SAPCD2
Position 43: 5.202227352362416e-05
Position 2277: 5.1921743714685146e-05
Position 6220: 4.693039492445859e-05
Position 1449: 4.61183696528808e-05
Position 557: 3.7231417761073086e-05
Position 232: 3.286103008913805e-05
Position 6204: 2.475072700622337e-05
Position 610: 1.8674614428964563e-05
Position 2541: 1.3510488595118687e-05
Position 6423: 1.1171452850820586e-05
Position 37: 9.774714071880872e-06
Position 1097: 8.738019652122787e-06
Position 6145: 8.378073468494233e-06
Position 576: 4.006587176315565e-06
Position 2591: 3.497050577934446e-06
Position 703: 3.2947834010732705e-06
Position 28: 2.2905257379863923e-06
Position 655: 1.8675210146651999e-06
Position 1435: 1.5195301514476355e-06
Position 161: 1.1421104972352982e-06
Position 1279: 1.0261704133955332e-06
Position 1389: 1.022787875792826e-06
Position 1119: 9.140155338655326e-07
Position 729: 6.366565837693827e-07
Position 1271: 2.0870030464626512e-07
Position 5935: 1.8960816608676305e-07
Position 5669: 1.6717506060053436e-07
Position 5760: 1.0969638104072927e-07
Position 5817: 1.0646200188199043e-07
Position 879: 9.69325125939161e-08
Position 5848: 9.190610387361422e-08
Position 5929: 8.317986791610346e-08
Position 1252: 5.693344274575467e-08
Position 4969: 5.109681884801871e-08
Position 4760: 3.32220735252183e-08
Position 389: 1.7795639330462582e-08
Position 1585: 6.348040356360113e-09
Position 5804: 5.827085150225231e-09
Position 5869: 3.894399653351762e-09
Position 1075: 8.181117425851556e-10
Position 779: 1.1479510359825993e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5608: 0.9923696168992305
Position 5402: 0.9404755967715817
Position 4213: 0.9388381939548781
Position 4919: 0.6520228178873967
Position 4661: 0.5711077029030038
Position 5800: 0.45038764329171893
Position 794: 0.43895280970072137
Position 4846: 0.18384631894139764
Position 2388: 0.12017505538833984
Position 6078: 0.08230218736712726
Position 7462: 0.07057320075746211
Position 3800: 0.06514562788604158
Position 7162: 0.06385000743780182
Position 4967: 0.05614306148893518
Position 4757: 0.050792138587983544
Position 6282: 0.03714857079555214
Position 6796: 0.03594854089379044
Position 5288: 0.03331228966956309
Position 6255: 0.03277773122413743
Position 5803: 0.029821818061480966
Position 1519: 0.02932498003725315
Position 7666: 0.023945903227674953
Position 5955: 0.0203567505130637
Position 7270: 0.020324016759362684
Position 7312: 0.019150506807834047
Position 4928: 0.01699860360103737
Position 6908: 0.015353762921498024
Position 6897: 0.012531857664002407
Position 4891: 0.01194450515560439
Position 7552: 0.011524442126357731
Position 6590: 0.010333744855626426
Position 1604: 0.010151547729341173
Position 769: 0.008356149339884704
Position 597: 0.008281838574552442
Position 5418: 0.007496500530092094
Position 5299: 0.007455255927721176
Position 5582: 0.007228498049238873
Position 7370: 0.006848234803283759
Position 8148: 0.006283670994669004
Position 6959: 0.005916120443743437
Position 3867: 0.005805421023760461
Position 6785: 0.0057787586879809805
Position 8075: 0.005469426748490668
Position 6304: 0.005018988061194806
Position 5231: 0.004909912086756666
Position 7109: 0.0041364961452528375
Position 7188: 0.0041160799224717135
Position 6677: 0.004070730342827861
Position 4609: 0.003915768068867239
Position 2208: 0.003892632116088072
Position 2507: 0.003760434237872779
Position 2636: 0.0035517784338685524
Position 2606: 0.003458366417157781
Position 1617: 0.0033692021751265547
Position 4666: 0.003188826135456173
Position 7628: 0.0031615848961340847
Position 7026: 0.0031137138872197063
Position 7947: 0.002706341943637657
Position 7576: 0.0026201349817648305
Position 2357: 0.002452772247294282
Position 7697: 0.002244129852120079
Position 6020: 0.0022275492663968804
Position 1361: 0.0021366257569146526
Position 7281: 0.0021215583175087987
Position 761: 0.0020262593832920534
Position 5833: 0.0019954594544888443
Position 6538: 0.0019394482562382846
Position 6735: 0.0019323748638531782
Position 6330: 0.001835379487096518
Position 7248: 0.0018198544810681366
Position 1411: 0.001814672188862126
Position 8123: 0.001768889156927259
Position 5165: 0.001766038663276307
Position 5006: 0.0017426139387452478
Position 7919: 0.001627872509326567
Position 4707: 0.001602169909786689
Position 2135: 0.00159686759971796
Position 6505: 0.0015620093955042685
Position 5009: 0.0014879774411295519
Position 6485: 0.0014472486881093303
Position 4767: 0.0014406973775365633
Position 7031: 0.0013782296583078916
Position 5842: 0.0012917693780471187
Position 5929: 0.001266065020393224
Position 2684: 0.0012556614610662866
Position 7749: 0.0012444098109722437
Position 1625: 0.0011914425831708365
Position 4925: 0.0011806556967983001
Position 4946: 0.0010834000179667132
Position 5341: 0.001080672209722616
Position 1489: 0.0010757138821094574
Position 7426: 0.0010654388291111239
Position 6383: 0.001019435743632643
Position 7625: 0.0009960706533029657
Position 6031: 0.000992142832038044
Position 6238: 0.0009327055917884697
Position 6979: 0.0008885774810089151
Position 4592: 0.0008340435205351509
Position 4031: 0.0007909379130490076
Position 6517: 0.0007711946881123843
Position 2173: 0.0007623128600351616
Position 582: 0.0007530838542778867
Position 5185: 0.0007184709645493015
Position 7145: 0.0006862657102325812
Position 7866: 0.000563263630200623
Position 6327: 0.0005620233625804419
Position 4548: 0.000557442406593072
Position 5866: 0.0005397312975114932
Position 4976: 0.00048477482575909293
Position 7682: 0.00047146732354754514
Position 1990: 0.00045032630700131757
Position 7768: 0.00044946631771064353
Position 7008: 0.0004054893786106791
Position 2390: 0.00039741462149036374
Position 5815: 0.0003768716831317034
Position 6120: 0.00037345413706450586
Position 7468: 0.00037269704054601816
Position 3950: 0.00036266540643424815
Position 2254: 0.00036170712175584663
Position 1480: 0.0003413789084453031
Position 7218: 0.0002989981989426633
Position 7323: 0.00029346329715277395
Position 8433: 0.00026755973567996866
Position 1429: 0.0002576286361970451
Position 4016: 0.00023852827023111407
Position 6362: 0.00023184087671136955
Position 5305: 0.00022828589591619662
Position 5453: 0.00022692282354608108
Position 490: 0.00021470323846228823
Position 6803: 0.00020109857188666165
Position 5677: 0.00017259974903769608
Position 6208: 0.00016502810872902484
Position 2555: 0.00015116719075439553
Position 5680: 0.00014701910874322048
Position 6091: 0.00014313727530414677
Position 2413: 0.00013648581424741555
Position 752: 0.00012222283677596168
Position 2154: 0.00012155508717091632
Position 2231: 0.00010906412446743363
Position 2189: 0.00010623820578273633
Position 5266: 9.61759201215863e-05
Position 1943: 8.847284118643526e-05
Position 936: 8.669930312095874e-05
Position 607: 6.852833760366709e-05
Position 6931: 6.525407507081557e-05
Position 2210: 5.871274268024734e-05
Position 1749: 5.699340331749869e-05
Position 2045: 3.333232626012687e-05
Position 1524: 3.121733605700662e-05
Position 6994: 3.106418345967478e-05
Position 5252: 2.7335015991582185e-05
Position 1183: 2.1602842033898317e-05
Position 6849: 2.1009416192905438e-05
Position 2041: 2.0519079430227747e-05
Position 646: 2.031108521131353e-05
Position 5683: 1.8302352444902902e-05
Position 2062: 1.4814594345706122e-05
Position 1675: 1.3499571939520354e-05
Position 1090: 1.2748901774637306e-05
Position 217: 1.0195563165338856e-05
Position 1140: 8.119611540156955e-06
Position 661: 7.991140898542264e-06
Position 625: 7.81085739941126e-06
Position 6367: 7.5471006581434795e-06
Position 5496: 6.346323552810951e-06
Position 732: 5.991628491681155e-06
Position 5551: 5.139909596844483e-06
Position 604: 4.440773424080162e-06
Position 1132: 4.160069800066871e-06
Position 472: 4.100401240099445e-06
Position 5863: 3.528931147257259e-06
Position 1117: 3.3607547867120885e-06
Position 5239: 3.0408516693125656e-06
Position 5896: 2.3525678755196375e-06
Position 1678: 2.240783078384335e-06
Position 5839: 1.8930196210203547e-06
Position 5701: 1.6299901837429613e-06
Position 186: 1.4448259377108856e-06
Position 652: 1.1480599239722755e-06
Position 5845: 1.1057420010811416e-06
Position 363: 9.908734862693534e-07
Position 1235: 9.145545125314871e-07
Position 349: 8.397746954343673e-07
Position 966: 7.250555797821088e-07
Position 1177: 6.841212596684179e-07
Position 810: 6.577867847408515e-07
Position 5893: 5.273204258284796e-07
Position 5707: 5.250918948113253e-07
Position 1271: 5.168184888445762e-07
Position 1215: 5.033958356311428e-07
Position 1113: 2.104433600954508e-07
Position 417: 1.9729366665234721e-07
Position 839: 1.627013728590219e-07
Position 866: 1.62586432337309e-07
Position 860: 1.53768957268375e-07
Position 1213: 1.5260981729244947e-07
Position 1290: 1.4001853692847867e-07
Position 942: 1.2946945533059105e-07
Position 906: 1.0027768298879374e-07
Position 1068: 9.873716469902617e-08
Position 687: 8.067125775045429e-08
Position 698: 7.424161247032226e-08
Position 517: 6.363261486130859e-08
Position 219: 5.5482346002559884e-08
Position 541: 5.1331251539978126e-08
Position 5704: 4.410763670329544e-08
Position 681: 4.4098164448372624e-08
Position 382: 2.3493219726851318e-08
Position 537: 2.1849296185820895e-08
Position 535: 1.5175513650627004e-08
Position 1094: 6.6586777353985575e-09
Position 1187: 6.5789621799098964e-09
Position 337: 6.326595279381377e-09
Position 1703: 5.930498653822836e-09
Position 193: 4.827199966259657e-09
Position 298: 3.67749548909143e-09
Position 663: 3.075891205446717e-09
Position 1006: 2.6117898203179163e-09
Position 889: 1.1490670086072834e-09
Position 894: 8.198646459710681e-10
Position 1777: 8.024365424096836e-10
Position 286: 3.585699445686178e-10
Position 6288: 1.6123061852332887e-10
Position 950: 1.3196602397753392e-11
Position 990: 3.813440826433212e-12
