Gene = ATP5J2
Position 6897: 0.8185712741096275
Position 5029: 0.2846209784789469
Position 7805: 0.17858800049992174
Position 415: 0.16871721987172716
Position 6413: 0.16184523975081477
Position 7517: 0.13428677889300927
Position 5126: 0.10213330813652127
Position 2894: 0.08911498378766548
Position 7150: 0.040381065975773886
Position 6327: 0.036565333883931773
Position 5445: 0.036206415890540224
Position 2944: 0.03478071747504554
Position 7665: 0.0344430420250047
Position 7775: 0.031689022594913345
Position 2090: 0.024640132892414315
Position 5249: 0.021986302989693524
Position 4099: 0.020297847911100512
Position 7283: 0.01831831588512108
Position 2180: 0.01563113378073191
Position 1951: 0.013292091001279996
Position 153: 0.010186187370353995
Position 1956: 0.009807826617919017
Position 388: 0.009760207516890187
Position 7315: 0.008884687282981966
Position 4036: 0.00877931651951
Position 5056: 0.008578706048089165
Position 6254: 0.008287540757270598
Position 2828: 0.008208811960170469
Position 2122: 0.006819428250571257
Position 2808: 0.006309261419567145
Position 4788: 0.005852199025003632
Position 2162: 0.00530866177876928
Position 2035: 0.005266923695915822
Position 4752: 0.004987456358300226
Position 5491: 0.004430332782910265
Position 7536: 0.004033565784447315
Position 5587: 0.003746772173026861
Position 2701: 0.0036600631407111076
Position 6761: 0.0032412050350451595
Position 7468: 0.003228716517626797
Position 3928: 0.003159172388507569
Position 6183: 0.003013249109556608
Position 1862: 0.003001907681453632
Position 2970: 0.0027501068404466294
Position 2387: 0.0027165966644550807
Position 7594: 0.0024449253592717874
Position 333: 0.002364582397408262
Position 7318: 0.002330114718687107
Position 1270: 0.002324632437630905
Position 2412: 0.0022574311465296025
Position 4010: 0.0021384516997036227
Position 504: 0.0015888323498196794
Position 7105: 0.0014450052992848739
Position 7080: 0.0014057777681357425
Position 7733: 0.0013496874671738567
Position 2094: 0.0013476930793868966
Position 6163: 0.001190442353493868
Position 1898: 0.0011675149033654553
Position 5338: 0.0011228572848562216
Position 7366: 0.001089296999429598
Position 2905: 0.0010352844242164589
Position 366: 0.0010239204949607343
Position 6421: 0.0009873581823862637
Position 6275: 0.000972183393766223
Position 7598: 0.0009197587478289034
Position 6307: 0.0009082497665564589
Position 7169: 0.0007952351308679536
Position 6373: 0.0007699867371078575
Position 6180: 0.0007558746786970143
Position 228: 0.0007174083783749958
Position 1805: 0.0006906669857782465
Position 929: 0.0006777894640610932
Position 772: 0.0005911385043596482
Position 207: 0.0005904943886224964
Position 1998: 0.0005777231943082878
Position 2184: 0.0005094515040482381
Position 479: 0.0004895189148179219
Position 3362: 0.00048406994386503355
Position 6126: 0.0003173166621343364
Position 904: 0.0002841213379394466
Position 5973: 0.00028370764645068385
Position 7454: 0.000205260988420254
Position 599: 0.00018658607978644726
Position 7701: 0.00012740167414886224
Position 1911: 0.0001025749820906892
Position 1879: 9.58896399755015e-05
Position 6862: 9.131536458961233e-05
Position 7127: 8.23453085771752e-05
Position 6329: 7.822908657462116e-05
Position 1365: 6.423213770248951e-05
Position 1757: 3.5617582691875803e-05
Position 1733: 3.5227263143268074e-05
Position 527: 1.9355279481496865e-05
Position 6218: 1.7207989113642828e-05
Position 7086: 1.686087851379097e-05
Position 422: 1.3140232491615587e-05
Position 122: 9.60719986338286e-06
Position 7121: 8.67876543271153e-06
Position 703: 8.057345282390584e-06
Position 1969: 6.731017499645504e-06
Position 1983: 5.243212340422803e-06
Position 178: 4.607866315758162e-06
Position 1663: 4.208151305359083e-06
Position 1368: 3.791442174564568e-06
Position 1318: 2.142098357908911e-06
Position 394: 1.864830591822576e-06
Position 6765: 1.3201701649672947e-06
Position 1223: 8.891309943906185e-07
Position 187: 4.788432041813136e-07
Position 1065: 4.4409779196669916e-07
Position 1119: 3.842259710065123e-07
Position 1068: 2.942943355028371e-07
Position 866: 1.399653464909245e-07
Position 126: 1.2230989305154304e-07
Position 339: 1.0085638230734681e-07
Position 986: 8.159691866105349e-08
Position 103: 7.693043180724203e-08
Position 506: 3.467777549413466e-08
Position 96: 3.3123977599369317e-08
Position 619: 2.976711667498752e-08
Position 249: 1.774803215226927e-08
Position 117: 1.5312996395134426e-08
Position 7044: 1.4816421778547531e-08
Position 427: 1.1712513765997296e-08
Position 119: 1.0992796420628545e-08
Position 755: 8.814338242228418e-09
Position 105: 1.3971915913722697e-09
Position 450: 1.387790585295118e-09
Position 439: 1.2925929676282052e-09
Position 456: 7.842942530650703e-10
Position 134: 2.573448645077673e-10
Position 433: 5.6561692249489916e-11
Position 264: 4.846353295519409e-11
Position 89: 4.668549871935735e-11
Position 257: 2.942997604114063e-11
Position 445: 1.4809840664719933e-11
Position 442: 1.0626484599941898e-11
