Gene = ADCK2
Position 1270: 0.00041231224895710235
Position 4685: 0.00033164665011306923
Position 77: 0.0003252769259409598
Position 1120: 0.00031697526838690574
Position 627: 0.00029521928755482933
Position 4333: 0.00028919604849092837
Position 5570: 0.0002861053312162383
Position 196: 0.000256482186218856
Position 3520: 0.00022459942397711058
Position 6248: 0.00021599560645251505
Position 6044: 0.00019971443921608186
Position 202: 0.00019397355466518643
Position 2825: 0.00018430213242710974
Position 1193: 0.00017518330667302398
Position 553: 0.00016489882508330647
Position 4301: 0.00014435880489872507
Position 140: 0.00013774757222353943
Position 862: 0.0001211210820643295
Position 916: 9.232483869921639e-05
Position 1406: 9.208993948625141e-05
Position 1224: 8.18038001349666e-05
Position 2414: 6.586785205446068e-05
Position 273: 6.107654335909057e-05
Position 1045: 5.114514342636899e-05
Position 1485: 4.6687416717762736e-05
Position 1329: 3.246614187175829e-05
Position 793: 3.151062542955485e-05
Position 1047: 3.0342110053483354e-05
Position 1670: 2.8668469617320113e-05
Position 1729: 2.7993898352175348e-05
Position 668: 2.2289274341102508e-05
Position 2340: 1.6402385832908523e-05
Position 2482: 1.4427774885881774e-05
Position 819: 1.4063725846673726e-05
Position 1117: 1.2699326019558907e-05
Position 2501: 1.238319197119642e-05
Position 1911: 1.0879009093184278e-05
Position 374: 1.072864809996851e-05
Position 1596: 9.668453873372382e-06
Position 1954: 8.80571509637274e-06
Position 2287: 7.514375970848773e-06
Position 1967: 7.463923269906032e-06
Position 2024: 6.864313333124485e-06
Position 2555: 6.502376727428029e-06
Position 1550: 5.972762074721701e-06
Position 1863: 2.6506675435806466e-06
Position 1609: 9.599067416119742e-07
Position 1524: 5.773148562265389e-08
Position 216: 1.7193050327832108e-10
Position 1712: 1.2518062537671906e-10
Position 367: 9.590163733975129e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1457: 0.989225886797617
Position 6001: 0.9630881807544367
Position 16443: 0.9322742654339886
Position 7888: 0.5636207114155302
Position 21509: 0.48138044184128864
Position 15436: 0.36798342743445855
Position 13836: 0.29600323343630097
Position 13864: 0.23802730732894387
Position 17606: 0.23453773193341435
Position 17797: 0.2061467761335943
Position 2656: 0.1786450250017438
Position 13783: 0.16951210464988872
Position 7569: 0.09730914672126349
Position 13893: 0.06841922579577485
Position 19856: 0.06734838619808912
Position 15213: 0.057962097469591405
Position 2910: 0.057290184414743935
Position 4526: 0.05304363635184207
Position 2959: 0.052830288797224366
Position 19690: 0.04964415420113542
Position 16935: 0.04727220422323918
Position 2943: 0.038397161505510764
Position 1018: 0.03143776230364924
Position 20347: 0.02953142930286036
Position 7918: 0.02904383860032633
Position 18368: 0.0251308352155049
Position 16710: 0.024853977113572658
Position 4887: 0.02277218498411031
Position 2885: 0.02155588472964596
Position 18629: 0.020903801884085235
Position 17793: 0.0200285789985602
Position 7908: 0.019288323679084125
Position 19229: 0.019182081494604156
Position 18951: 0.0190041588829272
Position 5205: 0.017607786988210895
Position 20577: 0.017577368368814798
Position 16966: 0.017567139868304046
Position 4638: 0.016171992582360226
Position 17394: 0.014593566486750123
Position 5333: 0.014419722139692183
Position 5488: 0.010886554236816856
Position 20432: 0.010526123037308927
Position 2202: 0.008931950829756986
Position 1484: 0.008692655904511055
Position 4973: 0.00835159276682536
Position 2889: 0.008040409719344098
Position 4909: 0.007842768153531608
Position 19004: 0.007747011887069942
Position 5363: 0.007348192058266163
Position 16283: 0.006308432969615141
Position 7915: 0.006064373790494217
Position 7893: 0.005337411794325151
Position 5366: 0.004971413495849717
Position 16684: 0.004862737586582113
Position 1841: 0.0047096869602073375
Position 997: 0.004356432445849672
Position 4675: 0.004315062416494204
Position 1059: 0.004279800364828914
Position 5794: 0.004070692092475756
Position 11100: 0.0040201848672050625
Position 11144: 0.003996309819186228
Position 5944: 0.0033735845253863583
Position 17070: 0.003337679316012078
Position 19183: 0.0032115622854154285
Position 7796: 0.0029727686536844167
Position 741: 0.0029583093417414105
Position 916: 0.0028595530416548093
Position 2761: 0.0026355935006073085
Position 4807: 0.0025811976504329028
Position 1105: 0.002508389817112879
Position 18757: 0.0024852694979178623
Position 2929: 0.0024826485130487108
Position 1001: 0.0024509255360522955
Position 14916: 0.002412679341855266
Position 970: 0.0024111792335959536
Position 2982: 0.002360591957794636
Position 7665: 0.0021593593405543144
Position 20139: 0.0021389949795512673
Position 2787: 0.002104542242704581
Position 206: 0.0019845660373384155
Position 19744: 0.001971273769470404
Position 12854: 0.0019209361982166894
Position 18815: 0.0018119487455911763
Position 2175: 0.0017721033739241771
Position 20162: 0.0016158150357590715
Position 5966: 0.0015904533917720683
Position 7948: 0.0015844237002671513
Position 3325: 0.0015589900947335631
Position 2477: 0.0014842872123231653
Position 16799: 0.0013875673750992513
Position 7944: 0.00134826096021924
Position 2433: 0.0011710814109002624
Position 2859: 0.0010019177161578374
Position 802: 0.0009227475757667527
Position 11119: 0.0009214826337703109
Position 5262: 0.0008522373676832433
Position 4606: 0.0008392798682006874
Position 2792: 0.0007515095870970783
Position 17817: 0.0007330174192471308
Position 3349: 0.0007036939151234309
Position 1042: 0.0006638387178423122
Position 2926: 0.0006580441464550239
Position 816: 0.0006469858533062378
Position 982: 0.0006199736829617813
Position 16773: 0.0005395878789656177
Position 2255: 0.0005279315892489487
Position 17586: 0.0004939709271524362
Position 2968: 0.000453368418075628
Position 4226: 0.0004335548533896526
Position 5160: 0.00041046278181194933
Position 852: 0.0003742488112258022
Position 3439: 0.00037356762049304675
Position 6544: 0.00034431061153469437
Position 6105: 0.0003351304164754772
Position 1359: 0.00032983923337853276
Position 1423: 0.00032454123612954904
Position 2692: 0.00032056390626027033
Position 4895: 0.00031421437795068594
Position 2851: 0.0002752468397586902
Position 684: 0.0002747440446048256
Position 2017: 0.00027462061512476655
Position 2380: 0.00026062809058678975
Position 2181: 0.00025727873811947814
Position 1976: 0.0002499355386714297
Position 2865: 0.00024746027397622785
Position 16906: 0.0002193815133682975
Position 780: 0.00021126274146789946
Position 1511: 0.00018699848668672455
Position 1362: 0.00017772377285668473
Position 10686: 0.000166074727825215
Position 2340: 0.00015583216407150173
Position 6614: 0.0001317779550809585
Position 10442: 0.00011727272957127114
Position 1080: 0.00011005986793302508
Position 6020: 0.0001048102960573484
Position 2023: 8.990665134487427e-05
Position 1264: 7.636881702182106e-05
Position 1241: 6.298781819718704e-05
Position 2319: 6.13441673598806e-05
Position 551: 6.0845634337038596e-05
Position 660: 5.8577083779781735e-05
Position 6564: 5.7344525440409565e-05
Position 6201: 5.455209959887256e-05
Position 227: 5.12162202915436e-05
Position 6179: 4.771158588715026e-05
Position 860: 4.7641233624412805e-05
Position 6540: 4.6050606787355904e-05
Position 586: 3.8964979440059955e-05
Position 11762: 3.839678198287887e-05
Position 8485: 3.7794234909709304e-05
Position 2228: 3.2137619074779396e-05
Position 13148: 3.1962485107568004e-05
Position 987: 2.9810950530874135e-05
Position 2313: 2.6029351310190548e-05
Position 324: 2.5828143715902555e-05
Position 826: 2.361580146621882e-05
Position 1159: 2.117822830040926e-05
Position 290: 1.8955033160958297e-05
Position 1279: 1.77514194954382e-05
Position 395: 1.7663645615290965e-05
Position 8658: 1.6777442799719314e-05
Position 2499: 1.6568735725206277e-05
Position 2059: 1.4108825481232719e-05
Position 1803: 1.328569226415835e-05
Position 2715: 1.2120010928698306e-05
Position 2396: 1.0935412261444207e-05
Position 7409: 1.0860304739184058e-05
Position 8489: 1.0849696149786096e-05
Position 2542: 9.937649423861201e-06
Position 1420: 9.908327141521635e-06
Position 1858: 8.825906997615969e-06
Position 1723: 8.423654257208955e-06
Position 114: 7.597095266998325e-06
Position 2177: 7.087645396573448e-06
Position 423: 6.9778038704533415e-06
Position 2810: 6.688743050313186e-06
Position 6837: 6.681972915767499e-06
Position 242: 6.086212295657097e-06
Position 1519: 5.859575604175403e-06
Position 2722: 5.569000982553599e-06
Position 4493: 5.340387300322241e-06
Position 2599: 5.219752547156846e-06
Position 425: 5.192082511403437e-06
Position 2813: 4.585591186633656e-06
Position 6960: 4.577022457350443e-06
Position 2030: 4.388485889969639e-06
Position 374: 3.740621682086826e-06
Position 1944: 3.483531246280308e-06
Position 1984: 3.2577508432528568e-06
Position 1542: 3.0136513069109088e-06
Position 4404: 2.319916818094963e-06
Position 2398: 1.2856586483321148e-06
Position 2070: 7.41241302974505e-07
Position 1881: 5.970396728659891e-07
Position 1763: 5.420221756755428e-07
Position 2124: 5.121850188665467e-07
Position 627: 1.486925463019233e-07
Position 3065: 8.311796305294033e-08
Position 237: 6.480521986278533e-08
Position 140: 6.127780238776068e-08
Position 1876: 5.1808656103202495e-08
Position 1395: 4.3606297810545003e-08
Position 7585: 2.354569260568344e-08
Position 1862: 2.210623813582378e-08
Position 1988: 2.0654327394869686e-08
Position 273: 9.543431720007274e-09
Position 5928: 3.841866668247435e-09
Position 1624: 2.612414208852604e-09
Position 1287: 1.972487014819596e-09
Position 176: 1.033028008151406e-09
Position 246: 9.224900654487659e-10
Position 383: 7.390508014985585e-10
Position 436: 4.6081501197159907e-10
Position 1670: 4.498050486270327e-10
Position 2269: 2.2851316369971494e-10
Position 878: 2.2221185459806828e-10
Position 145: 1.5537755441173324e-10
Position 125: 3.15945971382796e-11
Position 263: 2.8627993942137754e-11
Position 254: 2.240115703854814e-11
