Gene = CH17-140K24.8
Position 236: 2.957524933933029e-09
Position 478: 1.5685090570056202e-09
Position 783: 1.5142113635945592e-09
Position 310: 2.8101594660775943e-10
Position 498: 2.5884289643656817e-10
Position 500: 5.088255745827349e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10670: 0.6942718123067025
Position 2333: 0.5353801580860541
Position 17552: 0.3375310601280747
Position 10911: 0.13438568389071873
Position 1683: 0.12094338458121057
Position 15189: 0.09930298959556746
Position 18090: 0.09421152005539513
Position 10962: 0.08576617851913006
Position 10932: 0.07818032116299331
Position 3220: 0.07693833628093978
Position 4412: 0.06303287614111008
Position 14325: 0.04944495160479961
Position 7588: 0.046135387859179595
Position 2374: 0.03314809564504282
Position 10695: 0.02770757733598598
Position 10839: 0.02167632027408296
Position 12240: 0.020346366378301933
Position 8667: 0.019806164818521696
Position 8529: 0.018388087705351035
Position 12732: 0.017907990250863513
Position 12364: 0.016735806348308947
Position 10733: 0.016240163345041768
Position 11500: 0.016209935284878633
Position 11844: 0.016080915076196776
Position 12664: 0.015192159286401002
Position 454: 0.013876971687833419
Position 13382: 0.013425189513869748
Position 12398: 0.011220464700087923
Position 9009: 0.010759710932398739
Position 12785: 0.010420261156815908
Position 1615: 0.00929632811763672
Position 9046: 0.008880718971298999
Position 7609: 0.0074788569025291286
Position 12288: 0.007365864754878235
Position 2402: 0.004765803412657642
Position 1831: 0.004395242968963494
Position 3216: 0.0039018053231259517
Position 6225: 0.0038803034163997154
Position 1948: 0.0036569401369195642
Position 2173: 0.0034105834825007247
Position 4965: 0.003391028470225243
Position 2660: 0.003387452041541293
Position 1118: 0.0032341656208394287
Position 3008: 0.003150249468764746
Position 1736: 0.0030528651186669618
Position 7295: 0.002722629140586524
Position 12036: 0.002318342602788929
Position 1548: 0.002289829997686617
Position 12471: 0.0022789412703702315
Position 10113: 0.0019890383067300383
Position 12215: 0.00197850120264974
Position 536: 0.001966426716812427
Position 7584: 0.001861729699651748
Position 1343: 0.0016528206285362605
Position 8375: 0.001504963440718129
Position 9385: 0.0014778375737990092
Position 2682: 0.00131567935264381
Position 6004: 0.0012883108132957645
Position 4245: 0.0012772058242973695
Position 6120: 0.001267415306984786
Position 2320: 0.0012631150016654796
Position 8886: 0.0010709254923934321
Position 2179: 0.0010244388750859162
Position 4000: 0.0010218714326652907
Position 10406: 0.0009092709111800452
Position 2459: 0.0008217364861114168
Position 1761: 0.0007540740800523523
Position 2973: 0.0007128006701052886
Position 3479: 0.0006369414810616822
Position 404: 0.0005631303434912047
Position 826: 0.0005296078703430802
Position 2158: 0.0005242309807072007
Position 3503: 0.0005240426204115684
Position 5685: 0.0004890000643018593
Position 4614: 0.0004809774763584612
Position 1136: 0.00044598540976432613
Position 3296: 0.00044485089642020824
Position 1406: 0.0004442623197573838
Position 6974: 0.00042617600438921046
Position 2277: 0.00040072774485935136
Position 5244: 0.000352481212358111
Position 5176: 0.000350977851652628
Position 2624: 0.00033008296331423143
Position 5268: 0.00031118608648963953
Position 5982: 0.00029889964489653086
Position 2137: 0.0002756743062211654
Position 1927: 0.0002622515376463998
Position 4073: 0.00025421010256332745
Position 773: 0.0002515624320633341
Position 563: 0.00024839702969422616
Position 478: 0.00024129329461628466
Position 3386: 0.00022843501642598883
Position 1169: 0.000226029975238233
Position 1100: 0.00019674745790092173
Position 278: 0.00018301937417671438
Position 1422: 0.00018075931762444417
Position 1093: 0.000173820992835429
Position 1588: 0.0001559842554179738
Position 865: 0.00015420733997270335
Position 2049: 0.0001420891888542882
Position 3856: 0.00014133190641625303
Position 1527: 0.00011854182567167658
Position 1142: 0.00011722240093449659
Position 566: 0.00010743858728212613
Position 4912: 0.00010702864648885024
Position 2068: 0.00010484331271358379
Position 2977: 0.00010055009270961923
Position 3670: 9.97471250181959e-05
Position 1327: 8.825458579996339e-05
Position 1292: 8.515049206865936e-05
Position 1708: 8.46333674907127e-05
Position 323: 7.509792779780178e-05
Position 4414: 6.365071141807476e-05
Position 1855: 5.403163583255738e-05
Position 2642: 5.133152078049705e-05
Position 1897: 5.0330615223218535e-05
Position 776: 4.9775430771376615e-05
Position 352: 4.518791233559937e-05
Position 2574: 3.1902389748981014e-05
Position 1365: 3.0867098709940654e-05
Position 1758: 2.9522628028593556e-05
Position 989: 2.6335539918891047e-05
Position 1355: 2.531986328550307e-05
Position 745: 2.5209716905038225e-05
Position 1519: 2.306065437422958e-05
Position 1172: 1.5530525763637016e-05
Position 600: 1.516411898247754e-05
Position 687: 1.4777845570787127e-05
Position 2874: 1.1626064738607164e-05
Position 290: 9.76599364140412e-06
Position 397: 1.2882531452382312e-06
Position 1562: 1.0462902512288341e-06
Position 1064: 8.904757952767364e-07
Position 433: 4.2933455399787765e-07
Position 929: 3.497172922336244e-07
Position 799: 3.2509174502063397e-07
Position 992: 1.6547454139765518e-07
Position 332: 1.5168142630732013e-07
Position 897: 1.4723509532076252e-07
Position 690: 1.2212431472962319e-07
Position 541: 2.7114507246180666e-08
Position 1195: 2.3804992508846607e-08
Position 2437: 2.2479717329805787e-08
Position 506: 1.3130606327841123e-08
Position 493: 8.85035996568627e-09
Position 410: 5.899351881507724e-10
Position 304: 2.6102237545782144e-10
Position 307: 9.874121598054755e-11
