Gene = AGGF1
Position 24646: 0.0031066061255841985
Position 8972: 0.0028558916194639837
Position 24241: 0.0024389980967954254
Position 1180: 0.002429772957337844
Position 8387: 0.0023940482238341276
Position 29973: 0.0023189874479664038
Position 5893: 0.002311670323565201
Position 5275: 0.0022206339074824387
Position 23527: 0.0020272279931837617
Position 4150: 0.001603048527220356
Position 7774: 0.0016019305529607537
Position 22590: 0.0013996598504533917
Position 4125: 0.0013119324368974844
Position 1294: 0.0011365282772845412
Position 3885: 0.0011224899446574301
Position 20907: 0.0011161260384634202
Position 1022: 0.001035710358651299
Position 4277: 0.0009011146711369805
Position 5185: 0.0008128040303982709
Position 708: 0.0007744182960940625
Position 466: 0.000757719023356572
Position 32524: 0.0007486975726284221
Position 8455: 0.0007423637017602677
Position 21827: 0.0007045713152927679
Position 5444: 0.000580564788558822
Position 29295: 0.0005722933273849014
Position 23891: 0.0005663388171008166
Position 32010: 0.0005505441386349601
Position 31976: 0.0005415543824231924
Position 2980: 0.0005049123387011057
Position 146: 0.0005015235763217527
Position 29984: 0.00043738408531927744
Position 268: 0.0004245540735895904
Position 3686: 0.0003372063624303362
Position 32548: 0.00033161795941003523
Position 2121: 0.00033156291420367655
Position 772: 0.0003190089452651831
Position 5024: 0.0002983985303448141
Position 3487: 0.0002776273450163891
Position 1866: 0.0002674247754796111
Position 9554: 0.00018530879908672945
Position 9660: 0.00018231654356415343
Position 1739: 0.00018224692647266655
Position 31753: 0.00017001684652083294
Position 32445: 0.00015535404664945618
Position 5032: 0.0001531995572555828
Position 9370: 0.0001489272684819875
Position 3635: 0.00014239515486976956
Position 9819: 0.00013495701372133817
Position 18598: 0.00013363013490514216
Position 5029: 0.00012083476992791781
Position 17896: 0.00011703380887452858
Position 955: 0.0001162923934867432
Position 5092: 0.00010709114360989815
Position 9270: 0.00010677283376443099
Position 5059: 0.00010595625677639495
Position 6006: 9.832179591107114e-05
Position 6096: 8.749302768343155e-05
Position 4324: 8.389743143992384e-05
Position 25713: 7.732353785399298e-05
Position 18640: 7.098529207846908e-05
Position 4316: 6.480376003822052e-05
Position 4900: 4.865599269641998e-05
Position 4099: 4.319778869662967e-05
Position 16203: 4.042130041380095e-05
Position 110: 3.284040602099737e-05
Position 4828: 2.8476381261180138e-05
Position 211: 2.7919951406287637e-05
Position 4384: 2.4811878178376985e-05
Position 18723: 2.3033842040104402e-05
Position 18949: 2.206875498245024e-05
Position 4835: 2.0066066640091727e-05
Position 6299: 1.9904492102975137e-05
Position 4338: 1.6811770803361723e-05
Position 270: 1.1542472718483004e-05
Position 184: 9.109092277197065e-06
Position 9825: 8.936525782146845e-06
Position 11041: 8.575680388138313e-06
Position 6277: 7.925086627505697e-06
Position 21355: 7.437230181481128e-06
Position 9676: 3.372866596016233e-06
Position 313: 2.384196426223669e-06
Position 70: 2.3323977701763684e-06
Position 126: 2.2386997716876755e-06
Position 25677: 1.3506306188059522e-06
Position 25553: 1.3148354853912568e-06
Position 138: 1.310992547454128e-06
Position 323: 9.015674165360168e-07
Position 25: 6.929270555997058e-07
Position 104: 3.866267321580544e-07
Position 227: 3.860975678770208e-07
Position 599: 2.045095214911143e-07
Position 873: 1.900673107107786e-07
Position 699: 1.8665996241427328e-07
Position 549: 1.806182248671973e-07
Position 5214: 1.6209469730050371e-07
Position 5203: 1.4065133012962443e-07
Position 411: 1.2995590251836838e-07
Position 482: 1.2916864951442127e-07
Position 365: 5.793937017066542e-08
Position 474: 2.5178121979776216e-08
Position 305: 2.347541721728506e-08
Position 22: 1.5191435607107175e-10
Position 2535: 1.2940600905197637e-11
Position 196: 8.887494816074949e-13
Position 237: 2.977151783888953e-13
Position 302: 9.93632622897554e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 25128: 0.9799239322986514
Position 31317: 0.9629582607736438
Position 18550: 0.9435291167674481
Position 5155: 0.9390147531537282
Position 15961: 0.9232671691494996
Position 4032: 0.8824951514633452
Position 9145: 0.7713822200638184
Position 23579: 0.6501296384497951
Position 17775: 0.5892716265371507
Position 32666: 0.3832940989752326
Position 29193: 0.37404025904013644
Position 29230: 0.37342435308170857
Position 6170: 0.33044587247940305
Position 30766: 0.2886375127939526
Position 22320: 0.27907886986116054
Position 22516: 0.26637432550193646
Position 34603: 0.262910765164495
Position 4938: 0.25723691084528927
Position 22330: 0.21282683571064284
Position 9258: 0.18902946692022238
Position 33304: 0.1801978156955177
Position 10171: 0.15718466611282422
Position 22378: 0.14101293778376617
Position 31095: 0.1126243322965617
Position 29237: 0.11140955711552313
Position 33503: 0.10238436529961382
Position 4016: 0.09742158267119806
Position 22490: 0.09196851443638673
Position 32368: 0.09131540484121711
Position 30084: 0.08881656472041531
Position 33956: 0.08636328644671994
Position 302: 0.07300063359343098
Position 32941: 0.06876721930428825
Position 22152: 0.06819363022073165
Position 24395: 0.06322336461108218
Position 24942: 0.06101999952815406
Position 10503: 0.05999735052855538
Position 18529: 0.050920961217301754
Position 31692: 0.0396911084221962
Position 32315: 0.03886104204072077
Position 32730: 0.0323220153256711
Position 7557: 0.027920887257256232
Position 31606: 0.02673157445451222
Position 30985: 0.02535031612024978
Position 31062: 0.024727455492668034
Position 9118: 0.024400291696562267
Position 2420: 0.024327356575968215
Position 6063: 0.020006417973362074
Position 13669: 0.019799397657265433
Position 4894: 0.019587803266702362
Position 3773: 0.01950625395835839
Position 13629: 0.019455002958031493
Position 31199: 0.01875063868588607
Position 23303: 0.018281616860415816
Position 33856: 0.018265569178135575
Position 24067: 0.018034460120981744
Position 23671: 0.017671133264330365
Position 17991: 0.01754751451487422
Position 33766: 0.017348477313164447
Position 22231: 0.01674233029515373
Position 2335: 0.016463534142885126
Position 33911: 0.01641823783133623
Position 14435: 0.015654675297000226
Position 14400: 0.015198225232861483
Position 22647: 0.015003764174509346
Position 33899: 0.014683703060485317
Position 17806: 0.014582086443077201
Position 32448: 0.01426837642980684
Position 24030: 0.013958584534530253
Position 19189: 0.013851426699891973
Position 30239: 0.013260419267413275
Position 10179: 0.013226698038031321
Position 17837: 0.013048476066802399
Position 8318: 0.012432421918775456
Position 14845: 0.012002072543141134
Position 3470: 0.011935027662674172
Position 31332: 0.010656100870359937
Position 24592: 0.010497850219746347
Position 30705: 0.010101113748193962
Position 5169: 0.009973278249457053
Position 32009: 0.00947040253550418
Position 6447: 0.009036235241505307
Position 10523: 0.008679949967468013
Position 32547: 0.008554119455483906
Position 33450: 0.00833365425493034
Position 8648: 0.00820298468639211
Position 22550: 0.007993743995077983
Position 34530: 0.007966809763057834
Position 6131: 0.007907926569596298
Position 22069: 0.007864172763970244
Position 13709: 0.007811399069464219
Position 10499: 0.007798426816177644
Position 31642: 0.007677499872355124
Position 34341: 0.007580797535213219
Position 32991: 0.00757411398710347
Position 32697: 0.006990805792766162
Position 9747: 0.0069764835487964635
Position 4397: 0.0066662694949484866
Position 32753: 0.006645838718168757
Position 11558: 0.006470222758186611
Position 22521: 0.006459757956941099
Position 29131: 0.0060606256296911725
Position 8947: 0.005970833252367231
Position 33566: 0.005966504552144964
Position 344: 0.005958188287890763
Position 28754: 0.005869873370699427
Position 7516: 0.005458101448458935
Position 1073: 0.005311293739962583
Position 4792: 0.004654997811974887
Position 3988: 0.0046277606480998636
Position 6379: 0.004610579432216686
Position 24103: 0.004416863144572123
Position 16738: 0.004361228439729666
Position 24516: 0.004329481982084676
Position 206: 0.004258254717555702
Position 9095: 0.004072861932196413
Position 32390: 0.003986144725507808
Position 4368: 0.0038589948447647735
Position 3563: 0.003854116108950759
Position 11474: 0.003752917338197245
Position 31714: 0.0037463881247223173
Position 541: 0.0037408882799183927
Position 16454: 0.0037122480555299895
Position 27344: 0.0037121689921374382
Position 32418: 0.0036382234096260903
Position 2402: 0.0035733596975703655
Position 16571: 0.003500586084729945
Position 30751: 0.003487562422679204
Position 27392: 0.003475581785104204
Position 19185: 0.003460512415789344
Position 6535: 0.0034448359644961963
Position 34712: 0.003364787371834286
Position 4942: 0.0032010892850110276
Position 25868: 0.0031657988443411673
Position 33370: 0.0030214688592491434
Position 32709: 0.0029530493635919097
Position 6375: 0.002945389874590239
Position 25088: 0.0028155276438475408
Position 23470: 0.0027840787235103507
Position 9988: 0.002751506598510166
Position 34421: 0.002664513575876787
Position 507: 0.00248412156878049
Position 3346: 0.002391676923525836
Position 1589: 0.0023763804791142383
Position 2376: 0.002345887895736136
Position 2754: 0.002245019495893162
Position 31874: 0.0021947939330475546
Position 3473: 0.0021920966283484567
Position 5799: 0.00214765173331593
Position 32910: 0.0021162024835049507
Position 10161: 0.0021064097370831537
Position 29912: 0.002032676855322994
Position 6538: 0.0019147792677651093
Position 19209: 0.0019106783901791677
Position 4475: 0.001893918037605695
Position 16785: 0.0018903829081061464
Position 365: 0.0018278225188596094
Position 33769: 0.0018083558672260633
Position 5263: 0.0017773854249317155
Position 438: 0.0017443953612646561
Position 27347: 0.0017235454802444336
Position 4870: 0.001683175637422025
Position 11584: 0.0016742807300826061
Position 1668: 0.0016448205316661173
Position 6189: 0.0015781702254058527
Position 16753: 0.0015484982660399762
Position 3729: 0.0015271750196604267
Position 1633: 0.001477389662243032
Position 4986: 0.0014657343243121878
Position 5203: 0.0013534544666100583
Position 4223: 0.0012561731721414703
Position 3965: 0.001141084906292783
Position 453: 0.0011403964300833187
Position 6213: 0.001130027327374994
Position 20800: 0.0011151768167995174
Position 17505: 0.0011093730386802288
Position 30294: 0.0010961450418913107
Position 26025: 0.0010955828677298896
Position 5189: 0.0010433002368137815
Position 6195: 0.0010246451336532471
Position 2833: 0.001016427260044015
Position 2571: 0.0010026748205706302
Position 6173: 0.0009973738452448463
Position 31791: 0.000986893447793072
Position 4626: 0.0009265400708689566
Position 3374: 0.0009074686162476831
Position 4440: 0.000870381496957591
Position 10296: 0.0008519047801851443
Position 5218: 0.0008417756863729095
Position 1698: 0.0008126966260331744
Position 26028: 0.000775598694059202
Position 6210: 0.0007454791427589117
Position 28782: 0.0007185783656124018
Position 32192: 0.00070132984972448
Position 3485: 0.000676293419424283
Position 10245: 0.0006549906880801673
Position 1572: 0.0006343388704117122
Position 3757: 0.0006294709524863612
Position 32147: 0.0005930269396717206
Position 27285: 0.0005913302562038075
Position 2245: 0.0005706710120360351
Position 7631: 0.0005637346191070161
Position 3810: 0.0005552262711535519
Position 26078: 0.000524964648169695
Position 5082: 0.0005205234174576343
Position 8426: 0.0004956007716123301
Position 8589: 0.0004922494370488736
Position 3325: 0.00047182129837364944
Position 1675: 0.00044921347514734205
Position 32445: 0.0004429969850887997
Position 21428: 0.00041193214099431464
Position 2595: 0.0004067164768323283
Position 2732: 0.00039568338861373594
Position 873: 0.0003755559044106458
Position 474: 0.00037036635445579486
Position 3343: 0.00035897829856813086
Position 3902: 0.00035667917718290197
Position 29720: 0.00034183709229113177
Position 25962: 0.0003390068258160934
Position 1148: 0.00033528843472652295
Position 1934: 0.0003315629142036772
Position 4642: 0.0003250959592369548
Position 2284: 0.0003020415966371915
Position 3634: 0.0002813422497545498
Position 876: 0.0002645653635686932
Position 21691: 0.0002629226427565256
Position 3797: 0.0002468753875232521
Position 2299: 0.0002415790534904929
Position 1120: 0.00023850571102467536
Position 5029: 0.00023846745395114823
Position 29669: 0.00021895086080913595
Position 2472: 0.00020490036448284096
Position 4722: 0.00019895811547175973
Position 32628: 0.00019507133946309083
Position 3495: 0.00019503388195297943
Position 6587: 0.00019228040464379666
Position 2598: 0.00018741299496044777
Position 3364: 0.00017961053780097403
Position 555: 0.00017439790016843433
Position 982: 0.0001680812117243118
Position 562: 0.00016687921131813594
Position 3531: 0.0001664640177203098
Position 29952: 0.0001629067248624192
Position 494: 0.00015069212439624313
Position 891: 0.00014677727594744454
Position 9452: 0.00014578947344789876
Position 1176: 0.00013812243809659285
Position 31752: 0.00013251463228022717
Position 1006: 0.00013078152017840519
Position 25864: 0.0001297066549157562
Position 5746: 0.00012943917492408132
Position 444: 0.00012380394496846778
Position 4646: 0.00011475956497261964
Position 30195: 0.00011420705015879338
Position 501: 0.00011416392806961734
Position 458: 0.00011290425799733826
Position 1117: 0.00011287823467452795
Position 5760: 0.00010670016286111642
Position 4852: 0.00010577937963395176
Position 2707: 0.00010492912459796512
Position 2544: 0.00010434235308771293
Position 9540: 0.00010384515629225296
Position 930: 9.584558419687877e-05
Position 2680: 9.570141479168814e-05
Position 976: 9.523134863817269e-05
Position 525: 9.160534302319224e-05
Position 2450: 9.095438044846095e-05
Position 1260: 8.992356055964677e-05
Position 5092: 7.754323183406633e-05
Position 465: 7.455378265855441e-05
Position 4558: 6.656360064171156e-05
Position 5358: 5.9274681836375204e-05
Position 25808: 5.5048948265729007e-05
Position 25433: 5.434469067477607e-05
Position 471: 5.431156243752827e-05
Position 25888: 5.267422936886961e-05
Position 5306: 5.083711539428897e-05
Position 8925: 5.073992144205968e-05
Position 9511: 4.973493470664895e-05
Position 9578: 4.962171247976628e-05
Position 32672: 4.7603039299615304e-05
Position 9907: 4.6446731685675985e-05
Position 522: 4.212683915594909e-05
Position 9743: 4.1719865217032e-05
Position 5963: 4.141000950075512e-05
Position 4603: 3.718102552780798e-05
Position 4229: 3.709866507322108e-05
Position 5327: 3.619752597504613e-05
Position 18696: 3.46057661069226e-05
Position 4309: 3.33205751787352e-05
Position 6177: 3.0150047219673234e-05
Position 21719: 2.9716531541927503e-05
Position 5695: 2.731297260714573e-05
Position 9960: 2.3916488320580308e-05
Position 4401: 2.2939446475562567e-05
Position 9910: 2.2358533448474607e-05
Position 9461: 1.9453829452786815e-05
Position 9935: 1.934495114577438e-05
Position 23818: 1.8740213423142515e-05
Position 25579: 1.7248955854085304e-05
Position 3577: 1.5905786045300265e-05
Position 29033: 1.4276008921702505e-05
Position 6225: 1.3761916935271286e-05
Position 6134: 1.2786332554209469e-05
Position 5278: 1.2350775671461437e-05
Position 4678: 9.442220334690858e-06
Position 18815: 7.501643201265732e-06
Position 21290: 5.744095286613874e-06
Position 17987: 5.440332011302115e-06
Position 4135: 4.041020654585953e-06
Position 10836: 3.3997935283926966e-06
Position 3398: 2.8848579340181877e-06
Position 24895: 2.7290850156416404e-06
Position 25466: 2.4942805407547755e-06
Position 25593: 2.3061109446449797e-06
Position 1744: 2.271135283669629e-06
Position 10933: 2.1935799027150066e-06
Position 362: 2.0193034026585844e-06
Position 223: 1.8810825472057805e-06
Position 10888: 1.8495246397866687e-06
Position 30867: 1.8436527831504142e-06
Position 576: 1.8297179128406323e-06
Position 21130: 1.693134894867254e-06
Position 2617: 1.6656918582232862e-06
Position 2452: 1.6508697366134474e-06
Position 10869: 1.1327823172439418e-06
Position 1604: 1.1315459074984008e-06
Position 25704: 1.0099238623930737e-06
Position 2620: 9.576805376983367e-07
Position 20682: 9.492216639022344e-07
Position 263: 7.736195304661848e-07
Position 393: 7.564010327395858e-07
Position 1241: 6.820537228978457e-07
Position 25986: 6.818699745120519e-07
Position 9818: 6.105806765320625e-07
Position 25653: 6.013491430848629e-07
Position 233: 5.870359006935221e-07
Position 25532: 5.639320187215641e-07
Position 5097: 5.287808027800559e-07
Position 19055: 5.234648933575119e-07
Position 25339: 5.160802280163787e-07
Position 25607: 4.942405736279644e-07
Position 1776: 4.52528333844772e-07
Position 25484: 4.0944011808522453e-07
Position 9547: 3.936936359705099e-07
Position 926: 3.9305732412662447e-07
Position 113: 3.8350556571294237e-07
Position 1812: 3.808508807141836e-07
Position 153: 3.663382420271259e-07
Position 771: 3.044338299532478e-07
Position 626: 2.8900440974759124e-07
Position 247: 2.8081985194331644e-07
Position 378: 2.730327899331201e-07
Position 998: 2.627917377404071e-07
Position 1013: 2.477594627043557e-07
Position 1156: 2.4646306531101986e-07
Position 591: 1.8405741904144747e-07
Position 26106: 1.7542747207754017e-07
Position 2257: 1.529066569043534e-07
Position 2830: 9.983525413430729e-08
Position 2758: 7.814436133639605e-08
Position 609: 6.499332457347862e-08
Position 2337: 4.640756712596779e-08
Position 2301: 3.272380076411494e-08
Position 753: 2.7126323931626136e-08
Position 1159: 1.6489779217071545e-08
Position 631: 1.3721174603489366e-08
Position 678: 1.19646896215656e-08
Position 821: 9.043119964793941e-09
Position 516: 6.589683587513654e-09
Position 227: 6.506888018025291e-09
Position 18011: 2.6866205875816964e-09
Position 566: 1.171425282153764e-09
Position 686: 8.179143113931741e-10
Position 1277: 8.160581537226048e-10
Position 579: 7.775712914519265e-10
Position 697: 5.590674034642398e-10
Position 171: 3.7671689568818195e-10
Position 119: 2.3492085142029627e-10
Position 133: 8.194749552676987e-11
Position 122: 3.7349787095546404e-11
Position 138: 2.8929875550457316e-11
Position 126: 2.9664338226047626e-13
