Gene = IL12A
Position 59: 2.848086347626616e-08
Position 1542: 1.493538965131681e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1416: 0.9470111610442862
Position 4700: 0.8626570334897876
Position 4261: 0.8331169712634924
Position 6653: 0.6917396094492899
Position 4950: 0.567454644735224
Position 4964: 0.26547867921751994
Position 4817: 0.2617793684317285
Position 4967: 0.12139983034852285
Position 6757: 0.08717032890913132
Position 2424: 0.0640822107157822
Position 6422: 0.04541524378619987
Position 4119: 0.038465950734798846
Position 5964: 0.028983406291674032
Position 2667: 0.022277549400143298
Position 4301: 0.021110706172285942
Position 3470: 0.02072112445718563
Position 695: 0.018484903777740508
Position 5494: 0.01627686790279271
Position 6440: 0.01552576481770153
Position 3250: 0.015459168818642496
Position 2904: 0.014983420113606231
Position 6670: 0.014132979598729853
Position 2718: 0.012763440714836212
Position 2504: 0.012592192505506012
Position 5878: 0.012475075251878779
Position 3632: 0.011853571170888505
Position 7236: 0.011368615958331618
Position 5250: 0.011207316032812907
Position 2233: 0.01116323809628089
Position 2428: 0.009705589879919456
Position 6429: 0.008928298030865915
Position 6054: 0.008834994804815378
Position 5894: 0.008538922428059807
Position 3502: 0.00822339248263411
Position 6209: 0.007387318742431314
Position 7050: 0.0072450397362129595
Position 6389: 0.006805977887432663
Position 3374: 0.006525156654174829
Position 1491: 0.006525048476731153
Position 4978: 0.005915782427310289
Position 5663: 0.004666520348696568
Position 2703: 0.004546380436860442
Position 5705: 0.004286380983300695
Position 7213: 0.004243834004946917
Position 5198: 0.004234942733974129
Position 2450: 0.003991833771142641
Position 5357: 0.003916895651799494
Position 3197: 0.0034627105816510606
Position 6101: 0.0033678046490567847
Position 361: 0.0031151760917698806
Position 2468: 0.0030012111837910177
Position 6982: 0.002945691687846889
Position 6090: 0.0029186921525335336
Position 2390: 0.0026517180566512847
Position 4747: 0.002496310690280124
Position 3853: 0.002431208152944193
Position 2578: 0.002380098948744505
Position 1271: 0.0020618345394422754
Position 647: 0.0018993174131413575
Position 6371: 0.0018093786187115828
Position 4995: 0.0017147809779889738
Position 3881: 0.001694980259588654
Position 6873: 0.00161749469758974
Position 2732: 0.0016144736499721128
Position 2625: 0.0015457022416182039
Position 588: 0.0014025528544995565
Position 396: 0.0013621574122419772
Position 783: 0.0012963775769826045
Position 1147: 0.0012671792064287255
Position 4986: 0.0011763714364160733
Position 6813: 0.0011322003416162517
Position 1459: 0.0010555232546666504
Position 615: 0.0010108735132864394
Position 5222: 0.0010026054070269477
Position 5455: 0.0009701900370914656
Position 2581: 0.000933812296093137
Position 6246: 0.0008568822612908261
Position 3072: 0.0007662309682022261
Position 4581: 0.0007595722783890372
Position 4723: 0.0007431513575878662
Position 6141: 0.0006753239241040314
Position 7027: 0.0006682255635091104
Position 5288: 0.0006623650885565354
Position 6239: 0.0006588506171986803
Position 5225: 0.0006384792168310958
Position 6702: 0.0006329066692332406
Position 3661: 0.0006286091169517946
Position 5501: 0.0006120253371299348
Position 5165: 0.0005953263667191451
Position 5567: 0.0005828629330402322
Position 1200: 0.0005464852207979358
Position 1210: 0.0005053305853201526
Position 3869: 0.00045381098546156177
Position 4125: 0.00041841373187920434
Position 6306: 0.00041510540508548656
Position 3899: 0.00041009309546474526
Position 2485: 0.0003811724408373308
Position 968: 0.0003670396229118821
Position 5993: 0.00036352084718421546
Position 4840: 0.0003249990671555
Position 6182: 0.00031404911113295896
Position 4844: 0.00030351348887778937
Position 2258: 0.00030136672698591674
Position 6533: 0.00028479924605371963
Position 2510: 0.00027245755458861953
Position 6064: 0.00026896546854102973
Position 3277: 0.0002414667751438285
Position 5513: 0.00023504660073494664
Position 4500: 0.00023045585800957614
Position 1189: 0.00022621908929749884
Position 6628: 0.0002251459117439449
Position 5389: 0.00020899110347596101
Position 7253: 0.0002066137604456569
Position 936: 0.00020302585669187194
Position 5040: 0.00020238428969244167
Position 5207: 0.00019996186212440354
Position 1092: 0.00016563726024415056
Position 1468: 0.00016501667609058988
Position 6860: 0.0001500337428452401
Position 4908: 0.0001463555258781237
Position 3017: 0.00014555496339598985
Position 1016: 0.00014028682684325846
Position 962: 0.00013774870012351622
Position 2106: 0.00013506761418048205
Position 2271: 0.00013197933076715567
Position 1368: 0.00012350687416703296
Position 6345: 0.0001194192199699959
Position 1280: 0.0001175064213148421
Position 6261: 0.0001170815985366928
Position 4768: 0.00011276034899384118
Position 1225: 0.00011176890336355977
Position 5022: 0.00011053248420501969
Position 5735: 0.00010188540682347059
Position 5001: 7.36363471370704e-05
Position 1994: 7.264339079791904e-05
Position 5229: 6.18563933148117e-05
Position 1004: 5.932278987914652e-05
Position 5056: 5.311572594182863e-05
Position 325: 5.1393110857194613e-05
Position 930: 4.0254429787977666e-05
Position 887: 3.9159801813522874e-05
Position 5042: 3.4167415314147385e-05
Position 2314: 3.301235779678213e-05
Position 1260: 2.9299269139138024e-05
Position 800: 2.5349146338510643e-05
Position 2120: 2.4284994906143327e-05
Position 1231: 2.0153141283834456e-05
Position 4063: 1.8719702652820512e-05
Position 1497: 1.701704136969034e-05
Position 1752: 1.5799442725771068e-05
Position 1339: 1.4746587499783522e-05
Position 2790: 1.375240531685532e-05
Position 2740: 1.3430279070141604e-05
Position 2632: 1.216137041776307e-05
Position 1102: 1.1687813078174313e-05
Position 1048: 1.0934119561324565e-05
Position 975: 9.664517601887816e-06
Position 3505: 7.527726834894492e-06
Position 705: 7.40707268262977e-06
Position 4864: 6.124859273008447e-06
Position 5046: 5.266113888638592e-06
Position 2533: 5.024825083462912e-06
Position 373: 4.960853722551189e-06
Position 1654: 4.944713641118944e-06
Position 6155: 4.673009482060377e-06
Position 551: 4.26017695567747e-06
Position 1381: 4.210071970388494e-06
Position 649: 4.102098777075085e-06
Position 3141: 3.388034882873106e-06
Position 652: 3.3565721001818705e-06
Position 218: 3.206113244224297e-06
Position 715: 3.1231238600383375e-06
Position 2013: 2.6201437804573534e-06
Position 2079: 2.0443559386224497e-06
Position 1679: 1.443138808754863e-06
Position 1537: 1.3393516449986658e-06
Position 1829: 1.0987583275655212e-06
Position 1692: 1.0666828263993337e-06
Position 3168: 8.47752319244073e-07
Position 2167: 7.638444359548199e-07
Position 1840: 6.497838207036237e-07
Position 1546: 4.2323206611817273e-07
Position 5074: 4.190051753207871e-07
Position 1689: 3.346244518973158e-07
Position 1851: 2.971281786572598e-07
Position 2288: 2.0452078592610593e-07
Position 5167: 9.839456112515109e-08
Position 1950: 7.218324453958352e-08
Position 1359: 3.893674895890063e-08
Position 1320: 3.7466358733579383e-08
Position 1676: 2.111737160988401e-08
Position 1754: 1.941772991416179e-08
Position 5139: 5.67868160068375e-09
Position 1559: 6.247202177751282e-10
Position 940: 3.266564865674611e-10
Position 1286: 2.5031325277979643e-10
Position 823: 1.0600977926676478e-10
Position 333: 6.404284184831716e-11
Position 108: 5.0934583744206224e-11
Position 114: 5.081619004167214e-11
