Gene = DHDDS
Position 7312: 0.00969856432824043
Position 1862: 0.009449053601672744
Position 10409: 0.00930491085001586
Position 456: 0.008163628154023387
Position 2089: 0.007838690190278226
Position 2318: 0.007354571507072277
Position 30197: 0.007131985406897981
Position 566: 0.006947151803041033
Position 29265: 0.004450255051607689
Position 605: 0.0041862716954969995
Position 586: 0.004147625276092983
Position 4254: 0.004008212688266772
Position 9923: 0.0035360209277351205
Position 13859: 0.003355642972827158
Position 28300: 0.0030789135238828307
Position 5140: 0.003014094041377134
Position 2342: 0.0029720503477601292
Position 3658: 0.0027935755564521083
Position 1046: 0.002348025407101417
Position 29928: 0.0022809855392948476
Position 5816: 0.0021789819227518393
Position 6065: 0.00205528423000794
Position 3794: 0.0020346378836809493
Position 5772: 0.0019583304311181857
Position 27874: 0.001837347613049199
Position 11845: 0.0017597874543917563
Position 29724: 0.001711880344341828
Position 10850: 0.0016544140402896853
Position 1012: 0.001539058520669926
Position 11739: 0.0011879793286356502
Position 5709: 0.0011764080719186565
Position 11649: 0.0011345505551534317
Position 14318: 0.0011266251861952745
Position 10939: 0.001112843548829723
Position 29075: 0.0010980608434907663
Position 22360: 0.0010812085437847188
Position 2110: 0.0010509456280377622
Position 21053: 0.0010415622280039146
Position 28538: 0.0010050307767012871
Position 2516: 0.000918980632248502
Position 19715: 0.0009171187335192476
Position 16765: 0.0007738915322730885
Position 27889: 0.0007301189325428245
Position 2161: 0.0006361085430526923
Position 2399: 0.0006277129239340552
Position 16788: 0.0005519515983828204
Position 3672: 0.00044863623743462343
Position 4917: 0.00040570317807808753
Position 1907: 0.0003713716802154176
Position 19145: 0.0003648053889295295
Position 16480: 0.00035393792032894746
Position 2104: 0.0003313350358649722
Position 3576: 0.00027024593558806233
Position 1009: 0.0002535184059927915
Position 10245: 0.00024019033445663094
Position 10926: 0.00021721318964332945
Position 260: 0.00018899913527377756
Position 653: 0.00017149605023109957
Position 1174: 0.00016995341392395645
Position 10874: 0.00016821387727210827
Position 22381: 0.00016617760279430743
Position 22311: 0.0001551531046484626
Position 609: 0.0001537739180641336
Position 24062: 0.00015021082333076876
Position 7260: 0.00014938551965612982
Position 1148: 0.00013399412569192065
Position 20284: 0.00011969980050595855
Position 11254: 0.00011895286524007467
Position 20244: 0.00011200457384176395
Position 19195: 9.829144062207694e-05
Position 15628: 9.15446181658374e-05
Position 21619: 9.008893917276521e-05
Position 16334: 8.631137682556699e-05
Position 1903: 7.539619042985545e-05
Position 19121: 7.182985951788165e-05
Position 1401: 6.735027550335136e-05
Position 883: 6.596178538642319e-05
Position 17982: 6.388629804441539e-05
Position 7329: 6.250491235986893e-05
Position 3002: 5.814987763168752e-05
Position 18002: 5.767573261984286e-05
Position 16382: 5.5812634537970914e-05
Position 15385: 4.6710911172853224e-05
Position 19298: 4.584713410760582e-05
Position 9979: 4.495849305023975e-05
Position 18624: 3.911664847255418e-05
Position 18645: 3.786924980411141e-05
Position 486: 3.7687597012765146e-05
Position 20495: 3.72252294757696e-05
Position 1151: 3.3223807689644527e-05
Position 19035: 2.966395657321965e-05
Position 1425: 2.5246704711557594e-05
Position 17070: 2.36847412354733e-05
Position 727: 2.2689298146899976e-05
Position 19711: 2.263663391398108e-05
Position 17439: 2.1714317691154317e-05
Position 16669: 2.1355591513986936e-05
Position 909: 2.0818736318029775e-05
Position 17510: 2.0515623850249115e-05
Position 15886: 2.049672257708303e-05
Position 16838: 1.9448564477473987e-05
Position 366: 1.7643476384290177e-05
Position 15913: 1.6295038546280336e-05
Position 824: 1.5189633791241548e-05
Position 807: 1.4607423506097852e-05
Position 2036: 1.421036684902012e-05
Position 16000: 1.1283818153161214e-05
Position 1991: 1.0340838160921252e-05
Position 17551: 8.604906728292807e-06
Position 237: 8.361828179265658e-06
Position 856: 7.990706866601618e-06
Position 281: 7.768065969458646e-06
Position 741: 7.661384049264507e-06
Position 1014: 7.551319624661618e-06
Position 410: 7.280056177410688e-06
Position 17230: 6.6188539097803535e-06
Position 403: 6.218989504026072e-06
Position 760: 5.2199513231959455e-06
Position 15424: 4.64687364469036e-06
Position 15807: 4.293432267032289e-06
Position 16269: 4.204751951965908e-06
Position 15595: 4.201027541490624e-06
Position 284: 4.0339265350117744e-06
Position 480: 3.929937542752349e-06
Position 1086: 3.8650381359053565e-06
Position 11008: 3.781289263368476e-06
Position 770: 3.5236689694133616e-06
Position 273: 3.2209013450116328e-06
Position 183: 2.3874329026784056e-06
Position 14228: 1.888907791899878e-06
Position 1883: 1.8728032802613623e-06
Position 14417: 1.78993422868214e-06
Position 287: 1.4926189139501844e-06
Position 161: 1.1246807700669174e-06
Position 1614: 1.086840462795486e-06
Position 200: 8.127129530747598e-07
Position 195: 5.690628985350191e-07
Position 144: 5.485027805033268e-07
Position 11367: 5.180157974193414e-07
Position 15070: 3.800069648160902e-07
Position 118: 3.759286256392336e-07
Position 215: 3.1741236307476853e-07
Position 368: 2.4511513694033124e-07
Position 304: 2.241765330922713e-07
Position 10116: 1.9619003224167925e-07
Position 1180: 1.9561371218750158e-07
Position 296: 1.832380975680949e-07
Position 206: 1.3655330096478127e-07
Position 121: 1.2382393543557093e-07
Position 612: 1.2082875669565918e-07
Position 324: 9.65905811044679e-08
Position 15143: 8.608236091223949e-08
Position 138: 7.467873412104598e-08
Position 212: 5.1397624077388835e-08
Position 164: 4.543370806692773e-08
Position 15937: 4.330239164975901e-08
Position 629: 4.2778256628618424e-08
Position 321: 4.104913039974849e-08
Position 693: 4.068139520395475e-08
Position 107: 3.134818294964409e-08
Position 291: 3.097112371728801e-08
Position 91: 2.9798303963217036e-08
Position 614: 2.782666051202601e-08
Position 185: 2.4002375911387674e-08
Position 792: 2.341967718282615e-08
Position 337: 1.8293434240478652e-08
Position 168: 1.550868251621576e-08
Position 416: 1.426640293565968e-08
Position 219: 1.212599068484065e-08
Position 347: 9.222860168912163e-09
Position 861: 5.735255723061515e-09
Position 352: 4.408434336403684e-09
Position 96: 3.565555905932756e-09
Position 130: 3.394177117043821e-09
Position 888: 3.124835983520976e-09
Position 178: 3.1019105263504694e-09
Position 1220: 7.419022263690834e-10
Position 1063: 4.6157855183560324e-10
Position 333: 6.931987865915783e-11
Position 340: 4.082958901471428e-11
Position 774: 2.6537181163423506e-11
Position 784: 1.7053880046335736e-11
Position 421: 1.1848835760165251e-12
Position 669: 5.242647406694463e-13
