Gene = PRUNE
Position 22193: 0.0001741973684349272
Position 19085: 0.00016998385633256352
Position 18292: 0.00015365065388089672
Position 18772: 0.00015273585733706886
Position 19465: 0.0001324429432158577
Position 22215: 0.00013018257723690086
Position 2220: 0.0001296298111241103
Position 18651: 0.00012194316823904328
Position 1174: 0.00011283249158067546
Position 2980: 0.00011159891396072557
Position 2498: 0.00011139563636296299
Position 23154: 0.00011128735780250761
Position 2944: 0.00010193341607847403
Position 3923: 9.570015051756778e-05
Position 21073: 8.952649840581274e-05
Position 332: 8.527355654076202e-05
Position 20710: 7.917793507050055e-05
Position 108: 7.679743086310541e-05
Position 20562: 7.41075491604293e-05
Position 22245: 6.940010589119885e-05
Position 1904: 6.769680107379436e-05
Position 19783: 5.9817111181589116e-05
Position 20550: 5.9682323208132006e-05
Position 12256: 5.7876015849722345e-05
Position 2906: 5.136273095392656e-05
Position 11395: 4.0189536651819985e-05
Position 18195: 3.921219022161179e-05
Position 128: 3.8134273745218175e-05
Position 20209: 3.719114284043044e-05
Position 537: 2.9002544288620923e-05
Position 18993: 2.7144512904316746e-05
Position 1023: 2.2616444205919364e-05
Position 1201: 1.4613898237216854e-05
Position 194: 1.3034070759864015e-05
Position 19185: 1.2825640644207558e-05
Position 968: 1.2671242576139556e-05
Position 19026: 1.176220313015399e-05
Position 476: 1.1304304746826218e-05
Position 173: 9.522942814557856e-06
Position 19088: 8.908039979389262e-06
Position 1270: 7.352589789882388e-06
Position 19199: 6.771383572815529e-06
Position 16862: 5.974595388075982e-06
Position 542: 5.693464981763625e-06
Position 1650: 5.604731387350276e-06
Position 21719: 5.489107929089166e-06
Position 2011: 4.5814390308540305e-06
Position 687: 4.579039998704062e-06
Position 438: 4.499353222765117e-06
Position 809: 4.45807401134539e-06
Position 1404: 4.250305308052596e-06
Position 718: 4.191252402791198e-06
Position 21639: 4.104525619026548e-06
Position 1937: 3.7973543104471838e-06
Position 21665: 3.4844434691083987e-06
Position 21550: 3.464296595918412e-06
Position 353: 3.4618278940626773e-06
Position 1576: 3.34449263306293e-06
Position 222: 3.200637812817719e-06
Position 749: 2.9740464477315432e-06
Position 1595: 2.8713881046091723e-06
Position 1085: 2.762842110334146e-06
Position 1168: 2.632091925461403e-06
Position 1417: 2.3875069771785285e-06
Position 753: 2.304863126427206e-06
Position 1109: 2.1350495125778306e-06
Position 2442: 1.5422046651961569e-06
Position 346: 1.4509818967170057e-06
Position 1725: 1.3929187702466703e-06
Position 1793: 1.3195736322110617e-06
Position 20131: 9.317079140351695e-07
Position 785: 8.872140588974604e-07
Position 18544: 8.82723484930151e-07
Position 2216: 8.342611598297837e-07
Position 19402: 5.587044428622667e-07
Position 363: 5.054186746076456e-07
Position 440: 3.494908971603793e-07
Position 291: 3.0207630664960503e-07
Position 22272: 2.0438388092371603e-07
Position 22108: 1.9295829414454046e-07
Position 1708: 1.8817899472065517e-07
Position 18490: 1.8422915564544142e-07
Position 17585: 1.1094534534470105e-07
Position 18493: 1.009132266777909e-07
Position 349: 8.455774325527947e-08
Position 18519: 7.591179225208398e-08
Position 21475: 1.5976886432086642e-08
Position 881: 3.2993703261856714e-11
Position 450: 1.437224809669117e-11
Position 356: 1.3716517915274769e-11
Position 161: 8.643665452435027e-12
Position 648: 5.706481426813172e-12
