Gene = TBCA
Position 639: 1.6675531003201282e-10
Position 194: 7.847190009490199e-11
Position 45: 1.2550914201046863e-13
Position 361: 5.4168197010612485e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6698: 0.37090620236895777
Position 19196: 0.22552719906378255
Position 8547: 0.1667491744688687
Position 6733: 0.08954236205001023
Position 12301: 0.08500231210503464
Position 6600: 0.08281403223297007
Position 13925: 0.07001361095822102
Position 2143: 0.06439593653865266
Position 4685: 0.060558763391890515
Position 17306: 0.049117028949551736
Position 6157: 0.04291649035768268
Position 13120: 0.029430840796307044
Position 16273: 0.02933421075141874
Position 8236: 0.027832387767724547
Position 13693: 0.027153101877152034
Position 7641: 0.0261201906373598
Position 15119: 0.02041040409504225
Position 11173: 0.020212236221905447
Position 8308: 0.01870016268909095
Position 9303: 0.018448927721494677
Position 7193: 0.01723736239612525
Position 1692: 0.016589743266912364
Position 5241: 0.015599598127013635
Position 5635: 0.015100381726643774
Position 17085: 0.014772478253226447
Position 6702: 0.014452761562894689
Position 6230: 0.013854527014157535
Position 11419: 0.011989118115267594
Position 16139: 0.010461433043774396
Position 10993: 0.010108534786351016
Position 7115: 0.00883578620087263
Position 11131: 0.008221542773720395
Position 13510: 0.007456991561267877
Position 9427: 0.006820752402679159
Position 7149: 0.005788041164055657
Position 4573: 0.005670001310424339
Position 7537: 0.00558924480421445
Position 12480: 0.004861973413621079
Position 3725: 0.004278022146099119
Position 14245: 0.00415489594315448
Position 10487: 0.003874018473310113
Position 11219: 0.0038394027998308817
Position 7905: 0.003668943869450223
Position 3898: 0.0031343455917846037
Position 2856: 0.0029121676372880485
Position 1273: 0.002625815070957024
Position 8242: 0.002444239484770199
Position 9386: 0.002288454109309709
Position 4363: 0.002241776503200409
Position 977: 0.002190278914825948
Position 7786: 0.002062295924064627
Position 842: 0.0019002996496500367
Position 3939: 0.0018447717229369393
Position 1248: 0.001836919575693514
Position 12274: 0.0017255503697133938
Position 6093: 0.0017217023046648984
Position 6115: 0.0016385581563315335
Position 10038: 0.0016097363827516503
Position 8462: 0.0014244663138881942
Position 6949: 0.0013819170427485717
Position 8054: 0.0013304000617897075
Position 2533: 0.0012300715057588524
Position 4196: 0.0011749931118472904
Position 735: 0.0011345764504954808
Position 2449: 0.0010495223398068057
Position 4346: 0.0009955159026046054
Position 7024: 0.0009743285677803108
Position 1197: 0.0009130894362256481
Position 3199: 0.0008914593870929194
Position 7282: 0.0008733066843248228
Position 6919: 0.0008490795465498995
Position 1391: 0.0008414363947595319
Position 7610: 0.000830713693439203
Position 10541: 0.0007823559975834918
Position 926: 0.0007516659903408256
Position 3988: 0.0007237583234072136
Position 3852: 0.0006918899432268542
Position 1967: 0.0006581572566866763
Position 7487: 0.0006360109967438159
Position 2670: 0.0005825030681904176
Position 3400: 0.0005519943354331871
Position 4554: 0.0005283967309194305
Position 739: 0.0005226367642106532
Position 698: 0.0004595813424266535
Position 812: 0.00042718704552911925
Position 5754: 0.0004150934571809931
Position 797: 0.00039053040407573857
Position 2608: 0.0003754460238964249
Position 5749: 0.00037107386450367614
Position 3274: 0.0003673736809737984
Position 5107: 0.0003616986499298125
Position 5398: 0.0003587443326932932
Position 7758: 0.0003534317330725219
Position 5267: 0.00033211911240177194
Position 5658: 0.000332078060248676
Position 5655: 0.0003270173528854858
Position 7351: 0.00031526517809604205
Position 3926: 0.0002983256626190062
Position 1125: 0.00028872391230576783
Position 5687: 0.00022013800808422877
Position 6897: 0.00021354795420524346
Position 860: 0.00021013446652498656
Position 3513: 0.00017375285621032776
Position 1061: 0.00016488219845701792
Position 4225: 0.00015048539606921587
Position 800: 0.00014558360137132304
Position 4248: 0.00013574113832312307
Position 4454: 0.00013404454184635765
Position 2434: 0.0001311916696184327
Position 5401: 0.0001135681320638214
Position 399: 0.00010012531431112249
Position 4853: 9.476501327061286e-05
Position 288: 9.194214173414002e-05
Position 5086: 8.24338010863623e-05
Position 1159: 7.88413597715602e-05
Position 2392: 7.847713934794757e-05
Position 2175: 7.786959756483424e-05
Position 5051: 7.647790499403602e-05
Position 3667: 6.528234453789809e-05
Position 2004: 5.576279655093514e-05
Position 3145: 5.529672571075554e-05
Position 3103: 4.846535400903784e-05
Position 3311: 4.6735189806551666e-05
Position 3219: 4.6511435226036846e-05
Position 3249: 4.5811159973179376e-05
Position 1604: 4.206020374654492e-05
Position 670: 4.112951724303162e-05
Position 624: 4.1126453141915185e-05
Position 2118: 3.367451144613876e-05
Position 1467: 3.245869624373873e-05
Position 2478: 3.076575606139513e-05
Position 1811: 2.54662616505437e-05
Position 981: 2.5030273120521116e-05
Position 342: 2.2166269782247853e-05
Position 576: 2.157295499471138e-05
Position 866: 2.1559162563714566e-05
Position 2650: 1.992789514668209e-05
Position 760: 1.956687353681535e-05
Position 2777: 1.870137600452034e-05
Position 2610: 1.791103691169346e-05
Position 891: 1.7244001217934363e-05
Position 1050: 1.503812481643626e-05
Position 440: 1.3395057845272158e-05
Position 1610: 1.2776777466845495e-05
Position 1626: 1.1690342225720883e-05
Position 1162: 9.582249202056086e-06
Position 1632: 7.730476270365133e-06
Position 1253: 7.648501423657963e-06
Position 1013: 7.320588242920726e-06
Position 1749: 6.562479768678442e-06
Position 1878: 6.128796785532909e-06
Position 1779: 5.669057717646429e-06
Position 1299: 4.140055495091006e-06
Position 2694: 3.6572536138276116e-06
Position 1288: 3.415137314008276e-06
Position 1555: 3.0260060250854115e-06
Position 1582: 2.9442795316195062e-06
Position 906: 2.4613711355083187e-06
Position 762: 1.9761775241819906e-06
Position 1092: 1.559867509312584e-06
Position 2858: 1.2637021545906442e-06
Position 573: 9.955665318139776e-07
Position 750: 8.877678601676368e-07
Position 2675: 7.161627375198643e-07
Position 2548: 7.055020500492516e-07
Position 590: 2.726210901416454e-07
Position 1096: 2.2937821322393718e-07
Position 2515: 2.1686304812223558e-07
Position 1205: 1.4787597991837294e-07
Position 707: 1.0409093951645767e-07
Position 267: 7.722421512757906e-08
Position 334: 3.585794859966788e-08
Position 937: 2.926143372383175e-08
Position 537: 2.467755505078853e-08
Position 631: 2.4245833807178277e-08
Position 585: 2.225051697019707e-08
Position 956: 2.0916499023959363e-08
Position 985: 1.7077219861790725e-08
Position 305: 5.0582314103224884e-09
Position 994: 4.9536106271684445e-09
Position 401: 3.2481381645510224e-09
Position 1657: 1.4559857417043842e-09
Position 1571: 1.426663946063455e-09
Position 1587: 1.338173814429146e-09
Position 869: 1.1886545065852947e-09
Position 770: 1.1294052484813974e-09
Position 313: 1.0920255040342517e-09
Position 249: 8.890904888291802e-10
Position 548: 4.872100610557957e-10
Position 1306: 2.2938413597010476e-10
Position 232: 2.2375978623696797e-10
Position 1349: 1.1174111807147905e-10
