Gene = PSMA5
Position 15773: 0.002228001246107908
Position 15383: 0.0021428314472191146
Position 14901: 0.0018046452719605803
Position 15041: 0.0016580084889112883
Position 16102: 0.0015431751900715713
Position 19779: 0.0014937189929485088
Position 910: 0.0014846720767195448
Position 1882: 0.001482572311574171
Position 1030: 0.0011675148218580798
Position 808: 0.0009312593551093755
Position 35: 0.0008543817315389142
Position 358: 0.0007931986804380753
Position 2079: 0.0007826232283432892
Position 10483: 0.0005058860524330099
Position 4320: 0.0004506854510564551
Position 2016: 0.000439857251203896
Position 2561: 0.0004086307415823464
Position 3976: 0.00039500602222344546
Position 2239: 0.00030159109787696096
Position 18929: 0.0002632032385841198
Position 21159: 0.00025664679626534
Position 121: 0.0001253243173157986
Position 741: 6.764463321104948e-05
Position 69: 5.369088725370902e-05
Position 16388: 4.1006847602734744e-05
Position 14281: 4.078262218767446e-05
Position 16698: 3.1778011898954816e-05
Position 737: 1.5964321553569397e-05
Position 54: 1.4812494820035501e-05
Position 15599: 3.987199996219914e-06
Position 14279: 3.875248025686305e-06
Position 15349: 1.5207283400859885e-06
Position 422: 5.684876751000672e-07
Position 131: 5.021947364745049e-07
Position 462: 4.134678416358202e-07
Position 23: 3.0569268545642104e-07
Position 634: 2.856649710876886e-07
Position 373: 1.7842146024908855e-07
Position 129: 1.1343237936165944e-07
Position 176: 9.751575536375651e-08
Position 477: 6.031476775019224e-08
Position 260: 4.6490645652960565e-08
Position 479: 3.822229654760554e-08
Position 459: 2.6311741946084386e-08
Position 570: 6.357918983447438e-09
Position 236: 2.8873601503672336e-10
Position 834: 1.0670883034455828e-10
Position 249: 3.0680004899904594e-11
Position 201: 1.867583445071933e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14166: 0.9853583809164376
Position 10309: 0.9263741801713096
Position 16336: 0.8873751250331223
Position 15237: 0.870255968860309
Position 11446: 0.6648214068285886
Position 24260: 0.5523182527959032
Position 10987: 0.5088847587584896
Position 4424: 0.37284510571181456
Position 14415: 0.3348411890844121
Position 13215: 0.3054591591902253
Position 20996: 0.2964420358213986
Position 25402: 0.29230897612726886
Position 14379: 0.2805063301753377
Position 11786: 0.2012928514112238
Position 10819: 0.19645071655385185
Position 10876: 0.19339191920833423
Position 23823: 0.15402978271007065
Position 11000: 0.09115713918436577
Position 16309: 0.07125622999459127
Position 24939: 0.06460821645754862
Position 21092: 0.05881535744243273
Position 25220: 0.05646327011193892
Position 16092: 0.05601571743232933
Position 3351: 0.05588613263883416
Position 11709: 0.05161591853840783
Position 147: 0.047879040585408456
Position 11738: 0.045632695602668215
Position 11768: 0.0446399979183473
Position 10606: 0.04203575797931449
Position 4450: 0.040839662627214335
Position 21061: 0.04030693568993448
Position 213: 0.04001133389487977
Position 904: 0.037848298501972244
Position 11332: 0.03741775725663362
Position 11893: 0.03437334339023208
Position 12864: 0.032898816373943165
Position 3968: 0.03116875194583319
Position 26825: 0.03105669202562338
Position 5981: 0.028119476838123457
Position 10843: 0.027140745000814166
Position 13137: 0.024970553750738103
Position 11036: 0.023146288647470446
Position 15124: 0.02120719051140545
Position 22724: 0.020938147411136112
Position 15085: 0.02074651260197012
Position 13313: 0.019818310339538615
Position 14810: 0.019816242422021218
Position 15736: 0.019470479916513645
Position 22406: 0.016875964437694957
Position 24408: 0.01633388612680293
Position 15143: 0.015434401285532707
Position 11608: 0.014960524403480719
Position 6790: 0.014869577309713602
Position 8732: 0.014005750023887978
Position 15662: 0.013374382851728685
Position 16257: 0.012429812337168526
Position 14434: 0.011983800017382359
Position 15271: 0.01161738285822237
Position 14135: 0.011388506226182482
Position 9771: 0.011137822426495757
Position 15981: 0.009764891688591255
Position 22748: 0.009545625703565897
Position 26048: 0.009303861521827725
Position 19685: 0.008567244929952752
Position 834: 0.007234693937944122
Position 8943: 0.006919938049295431
Position 16803: 0.0064180867170201645
Position 24555: 0.006109362909037713
Position 5785: 0.006065012450300863
Position 950: 0.005749483854207956
Position 870: 0.005718970445737229
Position 3948: 0.005615306800498095
Position 16282: 0.0050702836244893995
Position 15860: 0.004793764522919391
Position 21744: 0.004734172982463077
Position 15169: 0.004594265680585775
Position 191: 0.004222051051151484
Position 16740: 0.0041659507896441485
Position 6876: 0.004082493779768198
Position 773: 0.004012921971253028
Position 907: 0.00396556660051765
Position 15642: 0.0038983072673261345
Position 15799: 0.0038834981292895886
Position 217: 0.003712810328600049
Position 11790: 0.0037015122155618753
Position 13468: 0.00331323992993442
Position 5959: 0.003265130030410281
Position 8144: 0.0032614980687313906
Position 15060: 0.0031648728089673788
Position 14815: 0.0030477578105287647
Position 15214: 0.0030379390157461435
Position 15478: 0.0030305313531900926
Position 17303: 0.0030267923154112825
Position 5915: 0.0028828188894248668
Position 23254: 0.0027219981622291114
Position 980: 0.0024491318741898757
Position 3310: 0.002440712516795066
Position 20316: 0.002360230124742772
Position 15769: 0.002258936618526744
Position 19650: 0.0021458265818404473
Position 14241: 0.002099066027840602
Position 16355: 0.0020941747892229655
Position 15842: 0.0020295662246982023
Position 20171: 0.001889803180321639
Position 20527: 0.0018152986475604347
Position 22569: 0.0016086257794534747
Position 14513: 0.0014499770385111097
Position 22047: 0.0013910450355438656
Position 805: 0.0013703214915732462
Position 18281: 0.0013339199065271667
Position 14856: 0.0011664474018380565
Position 15190: 0.001074327276740251
Position 20376: 0.0010690239735958698
Position 725: 0.0010343988817886405
Position 15302: 0.0010230270533435031
Position 16352: 0.001018907941503967
Position 14354: 0.0009935392830922852
Position 741: 0.0009749066488658661
Position 855: 0.0009431280069983268
Position 4454: 0.0009381781908101591
Position 14138: 0.0009275116350102413
Position 21463: 0.0009144785226272289
Position 20440: 0.0008826922874058147
Position 4334: 0.0008679428619703421
Position 20457: 0.0007821469586091628
Position 14876: 0.000734211763657265
Position 20215: 0.0007021566995429806
Position 3888: 0.0006988758352093708
Position 1881: 0.0006751741528136449
Position 777: 0.0006344499826846867
Position 20118: 0.0006245802169596516
Position 19711: 0.0006082210798188492
Position 11368: 0.000594142578404625
Position 1909: 0.0005473063267335407
Position 16604: 0.0005443248960063057
Position 17948: 0.0005366577058210263
Position 18900: 0.00048656946795831837
Position 14933: 0.00046813496474391533
Position 19632: 0.00045665718109496207
Position 4240: 0.0004506854510564551
Position 15103: 0.00042464495972700274
Position 19493: 0.00039083081916854777
Position 1768: 0.00036331408055928564
Position 11653: 0.000322881056527737
Position 2107: 0.00030159109787696107
Position 14983: 0.00027706610165192746
Position 2446: 0.00027048040578945073
Position 551: 0.0002674479160780013
Position 18187: 0.0002452330553014124
Position 14917: 0.00021088794875259202
Position 14891: 0.00019453120340894397
Position 16495: 0.00019380664139059318
Position 1739: 0.00018286305734862304
Position 14760: 0.00018219738559975676
Position 1742: 0.00015550631773746004
Position 15560: 0.00015146642509437425
Position 18829: 0.00014828447464556397
Position 3130: 0.00014750527028833564
Position 16655: 0.00014696637955167926
Position 14648: 0.00014595209196601114
Position 16630: 0.00014234489910796094
Position 15599: 0.00014219228859394583
Position 15091: 0.00013923659786342608
Position 2484: 0.00013815033579289576
Position 19505: 0.00012807028284128472
Position 1819: 0.0001040594858101785
Position 13992: 9.639178513994413e-05
Position 709: 9.072201764909847e-05
Position 919: 5.478683272749304e-05
Position 634: 4.14078709026242e-05
Position 16928: 3.97663769878542e-05
Position 392: 3.516199269327546e-05
Position 15501: 1.3076965861862239e-05
Position 15036: 1.172636758275887e-05
Position 15452: 5.027189809922636e-06
Position 13732: 4.521625228260807e-06
Position 462: 2.7000166942998698e-06
Position 442: 2.1236516531726096e-06
Position 465: 2.0698375759085505e-06
Position 249: 1.95632814362598e-06
Position 16606: 1.934773075089971e-06
Position 16538: 1.5671852613983056e-06
Position 14449: 1.4698809074545642e-06
Position 156: 9.862259411724247e-07
Position 311: 7.956578164088379e-07
Position 14431: 7.558421113034024e-07
Position 484: 5.422541808123784e-07
Position 565: 5.099240226302438e-07
Position 347: 4.758656800396126e-07
Position 15419: 4.520591548501509e-07
Position 308: 4.4343798395906454e-07
Position 578: 3.337941928902346e-07
Position 350: 2.616005303934264e-07
Position 279: 2.3775521730623406e-07
Position 15426: 2.1150633045697575e-07
Position 496: 6.482155718160796e-08
Position 641: 4.104864079139926e-08
Position 493: 4.090344167901629e-08
Position 538: 1.2168763988200942e-08
Position 448: 1.0564012536585178e-08
Position 286: 3.4558138372641155e-09
Position 283: 3.1304530071559935e-10
