Gene = CHCHD4
Position 184: 8.066285869737518e-08
Position 517: 6.60689446674151e-08
Position 647: 5.261355679491641e-08
Position 1010: 4.0807243067866554e-08
Position 622: 2.3322605362511718e-08
Position 655: 1.7076360636461208e-08
Position 578: 1.2142209802117246e-08
Position 515: 6.6576182303884285e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8333: 0.9804832082653906
Position 11663: 0.5967119413835816
Position 2771: 0.4262253036931586
Position 2828: 0.4012624994491335
Position 9660: 0.1835866846053278
Position 11775: 0.183154125458915
Position 3763: 0.15301565099450984
Position 9501: 0.06982956579592536
Position 7196: 0.05367840359086948
Position 10866: 0.04752336223058454
Position 11490: 0.04636967144935963
Position 12513: 0.0442084858134198
Position 9417: 0.04208918339891175
Position 12211: 0.038781608172578516
Position 2428: 0.038505668354604186
Position 7119: 0.03837637466455363
Position 8519: 0.03599284665221294
Position 6605: 0.03509429712730389
Position 9234: 0.03389681460235825
Position 2839: 0.031741822689244574
Position 6584: 0.031107378180466855
Position 5544: 0.029896592734337483
Position 10275: 0.02861319243313379
Position 5672: 0.02660653393168807
Position 3814: 0.02162807234534858
Position 6061: 0.016144138742815006
Position 9266: 0.015659799030427232
Position 6708: 0.014807683304625462
Position 10329: 0.014693360019368582
Position 12336: 0.014039256116719936
Position 9552: 0.013515220446644587
Position 11827: 0.012427166218419479
Position 10777: 0.012006064354186434
Position 10245: 0.009743697798899779
Position 744: 0.009057804709197228
Position 6494: 0.008809595642675272
Position 954: 0.008095435481111692
Position 8186: 0.00779376108488398
Position 5249: 0.0077221634256347685
Position 4806: 0.0070935963778211665
Position 11114: 0.00700802718277818
Position 9399: 0.006338161633738322
Position 2912: 0.006076800296249657
Position 2409: 0.006072890953149113
Position 907: 0.005796000260519657
Position 8366: 0.005340742702375611
Position 3566: 0.005013925817903506
Position 199: 0.00441434680591064
Position 9045: 0.003922924613694414
Position 887: 0.003913002383441037
Position 3336: 0.003910646387312195
Position 9133: 0.003590835145063856
Position 9799: 0.003582266179235324
Position 607: 0.0033414121377368894
Position 8363: 0.0032064093244927342
Position 6428: 0.0029767288937816608
Position 9017: 0.0029674831742892787
Position 1617: 0.0028424733469935813
Position 4944: 0.0027422405596599594
Position 8591: 0.0023528269271891515
Position 6646: 0.0022816163159455186
Position 5800: 0.002257615065061778
Position 9630: 0.002153326193015537
Position 3859: 0.0020641056965748916
Position 1843: 0.0018512023869334448
Position 9878: 0.0018070256979389361
Position 4824: 0.0017575361972226443
Position 11864: 0.0017208899898678571
Position 3820: 0.0015737524431859527
Position 11141: 0.0015700055472736515
Position 11069: 0.001488182817229515
Position 4727: 0.0014444650712041843
Position 2847: 0.0014156313559137534
Position 1543: 0.0013448187321028094
Position 2281: 0.001303554585602138
Position 3582: 0.001235068776131679
Position 2387: 0.0012169842780212342
Position 1000: 0.0012152414129837092
Position 4846: 0.0011952742329806516
Position 9451: 0.001108212144926818
Position 2782: 0.0010288316436225494
Position 11635: 0.0010006372282157935
Position 2334: 0.000909848627300536
Position 9074: 0.0008982175944948166
Position 8798: 0.0008921362918436689
Position 9001: 0.0008676080730328078
Position 2307: 0.0008142299861463106
Position 11049: 0.0007829189585262411
Position 4669: 0.000755494815496414
Position 2705: 0.0006926211239067091
Position 4828: 0.0006825919756559201
Position 8132: 0.0006003101819268543
Position 4681: 0.0005984899720101716
Position 1696: 0.000597348240178599
Position 10620: 0.000576707451962963
Position 9533: 0.0005373351132527441
Position 8833: 0.0005330466276394957
Position 707: 0.000491264506739695
Position 8114: 0.0004517219135061454
Position 2449: 0.0004443354724825314
Position 1916: 0.00033742872641874793
Position 8616: 0.0003254360527286405
Position 9293: 0.00032156891317764076
Position 9691: 0.0003038074993351042
Position 9077: 0.00028909426170125766
Position 9627: 0.000252571290315168
Position 924: 0.00022468943307310857
Position 8977: 0.00022037649813621112
Position 2139: 0.0001553103562292211
Position 890: 0.00015194233267283846
Position 6568: 0.0001431973511769862
Position 622: 0.00012155953368135007
Position 3608: 0.00011652718361847548
Position 3163: 0.00011548081308048368
Position 3506: 0.00011269893067951167
Position 2250: 0.00011095639647614124
Position 8557: 0.00010142863920286604
Position 2430: 9.557672315597452e-05
Position 3838: 8.740400951143266e-05
Position 2566: 7.925524255960241e-05
Position 914: 7.74758780279925e-05
Position 8574: 7.653252398386612e-05
Position 766: 7.511783192666194e-05
Position 3548: 7.45249873550698e-05
Position 7795: 7.428198748337387e-05
Position 799: 6.845848839116407e-05
Position 4548: 6.585339671395496e-05
Position 1608: 6.499136744889893e-05
Position 8721: 6.23046296389023e-05
Position 3017: 5.855163202306999e-05
Position 1094: 5.07049794348855e-05
Position 770: 4.562290659757818e-05
Position 1638: 4.3205594035013546e-05
Position 463: 3.6522362993560456e-05
Position 447: 3.345251437377178e-05
Position 661: 3.2341698744429926e-05
Position 3611: 3.166253147531189e-05
Position 3511: 3.056022610136922e-05
Position 1947: 2.3021621481208844e-05
Position 1620: 2.1765598498700207e-05
Position 1382: 2.1236684996672585e-05
Position 1176: 1.9662486821210716e-05
Position 8648: 1.8176140397942374e-05
Position 5346: 1.7897158113304105e-05
Position 8551: 1.3159025772986122e-05
Position 8945: 7.5801447752973475e-06
Position 9468: 1.042891563412508e-06
Position 8766: 3.55533040339585e-07
Position 8593: 3.126925730790835e-07
Position 638: 1.668558394126466e-08
Position 719: 1.5017696220668168e-08
Position 2584: 8.484591942221601e-09
Position 8524: 6.106407615551328e-09
