Gene = SNRPE
Position 340: 2.6050224551863634e-07
Position 863: 2.0925037352409796e-07
Position 125: 1.6101779688659806e-07
Position 537: 1.4577538253988456e-07
Position 360: 1.2292944762167256e-07
Position 167: 9.196140022912448e-08
Position 139: 8.634951180509923e-08
Position 92: 5.9285645152890216e-08
Position 394: 3.19807454141127e-08
Position 188: 1.2896360469600939e-10
Position 616: 8.816875739375779e-11
Position 128: 4.1898700296945773e-13
