Gene = ZRANB2
Position 3123: 1.123328263575888e-07
Position 228: 1.0401428168027922e-07
Position 2987: 8.764323978092779e-08
Position 684: 8.140745901973332e-08
Position 12: 8.117630784614643e-08
Position 3067: 6.849804371718243e-08
Position 126: 6.20006449104806e-08
Position 2992: 1.8089134312985788e-08
Position 3110: 1.5399331157582312e-09
Position 3274: 1.5947754672494835e-10
Position 564: 1.1984891747875037e-13
Position 249: 7.525848415669325e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 8748: 0.9905123982952642
Position 2731: 0.977603458515372
Position 2588: 0.9604358066958048
Position 11934: 0.9274026845967959
Position 10300: 0.8779045807473271
Position 9300: 0.7624887979824017
Position 14362: 0.7090068308943765
Position 9041: 0.7087268852295855
Position 16159: 0.6384455126749746
Position 9883: 0.4043109481037036
Position 2913: 0.31586488858253
Position 4419: 0.22647074104999548
Position 458: 0.2169875153178086
Position 5461: 0.20379975934475442
Position 4388: 0.1827623738690327
Position 265: 0.18214352543231282
Position 14407: 0.17712731986619654
Position 13962: 0.1454931927332854
Position 5302: 0.13855304885981992
Position 17668: 0.09934189036491174
Position 4425: 0.08745283941651642
Position 11870: 0.07124275243438898
Position 5504: 0.0702535179094325
Position 2096: 0.0649338663675814
Position 17347: 0.06376355672318355
Position 2127: 0.054761413636221765
Position 4832: 0.05433886777346917
Position 16782: 0.05327363179125962
Position 10254: 0.04787264835992975
Position 14751: 0.046612349015328965
Position 5657: 0.03859022252413593
Position 10350: 0.03499920135894554
Position 9101: 0.03154762850927571
Position 14151: 0.03108492099869345
Position 17557: 0.030758766505154383
Position 4544: 0.030633920543601707
Position 16476: 0.028354300330111888
Position 12912: 0.02272120776303263
Position 6163: 0.02234621327447334
Position 14917: 0.021915726871032444
Position 5280: 0.021246569144240498
Position 1807: 0.018475058306597476
Position 6323: 0.017999353802323696
Position 2020: 0.017895839050691732
Position 15948: 0.017795197024465352
Position 16661: 0.015341215731168808
Position 12134: 0.01458015841140924
Position 3038: 0.012697410360247937
Position 301: 0.012090176619821156
Position 15036: 0.01179445902768863
Position 14772: 0.011615931773905004
Position 9248: 0.011394168168661187
Position 13914: 0.01002786185327719
Position 3168: 0.008961026214185354
Position 14446: 0.008238151046989287
Position 5309: 0.0077796580321961625
Position 15767: 0.007661195548654511
Position 17617: 0.0069327051746059494
Position 2733: 0.006721289813233732
Position 2436: 0.006350305935917126
Position 12592: 0.006335395935980866
Position 4264: 0.006108384830220621
Position 9474: 0.005640348924395082
Position 2701: 0.005115917061166652
Position 9400: 0.004716066866579994
Position 16089: 0.004678511260955198
Position 3067: 0.004547413453395266
Position 271: 0.004496289232047824
Position 14801: 0.004486288320610577
Position 793: 0.0043951286154920825
Position 9324: 0.004287823353475685
Position 16056: 0.004047601335255174
Position 4319: 0.003820667046273273
Position 14693: 0.0037698234710802523
Position 981: 0.003702164316333396
Position 17538: 0.003687221356693065
Position 856: 0.003435112359537844
Position 14186: 0.0033813241077941788
Position 189: 0.003356484172193852
Position 14440: 0.0031991086518007006
Position 9009: 0.0031464903212566372
Position 1326: 0.003133366539405598
Position 14438: 0.003018237760918292
Position 8980: 0.0027880652572413065
Position 4233: 0.002680060949011256
Position 15544: 0.0026284700855643255
Position 939: 0.0026223550913367652
Position 14208: 0.0023063490971384037
Position 12564: 0.0022544753799649264
Position 1827: 0.0022212952613572634
Position 10907: 0.0020833830886936113
Position 1436: 0.0020367574803610705
Position 10095: 0.0019290266428012117
Position 10891: 0.0018856862761307807
Position 15241: 0.0017614756554321044
Position 1461: 0.0017610053029211558
Position 15737: 0.001746684820940426
Position 162: 0.0017074858279443944
Position 16555: 0.001685205857505266
Position 17708: 0.0016769339745967404
Position 17646: 0.0016596854399880583
Position 221: 0.001658972811953758
Position 2293: 0.0016443094264411233
Position 2960: 0.001638934711380633
Position 9515: 0.0016115208493120035
Position 5345: 0.00153125237060727
Position 9067: 0.0015147595742172923
Position 9426: 0.0014894957898749343
Position 1349: 0.00145562587954374
Position 17088: 0.0014029357284218035
Position 1561: 0.0013699848099219178
Position 2221: 0.0013447632484273175
Position 14260: 0.0013330824276772514
Position 12198: 0.0013011941143590924
Position 14967: 0.0011964676808020112
Position 1391: 0.0011493400805240753
Position 11886: 0.0011122143643980367
Position 9056: 0.001104474130342598
Position 14383: 0.0010405920827789748
Position 2885: 0.001039657355189567
Position 1376: 0.0010328003806833604
Position 238: 0.000992250814624436
Position 13634: 0.0009886940526415667
Position 732: 0.0009332291583164376
Position 8949: 0.0009326753187314607
Position 15696: 0.0009285489680231098
Position 1670: 0.0009031430165311215
Position 4884: 0.0009020749107000942
Position 550: 0.000843194519226739
Position 15480: 0.0008357298780818436
Position 1503: 0.0007715439131066804
Position 13043: 0.0007530537570530012
Position 2100: 0.0007074065603100095
Position 12611: 0.0006967534719810106
Position 15057: 0.0006693987942526174
Position 14857: 0.0006308662589130439
Position 9364: 0.0006227100845180739
Position 15213: 0.0006146546409746304
Position 14996: 0.0006057201633267346
Position 12629: 0.0006008877944111822
Position 1756: 0.0005507370471706587
Position 1339: 0.0005092653111460405
Position 1576: 0.0004843681948897485
Position 483: 0.0004833664589469373
Position 2612: 0.00048064394384085676
Position 9548: 0.0004772614473947764
Position 2337: 0.0004562290158198655
Position 12201: 0.0004534644188921618
Position 2992: 0.0003841007987740904
Position 2615: 0.00037404140030526184
Position 12933: 0.00036895367733860094
Position 2987: 0.0003530991714724161
Position 501: 0.0003499607074356138
Position 1509: 0.0003414787127676835
Position 916: 0.00031962446327389355
Position 9622: 0.00031065328248037214
Position 2166: 0.0003072628797517282
Position 658: 0.0002950311752759182
Position 2974: 0.000282240899532183
Position 1727: 0.00027319070978317015
Position 4089: 0.00026242348191504765
Position 1480: 0.0002491565596191704
Position 2194: 0.0002470315926818981
Position 13300: 0.00024140239861647733
Position 3302: 0.0002318356911159658
Position 192: 0.000216386921068971
Position 11946: 0.00021376475507812353
Position 12885: 0.00019822110096937755
Position 12232: 0.0001976588743548427
Position 2241: 0.00019175174274046675
Position 525: 0.00018490625316346397
Position 15322: 0.00017380585911436322
Position 2060: 0.0001513546559507149
Position 146: 0.00014948096276166023
Position 498: 0.00014256519072544056
Position 9254: 0.00014235012866434919
Position 195: 0.0001405990064240834
Position 1860: 0.00013752832722618876
Position 1771: 0.0001309786622927512
Position 2422: 0.00011845107760403668
Position 3761: 9.627807940804382e-05
Position 8914: 8.292922914962175e-05
Position 1281: 7.91111730678401e-05
Position 10145: 7.871151840383651e-05
Position 327: 6.89695695685203e-05
Position 2779: 1.7712867246675555e-05
Position 1639: 1.7302551037889558e-05
Position 1837: 1.0213745483280264e-05
Position 10823: 9.000223221716881e-06
Position 12718: 8.200202592822771e-06
Position 1186: 6.2173739746228485e-06
Position 11949: 6.210425447448049e-06
Position 12653: 6.162113302827105e-06
Position 228: 5.917479792009551e-06
Position 1246: 5.498939135673449e-06
Position 313: 4.450212462079128e-06
Position 126: 4.2259430579369034e-06
Position 11823: 3.6389070299461654e-06
Position 12325: 2.9571692977411917e-06
Position 2940: 2.859449005092628e-06
Position 2923: 2.5429209345928178e-06
Position 117: 1.6514083137570301e-06
Position 562: 1.1706571825925863e-06
Position 11706: 1.0878050262392862e-06
Position 521: 1.0718774205804335e-06
Position 210: 1.0680431107936714e-06
Position 468: 1.0149294026135288e-06
Position 2794: 9.424940258966771e-07
Position 12254: 6.576842093755531e-07
Position 323: 4.780683900234827e-07
Position 523: 4.223189778219305e-07
Position 12162: 3.51672489963014e-07
Position 358: 3.0258373366365104e-07
Position 1287: 1.3899964434703971e-07
Position 206: 1.1212917401614168e-07
Position 12276: 1.0412597806633629e-07
Position 588: 8.078685181445349e-08
Position 605: 8.051981153134108e-08
Position 1089: 7.715643989088249e-08
Position 109: 4.3472341337265167e-08
Position 3356: 4.1469330908766977e-08
Position 202: 3.646265376891011e-08
Position 391: 3.6131347458297515e-08
Position 405: 2.9907415407109526e-08
Position 3088: 1.2679394147980392e-08
Position 112: 7.948973747067371e-09
Position 399: 7.465843720028104e-09
Position 414: 7.2616369165483834e-09
Position 538: 2.7528594762555863e-09
Position 368: 1.89825634448814e-09
Position 362: 2.6086832897486804e-10
Position 371: 9.858765173041766e-11
