Gene = FOXL2NB
Position 2543: 0.018407705669912684
Position 2823: 0.015356699429600058
Position 641: 0.014434694646454497
Position 4566: 0.013429522885810934
Position 1773: 0.01261248935371581
Position 2227: 0.009655317061132963
Position 1986: 0.007454452177749634
Position 1526: 0.007034199312717809
Position 1484: 0.004935594600503966
Position 2450: 0.003695228729274615
Position 3207: 0.0032388804964632815
Position 1201: 0.0026818731193787152
Position 5067: 0.0024174998002229387
Position 1593: 0.0024139486248540855
Position 1111: 0.0021643730937597073
Position 2279: 0.0018866102750234254
Position 2881: 0.0017111374435795504
Position 1452: 0.0016770554399498216
Position 1084: 0.0014734446285870769
Position 2359: 0.0012286008847702575
Position 4261: 0.001156376030487077
Position 3402: 0.0010378872492528563
Position 172: 0.0008552739134479524
Position 539: 0.0008398834529610613
Position 481: 0.0008115200413380517
Position 1186: 0.0007270634280645339
Position 2833: 0.0007029473467068659
Position 488: 0.0006530032461707793
Position 1052: 0.0004798897918640854
Position 2392: 0.00033432441727267637
Position 624: 0.00026808694988082515
Position 765: 0.00024058947570971913
Position 2185: 0.0002247215487170045
Position 1859: 0.0002184543956090675
Position 582: 0.0001620435747102736
Position 230: 0.0001477050281553006
Position 546: 0.00012979773056224
Position 1279: 0.00012005211078216199
Position 1139: 0.00010665343921306743
Position 1431: 9.912698181778326e-05
Position 1108: 8.759195300190689e-05
Position 370: 7.507747176096243e-05
Position 401: 4.8212480430888166e-05
Position 1547: 4.6796449107062876e-05
Position 459: 4.205168252390606e-05
Position 374: 3.0019052037987206e-05
Position 706: 2.9566960766319307e-05
Position 404: 1.820367324631342e-05
Position 886: 1.797881605923501e-05
Position 437: 1.1202080426156144e-05
Position 730: 1.0556792435589178e-05
Position 746: 9.046800012487718e-06
Position 613: 8.836582149384928e-06
Position 193: 8.47320464027372e-06
Position 610: 5.635444539515911e-06
Position 177: 5.046993461705597e-06
Position 856: 2.784246180766785e-06
Position 337: 1.7479650485744991e-06
Position 466: 1.5798208701484097e-06
Position 379: 1.1874833397308625e-06
Position 202: 1.0818353572631022e-06
Position 773: 7.554592187685812e-07
Position 719: 7.402982203220351e-07
Position 197: 5.227641697178353e-07
Position 290: 3.698214526176096e-07
Position 277: 2.990461127050113e-07
Position 358: 1.9641614142532654e-07
Position 835: 1.742075515694858e-07
Position 181: 9.342304261935683e-08
Position 348: 5.131530785252022e-08
Position 212: 1.627610952960892e-08
Position 312: 1.902606890065746e-09
Position 237: 1.9016278359887465e-09
Position 130: 1.9941848597121276e-10
Position 320: 5.444366073677984e-11
Position 77: 3.756544548182947e-11
Position 346: 3.614315266859829e-11
Position 73: 2.6566263363069908e-11
Position 305: 2.128099553971303e-11
Position 138: 2.71990482143019e-13
