Gene = HDAC11
Position 24711: 0.0053279093260094595
Position 211: 0.005126565538051937
Position 24354: 0.005052986306165543
Position 25101: 0.004881547172646649
Position 302: 0.004873419625921421
Position 231: 0.004819189242799746
Position 2162: 0.0048177816631995605
Position 1547: 0.00464218671253067
Position 23187: 0.004637864617501016
Position 25158: 0.004630071216575845
Position 5044: 0.004609916009039696
Position 25635: 0.004531308828911351
Position 19661: 0.0045302391305783365
Position 22265: 0.0044115565125212985
Position 749: 0.004351262337642447
Position 25786: 0.003487594232805746
Position 21565: 0.003383442093635312
Position 440: 0.003379290927845859
Position 1716: 0.0032865855139460236
Position 609: 0.003277574288582771
Position 25112: 0.002943523711879044
Position 545: 0.002894924805441959
Position 18820: 0.0028542115060688853
Position 25025: 0.0024894494886577327
Position 18572: 0.0024477771862341266
Position 1239: 0.0022422974876168465
Position 19806: 0.0021844863391230623
Position 2279: 0.002136647645274531
Position 530: 0.001905355515209644
Position 3084: 0.0018685621317424588
Position 1211: 0.0018610459257915718
Position 309: 0.0017086597211694217
Position 835: 0.0016694046249689932
Position 448: 0.0015757504786915657
Position 20646: 0.0015179098037882005
Position 23650: 0.0014608809470511067
Position 21110: 0.001382814940534888
Position 2170: 0.0011623823542123918
Position 26069: 0.0010580254861101946
Position 23611: 0.00103379657496662
Position 21911: 0.0009236238414815274
Position 22937: 0.0009120406842272475
Position 23991: 0.0007431262122461039
Position 23571: 0.00072483874701241
Position 18482: 0.0006256981999801543
Position 979: 0.0006144737045814033
Position 1784: 0.0005917300587849295
Position 576: 0.000588972416054691
Position 7140: 0.00041017084865382176
Position 430: 0.0004035918625857856
Position 1456: 0.0003957137185590205
Position 4974: 0.0003599597687629148
Position 1957: 0.0003561204238336986
Position 1446: 0.00035434543635686557
Position 741: 0.0003443360779718001
Position 22203: 0.00032777847112872027
Position 24036: 0.00031234250732417964
Position 2044: 0.00029770003407746207
Position 24772: 0.00029132648776087255
Position 2051: 0.0002761690965919245
Position 24138: 0.00026133147585780136
Position 3475: 0.00026121789854391555
Position 866: 0.0002462720103047398
Position 1077: 0.00024381206388270822
Position 3236: 0.00021994269908136814
Position 142: 0.00021973619813029228
Position 816: 0.00017927015035077107
Position 2231: 0.0001766664387199465
Position 2489: 0.00013250261821956931
Position 22385: 0.00012615025051407688
Position 1929: 0.00011236954781564191
Position 5257: 0.00010569845030656637
Position 4507: 9.148330889132141e-05
Position 1766: 9.079955163838827e-05
Position 5075: 8.888804909289519e-05
Position 6994: 8.803477174320204e-05
Position 22058: 8.624990858059361e-05
Position 3920: 8.275080337437155e-05
Position 909: 7.293309527964514e-05
Position 547: 6.157690416149727e-05
Position 24039: 5.1694433746958594e-05
Position 976: 5.128007263096611e-05
Position 943: 5.05456979187322e-05
Position 957: 4.401155384158393e-05
Position 98: 2.7195676411453358e-05
Position 23946: 1.940521792990217e-05
Position 22847: 1.5307839114885318e-05
Position 1054: 1.33471059611723e-05
Position 22756: 9.408642866139334e-06
Position 3409: 4.070055113820972e-06
Position 455: 3.2582226317652803e-06
Position 4931: 2.5489877552299244e-06
Position 189: 2.3107061740978636e-06
Position 22760: 1.8846002555721838e-06
Position 4079: 1.4870769826743573e-06
Position 4734: 1.437925227992811e-06
Position 3762: 1.343304822209069e-06
Position 4705: 1.2246378193853892e-06
Position 225: 1.2016785795416028e-06
Position 23421: 8.347453796143004e-07
Position 25038: 4.774885821019043e-07
Position 24431: 3.3829311437746505e-07
Position 614: 2.2796654807744173e-07
Position 100: 2.972525312855467e-08
Position 723: 2.1026608739317638e-08
Position 329: 1.1970134726984371e-08
Position 379: 9.321929898280998e-09
Position 26: 9.018033624050228e-09
Position 3364: 7.926060334242675e-09
Position 3574: 5.140474205301269e-09
Position 3261: 4.625244722271004e-09
Position 24: 3.228649757679825e-09
Position 331: 8.872484558048912e-10
Position 3367: 3.439906391041286e-11
Position 522: 1.8319340578543147e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22718: 0.9918139141960122
Position 3298: 0.9874425397785109
Position 20547: 0.9850718691752044
Position 16570: 0.9823018181976091
Position 1080: 0.9553973954076691
Position 23928: 0.9536236231289481
Position 24302: 0.9414668965142075
Position 25884: 0.6854395537914542
Position 21674: 0.6830119146125866
Position 24984: 0.5586361466789832
Position 18347: 0.5361846715656946
Position 15603: 0.4840691341659017
Position 13243: 0.39096746744297484
Position 13679: 0.24052113026350455
Position 1330: 0.22452044156052173
Position 18244: 0.2186854076994237
Position 18223: 0.15772857528754397
Position 21705: 0.15355900645290038
Position 22553: 0.11424220375802525
Position 806: 0.09431559345983313
Position 19660: 0.08838122976892221
Position 879: 0.07971899296084355
Position 22957: 0.07669554044583071
Position 20133: 0.07006610592985948
Position 25663: 0.06495468189291707
Position 24479: 0.06215547000345809
Position 21020: 0.06140756991193072
Position 24510: 0.05403741264506814
Position 1898: 0.0481172856849675
Position 21490: 0.04410840751262807
Position 25625: 0.042268567481050644
Position 19619: 0.040573857302266064
Position 18102: 0.032761808765729775
Position 25634: 0.031728497560461866
Position 1390: 0.03113263490662678
Position 13487: 0.030586939827364705
Position 19531: 0.027038039371191584
Position 25177: 0.02682026615344024
Position 7286: 0.026296982655284563
Position 21934: 0.02170157339961706
Position 20189: 0.020537600327244897
Position 1105: 0.018866303471558325
Position 21464: 0.01859278640087123
Position 20820: 0.017661717396407844
Position 1598: 0.01651117110847995
Position 21630: 0.015264461831668862
Position 20113: 0.014395077492549676
Position 1336: 0.013443104139510382
Position 23866: 0.010234978865130424
Position 22490: 0.010110396035508114
Position 23151: 0.009589544106393965
Position 22581: 0.00847749276664001
Position 25831: 0.00796396088491317
Position 3301: 0.007911592433571521
Position 23370: 0.007257485994750212
Position 19898: 0.007112570658563438
Position 20920: 0.0069166781120289095
Position 23930: 0.0068280819231101445
Position 1423: 0.0066119274600821695
Position 20766: 0.006217159118970938
Position 2155: 0.005814811124451713
Position 25322: 0.005625260701671165
Position 720: 0.005530970808897644
Position 18123: 0.005111435723011898
Position 4892: 0.005097791381268218
Position 699: 0.005070735863969319
Position 13455: 0.004848576975674241
Position 3320: 0.004600921696266801
Position 24917: 0.004493016902773373
Position 22133: 0.004279429748193454
Position 1306: 0.0042527165909136255
Position 23795: 0.0039462384186812905
Position 16435: 0.003934809295056996
Position 20717: 0.0037405301099909857
Position 21044: 0.003653368929549985
Position 21403: 0.0035603109716094584
Position 1096: 0.00337575564535108
Position 23513: 0.0033578394578210958
Position 19622: 0.002990942990159329
Position 608: 0.002901758541757711
Position 24054: 0.0028369954816628152
Position 388: 0.00257824822835098
Position 20978: 0.0025739851640499216
Position 2227: 0.0025659784409321064
Position 1115: 0.0024348050071629937
Position 338: 0.0024166103166472623
Position 23771: 0.0022640832092587293
Position 23906: 0.001912427363580505
Position 2103: 0.0018992034565333891
Position 3016: 0.0018695786237141
Position 746: 0.0018629299578812842
Position 22893: 0.0018559406990687774
Position 356: 0.0018482991365432078
Position 22679: 0.0018430955433845618
Position 684: 0.0018314514153377713
Position 6993: 0.0016993708745884405
Position 24986: 0.001546044130973657
Position 18695: 0.0014314774181003692
Position 18719: 0.0014227340879685152
Position 7069: 0.0014072117122044632
Position 24565: 0.0013552558687806933
Position 469: 0.0012950934970134473
Position 1051: 0.0012629141054861406
Position 21471: 0.0011776729538408221
Position 20770: 0.0011452469915652417
Position 26165: 0.0010580254861101946
Position 20823: 0.0010040233509949668
Position 1619: 0.0009354573527213245
Position 281: 0.0008900660505891178
Position 25021: 0.0007461305249171133
Position 24874: 0.0007337324276196158
Position 650: 0.0007288378753501953
Position 1992: 0.0007267549519015539
Position 26035: 0.0007110591393223546
Position 23118: 0.0006718005188875862
Position 24020: 0.0006629003593342008
Position 23285: 0.0006146881398233045
Position 1651: 0.0006079501280424122
Position 20864: 0.0005838607059909639
Position 21737: 0.00044601601048763586
Position 23717: 0.0004372438351126189
Position 22102: 0.00042877709106177664
Position 20572: 0.0004130918295584017
Position 24159: 0.00040624239377983975
Position 23990: 0.0003872835169169492
Position 1733: 0.00038211568446593633
Position 20988: 0.00037655299911732126
Position 21939: 0.00036462178640255286
Position 23334: 0.0003583348260404073
Position 23701: 0.00035254579137455254
Position 21634: 0.0003321154977822577
Position 770: 0.0002930672455028774
Position 1475: 0.00027333945203577355
Position 1456: 0.00026298963495116135
Position 1117: 0.00025973803392581824
Position 24100: 0.00023571546796058023
Position 3132: 0.00023137006600273824
Position 23253: 0.0002183900651506307
Position 23756: 0.00019525464684256398
Position 24685: 0.00017487364924388777
Position 2206: 0.0001463784820263839
Position 1473: 0.00014616534040175837
Position 1512: 0.00013985720990691342
Position 23465: 0.00012345200675604987
Position 23496: 0.00012272119084656406
Position 24156: 0.00011590211920560759
Position 21048: 0.00010913520382687639
Position 848: 0.00010841291053685076
Position 21963: 0.0001033883052377857
Position 1312: 9.09421561477529e-05
Position 361: 8.940789100296368e-05
Position 24189: 8.721888418562217e-05
Position 920: 8.20042526257568e-05
Position 6923: 7.855839594745679e-05
Position 20740: 7.537101739023146e-05
Position 427: 7.48985656407397e-05
Position 21838: 7.438877276035644e-05
Position 4271: 7.34104979883648e-05
Position 23835: 6.485586191262512e-05
Position 23047: 5.972084805373587e-05
Position 3639: 5.83276291237461e-05
Position 634: 5.729323804326441e-05
Position 658: 5.505122440177257e-05
Position 24314: 5.470908642471927e-05
Position 969: 5.310498156678285e-05
Position 5037: 4.5220389617155315e-05
Position 543: 3.682432680473923e-05
Position 1041: 2.7941684715884048e-05
Position 3837: 2.113287488125509e-05
Position 672: 2.1092418444201073e-05
Position 774: 1.9023009405537202e-05
Position 499: 1.752844187033622e-05
Position 705: 1.686582635066251e-05
Position 4817: 1.4310581449409911e-05
Position 4406: 1.344230288859579e-05
Position 503: 1.1936056646815982e-05
Position 21909: 1.0848342548955428e-05
Position 748: 1.0038857103983515e-05
Position 1177: 9.722126658169185e-06
Position 5190: 9.688912622513643e-06
Position 6957: 9.476375795745242e-06
Position 20787: 8.772913001277037e-06
Position 1174: 8.613477011035437e-06
Position 313: 7.790849062509182e-06
Position 1004: 7.592111358770144e-06
Position 22609: 6.6533785390483485e-06
Position 24243: 5.824279358423022e-06
Position 22797: 5.454100248144297e-06
Position 3260: 5.017372820171406e-06
Position 25254: 4.998690579505771e-06
Position 4198: 4.630508014360762e-06
Position 976: 3.3729580180026276e-06
Position 1009: 2.8119540457668647e-06
Position 3819: 2.694217050126299e-06
Position 4621: 2.498746574457008e-06
Position 3527: 2.2928830633493814e-06
Position 21537: 2.222984214786914e-06
Position 1903: 2.1594734986474187e-06
Position 24866: 1.957259554860699e-06
Position 24378: 1.8041227366092307e-06
Position 1628: 1.4743266467142886e-06
Position 1969: 1.1883449431361491e-06
Position 1854: 1.1600150959103223e-06
Position 24279: 1.1067169428050692e-06
Position 20313: 9.894845143095935e-07
Position 3980: 8.859882286690589e-07
Position 18062: 6.921483091828862e-07
Position 293: 5.442576996867015e-07
Position 22902: 5.178455438433474e-07
Position 24196: 3.826816942432444e-07
Position 3110: 3.6393261105093664e-07
Position 21768: 3.607051334152345e-07
Position 23169: 3.530413677891093e-07
Position 306: 3.0265112223788885e-07
Position 247: 2.641412433564425e-07
Position 3983: 2.502185964191427e-07
Position 2059: 2.058953569118167e-07
Position 4577: 1.6381647292119318e-07
Position 286: 2.4718187251711828e-08
Position 1481: 1.125914557910181e-08
Position 3054: 6.665043493319393e-09
Position 3161: 5.186065398147298e-09
Position 3158: 3.474133884020587e-09
Position 22338: 2.61224235098464e-09
Position 22439: 2.3834939682148037e-09
Position 23657: 8.080431782913114e-10
Position 557: 3.2762549775080497e-10
Position 253: 2.8356029570446307e-10
Position 580: 2.2040077328611548e-10
Position 566: 1.8862432766223792e-10
Position 222: 2.8604994073410613e-11
Position 563: 2.1574646726944924e-11
