Gene = CTNNBIP1
Position 39081: 1.6768971440202344e-05
Position 39031: 4.666276619561178e-06
Position 39028: 7.237139459588689e-07
Position 42154: 4.38873495370214e-07
Position 39569: 1.8410852315675582e-07
Position 39518: 1.1276350006166415e-07
Position 39612: 8.432000331701697e-08
Position 39599: 1.6338913854708436e-08
Position 38535: 5.361193830110469e-10
Position 39174: 1.517486081004686e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 38174: 0.9999983284695109
Position 17170: 0.9817644799382879
Position 32273: 0.9704224282472529
Position 49422: 0.9503587842757296
Position 16316: 0.9449003799978629
Position 59486: 0.8774041269955293
Position 50928: 0.8373751199849672
Position 38985: 0.8311244446938202
Position 16156: 0.813820494492706
Position 26524: 0.7744840596678533
Position 39229: 0.6451889783076634
Position 51367: 0.6007416795611721
Position 47243: 0.46148231422341385
Position 19448: 0.4195596177598319
Position 60011: 0.39513494834278406
Position 38466: 0.31616896905226477
Position 26300: 0.22551594033214778
Position 38446: 0.20644241009031106
Position 51492: 0.18930900900063663
Position 38969: 0.15791902548819564
Position 25928: 0.13337397387220917
Position 54617: 0.13127339418135292
Position 19476: 0.12595341340658392
Position 20565: 0.12378697503096371
Position 25579: 0.11423984733666646
Position 54635: 0.1019949218485352
Position 39432: 0.09947065650384336
Position 34500: 0.09703765933090808
Position 34529: 0.09350089908585346
Position 39471: 0.06077915990938738
Position 39502: 0.0470355771914319
Position 20911: 0.04249711000873434
Position 19189: 0.03313172456215972
Position 20033: 0.02947471444222782
Position 16635: 0.02823846088398861
Position 39444: 0.02741250714367668
Position 21094: 0.026692566204212818
Position 19931: 0.0260540419478761
Position 19896: 0.024920973824496328
Position 19249: 0.021647656227498493
Position 39283: 0.019777862535573103
Position 20495: 0.019216678302148047
Position 17198: 0.01823552006171257
Position 19451: 0.015195489787660603
Position 20533: 0.014872611012613425
Position 19383: 0.014381625185435554
Position 19416: 0.012184206551242392
Position 39145: 0.010962007336795148
Position 48561: 0.009963164611582613
Position 52465: 0.009241325565118433
Position 19153: 0.008720538232115842
Position 21185: 0.005641597865389576
Position 38472: 0.004046819374988037
Position 43404: 0.0032292786052557985
Position 53927: 0.0031806015510474285
Position 52017: 0.0029927489250714243
Position 38939: 0.0027104178728475335
Position 40397: 0.0026974471093267663
Position 44666: 0.002678468370312536
Position 39539: 0.0024548240408105476
Position 38946: 0.001874428732151762
Position 45041: 0.0018192640422635996
Position 39025: 0.001671446732034402
Position 41764: 0.0014541625289456275
Position 38992: 0.0013554142932382834
Position 41739: 0.001227089149734758
Position 19226: 0.0010924178206680587
Position 43445: 0.0008145793969285215
Position 42408: 0.0007990775643459722
Position 43170: 0.0007091501914789384
Position 50262: 0.0006332234165077729
Position 38928: 0.0005335383148816345
Position 39149: 0.0004965267576867125
Position 43495: 0.00040684938999014
Position 38920: 0.00038808633231008364
Position 41960: 0.0003817259983239586
Position 45454: 0.0003705900151782592
Position 38594: 0.0003237831342894964
Position 39720: 0.0002946978449155164
Position 40147: 0.0002790118761432004
Position 39681: 0.00019066368959445005
Position 40507: 0.00018498999760882393
Position 38524: 0.00018101045870729668
Position 43516: 0.0001739124256103191
Position 40304: 0.00015219000954044828
Position 40467: 0.00010967305601245178
Position 42971: 9.025646381627107e-05
Position 39191: 5.9106252278283875e-05
Position 40031: 5.620531461703407e-05
Position 39185: 4.437796329683044e-05
Position 40165: 4.367079623346413e-05
Position 42605: 4.305595247025943e-05
Position 38744: 3.963557952377042e-05
Position 38842: 3.574372170971113e-05
Position 38714: 3.288960570657903e-05
Position 39231: 2.6521727412713352e-05
Position 39201: 2.446460843958809e-05
Position 38762: 2.3132515937996253e-05
Position 39213: 2.1302607412387996e-05
Position 39542: 2.079762645147065e-05
Position 39766: 1.4066800109605969e-05
Position 40224: 9.604265497664413e-06
Position 39497: 9.016632792960695e-06
Position 39154: 4.080575184190723e-06
Position 40416: 4.055248403673503e-06
Position 39381: 3.5560052426746644e-06
Position 38702: 2.947871705188665e-06
Position 40221: 2.211120144299276e-06
Position 39447: 2.043661267656234e-06
Position 38573: 2.0195523380499447e-06
Position 39240: 1.6633889706829462e-06
Position 38620: 1.5276311264882326e-06
Position 38601: 1.1335727348477928e-06
Position 39555: 1.1201209906224635e-06
Position 38674: 9.740455625394315e-07
Position 39746: 3.928849236139672e-07
Position 39451: 1.999156063688045e-07
