Gene = UBAC1
Position 2284: 0.0004122901715164032
Position 7763: 0.0003505867956236265
Position 8140: 0.0003434519052130935
Position 619: 0.00033472303011450436
Position 16501: 0.00033464998366400926
Position 16473: 0.00032536082411725785
Position 2330: 0.00029973098552191164
Position 425: 0.0002885483975120563
Position 8177: 0.00025829308408749347
Position 647: 0.00023927100963133224
Position 3482: 0.00023601715245173983
Position 1091: 0.0002195643758227848
Position 754: 0.000217338546867043
Position 501: 0.00020416608277046982
Position 1327: 0.00019752511149326676
Position 253: 0.00019299064323626444
Position 468: 0.0001893894935537902
Position 15676: 0.00018828852360424755
Position 2102: 0.00018817000949455294
Position 2064: 0.0001879839797987612
Position 497: 0.0001822249191021427
Position 1406: 0.00017285749911722487
Position 23521: 0.00017260207555979613
Position 1169: 0.00015636704967709526
Position 795: 0.00014134043693962784
Position 675: 0.00014120324190435815
Position 197: 0.0001312894415438203
Position 1741: 0.00012593071314756578
Position 2548: 9.58285635593333e-05
Position 23299: 7.60499378721329e-05
Position 23087: 7.563537730680806e-05
Position 238: 7.508177528438862e-05
Position 13771: 5.773926412986221e-05
Position 1339: 5.645250134078362e-05
Position 1488: 5.5086206566391936e-05
Position 13842: 4.9026238129052306e-05
Position 7673: 4.7268689981275215e-05
Position 1245: 4.603328223645151e-05
Position 837: 3.644007721793288e-05
Position 176: 3.0940444331429227e-05
Position 23183: 2.8759985015667116e-05
Position 655: 2.8616453837522283e-05
Position 689: 2.836540411523643e-05
Position 2107: 2.7031446097276922e-05
Position 823: 2.691633114223102e-05
Position 232: 2.4405237649837225e-05
Position 475: 2.333913976792725e-05
Position 733: 2.1368545527944327e-05
Position 1475: 1.8056745587017162e-05
Position 2025: 1.7860043962957635e-05
Position 1391: 1.6822920497448165e-05
Position 1309: 1.6516782844885646e-05
Position 792: 1.6091070409404566e-05
Position 989: 1.5607802097828662e-05
Position 15766: 1.4955945326469657e-05
Position 15347: 1.2003815509318766e-05
Position 1428: 1.125771287951035e-05
Position 1220: 1.0557646458481939e-05
Position 1213: 1.0220904067651248e-05
Position 235: 1.0209540629748575e-05
Position 8259: 9.560479368292402e-06
Position 962: 7.638010031876873e-06
Position 1501: 7.294338501650297e-06
Position 9257: 7.031942218288366e-06
Position 602: 6.699405553444016e-06
Position 1294: 6.387934867243722e-06
Position 17261: 5.96907388694769e-06
Position 679: 5.01119245834836e-06
Position 945: 3.9878876793164535e-06
Position 15757: 3.8413364155113026e-06
Position 15435: 3.298458543107378e-06
Position 730: 3.19852044132482e-06
Position 933: 3.0796533050630072e-06
Position 17404: 2.7933456874276824e-06
Position 15332: 2.562747311219372e-06
Position 632: 2.5474962050241043e-06
Position 839: 2.3158831108143837e-06
Position 780: 2.073783820404964e-06
Position 1129: 1.387354137274233e-06
Position 683: 1.3411590666485487e-06
Position 718: 1.2380484699283835e-06
Position 292: 5.310299929106142e-07
Position 301: 3.1624588571547835e-07
Position 331: 3.108375581417272e-07
Position 703: 1.7733659037242682e-07
Position 304: 1.6732393964829428e-07
Position 2608: 1.1497707094029686e-07
Position 1051: 1.0678282132856743e-07
Position 328: 7.052706248284382e-08
Position 888: 6.496262572990055e-08
Position 352: 5.485012674950739e-08
Position 337: 3.1947625277434265e-08
Position 1423: 2.8888039477224113e-08
Position 360: 2.0741991777132147e-08
Position 1617: 2.8515123247160592e-11
Position 1648: 2.3794667784936462e-11
Position 1378: 1.8056571794701254e-11
Position 1265: 1.2634378221500885e-11
Position 313: 6.322440668280991e-14
Position 340: 7.368944722309932e-16
