Gene = LRRIQ3
Position 328: 2.149945058167072e-05
Position 2321: 2.0791059352097077e-05
Position 445: 1.8392141061536613e-05
Position 2976: 1.7870991437872734e-05
Position 1850: 1.3907207647545735e-05
Position 449: 6.542299490631531e-06
Position 546: 5.932491805038594e-06
Position 49: 5.570555887173505e-06
Position 1045: 4.312440753793093e-06
Position 2544: 1.5068408713145061e-06
Position 211: 1.2257127287686525e-06
Position 746: 1.1446351220756688e-06
Position 646: 4.1262437501244497e-07
Position 34: 4.043976476024293e-07
Position 555: 4.0186498314709283e-07
Position 2642: 1.3522069868248288e-07
Position 351: 7.397235641505864e-08
Position 140: 4.4948236891550824e-08
Position 15: 4.295680051442584e-08
Position 90: 3.2359556751551434e-08
Position 447: 8.663471597361714e-10
Position 294: 8.108707683340326e-10
Position 314: 4.3482172670115094e-10
Position 1733: 8.410819184833153e-12
Position 461: 9.921170621992424e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27817: 0.9219505160294127
Position 1013: 0.7704110766008808
Position 822: 0.7146624523355887
Position 33505: 0.680691364155271
Position 13228: 0.621759537303999
Position 8480: 0.5372168915612526
Position 13276: 0.36938409028859903
Position 8483: 0.3519266372143756
Position 7555: 0.32964906317787357
Position 30718: 0.18736294561846795
Position 7473: 0.1558640249518537
Position 12001: 0.05611012925661256
Position 12004: 0.047616523339884094
Position 1060: 0.0402736684528311
Position 7336: 0.04022888511552947
Position 12033: 0.03392440817314122
Position 8534: 0.03392310886293669
Position 1030: 0.02724628352874096
Position 8432: 0.023589776953464123
Position 11961: 0.016300541047224903
Position 523: 0.015884419915446982
Position 12293: 0.015222866189622644
Position 4049: 0.014476049420743571
Position 2160: 0.011925768992518111
Position 15930: 0.011913788212578942
Position 21194: 0.011548890711583881
Position 328: 0.011037953532138578
Position 6722: 0.010930826957327795
Position 189: 0.010771357525398267
Position 6623: 0.010541095328250722
Position 18070: 0.010358304703739005
Position 3408: 0.009889522180896575
Position 3768: 0.009864772106207065
Position 4906: 0.008405365078586162
Position 3146: 0.008149058904582116
Position 20849: 0.007453738041426235
Position 22824: 0.007271206043014362
Position 3208: 0.007252830117099484
Position 8636: 0.007201953496623062
Position 3110: 0.006764439395426894
Position 157: 0.005776213988563497
Position 22689: 0.005636114011178757
Position 3294: 0.0053133433762053515
Position 973: 0.004862203188020333
Position 803: 0.004553274800497595
Position 3316: 0.0044338533450909625
Position 7288: 0.0036288353876362967
Position 4945: 0.0034055917563358892
Position 482: 0.0033438580678058294
Position 1091: 0.0032874893143500644
Position 995: 0.0028932223663770194
Position 19261: 0.0028825631456235786
Position 2101: 0.0028008135240359614
Position 977: 0.0025951864872986573
Position 4773: 0.002422394999828486
Position 4871: 0.002401233386799235
Position 7192: 0.0022834219099516252
Position 17073: 0.0021611434740465415
Position 5071: 0.0018087419182962793
Position 1071: 0.0017977286819927866
Position 16171: 0.0017791212703655592
Position 4130: 0.001671945804937111
Position 13825: 0.0014475160768801045
Position 3204: 0.0013008534762010595
Position 16692: 0.0012983220527073172
Position 10392: 0.0012682222296053626
Position 18157: 0.0011140153808182054
Position 17917: 0.0009723702614067656
Position 16062: 0.0009709518813224827
Position 2911: 0.0009667137706854537
Position 711: 0.0009256088828595788
Position 16899: 0.000833366425924394
Position 4744: 0.0008331184733286811
Position 3802: 0.0008159681520204588
Position 3772: 0.0007961060080915989
Position 15945: 0.0007665110110544218
Position 15108: 0.00062166097374642
Position 13647: 0.0006107534905276251
Position 15608: 0.0005867978396636568
Position 16013: 0.000565275349934785
Position 784: 0.0004985263377215142
Position 16374: 0.0004791177718420401
Position 2188: 0.00044549145061948694
Position 16661: 0.0004228503427067624
Position 2089: 0.0004068238888046
Position 16581: 0.00040069265972087273
Position 1135: 0.0003438717182399496
Position 12591: 0.00032702142060179806
Position 389: 0.000318374253066321
Position 828: 0.00029347782272549515
Position 15751: 0.00027303910947419434
Position 12928: 0.0002572161880706866
Position 2110: 0.0002458813456871792
Position 2177: 0.00024271343508861908
Position 14624: 0.00021107731748890376
Position 16769: 0.0002039557868780878
Position 14414: 0.00019177174079242757
Position 397: 0.00016892497806154165
Position 445: 0.00015821395295327766
Position 15771: 0.00015663312884676783
Position 140: 0.00011468651013836384
Position 638: 0.00010663337334884803
Position 3655: 0.00010461062251403028
Position 12979: 9.705912893553438e-05
Position 10552: 7.924732528627943e-05
Position 9670: 7.322810259380701e-05
Position 2144: 6.799066465756552e-05
Position 1998: 6.573799866980307e-05
Position 13868: 6.542734163656105e-05
Position 10102: 5.1700332708569235e-05
Position 248: 5.025076267095516e-05
Position 7871: 4.787034315197342e-05
Position 4545: 4.7072939843225054e-05
Position 208: 3.789076714005801e-05
Position 864: 3.7026041648535546e-05
Position 10105: 2.9095155420885812e-05
Position 10172: 2.5094107575954472e-05
Position 9024: 2.4142360210541943e-05
Position 2677: 2.2885347240362768e-05
Position 11423: 2.0262869730318913e-05
Position 2046: 1.1576390303309697e-05
Position 4652: 9.37550181023293e-06
Position 2026: 9.299909793096696e-06
Position 7110: 8.860011166165648e-06
Position 6874: 8.469935105310423e-06
Position 3537: 8.39979026828372e-06
Position 9033: 7.97202790872131e-06
Position 1468: 7.10567832205133e-06
Position 4397: 5.616788487634358e-06
Position 593: 5.500191735963854e-06
Position 159: 5.435009387687846e-06
Position 988: 5.2924571620981745e-06
Position 1585: 5.2271831244863476e-06
Position 1850: 4.9777913260249825e-06
Position 2134: 4.680818521980864e-06
Position 3630: 4.36627420570949e-06
Position 3453: 3.833804447023274e-06
Position 1547: 3.653946418520156e-06
Position 2296: 3.6520930010042225e-06
Position 3548: 3.5367643368481984e-06
Position 4237: 3.5352219807621333e-06
Position 2960: 3.48468562779406e-06
Position 4684: 3.4196470241223723e-06
Position 3479: 3.1558636150340456e-06
Position 528: 3.099714918376614e-06
Position 1419: 3.073563735402797e-06
Position 1732: 2.592418238754636e-06
Position 294: 2.57259410134815e-06
Position 4401: 2.5618481024474943e-06
Position 830: 1.934570014486024e-06
Position 1814: 1.841635264846714e-06
Position 1786: 1.8082924573437086e-06
Position 3519: 1.7269041711190671e-06
Position 4173: 1.6383560443146338e-06
Position 2364: 1.3307658576064383e-06
Position 2388: 1.2791187720695502e-06
Position 2585: 1.0833633019693647e-06
Position 2391: 7.233194058161456e-07
Position 493: 5.723095995302508e-07
Position 1588: 5.417974251079193e-07
Position 1320: 4.893271046227678e-07
Position 906: 4.797161470748734e-07
Position 268: 3.9620971114555423e-07
Position 1707: 2.9556179397570617e-07
Position 2461: 2.257635160640926e-07
Position 541: 2.0494333628393456e-07
Position 2441: 1.7952531774358825e-07
Position 1761: 1.5692749387802168e-07
Position 546: 1.3929460213638148e-07
Position 1692: 1.1872761850876815e-07
Position 1828: 1.0918935409024408e-07
Position 122: 1.0218002427446345e-07
Position 646: 9.643070472464547e-08
Position 2472: 8.13634815994398e-08
Position 2614: 7.605952816480899e-08
Position 2639: 6.623943814890363e-08
Position 2353: 4.775726311270892e-08
Position 571: 4.537547509921183e-08
Position 306: 3.966471802506384e-08
Position 912: 1.7151471588165663e-08
Position 1099: 4.723366879443363e-10
Position 553: 2.1766855458960994e-10
Position 101: 7.035966960924521e-11
Position 259: 4.06278975549197e-11
Position 253: 2.955418261425101e-11
Position 533: 2.4568400059687097e-11
Position 1591: 6.893502848953141e-14
Position 84: 8.575596156913239e-16
