Gene = YOD1
Position 887: 0.008799078546119263
Position 4126: 0.00861005609746072
Position 1899: 0.006877247954676798
Position 793: 0.005983773396879109
Position 4981: 0.005248696742219343
Position 3658: 0.004620172550424961
Position 7046: 0.004335687758112713
Position 3346: 0.003707932444232223
Position 6247: 0.003012828243492534
Position 6185: 0.0029349203367275405
Position 6222: 0.0029093258591323
Position 5904: 0.0028711763546985683
Position 5489: 0.0027552140887269145
Position 4287: 0.0026487119914516445
Position 1119: 0.0024237028576721215
Position 1462: 0.0022021080904402277
Position 940: 0.0020722705326118016
Position 3319: 0.0019388474580444505
Position 3235: 0.001760338717163128
Position 805: 0.0017577694226863635
Position 924: 0.0017425155809999877
Position 1521: 0.0016378468978392906
Position 4012: 0.0014625405182991512
Position 5339: 0.0014599893860999058
Position 1269: 0.001354586723286533
Position 5149: 0.0013478067578152407
Position 5901: 0.0012944607122030677
Position 1283: 0.001254482962871564
Position 2791: 0.0011787421428822698
Position 1770: 0.0011247880507408603
Position 1914: 0.0011213606892158956
Position 984: 0.0010237968421348883
Position 842: 0.000977174652479271
Position 947: 0.0009516920320521233
Position 5825: 0.0009098463043667995
Position 821: 0.0008710136876514304
Position 6198: 0.0007628014891888829
Position 960: 0.0007572241894132014
Position 4793: 0.0007485347267696911
Position 7207: 0.0007374325443274145
Position 5874: 0.0007019374892988931
Position 2252: 0.000681275034396211
Position 4510: 0.0005588120624856793
Position 5851: 0.000530204701979424
Position 4155: 0.0004625066930101496
Position 1479: 0.0004508218153472118
Position 168: 0.0004285444704329942
Position 265: 0.00040230658920967265
Position 1764: 0.0003670597489053373
Position 4351: 0.00034490969450345915
Position 864: 0.0003195181219497681
Position 4303: 0.0003131098616778669
Position 3195: 0.00031182247066530676
Position 4525: 0.0002992802351005814
Position 2212: 0.0002923948512821147
Position 1029: 0.00026644829813507177
Position 4095: 0.00026445979664127767
Position 3614: 0.0002459801196904862
Position 4730: 0.00024020388970943504
Position 3000: 0.00018847227955330416
Position 3561: 0.00018260741442065095
Position 307: 0.00016260757324974056
Position 1188: 0.00015727012492115785
Position 2675: 0.0001453618317964801
Position 2294: 0.00013802717439348849
Position 1374: 0.00013453248792494427
Position 3103: 0.00011775696030896312
Position 240: 0.00011100961189429986
Position 1429: 0.00010692446421861354
Position 2488: 0.00010562189668954777
Position 1239: 0.00010439989319140631
Position 1966: 7.741165471024058e-05
Position 1725: 7.52737406689704e-05
Position 2465: 7.415325530629242e-05
Position 2553: 7.301508052515202e-05
Position 890: 6.163631791609097e-05
Position 202: 5.858344825215419e-05
Position 1911: 5.855381416092207e-05
Position 1700: 3.439235915517801e-05
Position 1004: 3.004030771607333e-05
Position 1099: 2.6492429134951447e-05
Position 1058: 2.256920628470101e-05
Position 1001: 2.2309078076928423e-05
Position 348: 1.7517780884270212e-05
Position 1151: 1.3591477259706852e-05
Position 208: 1.1342828093311005e-05
Position 121: 1.0253767347695176e-05
Position 552: 9.061621719491568e-06
Position 503: 8.88811547211246e-06
Position 508: 7.124621101730615e-06
Position 334: 6.855319538397057e-06
Position 137: 2.0316071290853492e-06
Position 1014: 1.8982749727290935e-06
Position 401: 5.837390948320188e-07
Position 394: 5.307587521237289e-07
Position 558: 3.4194774359460223e-07
Position 606: 3.3992535211043936e-07
Position 595: 1.937928809432202e-07
Position 371: 1.8067936277054605e-07
Position 468: 1.3818109565051393e-07
Position 473: 1.1983726796122276e-07
Position 463: 9.989055631838602e-08
Position 614: 4.609981550178176e-08
Position 565: 4.098162311627658e-08
Position 520: 2.9122600490692298e-08
Position 413: 2.0365630817012928e-08
Position 419: 1.0057773185300799e-08
Position 435: 1.9438709400823238e-09
Position 981: 1.3679253709287326e-09
Position 838: 1.3464802430670363e-09
Position 748: 1.3219719066036754e-09
Position 484: 1.2171679906249945e-09
Position 532: 1.1297342916499142e-09
Position 437: 1.077168645568632e-09
Position 756: 1.0340253396063457e-09
Position 763: 9.824672405228492e-10
Position 515: 1.883394883344669e-10
Position 527: 1.7635555358029058e-10
Position 428: 1.3183463853438985e-10
Position 698: 8.96452574129279e-11
Position 450: 2.9034494151718e-11
Position 446: 1.4631349014402943e-16
Position 448: 1.180149751510395e-16
Position 80: 5.691549964395608e-21
