Gene = ABTB1
Position 1906: 0.0011293545906107397
Position 4351: 0.0009557431686246082
Position 434: 0.0009051756149674916
Position 6558: 0.0007421800115612164
Position 7116: 0.0007155131248617169
Position 7257: 0.0007021976242442307
Position 7221: 0.0006893366361701072
Position 1542: 0.000628658139280277
Position 7648: 0.0006026425778299866
Position 3676: 0.000569229472879916
Position 1719: 0.0005311273556234179
Position 4630: 0.00048062435304285344
Position 1518: 0.00047201941008156897
Position 3226: 0.0004391327871676652
Position 33: 0.0004359544561349646
Position 3759: 0.00042448910797579726
Position 5177: 0.0004065507627677893
Position 3748: 0.00034318932855389886
Position 457: 0.0002893302385903978
Position 3699: 0.0002880036375473074
Position 662: 0.0002552238690026357
Position 3468: 0.00019852994677075397
Position 1209: 0.00016920660480521205
Position 3196: 0.00016544657440117954
Position 55: 0.00015288159164931556
Position 103: 0.0001251777102943741
Position 879: 0.00010185628655832985
Position 4133: 9.412490554669253e-05
Position 3412: 9.342172962829706e-05
Position 3634: 7.690432714657001e-05
Position 3393: 6.600318283541492e-05
Position 3507: 5.733519735012591e-05
Position 3628: 5.252714975362349e-05
Position 4950: 4.929263157791267e-05
Position 4526: 3.874423905156278e-05
Position 5106: 3.76666996407585e-05
Position 3466: 3.2286768622528846e-05
Position 1937: 2.783747329842863e-05
Position 3471: 2.6999482580966057e-05
Position 4640: 1.9483024673241097e-05
Position 4257: 1.6257119127822336e-05
Position 3474: 1.5030764849177735e-05
Position 1735: 1.394655244453449e-05
Position 855: 8.67372188146061e-06
Position 5211: 7.723745810332533e-06
Position 4594: 7.351103158097391e-06
Position 4942: 7.138730862339869e-06
Position 1605: 6.526499835742255e-06
Position 4324: 6.405684986936121e-06
Position 3301: 5.6961932107856674e-06
Position 4871: 5.657531926662936e-06
Position 156: 5.221857484920279e-06
Position 1548: 4.944131706981746e-06
Position 4516: 4.20050976492841e-06
Position 4247: 2.391656291817591e-06
Position 3545: 1.6166426964474614e-06
Position 252: 3.7439244614102626e-07
Position 58: 3.086760660079362e-07
Position 3901: 2.8063024632445204e-07
Position 1253: 2.655216457301534e-07
Position 674: 2.1013770118200888e-07
Position 574: 6.082645372014209e-08
Position 669: 2.961105236159254e-09
Position 18: 3.5553382376799884e-10
Position 16: 1.3223977733876527e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1604: 0.9732797119248365
Position 7328: 0.9614035120366192
Position 7044: 0.9450027406142512
Position 3595: 0.9436683112274658
Position 4524: 0.9329416796167554
Position 3029: 0.9319040753430325
Position 4026: 0.9258322061861834
Position 3331: 0.8952261541639089
Position 4227: 0.8150550252171663
Position 4755: 0.7907349936218963
Position 1404: 0.5647999321984076
Position 6302: 0.4312586959826234
Position 5068: 0.40150167191093755
Position 2699: 0.4002665420670808
Position 1450: 0.31636916533938286
Position 6438: 0.2275855482066728
Position 5278: 0.1982896385744993
Position 4284: 0.16087838575372887
Position 4735: 0.14689397036597399
Position 305: 0.13206132158818726
Position 1427: 0.10564571524663394
Position 2160: 0.09669813046882292
Position 5219: 0.08935843040261636
Position 258: 0.07464420497683454
Position 3032: 0.05613083666142827
Position 2752: 0.05376932864232505
Position 7830: 0.05150556282728215
Position 3372: 0.0466934249271963
Position 7606: 0.03596817532891821
Position 1932: 0.02167131803230777
Position 3768: 0.02110840761024243
Position 3875: 0.021006655212006665
Position 3339: 0.01977593228880962
Position 4047: 0.0172118785650163
Position 3737: 0.01708229384093682
Position 6007: 0.016617198800710026
Position 7850: 0.0158590961582013
Position 6122: 0.014200723255115502
Position 4470: 0.01398699756854525
Position 6336: 0.013077879023882542
Position 2523: 0.010996268267235888
Position 5566: 0.009545810523734153
Position 6095: 0.008796331148338289
Position 4571: 0.008359353903393218
Position 360: 0.008335360093557972
Position 1212: 0.006836072099921302
Position 6459: 0.0066785781720799095
Position 6968: 0.006344891912392778
Position 2670: 0.006330017375585525
Position 2177: 0.006213887187411314
Position 313: 0.006171026280587852
Position 6535: 0.00582498263510872
Position 7060: 0.005557617916714026
Position 6277: 0.005554308588420504
Position 6125: 0.005087462211530129
Position 4000: 0.004401375806513812
Position 814: 0.004195781067559961
Position 2549: 0.004042368688593157
Position 5243: 0.003990501804626297
Position 2990: 0.003936558074688942
Position 1795: 0.003799426850409676
Position 373: 0.0036484487112038674
Position 283: 0.0033067688996825614
Position 2654: 0.002921848998584116
Position 1091: 0.0028095993452071527
Position 2352: 0.002719652618893645
Position 4256: 0.0026993022443123596
Position 2238: 0.002372983702419821
Position 4447: 0.0023532780715717428
Position 3421: 0.0022105680931992127
Position 6632: 0.0019466749976392896
Position 7920: 0.0018988738156448031
Position 4210: 0.0016908831083902703
Position 1023: 0.0016906427973158679
Position 2467: 0.0016711871986181959
Position 3986: 0.0014929657328755493
Position 993: 0.001377691892016308
Position 1361: 0.001374623217460459
Position 2422: 0.0012391970444910676
Position 1048: 0.0012361249084542009
Position 5537: 0.00122802060916529
Position 7881: 0.0011826499917069145
Position 3344: 0.0011817039543844928
Position 4242: 0.0011188907391421988
Position 3628: 0.0011084153017950856
Position 2408: 0.0009897187318073173
Position 6849: 0.0009762259520874233
Position 7444: 0.0007771008075279225
Position 5480: 0.0006601002175149332
Position 447: 0.0006460692169546363
Position 7814: 0.0006190358248191478
Position 7394: 0.0005518030615676336
Position 3817: 0.0005048184699785759
Position 5608: 0.0004691785740737531
Position 3505: 0.0004496930750310743
Position 4238: 0.0004493442409897318
Position 2000: 0.0004170425822105689
Position 2372: 0.0003973353886329579
Position 2446: 0.0003834198397023217
Position 3355: 0.000375496163448045
Position 3880: 0.00035113314942929603
Position 554: 0.0003445370328213654
Position 376: 0.0003331782517608014
Position 1110: 0.0002969728693176394
Position 1565: 0.000294023488518407
Position 5094: 0.0002812799300842733
Position 5072: 0.00024253290803318134
Position 476: 0.00024029805554362163
Position 3172: 0.00023149944123739815
Position 1746: 0.0002299043409646663
Position 4271: 0.00022638105579511026
Position 1113: 0.00019726982493013754
Position 5027: 0.0001959735387126506
Position 4829: 0.00018670456105003886
Position 3792: 0.00018408683685341783
Position 853: 0.00018334990121129032
Position 387: 0.0001718450826800778
Position 4992: 0.00015654607002414233
Position 7397: 0.00015232008770643495
Position 3481: 0.00014815464105860857
Position 899: 0.0001393782745182889
Position 890: 0.00013614770418491942
Position 1227: 0.00013202294634864702
Position 1880: 0.00013054848439798605
Position 3383: 0.00012363701770620928
Position 3845: 0.00011267458149453522
Position 319: 0.00011050300540133275
Position 7686: 0.00010670809032153822
Position 939: 9.765232720510072e-05
Position 400: 9.380855896141424e-05
Position 5024: 9.304522802719371e-05
Position 4999: 8.697912823243782e-05
Position 4689: 7.968446295771194e-05
Position 232: 7.703305657923386e-05
Position 1166: 7.018034110985859e-05
Position 7901: 6.878289381170087e-05
Position 3141: 6.806558420874333e-05
Position 234: 6.787616431523378e-05
Position 4720: 6.416509910553977e-05
Position 2348: 6.251089968577943e-05
Position 5074: 5.3115054436804574e-05
Position 4594: 5.268108246327624e-05
Position 3659: 4.873798332030462e-05
Position 503: 4.5348908737690444e-05
Position 3696: 4.5087745406153845e-05
Position 4797: 4.15565601513595e-05
Position 3269: 3.709493948287231e-05
Position 5346: 2.941739083400431e-05
Position 489: 2.726927050722561e-05
Position 4793: 2.5387296711812837e-05
Position 4301: 2.5031934205557217e-05
Position 3278: 2.1769436905923062e-05
Position 4539: 2.0127533639166502e-05
Position 4656: 1.886733496340145e-05
Position 4607: 1.8755676763361567e-05
Position 4769: 1.688288279674731e-05
Position 461: 1.5054360842417839e-05
Position 1466: 1.4029842224401802e-05
Position 4696: 1.0501675603422473e-05
Position 604: 7.803765002454661e-06
Position 1768: 7.079869467472221e-06
Position 905: 6.987256011763024e-06
Position 1236: 6.579511939918501e-06
Position 5288: 6.353214404419303e-06
Position 1804: 5.96268139378725e-06
Position 4623: 4.825209940675961e-06
Position 1887: 4.470129569483969e-06
Position 4817: 4.3147728083911854e-06
Position 4681: 4.243410618546255e-06
Position 4801: 3.904119237077988e-06
Position 1572: 2.678307346141335e-06
Position 5172: 2.4316244199234407e-06
Position 4890: 2.0026244546870573e-06
Position 1632: 1.7187608848365464e-06
Position 3641: 9.484363585024616e-07
Position 4692: 5.422625190332865e-07
Position 582: 7.661579489944278e-08
Position 953: 6.706420004171406e-08
Position 406: 4.690063031143263e-08
Position 3532: 3.1838851515195144e-08
Position 859: 2.4241841206608586e-08
Position 423: 2.1710810903613002e-08
Position 392: 1.9943201174412127e-08
Position 267: 1.8302389958896713e-08
Position 1635: 3.9278707553778765e-09
Position 409: 3.815134317685476e-09
Position 117: 2.6608824090312112e-09
Position 855: 1.573809288988153e-09
Position 156: 8.100147608316194e-10
Position 111: 7.836617130912409e-10
Position 610: 3.8611620807165684e-10
Position 96: 3.268678917076779e-10
Position 556: 2.9785742411507194e-10
Position 420: 1.4779626844596048e-11
Position 166: 9.691614282100253e-12
Position 121: 5.640558209062725e-13
Position 137: 4.474925567500831e-13
Position 176: 3.402796365982278e-13
Position 418: 2.9119478537709996e-13
Position 146: 1.9042779365070515e-13
