Gene = TERT
Position 37347: 0.03672404677971909
Position 225: 0.034625423727672563
Position 17701: 0.03331385766603883
Position 17644: 0.0329658941500726
Position 27105: 0.03222762904318317
Position 34616: 0.0322113768889683
Position 34628: 0.031223327771424076
Position 27281: 0.03118968677823702
Position 6978: 0.03103156797347493
Position 29326: 0.027818296483041936
Position 36742: 0.026791065808971115
Position 2164: 0.026651154602003752
Position 24172: 0.025073379083177562
Position 22905: 0.024880137340969905
Position 23938: 0.024095243672400086
Position 26844: 0.023235387887451716
Position 3305: 0.02240119522170038
Position 23622: 0.022070355518242546
Position 2857: 0.021608146077527236
Position 30690: 0.02150284174702215
Position 17675: 0.019851754634419114
Position 16919: 0.019235245450480633
Position 25286: 0.017271120249355912
Position 3431: 0.017198199301814165
Position 16928: 0.014552297747641834
Position 29059: 0.013474619012426923
Position 6208: 0.01268873297976586
Position 23594: 0.01206457179423616
Position 223: 0.011596972421824493
Position 39771: 0.011287390791173541
Position 31040: 0.011186072317108515
Position 27465: 0.01110330161855564
Position 15776: 0.01109821431767763
Position 21239: 0.011057962058382739
Position 9877: 0.010677633152376053
Position 28143: 0.010114954646118767
Position 25995: 0.010040829235261717
Position 28783: 0.009756945230026383
Position 41117: 0.00956431988712145
Position 1021: 0.009344303889852893
Position 31082: 0.009042477485782642
Position 26080: 0.008839699980569951
Position 139: 0.008782521110323611
Position 18510: 0.008621599051073545
Position 20456: 0.008599682595918043
Position 16412: 0.00824399207483334
Position 820: 0.0077962723064625905
Position 20967: 0.007789254686228768
Position 34712: 0.007521149839348631
Position 39924: 0.00727877640361133
Position 29420: 0.007175655449087235
Position 23600: 0.007133240864354567
Position 17533: 0.007080796367681946
Position 25992: 0.006951289465110119
Position 40684: 0.006778123325831274
Position 31935: 0.006466185188157765
Position 26270: 0.0064168012903531215
Position 23331: 0.006411762846968983
Position 21400: 0.006356588118101663
Position 41444: 0.006203184185610171
Position 32612: 0.005785288315838911
Position 172: 0.005754550542852411
Position 22884: 0.005666129396695315
Position 24515: 0.0050782807029604304
Position 15840: 0.004953749671635096
Position 30067: 0.004282086256361958
Position 18373: 0.003879822822178877
Position 40464: 0.003756609257724054
Position 16341: 0.0034205267289434452
Position 292: 0.003262909548262655
Position 18448: 0.0032261934574296528
Position 16506: 0.0030821120338695193
Position 28821: 0.002893079888594023
Position 26022: 0.0026185343569945564
Position 25738: 0.0024164994227205356
Position 23368: 0.002320637594384227
Position 28779: 0.0023058826284793684
Position 33922: 0.0022459489012411687
Position 26666: 0.0021519854475159435
Position 381: 0.0021213387615454933
Position 27751: 0.0019365752860279598
Position 29626: 0.0018926066684447195
Position 32733: 0.0018846277247829453
Position 30590: 0.0017522554201051133
Position 30624: 0.0017236587524754776
Position 591: 0.0016630722386222554
Position 27873: 0.001662787648680849
Position 17190: 0.0016057691021214946
Position 1544: 0.0015929772742878906
Position 23598: 0.0015531110318364881
Position 1542: 0.0014112100961133107
Position 24221: 0.0013788134523388463
Position 20961: 0.0013441456408573823
Position 24305: 0.0012998414119849398
Position 12624: 0.0012519023543275235
Position 18110: 0.001231654675743054
Position 85: 0.0011152764648399152
Position 17595: 0.0011009209839979992
Position 25329: 0.001098645463020719
Position 25130: 0.0010198740916849674
Position 425: 0.0009746096469916298
Position 31328: 0.0008810555801122854
Position 27172: 0.0007701704683874374
Position 36853: 0.0007463337861153515
Position 24807: 0.0007318212976868571
Position 27889: 0.0005617264823026082
Position 24729: 0.0005367721068834696
Position 40278: 0.00045841971385756085
Position 24820: 0.00044604760284459893
Position 25089: 0.0004375033235843901
Position 208: 0.0003971222933868449
Position 24700: 0.0003596807856321539
Position 31097: 0.0003515857941848114
Position 2084: 0.00032264514404598454
Position 30758: 0.0003016911023342932
Position 4648: 0.0002939044247881696
Position 36649: 0.00028953905913926196
Position 28903: 0.00026836278694034586
Position 22767: 0.0002636211600114559
Position 4144: 0.00025321218152947873
Position 24948: 0.0002471312953150786
Position 4186: 0.0002464225105940987
Position 5446: 0.00022188304512740122
Position 3725: 0.00020652521849769682
Position 3473: 0.00020290962920832518
Position 2887: 0.0002011477705325384
Position 2204: 0.00019303155607936154
Position 2128: 0.00018813228714298458
Position 2698: 0.00018623655393388335
Position 31903: 0.00018575233666078
Position 3683: 0.0001835031600572396
Position 24228: 0.0001035682479603057
Position 1743: 0.00010245340919779196
Position 24685: 9.853974160888315e-05
Position 16440: 8.889009057349372e-05
Position 23912: 8.416440664062414e-05
Position 2304: 7.585761991571978e-05
Position 23963: 7.254584951784007e-05
Position 298: 7.080827816402792e-05
Position 309: 6.709412837416143e-05
Position 2611: 4.671543058459283e-05
Position 27: 4.645084626812695e-05
Position 2074: 3.460094569204311e-05
Position 2680: 3.077252533543444e-05
Position 2115: 2.2614050165360375e-05
Position 26796: 2.0282465236622156e-05
Position 40700: 1.2439478965641394e-05
Position 216: 6.092945481349775e-06
Position 23933: 5.978564207789319e-06
Position 26559: 3.871700317945777e-06
Position 2336: 2.933262423081151e-06
Position 2179: 2.6500811819586313e-06
Position 411: 3.7799944672324414e-07
Position 229: 3.1260911157767197e-07
Position 402: 1.2815791373488875e-07
Position 569: 1.9980417535422104e-08
Position 447: 1.509756064635295e-08
Position 671: 3.87066066049084e-12
Position 13: 2.866430000714069e-13
Position 383: 1.783497790390876e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 30454: 0.9912348549372507
Position 26413: 0.990432214986024
Position 23842: 0.987396809011423
Position 36387: 0.9811332507303409
Position 15576: 0.9607308193083297
Position 22766: 0.9534496818062691
Position 28511: 0.9141434964326206
Position 1627: 0.7618997624656925
Position 16250: 0.7056583121356418
Position 30871: 0.6582094424559979
Position 33798: 0.6318381807631004
Position 39635: 0.6307431432349987
Position 34446: 0.554164777313697
Position 8703: 0.5168303013514829
Position 17456: 0.5011177010169376
Position 41215: 0.45041344406441425
Position 380: 0.4445499688864529
Position 18250: 0.44020559516706803
Position 12446: 0.4199864033097266
Position 25154: 0.40640217556526737
Position 24086: 0.3802888708122596
Position 12422: 0.3706433827778871
Position 24041: 0.32382602295407137
Position 28671: 0.28489609358179735
Position 32636: 0.2736493496638711
Position 17410: 0.27177178851898864
Position 40541: 0.2526662314868517
Position 16286: 0.2064288078310376
Position 31229: 0.2018125353051395
Position 21099: 0.14463836086925017
Position 23399: 0.14452846047022155
Position 31865: 0.14277327237779913
Position 14708: 0.13852171811589492
Position 8775: 0.12622908074983819
Position 39657: 0.12159537864383455
Position 40964: 0.11960261120657166
Position 23489: 0.11124202141990855
Position 13677: 0.11043745785380446
Position 8839: 0.11034941658308947
Position 23362: 0.09640432908703593
Position 14014: 0.09122004892106102
Position 25884: 0.07971848246678975
Position 8806: 0.07924252093755049
Position 32836: 0.07821917207950488
Position 22625: 0.0766178750918904
Position 1587: 0.07453457337912525
Position 1679: 0.07402508966857987
Position 34467: 0.05992379486981658
Position 41707: 0.057842522161603356
Position 13576: 0.05664796457455323
Position 34573: 0.056303962734943334
Position 1511: 0.045660053443991835
Position 28207: 0.0419174127213945
Position 40906: 0.04158129313602358
Position 16291: 0.04134174303534265
Position 16984: 0.04029938675824274
Position 23542: 0.03878667096098615
Position 16799: 0.03765431147788205
Position 37244: 0.03503531228943526
Position 6731: 0.031031567973474925
Position 1603: 0.02944642982984371
Position 30912: 0.02899467705718119
Position 36548: 0.028308496336337266
Position 41563: 0.025375940627260514
Position 3017: 0.02501457737727166
Position 26012: 0.02405027330881487
Position 39871: 0.023415855977449076
Position 40179: 0.022723163406290086
Position 23277: 0.02239929494015623
Position 41154: 0.021080599822663897
Position 36670: 0.02093834971291448
Position 26906: 0.020916303614696836
Position 27219: 0.019938956652779505
Position 28222: 0.019865480236043013
Position 28098: 0.019490580488509338
Position 36346: 0.018615725955972457
Position 1915: 0.018265500251495665
Position 2986: 0.015672974502586156
Position 36596: 0.01514416419450815
Position 40234: 0.015109398145038441
Position 29245: 0.01477075266614008
Position 26636: 0.014224276925522557
Position 6027: 0.012688732979765836
Position 2784: 0.01230089831495703
Position 16900: 0.012081123899546933
Position 29223: 0.011918991051572517
Position 36646: 0.011680212098367011
Position 28687: 0.011370864471898905
Position 28963: 0.01079865200912142
Position 30886: 0.01063935940963893
Position 40852: 0.010369465291200496
Position 30827: 0.010243036084154371
Position 24043: 0.010239634758165889
Position 17592: 0.010189300159479954
Position 27171: 0.010157306463073548
Position 27324: 0.009978118518813812
Position 23680: 0.009699092777368684
Position 3231: 0.009499041653495046
Position 3020: 0.009396161510830999
Position 36574: 0.009331714962506116
Position 18044: 0.009280586495015997
Position 40588: 0.00897167515777574
Position 276: 0.008688621383492032
Position 26473: 0.008414238093606074
Position 18135: 0.00833076925931988
Position 30802: 0.008274367402619899
Position 30737: 0.0077573539264942475
Position 16227: 0.00770661436417206
Position 1541: 0.0075094346560069785
Position 20854: 0.007220069338491228
Position 2610: 0.006887204418712648
Position 9654: 0.006820277509129486
Position 26210: 0.0066438026872245644
Position 29211: 0.0063832596504644285
Position 3160: 0.006329862093096009
Position 23189: 0.006273168388934582
Position 23427: 0.006261839421575324
Position 28015: 0.0057771479046270936
Position 41296: 0.005569973569240176
Position 30563: 0.00531018930938832
Position 30916: 0.005277838877666847
Position 25281: 0.005109025999117039
Position 20169: 0.004950950689688148
Position 24404: 0.0049118197867120995
Position 18301: 0.0047990846895062675
Position 3345: 0.004783286773500947
Position 26643: 0.004592734390042159
Position 30847: 0.004484185310975394
Position 1865: 0.004401817481687678
Position 28637: 0.004181082751451731
Position 28443: 0.0039614618469283715
Position 37153: 0.0039242256936595525
Position 17344: 0.003901878680622149
Position 9579: 0.0038573556432465713
Position 32534: 0.00382880184772011
Position 41632: 0.0037132943123308467
Position 29936: 0.003697571811872006
Position 1658: 0.0036968541025026802
Position 20278: 0.0036487319062298955
Position 40130: 0.003575324279080569
Position 28268: 0.0034393113697698758
Position 27076: 0.003434920773411386
Position 41034: 0.0033817873548653518
Position 17947: 0.0032214552105324494
Position 1970: 0.003101533624908154
Position 27670: 0.0030438493083206368
Position 395: 0.0030301249771633866
Position 26982: 0.0030039526254086596
Position 28808: 0.0029373270512376096
Position 27968: 0.0028430241762073404
Position 39898: 0.0028328393173973556
Position 30984: 0.0028318978238335065
Position 23526: 0.0027375468715051324
Position 28453: 0.0026392603066552555
Position 32238: 0.002549685971923462
Position 26720: 0.0024621036299454536
Position 26673: 0.0024524028017690875
Position 26903: 0.0024349117250388116
Position 26943: 0.0022128028677011638
Position 28746: 0.0021572048721049783
Position 20814: 0.0019133309885949194
Position 29446: 0.0018926066684447202
Position 28583: 0.0018925423534233835
Position 2991: 0.0018532686992359427
Position 40720: 0.001835562194212307
Position 3387: 0.001823856840963949
Position 28937: 0.001704283396370063
Position 18176: 0.00166980918352274
Position 28084: 0.001663318593833579
Position 23798: 0.0016256203867173863
Position 29325: 0.0016077466146166937
Position 40111: 0.0015997125729770969
Position 3263: 0.0015473538036204913
Position 943: 0.0015058188188935482
Position 26917: 0.001411289082599754
Position 3076: 0.0013885635313658855
Position 3303: 0.001349353682027059
Position 32429: 0.0013388713670017026
Position 2591: 0.0013277829214124405
Position 25122: 0.0013223929640481975
Position 24603: 0.001280480893670169
Position 25655: 0.0012680424662305416
Position 3326: 0.0012483349226526045
Position 26444: 0.0011529220065697222
Position 26614: 0.001149831075636572
Position 1313: 0.0011484968903287833
Position 25437: 0.0011484569564899937
Position 27730: 0.001117240108690782
Position 37976: 0.0011154266806892167
Position 28903: 0.0009716836069354456
Position 31059: 0.0009415526850599305
Position 24672: 0.0008923806409857931
Position 24997: 0.0008898670849838863
Position 31899: 0.000879362170123339
Position 2083: 0.0008650089114496834
Position 37822: 0.0008095238710548412
Position 2751: 0.0008038569227168594
Position 2113: 0.0007853296551071328
Position 1294: 0.0007795809559191566
Position 27973: 0.0007522124233461073
Position 514: 0.0007259885269503875
Position 1267: 0.00066617760316891
Position 419: 0.0006426783773917416
Position 655: 0.0006113702914911928
Position 29998: 0.0005845144444899527
Position 26843: 0.000582015453793289
Position 36921: 0.0005359996593346538
Position 1346: 0.0005117145305286979
Position 27370: 0.0005043725082262259
Position 17130: 0.0004955941668943996
Position 2691: 0.00046741340877025757
Position 27104: 0.00039474568303247113
Position 26744: 0.0003806096833074597
Position 30902: 0.0003735089352140098
Position 26731: 0.0003593752035271875
Position 30937: 0.0003522857319886433
Position 4058: 0.0003162233794196896
Position 29388: 0.00031320194933542476
Position 668: 0.00030084075801491356
Position 25041: 0.00027995026271980484
Position 30756: 0.0002529755194054417
Position 991: 0.00024891047941564426
Position 24847: 0.00024713129531507837
Position 871: 0.0002321609536558609
Position 692: 0.00022304772737255878
Position 17300: 0.00021237759975348188
Position 813: 0.00018779039061345804
Position 710: 0.0001731729763414887
Position 23720: 0.0001720106965869798
Position 920: 0.00016723323487460138
Position 30919: 0.00016407754536477902
Position 4016: 0.00016318228905791795
Position 24962: 0.00016273787547925245
Position 3639: 0.0001604373758443135
Position 500: 0.0001559806652093101
Position 31257: 0.00015213732919995974
Position 3549: 0.00014912066637096566
Position 733: 0.00014728299635586865
Position 4520: 0.00012883579888366305
Position 24970: 0.0001224134036982183
Position 350: 0.00011209209051183362
Position 4562: 0.00011191549350707947
Position 1451: 0.00010801099739505911
Position 5318: 0.00010455341517701633
Position 2766: 0.00010014587565800207
Position 2793: 9.255105364607952e-05
Position 1726: 9.05800189753955e-05
Position 5360: 8.563123308806257e-05
Position 1484: 8.311322814437803e-05
Position 869: 8.15183618606096e-05
Position 3597: 8.047033633965684e-05
Position 1528: 7.743981182020293e-05
Position 523: 6.964270573740667e-05
Position 877: 6.583857611472872e-05
Position 2240: 6.442784111253105e-05
Position 36892: 6.136543057870448e-05
Position 2808: 5.84946856227609e-05
Position 23682: 5.640845641478866e-05
Position 28621: 5.448570855589341e-05
Position 1428: 5.3238753691544404e-05
Position 4478: 5.3153132397427004e-05
Position 30272: 5.0650650924035e-05
Position 1204: 4.912770011999426e-05
Position 1367: 4.841028527271717e-05
Position 443: 4.6223851049258383e-05
Position 31061: 3.6839437362722174e-05
Position 24225: 3.6499689360553156e-05
Position 2549: 3.610446741640088e-05
Position 27082: 3.5515740405210234e-05
Position 5276: 3.169839686232234e-05
Position 27029: 3.0728810674530395e-05
Position 3429: 2.126045471868946e-05
Position 4100: 2.0229023645969266e-05
Position 1167: 1.7184878126432585e-05
Position 15983: 1.696391141282958e-05
Position 27046: 1.5622322646943936e-05
Position 31342: 1.3922194992447996e-05
Position 2216: 1.0518098595362072e-05
Position 26753: 9.142462867017894e-06
Position 26853: 8.521478741584404e-06
Position 18215: 6.939443972248521e-06
Position 24125: 5.36883254841726e-06
Position 1391: 5.288358514818097e-06
Position 27271: 4.834848849189664e-06
Position 2403: 4.017031946126242e-06
Position 3101: 2.2817385474537846e-06
Position 28793: 2.074538057485114e-06
Position 1983: 1.7585649099611919e-06
Position 2044: 1.4323906143315629e-06
Position 24252: 1.4222520753747814e-06
Position 31837: 9.933047309677522e-07
Position 2554: 7.213657437005669e-07
Position 26695: 5.988493474207774e-07
Position 24329: 5.007643570477173e-07
Position 26746: 4.916862422571949e-07
Position 30227: 1.6576300275297132e-07
Position 24440: 9.833576184941999e-08
Position 896: 9.781057872694853e-09
Position 398: 8.658504797653336e-09
Position 216: 6.9809590741818675e-09
Position 364: 1.3879546461461752e-09
Position 333: 1.359008048311183e-09
Position 902: 6.126809335046888e-10
Position 745: 3.573906726981573e-10
Position 31231: 1.704336164735378e-10
