Gene = HAX1
Position 352: 1.452576169599399e-13
Position 326: 3.71868069666403e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.9887542458503452
Position 3104: 0.9674399349771449
Position 2642: 0.9539695969579695
Position 2397: 0.938327108497951
Position 1262: 0.6159670016104282
Position 375: 0.5984847665526541
Position 824: 0.27489629703790913
Position 1238: 0.1449277504240914
Position 968: 0.07088796891557782
Position 3278: 0.057297293593358174
Position 1024: 0.055217659218146836
Position 2438: 0.052088582925570975
Position 830: 0.04356189162705612
Position 722: 0.042546119900127896
Position 3060: 0.024826115112339685
Position 2566: 0.016908270262275548
Position 2656: 0.012132249925129065
Position 786: 0.009460215681347934
Position 1548: 0.008414741611094984
Position 3074: 0.005960127044519948
Position 2885: 0.004396156730098854
Position 1271: 0.0040045111295111775
Position 920: 0.0029483262492115136
Position 1202: 0.002577806529163091
Position 847: 0.0024871431317484835
Position 2689: 0.0024563993211458896
Position 2473: 0.002032289987669883
Position 2845: 0.0018121917175576972
Position 2665: 0.0017915877798931846
Position 974: 0.0016234237660779213
Position 417: 0.0011855812657686564
Position 3110: 0.0009607191779912309
Position 3255: 0.0009153765561106117
Position 698: 0.0009067309767427255
Position 2345: 0.0008743011716499257
Position 1917: 0.0007153671101893283
Position 948: 0.000623279202585119
Position 1106: 0.0006161956767539493
Position 192: 0.0005062312742669709
Position 1920: 0.00043834086001320264
Position 730: 0.0004334583031682839
Position 141: 0.0003185537320873835
Position 1565: 0.0003180190579700902
Position 2822: 0.0003012785934017517
Position 859: 0.0002758415741081106
Position 3260: 0.00026882989172877675
Position 1415: 0.00026602584457964605
Position 377: 0.0002499322458851789
Position 2713: 0.00024736070421307334
Position 3318: 0.00023692375315292403
Position 3299: 0.0002302086393845924
Position 486: 0.00022159219503267054
Position 379: 0.00022099198465112588
Position 2913: 0.0002046971056454544
Position 936: 0.00020242668723887726
Position 1040: 0.00015527320392061882
Position 765: 0.000110834236285455
Position 205: 0.000105575598000969
Position 1831: 0.0001023497152701786
Position 3190: 7.902875224817086e-05
Position 2695: 7.042541185017304e-05
Position 979: 7.015527539478575e-05
Position 2731: 6.36113491048356e-05
Position 865: 5.776856929562884e-05
Position 526: 5.760596194372872e-05
Position 929: 4.241052103679439e-05
Position 3206: 3.414008858735709e-05
Position 2121: 3.086598932394456e-05
Position 2668: 2.5642009624870687e-05
Position 2808: 2.1622006080319012e-05
Position 2715: 1.5977486493864958e-05
Position 2200: 1.3272572206333244e-05
Position 182: 8.381566023831824e-06
Position 2541: 7.579124061410831e-06
Position 425: 6.355963898208517e-06
Position 530: 5.5878543080384605e-06
Position 384: 5.309501863084279e-06
Position 437: 4.427573373293242e-06
Position 3128: 3.525874434104979e-06
Position 151: 3.41128663729029e-06
Position 109: 3.337754478934004e-06
Position 832: 3.2995443905149763e-06
Position 2954: 3.2573227559575493e-06
Position 265: 3.1746014790206274e-06
Position 702: 2.582374938880529e-06
Position 562: 1.8181004635901476e-06
Position 2744: 1.4963343376229073e-06
Position 560: 1.135056320835922e-06
Position 545: 9.707109129544889e-07
Position 448: 8.698045249061433e-07
Position 387: 8.089805916685465e-07
Position 1449: 7.787021858149569e-07
Position 503: 7.782314882967191e-07
Position 584: 7.60294698910971e-07
Position 599: 3.79056242791358e-07
Position 565: 2.3451883900835684e-07
Position 270: 7.493796901414074e-08
Position 442: 3.8120549645465754e-08
Position 3120: 2.5130591460401235e-08
Position 217: 1.770279933718958e-08
Position 275: 1.2429348175754058e-08
Position 308: 6.269245700342929e-09
Position 609: 3.826287680530784e-09
Position 291: 1.0226350535029407e-09
Position 511: 1.0236518400255571e-10
Position 313: 8.905240313134455e-11
Position 272: 5.011449995065743e-11
Position 439: 2.251442983645936e-16
Position 457: 1.53009636547672e-16
