Gene = SCCPDH
Position 307: 0.0002611902451653643
Position 974: 0.0002460173451995935
Position 1597: 0.0002386286753478605
Position 662: 0.00021600870366165115
Position 20091: 0.00018301937771684834
Position 4118: 0.00017582241760089702
Position 3594: 0.0001728358888376614
Position 770: 0.00016400715534887233
Position 1040: 0.00014997967849117138
Position 4015: 0.00014387216180260115
Position 3991: 0.00013953064684915143
Position 91: 0.00012327309992112348
Position 1037: 0.00011696393911144124
Position 3600: 0.00011086786951313686
Position 935: 0.00010871774492729648
Position 3584: 8.992321149475534e-05
Position 12558: 8.747519167226602e-05
Position 3697: 8.095281476234465e-05
Position 3939: 6.283543223043384e-05
Position 3313: 5.716095286893404e-05
Position 4007: 4.281754959893414e-05
Position 4967: 3.7439161199312936e-05
Position 3968: 2.7836722358574523e-05
Position 4122: 2.707914826588523e-05
Position 18845: 1.9821593848644767e-05
Position 212: 1.613711739413395e-05
Position 206: 1.2319490762057278e-05
Position 154: 1.156736955472598e-05
Position 409: 1.079046652987216e-05
Position 4859: 9.81348143235001e-06
Position 4383: 4.345768648498885e-06
Position 4416: 3.586138103164333e-06
Position 768: 3.273149766511345e-06
Position 708: 2.897996548089856e-06
Position 864: 2.2151732889281233e-06
Position 420: 1.4542683078243737e-06
Position 838: 3.0433751797354465e-07
Position 731: 2.580991008196076e-07
Position 664: 1.3765055740936194e-07
Position 331: 5.290064104518895e-08
Position 505: 3.140499288407874e-08
Position 365: 2.899990247529658e-08
Position 373: 7.397469070242355e-10
Position 286: 2.0261803079249999e-10
Position 877: 1.1942340431258982e-12
Position 636: 4.7981984209692277e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11927: 0.9998634520171115
Position 2844: 0.9831193935222139
Position 40198: 0.9622212244629401
Position 18342: 0.9207488461389574
Position 24813: 0.7608011268261684
Position 43147: 0.6634316732303164
Position 12123: 0.5668759382741883
Position 30048: 0.4789921335207644
Position 12363: 0.4090917673715395
Position 20028: 0.2952964967458197
Position 12092: 0.2587647989916817
Position 16124: 0.24568777392668292
Position 648: 0.22418588748492638
Position 24749: 0.1572095012837598
Position 43506: 0.1466839710596333
Position 12406: 0.1345351706789133
Position 7692: 0.11188467773077689
Position 4358: 0.10809533617355742
Position 30099: 0.10705210582860444
Position 42225: 0.10693200756083807
Position 15685: 0.09086473662214524
Position 40801: 0.08855110509630384
Position 15669: 0.07553579379785608
Position 41556: 0.06689082293944705
Position 3855: 0.06576416758868728
Position 3414: 0.05927374696214913
Position 12859: 0.05013259001773173
Position 910: 0.04085080395725954
Position 6682: 0.03869180452949308
Position 15087: 0.03760358343242844
Position 11346: 0.027079167923356906
Position 7787: 0.019918101131179748
Position 18399: 0.01826290572183587
Position 4278: 0.018049846779784943
Position 11396: 0.017935514077377063
Position 16055: 0.015137940704783508
Position 24618: 0.014826332055334328
Position 3060: 0.014421004251579368
Position 12373: 0.014339052315708822
Position 438: 0.014246862419501155
Position 942: 0.013278227004561438
Position 25640: 0.012297214476425669
Position 1559: 0.012139172003337282
Position 12130: 0.01079069996042786
Position 2372: 0.010216512870048777
Position 5549: 0.009979930676616771
Position 7698: 0.009419909645924596
Position 7940: 0.00907013207197911
Position 1659: 0.008847885387981995
Position 12831: 0.007795265209904546
Position 6658: 0.007413815818229742
Position 2375: 0.006845344435178603
Position 7835: 0.006231824234686096
Position 12102: 0.006168312571918897
Position 15860: 0.005912534756984184
Position 2985: 0.005295013510001913
Position 838: 0.005201702983595086
Position 12161: 0.004892837161183775
Position 29605: 0.004837501967441737
Position 35291: 0.0047997150495725244
Position 1074: 0.004322898759589613
Position 1590: 0.0035158874360197716
Position 2576: 0.0034860268791588114
Position 3994: 0.003414863214171852
Position 15368: 0.0032711428607944525
Position 3104: 0.0032309598255603287
Position 4535: 0.0031975587109987547
Position 3166: 0.0030298956942652667
Position 2402: 0.0029927556973467283
Position 12625: 0.0028474550416243277
Position 390: 0.002223418277979028
Position 31462: 0.0019804896018397154
Position 3009: 0.0018047568080514804
Position 2235: 0.0017826544889640837
Position 4257: 0.0016817712697198236
Position 34797: 0.0016765011530733768
Position 12079: 0.0012985896917133027
Position 2719: 0.0012439492910658603
Position 1562: 0.001235117927379249
Position 1709: 0.0012312601699491468
Position 28560: 0.0012217948426976985
Position 3444: 0.0010631529494138081
Position 1447: 0.001020541827006609
Position 2848: 0.0009665074629860135
Position 1094: 0.0009576257609587448
Position 12580: 0.0008547333243754992
Position 13052: 0.0006622365601707638
Position 1340: 0.0005102141634178838
Position 1120: 0.0005061062997231482
Position 17486: 0.0004179709556724272
Position 23146: 0.00041024264621996806
Position 1462: 0.0003640159571593881
Position 24963: 0.0003055191463501777
Position 27423: 0.00025249196589209925
Position 3915: 0.00023574961207708275
Position 12314: 0.00022174657493885985
Position 528: 0.00019059688293847091
Position 3576: 0.0001860069777830959
Position 27747: 0.00018225342468114063
Position 3081: 0.00017535874967045632
Position 1662: 0.00016623819232313252
Position 3273: 0.00016544790227421022
Position 20291: 0.00016458634323926564
Position 28418: 0.00012049657292916072
Position 4283: 0.00011819550371637603
Position 12241: 0.00011254168244879075
Position 12423: 0.00010966432654094538
Position 3101: 9.813387434801032e-05
Position 2952: 9.568555265338917e-05
Position 20155: 8.720236627112442e-05
Position 4035: 8.547034642359286e-05
Position 25969: 8.075009760010623e-05
Position 25464: 8.003498045591921e-05
Position 18685: 7.485665428300872e-05
Position 12700: 7.377416257124293e-05
Position 3766: 6.690080299897722e-05
Position 3022: 6.561560875816961e-05
Position 3098: 6.400386421020663e-05
Position 27077: 6.260928145684925e-05
Position 3341: 6.114026904436104e-05
Position 20316: 6.034396391477917e-05
Position 26036: 4.616960867634403e-05
Position 3344: 4.5035388847664894e-05
Position 4068: 4.117613546227828e-05
Position 18608: 3.913842363739911e-05
Position 3040: 3.713497699450312e-05
Position 12637: 3.550018464554346e-05
Position 3724: 2.8460022228390595e-05
Position 19097: 2.779302110650442e-05
Position 25085: 2.551502126233613e-05
Position 19037: 2.447969799321397e-05
Position 3045: 2.4476097944576817e-05
Position 20760: 2.4335300309066666e-05
Position 3669: 2.3955704315962242e-05
Position 4705: 2.2405517465090603e-05
Position 387: 2.0157366323971168e-05
Position 392: 1.9816896772345098e-05
Position 3835: 1.9316128356374587e-05
Position 4880: 1.882732047277508e-05
Position 18738: 1.644279945675922e-05
Position 468: 1.6378545439495146e-05
Position 12258: 1.5865358226832863e-05
Position 3685: 1.5183157400705845e-05
Position 3688: 1.3320993757306243e-05
Position 3664: 1.3208961201117767e-05
Position 3679: 1.1473836936440133e-05
Position 672: 1.1279317388132464e-05
Position 18920: 1.1211226614373224e-05
Position 2716: 1.1045413312761027e-05
Position 18589: 8.275560150702428e-06
Position 13569: 6.23726776501091e-06
Position 4858: 6.019804693797302e-06
Position 12540: 5.3248450762607005e-06
Position 1149: 4.296695111184063e-06
Position 1015: 3.951779478126763e-06
Position 20593: 3.765641899154785e-06
Position 16402: 3.1097012934918144e-06
Position 634: 2.643402380880129e-06
Position 450: 2.1792915315263597e-06
Position 19078: 2.1512542969587493e-06
Position 549: 2.0603459933354054e-06
Position 1316: 2.0254431950907623e-06
Position 1534: 1.963348061033826e-06
Position 1418: 1.9265188607808745e-06
Position 571: 1.8838783784721849e-06
Position 1049: 1.5471018252305375e-06
Position 453: 1.368002794892212e-06
Position 13589: 1.2233980406242503e-06
Position 984: 1.2180478897556438e-06
Position 534: 9.484591299150204e-07
Position 2698: 5.615227092367808e-07
Position 561: 3.358727078120289e-07
Position 546: 2.991287615395206e-07
Position 525: 2.0522533529754138e-07
Position 465: 1.9982721267745024e-07
Position 726: 1.8551489590448573e-07
Position 485: 9.411127740443502e-08
Position 12293: 9.078857080530184e-08
Position 480: 5.7327511283132616e-08
Position 689: 3.122921047618956e-08
Position 325: 2.8138844023065248e-08
Position 683: 2.2546234572173883e-08
Position 319: 9.363362503574566e-09
Position 692: 7.116038978083215e-09
Position 251: 1.8007528178756614e-09
Position 200: 1.555378600055164e-09
Position 161: 2.694654449250948e-10
Position 174: 1.543082235531827e-10
Position 170: 1.1897467104033942e-10
Position 255: 1.2713639472642951e-11
