Gene = SPATA31D4
Position 882: 0.00010808173464133207
Position 1804: 0.00010126951265555234
Position 700: 9.734225407443387e-05
Position 1521: 9.29318779723668e-05
Position 609: 9.134320921833092e-05
Position 1087: 8.990718651795217e-05
Position 987: 8.91955762150907e-05
Position 657: 8.32521780037928e-05
Position 277: 8.16980463570287e-05
Position 391: 7.661239020198507e-05
Position 1247: 7.65759351639072e-05
Position 903: 6.715401377392029e-05
Position 835: 6.07321933156537e-05
Position 1595: 5.710060600969702e-05
Position 1100: 5.2362504964983955e-05
Position 1335: 4.240593351586614e-05
Position 952: 2.6229327242840253e-05
Position 1605: 1.967843680650959e-05
Position 1401: 1.5584070605492053e-05
Position 527: 1.0311840334100905e-05
Position 423: 5.9100748094818465e-06
Position 298: 4.868955016211196e-06
Position 714: 3.4785426850022975e-06
Position 494: 2.438412155221595e-06
Position 440: 2.400164790098777e-06
Position 279: 1.5490975763588642e-06
Position 767: 1.4495732837280704e-06
Position 907: 1.4217220591768465e-06
Position 309: 1.4072109654582172e-06
Position 185: 1.391925013611826e-06
Position 370: 1.3168771926614068e-06
Position 523: 1.2582926439584375e-06
Position 360: 1.2120525152748224e-06
Position 499: 1.1185631008927286e-06
Position 913: 1.090281548121827e-06
Position 764: 9.6934197901029e-07
Position 363: 9.293281641015901e-07
Position 471: 9.00555247882746e-07
Position 417: 7.836452894727025e-07
Position 305: 5.659991276572464e-07
Position 415: 3.9267153612824486e-07
Position 314: 3.0276179609637214e-08
Position 212: 1.1094211700427306e-08
Position 475: 1.2642971548946454e-09
Position 622: 1.0551014067312563e-09
Position 190: 9.47699796510996e-11
Position 473: 3.276805016376591e-11
Position 307: 5.026581980750928e-12
Position 216: 1.4218657478543555e-14
