Gene = GHRL
Position 2034: 0.16846951128706045
Position 1956: 0.1346934310004762
Position 6370: 0.12932662809739146
Position 274: 0.09596442484475597
Position 4235: 0.060930898803184405
Position 2434: 0.05971462700166685
Position 2758: 0.05746762372580894
Position 1208: 0.05421325343421437
Position 3814: 0.050177310493379944
Position 3900: 0.04625942659337677
Position 6935: 0.03344743847874305
Position 1077: 0.03265085698726236
Position 2078: 0.02832322223555505
Position 2622: 0.02476687019423081
Position 4778: 0.024102428013476243
Position 4371: 0.02292114270343894
Position 2533: 0.022134159791403585
Position 2163: 0.021486396789577165
Position 6284: 0.01980886699004077
Position 991: 0.01601003101230776
Position 4177: 0.015727522061147275
Position 2521: 0.014621327444061975
Position 1176: 0.014039356163638776
Position 2456: 0.013183744846323007
Position 4293: 0.011845046767427266
Position 3880: 0.01152120726608375
Position 859: 0.010755026861433028
Position 2045: 0.009809819090611217
Position 4688: 0.00943346085545082
Position 1230: 0.009335651858278575
Position 1189: 0.009226229879651762
Position 2510: 0.008715410540643438
Position 205: 0.008441877756789028
Position 6345: 0.008154758016292285
Position 6750: 0.00720840533240248
Position 231: 0.006894162700796693
Position 6721: 0.006578434442442398
Position 2792: 0.006441220908213851
Position 2319: 0.006265820568052623
Position 6378: 0.006179057153291207
Position 6795: 0.00616566783412027
Position 7104: 0.0061397871597314415
Position 297: 0.005847474166782661
Position 1346: 0.005266788803846592
Position 438: 0.005230161847289453
Position 2475: 0.005106369376617006
Position 1099: 0.004219760181816728
Position 6779: 0.004174154991464083
Position 4911: 0.003982221994355028
Position 3543: 0.0034772719485219278
Position 1358: 0.0032454987218284155
Position 5539: 0.0029474788923374213
Position 4730: 0.0023024539222788456
Position 3562: 0.002096069108893272
Position 999: 0.0019435451504209015
Position 1495: 0.0018336847908967148
Position 4428: 0.0015670728689883824
Position 1775: 0.0014789619466770124
Position 476: 0.0012440937786973073
Position 6856: 0.001189060515465569
Position 407: 0.0011423691174190793
Position 6940: 0.00103489881014621
Position 4005: 0.001022060061788573
Position 3572: 0.000995370046340884
Position 913: 0.0009680202009556807
Position 6487: 0.0008922445523104296
Position 1728: 0.0008760162651507063
Position 2001: 0.0007849471827318119
Position 3401: 0.0007693281154751149
Position 2625: 0.0007450704577185688
Position 5471: 0.0007355091768069721
Position 910: 0.0007177935921219505
Position 891: 0.0006757827578436222
Position 2409: 0.0005928077007915703
Position 4340: 0.0005519765921541098
Position 223: 0.0005511039357526597
Position 779: 0.0004826194850141315
Position 767: 0.0004763438325830169
Position 1114: 0.00040347697841693395
Position 1517: 0.0003901204030369303
Position 3073: 0.0003885717619412123
Position 2189: 0.00036122930419018375
Position 1869: 0.00026801246752721934
Position 1619: 0.00021028699957815718
Position 3023: 0.00020698535197749129
Position 3606: 0.00020532687194140507
Position 609: 0.0001816562873375117
Position 734: 0.00017700783641118054
Position 2911: 0.0001556426523095005
Position 868: 0.00014318625903979318
Position 357: 0.00011507205710130166
Position 478: 0.00011213034878199338
Position 614: 0.00011094688678213284
Position 1402: 5.939751438792006e-05
Position 212: 5.420808216249405e-05
Position 4182: 4.123955048306872e-05
Position 444: 3.579254383555371e-05
Position 2949: 3.254419343029913e-05
Position 524: 2.9589071390581087e-05
Position 520: 2.5029696068809698e-05
Position 2222: 2.048267360755627e-05
Position 2971: 1.364385564319451e-05
Position 3667: 1.3324923413924252e-05
Position 283: 1.30195053458732e-05
Position 653: 1.1086953897930495e-05
Position 369: 1.0143346944082277e-05
Position 410: 5.835978986810292e-06
Position 378: 5.350935845319753e-06
Position 393: 5.074754055545435e-06
Position 304: 4.921169420002223e-06
Position 1089: 2.877849580516269e-06
Position 506: 2.49262168445156e-06
Position 485: 1.0876424459591681e-06
Position 789: 5.176354368632494e-07
Position 1139: 3.9315084522690985e-07
Position 649: 4.9732045082851644e-08
Position 308: 7.998167304787492e-09
Position 665: 7.80812971534416e-09
Position 318: 9.63144560301755e-10
Position 129: 1.277903755256139e-11
Position 149: 1.1254311682197038e-11
Position 153: 6.411414991782891e-12
Position 132: 4.0602626753494287e-13
