Gene = SOHLH1
Position 1802: 0.000105549267114335
Position 2447: 0.00010551254868147995
Position 511: 8.839775059039607e-05
Position 759: 8.121869758028497e-05
Position 288: 7.423792409635612e-05
Position 544: 5.601888384324902e-05
Position 193: 2.9095341945771444e-05
Position 28: 1.7107124109196994e-05
Position 568: 1.1070433348694483e-05
Position 696: 9.72056675255107e-06
Position 541: 9.113817055869238e-06
Position 278: 8.933458520150068e-06
Position 475: 8.00342621721354e-06
Position 34: 7.269935131592904e-06
Position 613: 6.836669616033715e-06
Position 57: 6.524277504424766e-06
Position 769: 6.188038573658432e-06
Position 890: 6.028573985628302e-06
Position 39: 5.79607046176471e-06
Position 351: 4.697149040269605e-06
Position 366: 6.244128991436152e-07
Position 380: 5.23187378962572e-07
Position 66: 2.8583859485958254e-07
Position 280: 1.7006478904068144e-07
Position 296: 1.0264058726371861e-07
Position 538: 4.3773811502647716e-08
Position 485: 4.2419197616451584e-08
Position 416: 1.1395599218021833e-08
Position 576: 5.639893392842956e-10
Position 411: 2.2086398625533363e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2722: 0.9796003690117058
Position 4139: 0.7894503672432538
Position 401: 0.774301652540672
Position 5713: 0.7339948016034075
Position 1900: 0.7249699072237519
Position 2140: 0.606438724326774
Position 5070: 0.49314120051290944
Position 4294: 0.4647241765479379
Position 1051: 0.4488668526878423
Position 4264: 0.2920637164256889
Position 4991: 0.24604236009845076
Position 5492: 0.2419304033026625
Position 1100: 0.2012049528667534
Position 1939: 0.165513148385914
Position 3730: 0.1452039392999275
Position 5024: 0.1392206677049006
Position 3490: 0.10790117939741979
Position 1576: 0.1050835292305181
Position 3696: 0.09750130337331535
Position 373: 0.08091353618892
Position 5284: 0.07658271080404674
Position 4350: 0.07298219169256479
Position 1918: 0.06693480858014725
Position 4046: 0.05372112429271829
Position 5823: 0.045963312614920274
Position 5317: 0.044271461597865686
Position 1014: 0.041305086361090766
Position 5415: 0.04076531539453755
Position 5050: 0.03134415756091832
Position 5534: 0.030042039412333674
Position 322: 0.028997724878798942
Position 6031: 0.022726597593911945
Position 5054: 0.0171882593855389
Position 3829: 0.016906336239136854
Position 4353: 0.016380241975956358
Position 3338: 0.013261088047935821
Position 1526: 0.012850663388060353
Position 1367: 0.012551598780747863
Position 435: 0.012002136457571757
Position 5241: 0.011996011997934389
Position 5665: 0.011641972864327645
Position 1418: 0.011564460101922113
Position 1398: 0.011393556640044211
Position 2730: 0.011109551680132165
Position 1401: 0.007264358239208042
Position 1436: 0.007180484351288503
Position 1550: 0.007156373091771353
Position 5056: 0.007049243769105075
Position 2398: 0.006708062663306993
Position 612: 0.006431409516811938
Position 1954: 0.006358014719746185
Position 2172: 0.0059772669714584
Position 4858: 0.005863924888453626
Position 2313: 0.005810699809595945
Position 4900: 0.005665821701264097
Position 5758: 0.005614152637353542
Position 2772: 0.005581634298257202
Position 1856: 0.005374602753143389
Position 4356: 0.005076723747366333
Position 4274: 0.004568912226963408
Position 1268: 0.004445446858600014
Position 816: 0.004348083395040799
Position 5931: 0.004182859825996849
Position 2051: 0.0039183965758409186
Position 1302: 0.003760574365127777
Position 5017: 0.0033583371161366184
Position 4935: 0.0026377672319573614
Position 2350: 0.00254542030014273
Position 5875: 0.002526597333788718
Position 5451: 0.002445992498650378
Position 978: 0.002400549849698671
Position 2818: 0.002341855989753137
Position 2466: 0.002305595923437562
Position 5584: 0.002196912035653826
Position 4028: 0.0021655570338223627
Position 651: 0.0021578010138212467
Position 1972: 0.0021577582947447755
Position 2469: 0.0021543441006382277
Position 1702: 0.0020705782905137966
Position 296: 0.0019244802465163316
Position 1055: 0.0019043619248722689
Position 1345: 0.0017118417718181658
Position 1009: 0.0017092143903441267
Position 3445: 0.0016566373744633328
Position 5558: 0.0015478771736198596
Position 4401: 0.0015330300120998514
Position 2156: 0.0015092586882875826
Position 732: 0.0010448662062411292
Position 1777: 0.0009925492989689337
Position 465: 0.0009251821029904244
Position 3608: 0.0009187546915291181
Position 4556: 0.000856746848055147
Position 1324: 0.0007886658739368279
Position 819: 0.000757723752213974
Position 3774: 0.00062322102932779
Position 5595: 0.0005128862763330144
Position 654: 0.00047967155064577093
Position 5934: 0.0004751212885645645
Position 5130: 0.00046712170207420056
Position 1069: 0.0004334345940824255
Position 5832: 0.000411985276057747
Position 1151: 0.00039472136334165494
Position 1556: 0.00031214411019467797
Position 714: 0.00024388086749433613
Position 1942: 0.0002382144041391786
Position 1076: 0.00016511068364602637
Position 2980: 0.00013155606236139753
Position 1516: 0.0001310627408101012
Position 1139: 0.00012293726858569616
Position 3115: 0.00012177078116547582
Position 1461: 0.00011922877580582485
Position 657: 0.00010796964668699755
Position 2987: 0.00010522508843058487
Position 1017: 0.00010276911906936261
Position 908: 0.00010145594641344227
Position 1168: 9.662676389593564e-05
Position 1405: 8.381443855133093e-05
Position 1272: 8.046425793830325e-05
Position 3233: 7.082965581172373e-05
Position 985: 7.017576480474213e-05
Position 939: 5.8205769131067804e-05
Position 4768: 5.772978406287913e-05
Position 863: 5.766922246874504e-05
Position 1329: 5.3496650937044884e-05
Position 845: 5.2634059920650044e-05
Position 3549: 4.9333414529612306e-05
Position 193: 4.797709882276619e-05
Position 3905: 4.486772272071789e-05
Position 957: 3.8506061992703004e-05
Position 491: 3.6882564640371e-05
Position 964: 3.592006433715791e-05
Position 1552: 3.1258638602288676e-05
Position 1183: 2.883578983143989e-05
Position 2752: 2.7374291281893702e-05
Position 3112: 2.2551168942349332e-05
Position 483: 1.7487060083504944e-05
Position 2968: 1.7116019636755357e-05
Position 232: 1.3531983466694785e-05
Position 857: 1.2251209152384134e-05
Position 747: 1.155580809051419e-05
Position 5309: 1.0975948977632882e-05
Position 619: 1.0532919931660198e-05
Position 1745: 1.0484695015320987e-05
Position 678: 7.291304407621209e-06
Position 3137: 5.006446797413667e-06
Position 248: 3.7713894633161534e-06
Position 264: 3.110066783978427e-06
Position 256: 2.65126936293518e-06
Position 988: 2.610623947920928e-06
Position 1024: 2.2467027662594895e-06
Position 554: 2.0213587707976844e-06
Position 250: 1.9970330819475365e-06
Position 178: 1.6385427197449165e-06
Position 2690: 1.5586880950691362e-06
Position 623: 1.3266230083875146e-06
Position 686: 9.053039361420229e-07
Position 921: 7.975975926390125e-07
Position 870: 6.947210765197501e-07
Position 1118: 6.067878661364368e-07
Position 518: 5.085492779267599e-07
Position 2180: 4.4135957003785645e-07
Position 3030: 1.9820759753348434e-07
Position 3021: 1.7096059812678256e-07
Position 4470: 7.328112598709237e-08
Position 166: 3.4412984449933434e-09
Position 268: 1.2894888687031795e-09
Position 662: 1.2792982883882524e-09
Position 2916: 1.1023061968979783e-09
Position 528: 7.770605195359439e-10
Position 266: 6.910671991061938e-10
Position 533: 4.026444662722476e-10
Position 524: 4.343122965620288e-11
Position 150: 8.980100472692308e-12
Position 561: 5.795245211295809e-12
Position 573: 3.4121766013272413e-12
Position 522: 1.0197706019190834e-12
Position 101: 7.462744279082351e-13
