Gene = BSND
Position 9539: 0.0007406047640911777
Position 7161: 0.0007072214792801626
Position 716: 0.000598295298543686
Position 974: 0.0005867076183683636
Position 438: 0.00045738123509642006
Position 8438: 0.0004277732685907936
Position 9180: 0.000410868679092778
Position 1002: 0.0003908496467201649
Position 224: 0.0003763470052374453
Position 6252: 0.00036599559148655633
Position 7576: 0.000359367712405714
Position 350: 0.00035678596694436315
Position 2269: 0.00034771898743056066
Position 435: 0.0003317742954040275
Position 38: 0.00032329275781510503
Position 6756: 0.0003080527320092265
Position 40: 0.00017799275506226385
Position 774: 0.00011688095170926927
Position 24: 0.00010445890343921322
Position 640: 9.341941075233775e-05
Position 451: 4.9959587160464374e-05
Position 1943: 3.8642726347100623e-05
Position 8086: 3.377386218537457e-05
Position 186: 2.5973305195999502e-05
Position 579: 1.0741345328848793e-05
Position 188: 2.6856917067484033e-06
Position 412: 2.5552748293990546e-06
Position 155: 2.2843600548024954e-06
Position 73: 1.3491979416527981e-06
Position 226: 9.680278250713228e-07
Position 180: 8.164676608720805e-07
Position 290: 7.760154976666804e-07
Position 418: 7.659232887046092e-07
Position 157: 7.255942554406266e-07
Position 48: 7.006932280188486e-07
Position 496: 5.144482429248739e-07
Position 842: 4.6838097701809597e-07
Position 140: 3.9373512558048807e-07
Position 441: 1.5237805152876587e-07
Position 6338: 5.337739343253686e-08
Position 556: 5.1232124761215485e-08
Position 170: 1.9658601216712237e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6088: 0.9978121191948427
Position 8063: 0.7411870492724358
Position 9299: 0.6225886837741518
Position 1302: 0.43516685495428975
Position 817: 0.30314299564214736
Position 11476: 0.20933723368317012
Position 6369: 0.2010999869001107
Position 9280: 0.17298562261178335
Position 525: 0.15508143688758574
Position 9536: 0.1404674681087458
Position 5656: 0.1393680510439601
Position 2758: 0.13080055994077
Position 1260: 0.12638589699552102
Position 1180: 0.08912157075469622
Position 10319: 0.08862865848849542
Position 9885: 0.06894095295777412
Position 11755: 0.06799710034219425
Position 7435: 0.06415712863106163
Position 8196: 0.06267978102577275
Position 10229: 0.05547591196723591
Position 11427: 0.05503162725460969
Position 9713: 0.05114125750984512
Position 9327: 0.04978491415469535
Position 9756: 0.039811995906410824
Position 231: 0.039174204205747014
Position 7401: 0.03901887997262068
Position 9410: 0.03900590194761968
Position 1247: 0.03824647884699801
Position 349: 0.03751888079027879
Position 10485: 0.037420011667124865
Position 3779: 0.03509322242266633
Position 10152: 0.02891488204013162
Position 1900: 0.027828035687619483
Position 8090: 0.025971607943825855
Position 632: 0.022307890484451438
Position 2113: 0.021651059126824128
Position 10076: 0.020321466651250054
Position 11264: 0.01967597859471341
Position 3055: 0.018439158770923184
Position 8135: 0.017302769335539443
Position 10296: 0.016812235595679202
Position 2843: 0.015899274272265434
Position 193: 0.014875237666671896
Position 10112: 0.014098980579949235
Position 6406: 0.013743392557072968
Position 10666: 0.013069948315092344
Position 3708: 0.011606419716881401
Position 8145: 0.011250287672378378
Position 10781: 0.010769886354663335
Position 8256: 0.010160501288301984
Position 8069: 0.010010844931984793
Position 9981: 0.00987340788742453
Position 3790: 0.00962770511980831
Position 10358: 0.008570059547959601
Position 9385: 0.0069629500974642865
Position 5829: 0.006960357693356192
Position 847: 0.006488008033967246
Position 9547: 0.006242271587441118
Position 9582: 0.004197078051597806
Position 9198: 0.004020196298816747
Position 9940: 0.0033286134854244786
Position 1266: 0.0032605729166431652
Position 756: 0.003072259730286428
Position 10642: 0.002530626350585017
Position 772: 0.0023596805283941954
Position 133: 0.0021502666403433357
Position 7910: 0.0020611399667483828
Position 2084: 0.0018902953530751281
Position 7029: 0.001887424844786087
Position 6346: 0.0018662239205660966
Position 577: 0.0017644837261054417
Position 268: 0.0017542800569470538
Position 9912: 0.0015742111702705865
Position 945: 0.0014913353296193812
Position 1700: 0.0014090073481887247
Position 1830: 0.0013457935447884742
Position 7229: 0.0011780012907391232
Position 2811: 0.0011646002886382446
Position 841: 0.0010815747082358051
Position 8484: 0.0009357928730608226
Position 1048: 0.0009235045727335679
Position 1324: 0.0009220237758373458
Position 2206: 0.0008032269401763088
Position 8582: 0.0007794621840163461
Position 2154: 0.000721323228045547
Position 6122: 0.0006977438530064154
Position 378: 0.0006385043539152709
Position 797: 0.0006010933584002457
Position 7057: 0.0005946216447066042
Position 1576: 0.000594370677612845
Position 731: 0.00056565722814058
Position 851: 0.0005635308459733346
Position 176: 0.0005598805846018099
Position 1157: 0.0005509495371337379
Position 6139: 0.000501429053973679
Position 1773: 0.0004822244210121348
Position 9080: 0.0004108686790927783
Position 1983: 0.0003908802034685778
Position 876: 0.00037418000225556336
Position 8601: 0.00032755338813523984
Position 779: 0.00031834008530017005
Position 333: 0.0003100924240246306
Position 236: 0.00030869985335657405
Position 889: 0.00030442728599581727
Position 7337: 0.0002295916522597058
Position 1646: 0.00019529672071024387
Position 7995: 0.0001685519866909499
Position 91: 0.00015385094405936302
Position 1745: 0.00014681835370338982
Position 8624: 0.00014383944214382897
Position 247: 0.00012796089775386703
Position 6417: 0.0001274568327195998
Position 9427: 0.00012598672697903675
Position 6597: 0.00010002801021116476
Position 1131: 8.461818073647012e-05
Position 251: 8.347422393515654e-05
Position 1031: 8.182028215316876e-05
Position 2369: 7.992498577712008e-05
Position 205: 5.0137585329065095e-05
Position 667: 4.9644643743796246e-05
Position 8442: 4.850995767356184e-05
Position 864: 4.7322977223162476e-05
Position 1348: 4.672162871599965e-05
Position 638: 4.2729476374518165e-05
Position 6389: 4.119937716550822e-05
Position 2226: 4.037869881161993e-05
Position 6661: 3.190396383857069e-05
Position 7125: 2.4238934620160006e-05
Position 692: 2.2953077041456506e-05
Position 1929: 2.094806769450781e-05
Position 831: 2.07066343064387e-05
Position 1654: 1.809777813650178e-05
Position 7951: 1.7528646893591126e-05
Position 146: 1.7340284054645037e-05
Position 855: 1.6709219389180764e-05
Position 698: 1.3250279441571201e-05
Position 1827: 1.1740425555055282e-05
Position 651: 1.1329430616414e-05
Position 1861: 1.0238933899899273e-05
Position 418: 8.883901444555438e-06
Position 9554: 8.023549986439493e-06
Position 674: 7.402933367619581e-06
Position 1087: 7.180008113513305e-06
Position 1203: 3.903105956409651e-06
Position 140: 3.842342889967281e-06
Position 408: 3.1138405866859148e-06
Position 1081: 3.1080582852139374e-06
Position 648: 2.2671571920799254e-06
Position 681: 1.8252836958085704e-06
Position 430: 1.7432560855272466e-06
Position 460: 1.5774044651369008e-06
Position 155: 9.087176550888887e-07
Position 1491: 8.117034629095476e-07
Position 784: 4.046088489832612e-07
Position 112: 2.914649016055959e-07
Position 265: 2.2582747175640502e-07
Position 1369: 9.455583562589647e-08
Position 478: 8.921768159284518e-08
Position 434: 5.823806137178085e-08
Position 6296: 1.0873510360783911e-08
Position 6413: 1.0268557199046134e-08
Position 1012: 7.191054277183303e-09
Position 100: 2.776920455800255e-09
Position 1584: 3.0809767067692497e-10
Position 441: 4.870522196331265e-11
