Gene = SLC51A
Position 7827: 0.0021577162494329618
Position 11852: 0.0021013933828080648
Position 6663: 0.0020183550221335063
Position 550: 0.001895209538256812
Position 12262: 0.001802500876459488
Position 12209: 0.0017438469665038041
Position 16879: 0.0014990773716666423
Position 3407: 0.0014579051790321361
Position 12206: 0.0013303369899804603
Position 8905: 0.0013053236732308861
Position 350: 0.0012234238847354585
Position 1348: 0.0011901725225738915
Position 3525: 0.0011544401693662362
Position 15446: 0.001107698684374285
Position 387: 0.0009183480716000871
Position 15486: 0.0008921770210576454
Position 12541: 0.000868066678161957
Position 15941: 0.0008407325920478624
Position 7380: 0.0007923452632776723
Position 16012: 0.0007708480372213039
Position 118: 0.0007219549843229704
Position 527: 0.0006650653873131453
Position 1531: 0.0006085439709831493
Position 12311: 0.0005792604049607058
Position 2301: 0.0005545646060425737
Position 329: 0.0005496819246678065
Position 16500: 0.0005384628042805342
Position 12094: 0.0004900542431689247
Position 11931: 0.0004591476536506264
Position 12080: 0.00044543910824500514
Position 12061: 0.0004221705145218905
Position 15957: 0.0004135990204335123
Position 2490: 0.00036422076908867285
Position 2608: 0.0003541304341535479
Position 16098: 0.00034486864826645204
Position 15033: 0.0003256907558782063
Position 11862: 0.0002773450113721063
Position 1404: 0.0002763222723793745
Position 3193: 0.0002755750729071217
Position 2363: 0.00026561896330467937
Position 468: 0.0002553654986686493
Position 492: 0.0002408171089660883
Position 3178: 0.00023765891767584506
Position 1345: 0.00021939837308915578
Position 1794: 0.00019898642763608915
Position 16352: 0.0001763759946585697
Position 395: 0.00016746618021545398
Position 502: 0.00016307444747290381
Position 12067: 0.00015437916190955554
Position 12414: 0.00014944638033983202
Position 2087: 0.00012347356822010845
Position 2428: 0.00011900994311934058
Position 13429: 0.00011555386530821349
Position 2657: 0.00011516448141546658
Position 2262: 0.00011311375956003925
Position 12894: 0.00010919368821036845
Position 2115: 0.00010868239436663112
Position 3181: 8.974373031584786e-05
Position 2484: 8.59299658340137e-05
Position 1765: 8.492534153259477e-05
Position 1585: 8.105202220662862e-05
Position 377: 8.01003179983845e-05
Position 530: 7.001361175336221e-05
Position 1617: 5.477591980675018e-05
Position 1736: 5.098286128396667e-05
Position 2494: 4.81526519046821e-05
Position 2693: 4.779785107944975e-05
Position 2340: 4.75208826837821e-05
Position 1866: 4.7139431733311174e-05
Position 1643: 4.666295062917143e-05
Position 1316: 4.461178660160574e-05
Position 13508: 4.267793762614778e-05
Position 12759: 4.174067573593065e-05
Position 1774: 4.074614942649748e-05
Position 12411: 4.038477342651153e-05
Position 2434: 3.769097646743871e-05
Position 1622: 3.528883762861102e-05
Position 12624: 3.167951665988119e-05
Position 11340: 3.060063536613435e-05
Position 2030: 2.7495832053986966e-05
Position 1368: 2.6899012340443464e-05
Position 2387: 2.2110760697631916e-05
Position 1599: 2.120349611498433e-05
Position 524: 1.558367608610175e-05
Position 2092: 1.520225360082612e-05
Position 1606: 1.1250093932890573e-05
Position 761: 1.1080196362247125e-05
Position 1602: 1.102517493740828e-05
Position 360: 9.280344658438443e-06
Position 1414: 7.528286464434011e-06
Position 3691: 6.592723602537672e-06
Position 1417: 6.456740397091886e-06
Position 1359: 5.600752273448748e-06
Position 1009: 4.311600328031682e-06
Position 3483: 4.0007468559001825e-06
Position 504: 3.94383016189967e-06
Position 1257: 3.704313309652239e-06
Position 1275: 3.246142032490904e-06
Position 2957: 3.126787893539039e-06
Position 13353: 2.4818290879777283e-06
Position 1043: 2.4126162799998714e-06
Position 464: 2.2672901882336132e-06
Position 1453: 2.171308277666911e-06
Position 16309: 2.1586638704188385e-06
Position 3239: 1.9641493560778045e-06
Position 1021: 1.924518303699652e-06
Position 708: 1.86468468311902e-06
Position 3844: 1.3809641707487304e-06
Position 947: 1.0351425091658903e-06
Position 3207: 9.019465134530498e-07
Position 514: 8.957885120354278e-07
Position 625: 8.675379606675715e-07
Position 2319: 7.772058107365085e-07
Position 13230: 4.616548252597022e-07
Position 726: 2.966687088646626e-07
Position 3263: 2.9587022349740763e-07
Position 3293: 2.5827076792569856e-07
Position 1897: 1.9369520573094257e-07
Position 646: 1.908359863321162e-07
Position 1834: 1.592444141436708e-07
Position 1582: 1.4600324191921698e-07
Position 1645: 1.0365636342768392e-07
Position 123: 8.3896565724824e-08
Position 962: 1.3888084489938328e-08
Position 971: 6.286662470211584e-09
Position 197: 5.382523344615164e-09
Position 222: 1.9049946800508458e-09
Position 356: 1.35484695774275e-09
Position 199: 1.052955519900004e-09
Position 229: 4.51941475143439e-10
Position 235: 3.596065034416064e-10
Position 275: 1.183154595679306e-10
Position 214: 1.0317453351876585e-10
Position 1928: 7.59387415494892e-11
Position 246: 4.7218649640612e-11
Position 475: 9.211665448586755e-12
Position 286: 6.645546577114574e-12
Position 623: 3.413662116232449e-12
Position 462: 3.0548667332659238e-12
Position 251: 5.53577279975206e-13
Position 255: 3.0282779961261524e-14
