Gene = CTBS
Position 2573: 0.0005662615446015534
Position 2644: 0.0005030178063418652
Position 4200: 0.000372887872530989
Position 4595: 0.00012673244236084368
Position 1158: 0.00012377267803465286
Position 3744: 0.00012279236579548503
Position 1537: 0.00010921870355844482
Position 1082: 9.860947967474126e-05
Position 1913: 7.90655433410031e-05
Position 409: 4.881139337033656e-05
Position 10048: 4.408529546414149e-05
Position 110: 3.72212508376614e-05
Position 445: 3.6638947553865426e-05
Position 1587: 3.5502865278655936e-05
Position 616: 2.8854636434564004e-05
Position 760: 2.6456919446301615e-05
Position 6712: 1.978311503835079e-05
Position 633: 1.3690676051907221e-05
Position 3029: 1.311395475801856e-05
Position 2173: 1.2685079118136418e-05
Position 1555: 1.1640392566524793e-05
Position 2543: 4.7307604350049325e-06
Position 2753: 4.713412177087987e-06
Position 11635: 3.861278797180031e-06
Position 10305: 3.460750042152622e-06
Position 11460: 1.1258273530521756e-06
Position 82: 8.212708672530194e-07
Position 312: 3.3253264216869665e-07
Position 103: 5.34083117016563e-08
Position 533: 5.055731328277965e-08
Position 356: 2.3616040485637575e-09
Position 51: 1.998833539529372e-09
Position 459: 9.89764196708608e-10
Position 531: 2.7530767443670927e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11045: 0.928379076696194
Position 8451: 0.9246042334876463
Position 3743: 0.640770023980343
Position 4324: 0.5126121107188024
Position 10631: 0.3329147909523954
Position 4364: 0.27345331512133786
Position 10549: 0.24960461819887245
Position 3797: 0.22878162870725138
Position 19264: 0.22540018246388213
Position 13994: 0.18569406138039668
Position 2599: 0.14845384509476178
Position 21384: 0.12010399411401643
Position 20576: 0.11473243845492474
Position 3519: 0.11184296294575634
Position 3767: 0.09950926685658518
Position 3463: 0.09439982310510169
Position 11909: 0.08970129036686376
Position 6168: 0.08874202143953065
Position 16450: 0.08378302333071151
Position 8157: 0.06749945472425754
Position 3572: 0.04882996107186905
Position 4775: 0.04582353624721664
Position 22779: 0.04364822842841877
Position 4697: 0.04066319242529308
Position 8467: 0.037533634115000734
Position 11309: 0.03712138567137459
Position 14387: 0.03652244721886093
Position 8102: 0.03521661584838589
Position 379: 0.034865865860201434
Position 10568: 0.03462887943725325
Position 13666: 0.034123915162894786
Position 11095: 0.030767691567468478
Position 15566: 0.02823974492571001
Position 4733: 0.027003568762712177
Position 2805: 0.026569230961167388
Position 21951: 0.02436764737409869
Position 10159: 0.023327937032465534
Position 20354: 0.019490278801266695
Position 8481: 0.019392559946905523
Position 16609: 0.017904128501622818
Position 3353: 0.016083363997518536
Position 4153: 0.015349192892149003
Position 4341: 0.015069204337102137
Position 4327: 0.011570787806822089
Position 5758: 0.011485522981568108
Position 17756: 0.010779644124532157
Position 15590: 0.010240532300812984
Position 8521: 0.010226440041908423
Position 10998: 0.01004184258482905
Position 10400: 0.009775346104532198
Position 3143: 0.009718547031079291
Position 8736: 0.009460227289500215
Position 328: 0.009050669688024548
Position 13521: 0.008997064115730168
Position 3649: 0.00891483106217657
Position 2631: 0.008556521102810802
Position 4486: 0.008330143854528346
Position 6834: 0.0068393110491486294
Position 4905: 0.006635185989450775
Position 5696: 0.005748661217936798
Position 12162: 0.005578645229467351
Position 20651: 0.005260875201714205
Position 10800: 0.005247985701385214
Position 11106: 0.005243054160551864
Position 18221: 0.0048887276599296516
Position 2452: 0.004534820932372028
Position 2573: 0.004449029558601474
Position 13591: 0.0042184174867683
Position 4623: 0.004059720867586977
Position 4305: 0.003864418601961134
Position 4847: 0.0036028603665591193
Position 11367: 0.0034377895074662636
Position 4429: 0.003330856814486703
Position 13178: 0.0032495430592983294
Position 13465: 0.0030403925257252015
Position 12208: 0.00302687446074307
Position 5772: 0.00299760093785698
Position 6027: 0.002810196360600704
Position 16487: 0.0027494738369946486
Position 17303: 0.002729523939407505
Position 11070: 0.002676677781834859
Position 10181: 0.0026505581848186876
Position 4251: 0.0025628343233923363
Position 7920: 0.0024354076012395266
Position 10371: 0.002372558959083316
Position 12854: 0.0022163282836078478
Position 12382: 0.0021598589621253743
Position 1186: 0.0019636980224909104
Position 13315: 0.0016380140465243908
Position 2479: 0.0016265391091701664
Position 764: 0.0016130405498390153
Position 12067: 0.001590056917196572
Position 448: 0.0015847160973287253
Position 11846: 0.0015705307934852203
Position 6907: 0.0014977827842024148
Position 2274: 0.0014976190854782434
Position 3189: 0.0014720328653108265
Position 3283: 0.0013843581447999013
Position 4127: 0.0012289442047766362
Position 11271: 0.0011679366974944073
Position 10089: 0.0011377594210455267
Position 7017: 0.0010642487403910738
Position 4928: 0.0010002560617618395
Position 89: 0.0009905832343016134
Position 8842: 0.0009306611496011862
Position 1065: 0.0009214543304025571
Position 2514: 0.0009079297767087681
Position 3992: 0.0008977236676657102
Position 5061: 0.0008821671109640001
Position 11443: 0.0008699248320809092
Position 1130: 0.0008463555782633795
Position 9786: 0.0008440197467594407
Position 5021: 0.0008355233121368909
Position 1248: 0.0008152617327685579
Position 10440: 0.0007765313120696839
Position 13831: 0.0007703426297697177
Position 11576: 0.0007308907103773919
Position 651: 0.0006994265635887074
Position 3249: 0.0006871288440221228
Position 483: 0.000668989221411541
Position 3384: 0.0006280816971466559
Position 4435: 0.0005080148651521516
Position 12900: 0.0005071419554571846
Position 1069: 0.0004160761394444284
Position 346: 0.0004050512760168512
Position 10515: 0.00039419238346601526
Position 4041: 0.00039042798908799715
Position 3834: 0.0003732765436009134
Position 11868: 0.0003543166654895139
Position 6242: 0.000306112755816329
Position 429: 0.00028202652981509777
Position 11586: 0.00026104537978859804
Position 9161: 0.00025826412868771713
Position 5026: 0.0002457287782143117
Position 2387: 0.00023842193299485992
Position 1110: 0.0002317142415526314
Position 3696: 0.00022701057458923278
Position 13010: 0.00021519760532217298
Position 575: 0.0002106073833155597
Position 683: 0.00021032348080328726
Position 251: 0.0001831908125563581
Position 4102: 0.00016973388356414666
Position 1171: 0.0001565771202671216
Position 992: 0.00015427054040076428
Position 115: 0.00012898957400576225
Position 8773: 0.0001280224277433523
Position 9432: 0.00012250556831107064
Position 11490: 0.00011291103694396983
Position 4054: 0.00010902096327200762
Position 668: 9.17859486518148e-05
Position 1105: 9.09907826443801e-05
Position 1510: 8.538202717519242e-05
Position 5725: 7.378938407364207e-05
Position 4012: 7.271705629943456e-05
Position 10933: 5.4287010899209206e-05
Position 2317: 4.8287988385250754e-05
Position 4780: 4.8150871578709065e-05
Position 5537: 3.257945079451061e-05
Position 4983: 2.5958974268609454e-05
Position 729: 2.208497273913594e-05
Position 420: 1.927535217438883e-05
Position 843: 1.8570999453202088e-05
Position 798: 1.8270714422844627e-05
Position 4191: 1.4407580170348496e-05
Position 5054: 1.3429371448575362e-05
Position 6497: 1.2285566795019514e-05
Position 722: 1.1089578815162209e-05
Position 4524: 1.0306646006966849e-05
Position 4960: 8.04107282225557e-06
Position 6609: 7.49754824333125e-06
Position 1356: 7.099883752549475e-06
Position 2029: 6.803047595226651e-06
Position 4256: 6.3765365829066494e-06
Position 2048: 5.882031522909779e-06
Position 301: 5.3341179435483326e-06
Position 522: 4.58950222560112e-06
Position 1142: 3.1320557757731355e-06
Position 1752: 2.7024027814566177e-06
Position 950: 2.5073278836147182e-06
Position 597: 2.4801586273022035e-06
Position 306: 2.467809190576773e-06
Position 452: 2.380002370848923e-06
Position 540: 2.304357846596211e-06
Position 705: 2.2701976281024153e-06
Position 1884: 2.2553106577079152e-06
Position 6146: 2.1269510409800552e-06
Position 1881: 1.6847433219248446e-06
Position 840: 1.1597539693008152e-06
Position 399: 9.642848387064156e-07
Position 2463: 7.504812024912619e-07
Position 2407: 6.504113630692255e-07
Position 8854: 5.924198004870293e-07
Position 4676: 2.5112928711224675e-07
Position 4708: 1.9306447949575764e-07
Position 1168: 5.422321745501539e-10
Position 1038: 4.778550835709616e-10
