Gene = DNALI1
Position 310: 2.6917906789889098e-05
Position 2475: 2.3617209040080687e-05
Position 1405: 2.2451977061066808e-05
Position 2547: 2.1771441839901287e-05
Position 2782: 2.0573187850808267e-05
Position 327: 1.345055208653737e-05
Position 370: 9.310188629528017e-06
Position 699: 8.417695639522024e-06
Position 1300: 6.781151155355428e-06
Position 3521: 4.798606781234695e-06
Position 3599: 4.685328237186695e-06
Position 334: 4.304563723692264e-06
Position 488: 3.491146544501286e-06
Position 629: 3.191172774054378e-06
Position 6866: 2.4839158732609077e-06
Position 593: 2.42191357151672e-06
Position 6097: 2.078748108189948e-06
Position 415: 1.941286220436133e-06
Position 501: 1.8880904856320493e-06
Position 989: 1.1102022913815546e-06
Position 4144: 1.0978966671796872e-06
Position 772: 3.799709182891579e-08
Position 940: 2.8255068467785465e-08
Position 893: 2.8065831677018513e-08
Position 118: 1.4997087170326417e-08
Position 1086: 1.4715719216680308e-08
Position 55: 1.1556071535760901e-08
Position 438: 8.640628284840068e-10
Position 535: 2.5571413023612076e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5161: 0.9123842673213114
Position 2407: 0.8679862762633213
Position 683: 0.8022448082715824
Position 4637: 0.5051788819484437
Position 8852: 0.42606682682656877
Position 9660: 0.4188518951811029
Position 1869: 0.3600879431751759
Position 8701: 0.26341750539192127
Position 2754: 0.22643500268553002
Position 9011: 0.18940696146176836
Position 1793: 0.18756235427196707
Position 5573: 0.15925635316356407
Position 5728: 0.15791418817463448
Position 9261: 0.13273244420836713
Position 2799: 0.11234389112605672
Position 8830: 0.09019403542189107
Position 5102: 0.07861973349013479
Position 3997: 0.0723921696196995
Position 5546: 0.07126315008002185
Position 8671: 0.06782565251458662
Position 780: 0.06560978799559862
Position 9554: 0.06216661429571087
Position 8106: 0.05851623305971314
Position 5969: 0.04731496755735713
Position 726: 0.0434874440614367
Position 4889: 0.04121677955206679
Position 5807: 0.03360482149291852
Position 456: 0.023821524450519223
Position 1551: 0.02376862947802198
Position 1716: 0.023643806748173787
Position 9591: 0.023592725193239114
Position 2640: 0.02177137233523038
Position 2956: 0.02006814962025068
Position 5444: 0.02003017811033408
Position 6227: 0.019597469480082525
Position 1467: 0.0188618570922935
Position 6616: 0.018650491884647534
Position 1971: 0.0178625351406193
Position 5524: 0.016950841620787874
Position 6591: 0.0168923154673651
Position 1917: 0.013758817858962961
Position 1924: 0.013329889098814506
Position 5588: 0.01274817913799972
Position 5533: 0.011304109687331972
Position 4911: 0.010366847985893605
Position 2554: 0.008953569632879894
Position 5850: 0.00885450931632187
Position 2358: 0.00869653262122299
Position 2217: 0.008170941981659803
Position 5137: 0.00802328537526089
Position 2489: 0.007627713039153989
Position 6262: 0.007488003700382025
Position 5828: 0.006994726182605968
Position 9683: 0.0062667580852851295
Position 8825: 0.006097216830278602
Position 1398: 0.005854347152334587
Position 2068: 0.005663028234072764
Position 2444: 0.0056583362832241385
Position 6122: 0.004292510796736301
Position 9340: 0.004038801695180991
Position 5879: 0.003948358678367326
Position 9219: 0.003642951721068229
Position 2169: 0.0035157926959997745
Position 3108: 0.0033855592556624207
Position 2645: 0.0033704332044235744
Position 1255: 0.0032897400879672877
Position 6925: 0.003155697887590599
Position 2723: 0.0031325543003565505
Position 2035: 0.0029698354837103718
Position 530: 0.002933754646056393
Position 1667: 0.0029144711965947067
Position 5551: 0.0028579004746174595
Position 5794: 0.0026786698193094457
Position 91: 0.002312883871572392
Position 5834: 0.00222407374046132
Position 713: 0.001828424969053349
Position 710: 0.001784444723564892
Position 2322: 0.001599343761846066
Position 1485: 0.0014311106676986151
Position 1296: 0.0013360807713694843
Position 2123: 0.0012241906858519566
Position 3707: 0.001179531990139624
Position 703: 0.0011383050327071857
Position 3429: 0.001123589155339146
Position 8531: 0.0010928299551007565
Position 8030: 0.0010722580298122525
Position 4169: 0.0010009033064561116
Position 458: 0.0009327810424306631
Position 9188: 0.000916248052814855
Position 732: 0.0008758051493140659
Position 740: 0.000835805233256467
Position 4055: 0.0008268551555772664
Position 749: 0.0008211896713439789
Position 3456: 0.0007508707078171505
Position 619: 0.0007131417128755339
Position 3174: 0.0006738360212764909
Position 3196: 0.0006585778145333103
Position 7436: 0.000644979976892915
Position 1524: 0.0006205579633736548
Position 2131: 0.0005706111489218225
Position 699: 0.0005549103671707311
Position 1817: 0.0005432737349727526
Position 2099: 0.0005276649536048258
Position 343: 0.0005246018355235318
Position 5592: 0.000516373645049321
Position 5477: 0.000491572324320144
Position 6284: 0.000448919922548255
Position 1820: 0.000435245178853793
Position 1426: 0.0004070123774587742
Position 2184: 0.0003929154331309958
Position 426: 0.00039202233440344006
Position 1748: 0.0003917915128729323
Position 2387: 0.0003676274608830535
Position 2441: 0.00029624342958062765
Position 5451: 0.0002552281037182043
Position 2233: 0.0002491633611318228
Position 7484: 0.0002482556088970524
Position 2461: 0.00023904909024562843
Position 601: 0.0002205418039257954
Position 557: 0.00021373996567772527
Position 4867: 0.0001784090046988154
Position 572: 0.00016467746209369454
Position 1929: 0.00015981945574373185
Position 1951: 0.00012274073393119398
Position 3373: 0.00012028935286308288
Position 5716: 0.00011264489378323914
Position 2151: 0.00011216719638429854
Position 1095: 9.826667134838205e-05
Position 794: 8.604500164610351e-05
Position 5633: 8.54980802689676e-05
Position 755: 8.354121151335448e-05
Position 598: 7.462585730323417e-05
Position 421: 7.251648655712266e-05
Position 1727: 6.527168180989354e-05
Position 5778: 6.323461617367338e-05
Position 258: 5.871821847903414e-05
Position 479: 4.639983273589909e-05
Position 434: 3.0376214529640738e-05
Position 2729: 3.0370015194639576e-05
Position 494: 2.527440518406379e-05
Position 356: 2.3538620187834967e-05
Position 791: 2.297615730507371e-05
Position 501: 2.2078755106362838e-05
Position 1120: 2.1651637206608374e-05
Position 233: 1.9930664918156366e-05
Position 6043: 1.944804213850558e-05
Position 1053: 1.914231990775595e-05
Position 345: 1.9083763820475195e-05
Position 1585: 1.6543019811260292e-05
Position 203: 1.6538814084406633e-05
Position 2760: 1.336827396228899e-05
Position 636: 1.2105051731663719e-05
Position 1159: 9.59769391450931e-06
Position 376: 7.54043867214226e-06
Position 350: 7.0711484489625e-06
Position 2803: 6.620763683056442e-06
Position 227: 6.180719825092409e-06
Position 105: 5.8381287266683914e-06
Position 5739: 4.865247658336492e-06
Position 1504: 3.8038074028096808e-06
Position 4926: 3.6097813370190774e-06
Position 641: 2.8588864509972475e-06
Position 577: 2.460262022253081e-06
Position 369: 2.4209551650404336e-06
Position 554: 2.358353542753454e-06
Position 467: 2.2026534916737576e-06
Position 569: 2.1493266165595283e-06
Position 273: 1.9922457888520866e-06
Position 511: 1.9317547156802247e-06
Position 315: 1.3987334689336274e-06
Position 243: 1.3395497909541062e-06
Position 438: 1.2244541645853977e-06
Position 940: 1.0542034766687237e-06
Position 1884: 9.324219181242569e-07
Position 1493: 9.106516521545947e-07
Position 289: 8.516420807494792e-07
Position 118: 8.128403554871808e-07
Position 1805: 6.331917148285437e-07
Position 2369: 6.284034014410487e-07
Position 366: 2.966455423543305e-07
Position 2079: 2.8715090407814257e-07
Position 183: 2.8028592057013036e-07
Position 319: 2.2712377511086133e-07
Position 209: 2.2217465581009385e-07
Position 2925: 1.0324552547211456e-07
Position 829: 7.310625937169445e-08
Position 324: 6.710517783223049e-08
Position 609: 5.8312273267865015e-08
Position 285: 5.314244191746922e-08
Position 801: 2.4796498578654623e-08
Position 3081: 1.9571818096302547e-08
Position 948: 9.386205805351313e-09
Position 984: 8.382030774158969e-09
Position 294: 2.6706461974386004e-11
Position 268: 2.316417541465324e-11
Position 186: 1.6531728443107363e-11
Position 291: 1.632009275344526e-11
Position 162: 1.3206921794370793e-11
Position 297: 7.1045299992341255e-12
Position 128: 6.678998786844145e-12
Position 177: 2.4927964537616923e-12
Position 156: 2.3502516627381696e-12
Position 141: 1.8642245384431762e-12
Position 149: 5.163519005126847e-13
